Id_Obra_Recurso,Id_Obra,Id_Recurso_Partida,Porcentaje_Aportacion,Importe_Autorizado,Observaciones,Movimiento,No_Registro_Obrasi,Numero_Oficio,Fecha_Oficio
359,246,61,50,2231910.48,,INICIAL,301,S/N,02/01/2013 00:00
360,246,61,34.28,136179.06,,AMPLIACION,385,S/N AMP1,02/01/2013 00:00
361,246,68,65.72,261078.18,,AMPLIACION,386,S/N AMP1,02/01/2013 00:00
362,246,60,50,2231910.47,,INICIAL,300,S/N,02/01/2013 00:00
363,244,45,100,1392227.86,,INICIAL,297,S/N,02/01/2013 00:00
364,244,45,66,158239.7,,AMPLIACION,393,S/N AMP,02/01/2013 00:00
365,244,23,34,84198.03,,AMPLIACION,394,S/N AMP,02/01/2013 00:00
366,258,8,100,139537.75,,INICIAL,320,S/N,02/01/2013 00:00
367,257,23,100,191102.95,,INICIAL,319,S/N,02/01/2013 00:00
368,254,47,50,785182.47,,INICIAL,315,S/N,02/01/2013 00:00
369,254,49,50,785182.47,,INICIAL,316,S/N,02/01/2013 00:00
370,275,17,100,1031475.13,,INICIAL,353,S/N,02/01/2013 00:00
371,259,47,50,625695.62,,INICIAL,322,S/N,02/01/2013 00:00
372,259,49,50,625695.62,,INICIAL,321,S/N,02/01/2013 00:00
373,255,63,100,4707782.49,,INICIAL,317,S/N,02/01/2013 00:00
374,256,64,100,7758143.27,,INICIAL,318,S/N,02/01/2013 00:00
375,256,64,100,1241856.28,,AMPLIACION,412,S/N AMP,02/01/2013 00:00
376,260,23,100,105803.47,,INICIAL,323,S/N,02/01/2013 00:00
377,261,47,50,575207.61,,INICIAL,325,S/N,02/01/2013 00:00
378,261,49,50,575207.61,,INICIAL,324,S/N,02/01/2013 00:00
379,270,47,50,508318.01,,INICIAL,345,S/N,02/01/2013 00:00
380,270,47,50,13039.08,,AMPLIACION,388,S/N AMP 1,02/01/2013 00:00
381,270,49,50,508318.01,,INICIAL,344,S/N,02/01/2013 00:00
382,270,49,50,13039.08,,AMPLIACION,387,S/N AMP 1,02/01/2013 00:00
383,262,47,50,514945.17,,INICIAL,327,S/N,02/01/2013 00:00
384,262,49,50,514945.18,,INICIAL,326,S/N,02/01/2013 00:00
385,265,47,50,535815.48,,INICIAL,335,S/N,02/01/2013 00:00
386,265,49,50,535815.48,,INICIAL,334,S/N,02/01/2013 00:00
387,263,68,81.15,311014.05,,AMPLIACION,390,S/N AMP 1,02/01/2013 00:00
388,263,47,50,838878.57,,INICIAL,329,S/N,02/01/2013 00:00
389,263,47,18.85,72242.87,,AMPLIACION,389,S/N AMP 1,02/01/2013 00:00
390,263,49,50,838878.57,,INICIAL,328,S/N,02/01/2013 00:00
391,264,47,50,782822.71,,INICIAL,331,S/N,02/01/2013 00:00
392,264,49,50,782822.71,,INICIAL,330,S/N,02/01/2013 00:00
393,276,47,50,615664.22,,INICIAL,355,S/N,02/01/2013 00:00
394,276,49,50,615664.22,,INICIAL,354,S/N,02/01/2013 00:00
395,266,47,50,414619.3,,INICIAL,337,S/N,02/01/2013 00:00
396,266,49,50,414619.3,,INICIAL,336,S/N,02/01/2013 00:00
397,271,47,50,384929.55,,INICIAL,347,S/N,02/01/2013 00:00
398,271,49,50,384929.55,,INICIAL,346,S/N,02/01/2013 00:00
399,267,47,50,335191.14,,INICIAL,339,S/N,02/01/2013 00:00
400,267,49,50,335191.14,,INICIAL,338,S/N,02/01/2013 00:00
401,272,47,50,326803.49,,INICIAL,349,S/N,02/01/2013 00:00
402,272,49,50,326803.49,,INICIAL,348,S/N,02/01/2013 00:00
403,268,47,50,507032.91,,INICIAL,341,S/N,02/01/2013 00:00
404,268,49,50,507032.92,,INICIAL,340,S/N,02/01/2013 00:00
405,273,23,100,931123.79,,INICIAL,350,S/N,02/01/2013 00:00
406,273,23,100,50209.63,,AMPLIACION,491,S/N AMPLIACION,02/01/2014 00:00
407,277,23,100,576355.07,,INICIAL,356,S/N,02/01/2013 00:00
408,269,35,100,1280714.97,,INICIAL,342,S/N,02/01/2013 00:00
409,280,65,100,1010918.65,,INICIAL,359,S/N,02/01/2013 00:00
410,279,35,100,31673.23,,INICIAL,358,S/N,02/01/2013 00:00
411,291,47,50,292028.04,,INICIAL,376,S/N,02/01/2013 00:00
412,291,47,50,19199.76,,AMPLIACION,396,S/N AMP,02/01/2013 00:00
413,291,49,50,292028.04,,INICIAL,377,S/N,02/01/2013 00:00
414,291,49,50,19199.75,,AMPLIACION,395,S/N AMP,02/01/2013 00:00
415,274,47,100,2077307.75,,INICIAL,351,S/N,02/01/2013 00:00
416,274,47,100,128824.55,,AMPLIACION,461,S/N AMPLIACION,02/01/2013 00:00
417,281,23,100,111548.27,,INICIAL,361,S/N,02/01/2013 00:00
418,282,23,100,275739.95,,INICIAL,362,S/N,02/01/2013 00:00
419,292,47,50,303036.85,,INICIAL,378,S/N,02/01/2013 00:00
420,292,49,50,303036.85,,INICIAL,379,S/N,02/01/2013 00:00
421,278,23,100,490316.05,,INICIAL,357,S/N,02/01/2013 00:00
422,283,23,100,1332025.75,,INICIAL,363,S/N,02/01/2013 00:00
423,284,14,100,1269751.42,,INICIAL,365,S/N,02/01/2013 00:00
424,298,2,100,132689.24,,AMPLIACION,467,S/N AMPLIACION,02/01/2013 00:00
425,298,28,100,967922.47,,INICIAL,414,S/N,02/01/2013 00:00
426,285,21,100,759835.68,,INICIAL,368,S/N,02/01/2013 00:00
427,286,15,100,1239967.24,,INICIAL,370,S/N,02/01/2013 00:00
428,287,67,100,1475906.92,,INICIAL,372,S/N,02/01/2013 00:00
429,299,28,100,1479276.71,,INICIAL,415,S/N,02/01/2013 00:00
430,299,28,100,235948.85,,AMPLIACION,476,S/N AMPLIACION,02/01/2013 00:00
431,288,86,100,2625692.76,,AMPLIACION,498,S/N AMP 5,02/01/2014 00:00
432,288,84,100,4999965.87,,AMPLIACION,482,S/N AMP 2,02/01/2013 00:00
433,288,84,100,17324149.83,,AMPLIACION,488,S/N AMP 3,02/01/2013 00:00
434,288,84,100,4000988.12,,AMPLIACION,490,S/N AMP 4,02/01/2014 00:00
435,288,34,100,49558177.38,,INICIAL,373,S/N,02/01/2013 00:00
436,288,34,100,9989999.9,,AMPLIACION,413,S/N AMP,02/01/2013 00:00
437,289,34,100,37964189.97,,INICIAL,374,S/N,02/01/2013 00:00
438,290,34,100,74597195.73,,INICIAL,375,S/N,02/01/2013 00:00
439,300,28,100,2009194.52,,INICIAL,416,S/N,02/01/2013 00:00
440,337,28,100,599235.07,,INICIAL,455,S/N,02/01/2013 00:00
441,297,23,100,259982.95,,INICIAL,408,S/N,02/01/2013 00:00
442,296,14,100,3319851.86,,INICIAL,407,S/N,02/01/2013 00:00
443,295,48,100,1012053.23,,INICIAL,406,S/N,02/01/2013 00:00
444,294,12,100,1038444.54,,INICIAL,405,S/N,02/01/2013 00:00
445,294,12,100,53320.01,,AMPLIACION,469,S/N AMPLIACION,02/01/2013 00:00
446,293,15,100,1169787.98,,INICIAL,404,S/N,02/01/2013 00:00
447,301,71,100,1628548.43,,INICIAL,417,S/N,02/01/2013 00:00
448,301,71,100,349700.98,,AMPLIACION,470,S/N AMPLIACION,02/01/2013 00:00
449,302,12,100,960713.67,,INICIAL,418,S/N,02/01/2013 00:00
450,303,80,100,150000,,AMPLIACION,472,S/N AMPLIACION,02/01/2013 00:00
451,303,28,100,859714.27,,INICIAL,419,S/N,02/01/2013 00:00
452,304,14,100,1735269.59,,INICIAL,420,S/N,02/01/2013 00:00
453,305,80,100,47915.93,,AMPLIACION,484,S/N AMPLIACION,02/01/2013 00:00
454,305,23,100,1044003.1,,INICIAL,421,S/N,02/01/2013 00:00
455,306,23,100,412977.9,,INICIAL,422,S/N,02/01/2013 00:00
456,307,23,100,341191.76,,INICIAL,423,S/N,02/01/2013 00:00
457,308,23,100,1046904.69,,INICIAL,424,S/N,02/01/2013 00:00
458,309,67,100,253004,,INICIAL,425,S/N,02/01/2013 00:00
459,310,67,100,269635.7,,INICIAL,426,S/N,02/01/2013 00:00
460,311,67,100,225292.95,,INICIAL,427,S/N,02/01/2013 00:00
461,312,80,100,605694.83,,AMPLIACION,471,S/N AMPLIACION,02/01/2013 00:00
462,312,14,100,1865893.72,,INICIAL,428,S/N,02/01/2013 00:00
463,313,23,100,175512.15,,INICIAL,429,S/N,02/01/2013 00:00
464,314,72,100,796858.39,,INICIAL,430,S/N,02/01/2013 00:00
465,314,72,100,116169.89,,AMPLIACION,463,S/N AMPLIACION,02/01/2013 00:00
466,315,74,53,1790279.34,,INICIAL,432,S/N,02/01/2013 00:00
467,315,70,47,1585611.46,,INICIAL,431,S/N,02/01/2013 00:00
468,315,80,100,350347.23,,AMPLIACION,477,S/N AMPLIACION,02/01/2013 00:00
469,316,85,100,6109479.57,,AMPLIACION,487,S/N AMPLIACION,02/01/2013 00:00
470,316,73,57,6544264.19,,INICIAL,433,S/N,02/01/2013 00:00
471,316,58,43,5000000,,INICIAL,434,S/N,02/01/2013 00:00
472,317,72,100,538823,,INICIAL,435,S/N,02/01/2013 00:00
473,318,72,100,494016.95,,INICIAL,436,S/N,02/01/2013 00:00
474,319,72,100,443932.72,,INICIAL,437,S/N,02/01/2013 00:00
475,320,76,100,120146.28,,INICIAL,438,S/N,02/01/2013 00:00
476,321,23,100,38464.7,,INICIAL,439,S/N,02/01/2013 00:00
477,322,1,100,879440.44,,INICIAL,440,S/N,02/01/2013 00:00
478,323,77,100,797174.82,,INICIAL,441,S/N,02/01/2013 00:00
479,324,23,100,87903.64,,INICIAL,442,S/N,02/01/2013 00:00
480,325,23,100,2121784.79,,INICIAL,443,S/N,02/01/2013 00:00
481,326,28,100,4073321.51,,INICIAL,444,S/N,02/01/2013 00:00
482,327,80,100,55857.96,,AMPLIACION,478,S/N AMPLIACION,02/01/2013 00:00
483,327,14,100,1137294.14,,INICIAL,445,S/N,02/01/2013 00:00
484,328,14,100,1823282.9,,INICIAL,446,S/N,02/01/2013 00:00
485,329,14,100,1467220.84,,INICIAL,447,S/N,02/01/2013 00:00
486,330,80,100,112167.56,,AMPLIACION,485,S/N AMPLIACION,02/01/2013 00:00
487,330,14,100,1364437.39,,INICIAL,448,S/N,02/01/2013 00:00
488,331,23,100,1126128.42,,INICIAL,449,S/N,02/01/2013 00:00
489,332,23,100,270350.99,,INICIAL,450,S/N,02/01/2013 00:00
490,333,78,100,402898.39,,INICIAL,451,S/N,02/01/2013 00:00
491,334,79,100,520383.27,,INICIAL,452,S/N,02/01/2013 00:00
492,335,23,100,86320.43,,INICIAL,453,S/N,02/01/2013 00:00
493,342,45,100,32251.92,,INICIAL,496,S/N ESCALATORIA,02/01/2013 00:00
494,342,45,100,52107.05,,INICIAL,497,S/N 2DA ESCALAT,02/01/2013 00:00
495,342,45,100,46301.32,,INICIAL,499,S/N 3ERESCALATO,02/01/2013 00:00
496,341,34,100,54580.37,,INICIAL,483,S/N ESCALATORIA,02/01/2013 00:00
497,339,45,100,7547.77,,INICIAL,465,S/N ESCALATORIA,02/01/2013 00:00
498,339,45,100,16315.96,,INICIAL,493,S/N 2DA ESCALAT,02/01/2013 00:00
499,340,45,100,42688,,INICIAL,466,S/N ESCALATORIA,02/01/2013 00:00
500,338,34,100,5047,,INICIAL,464,S/N ESCALATORIA,02/01/2013 00:00
