Id_Presupuesto,Id_Obra,Nombre,Tipo_Presupuesto,Id_Modalidad,Fecha_Adjudicacion,Id_Presupuesto_Pertenece,Clave,Numero_Ampliacion
107,89,B-5051-236-6121-H/0092/2013  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: JEREZ DE RODANO TRAMO: BLVD. DELTA-JEREZ DE ANTAÑO COL VALLE DE JEREZ III SECC. Y CALLE 1ER JEREZ DE AMBERES TRAMO: BLVD. DELTA-JEREZ DE ANTAÑO COL. VALLE DE JEREZ III SECC,ORIGINAL,1,28/05/2013 00:00,,0,0
108,90,A-2510-374-6141-D/0093/2013  PAVIMENTACION DE LA CALLE TOCOLORO (CANARIO) TRAMO: DE CIGÜEÑA A BISONTE COL. LOMAS DE ECHEVESTE,ORIGINAL,1,29/05/2013 00:00,,0,0
109,91,A-2510-318-6131-C/0094/2013  INSTALACIONES DE ALUMBRADO EN 1) AV. PASEO DE LOS NIÑOS 2) E INSTALACIONES DEL PARQUE EXPLORA TRAMO: 1) BLVD. FRANCISCO VILLA A EXPO GANADERA Y 2) ZONA DE EXHIBICION EN AREA JARDINADA DEL PARQUE EXPLORA,ORIGINAL,1,29/05/2013 00:00,,0,0
110,92,A-2510-374-6141-D/0095/2013  PAVIMENTACION DE LA CALLE ANTONIO RODRIGUEZ DE LUGO TRAMO: JUAN BAUTISTA A VAZQUEZ CORONADO (FRENTE # 318) COL. LAS TROJES,ORIGINAL,1,29/05/2013 00:00,,0,0
111,93,A-2510-374-6141-D/0096/2013  PAVIMENTACION DE LA CALLE SEÑOR DE LA AGONIA TRAMO: DE BLVD. MIGUEL DE CERVANTES  SAAVEDRA A TOPAR COL. JESUS DE NAZARETH,ORIGINAL,1,29/05/2013 00:00,,0,0
112,94,A-2510-374-6141-D/0097/2013  PAVIMENTACION DE LA CALLE ARANJUEZ TRAMO: NUEVA ESPAÑA-GERONA+20 MTS COL. LOMAS DE VISTA HERMOSA,ORIGINAL,1,29/05/2013 00:00,,0,0
113,95,H-5018-951-6221-E/0098/2013  INFRAESTRUCTURA CULTURAL  CASA LUIS LONG,ORIGINAL,1,29/05/2013 00:00,,0,0
114,102,B-5051-236-6121-H/0099/2013  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: MAR CASPIO TRAMO: GOLFO DE BENGALA - OCEANO PACIFICO COL. SANTA MARIA DEL GRANJENO; Y CALLE ALCATRACES TRAMO: ORQUIDEAS - PRIVADA DE LOS ALCATRACES COL. JARDINES DE JEREZ,ORIGINAL,1,03/06/2013 00:00,,0,0
115,103,B-5051-236-6121-H/0100/2013  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: JEREZ DE VALAQUIA TRAMO: JEREZ DE FORMENTERA - JEREZ DE GUADALUPE; CALLE JEREZ DE CETINA  TRAMO: JEREZ DE FORMENTERA - JEREZ DE GUADALUPE; CALLE JEREZ DE DURAZZO TRAMO: JEREZ DE GUADALQUIVIR - JEREZ DE GUADALUPE Y CALLE JEREZ DE DURAZZO TRAMO: JEREZ DE FORMENTERA - JEREZ DE GUADALUPE COL. VALLE DE JEREZ III SECC.,ORIGINAL,1,03/06/2013 00:00,,0,0
116,96,"A-2410-308-6141-D/0101/2013  SEGUNDA ETAPA BANQUETAS CON PORFIDO ""ADECUACION GEOMETRICA DEL BLVD. ADOLFO LOPEZ MATEOS PARA MEJORAR LOS CRUCES PEATONALES"" TRAMO: BLVD. VASCO DE QUIROGA - ESTADIO LEON",ORIGINAL,1,03/06/2013 00:00,,0,0
117,98,A-2410-370-6141-H/0102/2013  PROYECTO EJECUTIVO DE RENOVACION DE PARADROS SIT FASE I PARADERO POLIFORUM COL. MIRADOR,ORIGINAL,1,03/06/2013 00:00,,0,0
118,98,AMPLIACION 1,AMPLIACION,1,03/06/2013 00:00,117,1,1
120,104,A-2510-326-6141-D/0103/2013  LABORATORIO VERIFICADOR DE OBRA 2013 PAQUETE 1,ORIGINAL,1,03/06/2013 00:00,,0,0
121,104,AMPLIACION 1,AMPLIACION,1,03/06/2013 00:00,120,1,1
122,99,A-2510-326-6141-H/0104/2013  PROYECTO: PLAZA COMUNITARIA EN LA COLONIA LOMAS DE LA PRESA TRAMO: AV. PASEO DE LA PRESA ESQ. CALLE URAPE COL. LOMAS DE LA PRESA,ORIGINAL,1,05/06/2013 00:00,,0,0
123,99,AMPLIACION 1,AMPLIACION,1,05/06/2013 00:00,122,1,1
124,105,A-2510-326-6141-H/0105/2013  PROYECTO EJECUTIVO PLAZA COMUNITARIA COL. PEDREGAL DE JEREZ TRAMO: CERRO DEL GIGANTE ESQ. CALLE PEDREGAL DEL FUERTE COL.  PEDREGAL DE JEREZ,ORIGINAL,1,05/06/2013 00:00,,0,0
125,97,A-2510-326-6141-H/0106/2013  MANIFIESTO DE IMPACTO AMBIENTAL DE LOS PUENTES VEHICULARES DEL BLVD. VASCO DE QUIROGA SOBRE EL ARROYO EL EJIDO,ORIGINAL,1,05/06/2013 00:00,,0,0
126,106,A-2510-326-6141-H/0107/2013  PROYECTO ACCESIBILIDAD UNIVERSAL AL TEATRO MANUEL DOBLADO UBICADO EN CALLE HERMANOS ALDAMA CENTRO,ORIGINAL,1,05/06/2013 00:00,,0,0
127,106,AMPLIACION 1,AMPLIACION,1,05/06/2013 00:00,126,1,1
128,100,A-2510-374-6141-D/0108/2013  PAVIMENTACION DE LA CALLE VERBENA TRAMO: BLVD.  LA LUZ A HEROES DE LA  INDEPENDENCIA COL. SAN PEDRO DE LOS HERNANDEZ,ORIGINAL,1,05/06/2013 00:00,,0,0
129,107,A-2510-374-6141-D/0109/2013  PAVIMENTACION DE LA CALLE NOVILLERO TRAMO: BURLADERO A TOPAR CON AREA DE DONACION COL. PLAZA DE TOROS,ORIGINAL,1,05/06/2013 00:00,,0,0
130,108,C-2510-624-6141-D/0110/2013  PAVIMENTACION DE LA CALLE FLOR DE SAN JUAN TRAMO: CALLE PASEO DE LA PRESA A CALLE RIO DE LOS CASTILLOS COL. VALLE HERMOSO III SECCION,ORIGINAL,1,05/06/2013 00:00,,0,0
131,114,"A-2510-383-6141-D/0111/2013  PROTECCIONES EN CENTRO COMUNITARIO ""SAUCILLO DE LAS JOYAS"" UBICADO EN SAUCILLO DE LAS JOYAS",ORIGINAL,1,18/06/2013 00:00,,0,0
132,109,A-2510-320-6141-C/0112/2013  PROGRAMA DE BACHEO MENOR EN DISTINTAS PARTES DE LA CIUDAD. PRIMERA ETAPA,ORIGINAL,1,11/06/2013 00:00,,0,0
133,112,"A-2510-326-6141-H/0113/2013  MECANICA DE SUELOS 1. EN ESCUELA SECUNDARIA GENERAL NO. 17 ""SOR JUANA INES DE LA CRUZ"" EN BLVD. EPSILON # 1105 EN LA COL. VALLE DEL MAGUEY 2. ESCUELA PRIMARIA ""PEDRO MORENO"" EN LA COMUNIDAD OJO DE AGUA LOS REYES Y 3. EN ESCUELA TELESECUNDARIA NO. 731 EN LA COMUNIDAD HACIENDA ARRIBA",ORIGINAL,1,13/06/2013 00:00,,0,0
134,113,A-2510-326-6141-H/0114/2013  PROYECTO EJECUTIVO DE BLVD. GUANAJUATO TRAMO: DE BLVD. MADRAZO A CALLE CHINCHONAL COL. PROVIDENCIA,ORIGINAL,1,13/06/2013 00:00,,0,0
135,113,AMPLIACION 1,AMPLIACION,1,13/06/2013 00:00,134,1,1
136,117,C-2510-624-6141-D/0115/2013  PAVIMENTACION DE LA CALLE PEDRO MIER TRAMO: BLVD. MARINO ESCOBEDO A CALLE JOSEFINA CAMARENA COL LEON II,ORIGINAL,1,14/06/2013 00:00,,0,0
137,118,C-2510-624-6141-D/0116/2013  PAVIMENTACION DE LA CALLE MADRE INMACULADA TRAMO: MADRE TIERRA A TOPAR COL. 10 DE MAYO,ORIGINAL,1,14/06/2013 00:00,,0,0
138,119,A-2510-383-6141-C/0117/2013  PINTURA PARA ELIMINACION DE GRAFITTIS EN DIVERSOS PUNTOS DE LA CIUDAD,ORIGINAL,1,14/06/2013 00:00,,0,0
139,110,C-2510-624-6141-D/0118/2013  PAVIMENTACION DE LA CALLE ANDADOR PRIMERO JOSE DE LA LUZ FLORES TRAMO: JOSE DE LA LUZ FLORES A FRANCISCO MORALES COL. LEON II,ORIGINAL,1,14/06/2013 00:00,,0,0
140,111,"A-2510-321-6151-C/0119/2013  REPARACION DE JUNTAS TIPO WABO, EN EL DISTRIBUIDOR VIAL JUAN PABLO II TRAMO: DE LOS CUERPOS CENTRALES EN AMBOS SENTIDOS DEL BLVD. LOPEZ MATEOS A BLVD. AEROPUERTO",ORIGINAL,1,17/06/2013 00:00,,0,0
141,120,A-1910-303-6121-H/0120/2013  PROYECTO EJECUTIVO DE LA PLAZA DELTA 2000 UBICADA EN RIO MAYO ENTRE LA CALLE BAHIA ESCOSESA Y LA PROLONGACION OMICRON EN LA COLONIA DELTA 2000,ORIGINAL,1,17/06/2013 00:00,,0,0
142,129,"A-1910-303-6121-H/0121/2013  PROYECTO EJECUTIVO DE LAP LAZA DELTA 2000, UBICADA  EN BAHIA PUERTO PRINCIPE COLINDANTE CON LA MINA DE LA VALENCIANA, EN LA  COLONIA DELTA 2000",ORIGINAL,1,17/06/2013 00:00,,0,0
143,115,C-2510-624-6141-D/0122/2013  PAVIMENTACION DE LA CALLE FELIX MARIA ZULOAGA TRAMO: DE CALLE DIAZ ORDAZ A CALLE NICOLAS CALVO COL. PRESIDENTES MEXICO,ORIGINAL,1,20/06/2013 00:00,,0,0
144,121,C-2510-624-6141-D/0123/2013  PAVIMENTACION DE LA CALLE ALFARDA TRAMO:BLVD. FRANCISCO VILLA A CALLE CRESTERIA COL. LA PIRAMIDE,ORIGINAL,1,20/06/2013 00:00,,0,0
145,122,C-2510-624-6141-D/0124/2013  PAVIMENTACION DE LA CALLE ANDADOR MESOPOTAMIA ( PRIV. BELEM ) TRAMO: PALESTINA A TIBERIADES COL. SAN FELIPE DE JESUS,ORIGINAL,1,20/06/2013 00:00,,0,0
146,130,A-2510-383-6141-D/0125/2013  PAVIMENTACION DE LAS BANQUETAS DE LA ESCUELA NIVEL MEDIO SUPERIOR DE LA UNIVERSIDAD DE GUANAJUATO EN BLVD. TORRES LANDA ESQ. CON BLVD. HERMANOS ALDAMA,ORIGINAL,1,20/06/2013 00:00,,0,0
147,123,"A-2610-366-6221-E/0126/2013  CONSTRUCCION DE 308 OSARIOS Y 280 GAVETAS DE ADULTO EN PANTEON MUNICIPAL NORTE; PANTEONES RURALES: CONSTRUCCION DE 60 GAVETAS DE ADULTO EN EL PANTEON MUNICIPAL COMUNIDAD DE LOS SAUCES, CONSTRUCCION DE 42 GAVETAS DE INFANTILES EN EL PANTEON MUNICIPAL DE LA COMUNIDAD DE DUARTE, CONSTRUCCION DE 42 GAVETAS DE INFANTILES EN EL PANTEON MUNICIPAL DE LA COMUNIDAD DE SANTA ANA DEL CONDE",ORIGINAL,1,21/06/2013 00:00,,0,0
148,131,A-2610-366-6221-E/0127/2013  CONSTRUCCION DE 308 OSARIOS Y 210 GAVETAS DE ADULTO EN EL PANTEON MUNICIPAL SAN NICOLAS,ORIGINAL,1,21/06/2013 00:00,,0,0
149,124,C-2510-624-6141-D/0128/2013  PAVIMENTACION DE LA CALLE GREGACION TRAMO: CAMPO VERDE A ECOLOGIA COL. CAMPO VERDE,ORIGINAL,1,21/06/2013 00:00,,0,0
150,132,A-1910-303-6121-H/0129/2013  PROYECTO EJECUTIVO PLAZA COMUNITARIA COL. AMPLIACION SAN FRANCISCO CALLE FRAY NOE ENTRE CALLE AV. DE LAS VILLAS Y FRAY RAMON FRACC. AMPLIACION SAN FRANCISCO,ORIGINAL,1,21/06/2013 00:00,,0,0
151,132,AMPLIACION 1,AMPLIACION,1,21/06/2013 00:00,150,1,1
152,133,A-2510-317-6141-H/0130/2013  PROYECTO EJECUTIVO DE LA ESCUELA VANGUARDIA EN BLVD. KAROL WOJTYLA COL. VILLAS DE SAN NICOLAS I,ORIGINAL,1,21/06/2013 00:00,,0,0
153,135,"A-2510-317-6141-H/0131/2013  PROYECTO EJECUTIVO DE LA ESCUELA VANGUARDIA UBICACION CALLE KANT, FROMM Y DUNS ESCOTO COL. LAS JOYAS",ORIGINAL,1,21/06/2013 00:00,,0,0
154,125,A-2510-321-6151-C/0132/2013  CONSTRUCCION DE AMPLIACIONES EN RETORNO BLVD. AEROPUERTO,ORIGINAL,1,24/06/2013 00:00,,0,0
155,126,A-2510-326-6141-D/0133/2013  LABORATORIO VERIFICADOR DE OBRA 2013 PAQUETE 2,ORIGINAL,1,24/06/2013 00:00,,0,0
156,126,AMPLIACION 1,AMPLIACION,1,24/06/2013 00:00,155,1,1
157,127,A-2510-383-6141-D/0134/2013  IMPERMEABILIZACION DE LA CASA DE LUIS LONG,ORIGINAL,1,24/06/2013 00:00,,0,0
158,127,AMPLIACION 1,AMPLIACION,1,24/06/2013 00:00,157,1,1
159,168,A-1910-303-6121-H/0135/2013  PROYECTO EJECUTIVO PLAZA COMUNITARIA COL. VIBAR EN AV. 21 DE MARZO ENTRE MOTILLA Y ORENSE COL. VIBAR II SECCION,ORIGINAL,1,24/06/2013 00:00,,0,0
160,168,AMPLIACION 1,AMPLIACION,1,24/06/2013 00:00,159,1,1
161,116,A-2510-342-6141-H/0136/2013  PROYECTO EJECUTIVO DE LA CALLE SAN EDMUNDO TRAMO: DE BLVD. VICENTE VALTIERRA A BLVD. SATURNO COL. SAN MANUEL,ORIGINAL,1,24/06/2013 00:00,,0,0
162,138,G-5011-812-6221-E/0137/2013  CONSTRUCCION DE CANCHA DE USOS MULTIPLES EN LA COL. LOMAS DE ECHEVESTE,ORIGINAL,1,24/06/2013 00:00,,0,0
163,138,AMPLIACION 1,AMPLIACION,1,24/06/2013 00:00,162,1,1
164,134,C-2510-624-6141-D/0138/2013  PAVIMENTACION DE LA CALLE SAN ALFREDO TRAMO: BLVD. VICENTE VALTIERRA A BLVD.VICENTE VALTIERRA A BLVD. SATURNO COL. SAN MANUEL,ORIGINAL,1,26/06/2013 00:00,,0,0
165,134,AMPLIACION 1,AMPLIACION,1,26/06/2013 00:00,164,1,1
166,136,C-2510-624-6141-D/0139/2013  PAVIMENTACION  DE LA CALLE BUCANEROS TRAMO: CARNEROS DE LOS ANGELOS A PLAZA DE LOS SANTOS COLONIA DEPORTIVA II,ORIGINAL,1,27/06/2013 00:00,,0,0
167,128,A-2510-383-6141-C/0140/2013  LIMPIEZA Y PROTECCION CONTRA GRAFITTIS EN DIVERSOS PUNTOS DE LA CIUDAD DE LEON,ORIGINAL,1,01/07/2013 00:00,,0,0
168,139,A-2510-326-6141-H/0141/2013  PROYECTO EJECUTIVO DE LA PLAZA COMUNITARIA COL. PASEOS DEL MAUREL CALLE COSTA AZUL,ORIGINAL,1,01/07/2013 00:00,,0,0
169,142,A-2510-326-6141-H/0142/2013  PROYECTO EJECUTIVO DE LA PLAZA COMUNITARIA COL. DIEZ DE MAYO CALLE MADRE PATRIA,ORIGINAL,1,01/07/2013 00:00,,0,0
170,140,A-2510-374-6141-D/0143/2013  PAVIMENTACION DE LA CALLE FRAY DANIEL MIRELES TRAMO: DE CALLE ANCHA A AÑORANZA COL. SAN PEDRO DE LOS HERNANDEZ,ORIGINAL,1,02/07/2013 00:00,,0,0
171,141,A-2510-374-6141-D/0144/2013  PAVIMENTACION DE LA CALLE SAN ISIDORO TRAMO: SAN JACOBO A SAN JUSTO COL. LA PISCINA,ORIGINAL,1,02/07/2013 00:00,,0,0
172,137,C-2510-624-6141-D/0145/2013  PAVIMENTACION DE LA CALLE MADRE ESTHELA TRAMO: MADRE SIERRA A AV. ATOTONILCO COL. DIEZ DE MAYO,ORIGINAL,1,03/07/2013 00:00,,0,0
173,137,AMPLIACION 1,AMPLIACION,1,03/07/2013 00:00,172,1,1
174,153,A-2510-326-6141-H/0146/2013  PROYECTO EJECUTIVO DE LA PLAZA COMUNITARIA COLONIA EL LUCERO CALLE PEDRO DEL CAMPILLO,ORIGINAL,1,08/07/2013 00:00,,0,0
175,145,A-2510-320-6141-C/0147/2013  REHABILITACION DE LOS PAVIMENTOS DEL BLVD. VICENTE VALTIERRA INTERSECCION CON CAMINO ALFARO,ORIGINAL,1,08/07/2013 00:00,,0,0
176,145,AMPLIACION 1,AMPLIACION,1,08/07/2013 00:00,175,1,1
177,146,A-2510-320-6141-C/0148/2013  REHABILITACION DE LOS PAVIMENTOS DEL BLVD. MARIANO ESCOBEDO INTERSECCION CON REPUBLICA DE CHILE,ORIGINAL,1,08/07/2013 00:00,,0,0
178,147,G-5011-812-6221-E/0149/2013  CONSTRUCCION DE CANCHA DE USOS MULTIPLES EN LA COL. VILLAS DE SAN JUAN,ORIGINAL,1,08/07/2013 00:00,,0,0
179,147,AMPLIACION 1,AMPLIACION,1,08/07/2013 00:00,178,1,1
180,148,A-2510-326-6141-H/0150/2013  PROYECTO EJECUTIVO DE LA PLAZA LAS MANDARINAS BLVD. CEREZA ENTRE LAS CALLES MELOCOTON Y MAMEY,ORIGINAL,1,08/07/2013 00:00,,0,0
181,154,A-2510-326-6141-H/0151/2013  PROYECTO EJECUTIVO DE LA PLAZA COMUNITARIA COL. PRADO HERMOSO PROLONGACION VASCO DE QUIROGA ENTRE JUAN JOSE TABLADA Y MANUEL ACUÑA,ORIGINAL,1,09/07/2013 00:00,,0,0
182,144,C-2510-624-6141-D/0152/2013  PAVIMENTACION DE LA CALLE SAN CARLOS TRAMO: BLVD. VICENTE VALTIERRA A BLVD. SATURNO COL. SAN MANUEL,ORIGINAL,1,11/07/2013 00:00,,0,0
183,155,C-2510-624-6141-D/0153/2013  PAVIMENTACION DE LA CALLE MADRE ALICIA TRAMO: MADRE MARINA A MADRE SIERRA COL. 10 DE MAYO,ORIGINAL,1,11/07/2013 00:00,,0,0
184,155,AMPLIACION 1,AMPLIACION,1,11/07/2013 00:00,183,1,1
185,143,"A-2510-318-6131-C/0154/2013  ALUMBRADO PUBLICO EN LA CALLE JACARANDA 2DA. Y 3ERA. PRIVADAS DEL ÁLAMO ENTRE LAS CALLES SABINO Y ÁLAMO COL. VALLE DE LEON Y ""MEJORAS DE ALUMBRADO PUBLICO"" EN VARIOS PUNTOS DE LA COL. LOMAS DE MEDINA",ORIGINAL,1,16/07/2013 00:00,,0,0
186,159,A-2510-383-6141-D/0155/2013  REMODELACION DE JARDINERAS Y BANQUETAS EN: BLVD. ADOLFO LOPEZ MATEOS TRAMO: DE CALLE MERIDA A BLVD. FRANCISCO VILLA Y BLVD. HILARO MEDINA DE CALLE LA LUZ A BLVD. LOPEZ MATEOS,ORIGINAL,1,17/07/2013 00:00,,0,0
187,149,C-2510-624-6141-D/0156/2013  PAVIMENTACION DE LA CALLE PRIVADA VISCAYA TRAMO: PROLONGACIÓN BARCELONA A TOPAR CON KINDER COL. SAN JUAN BOSCO,ORIGINAL,1,19/07/2013 00:00,,0,0
188,156,A-2510-381-6141-D/0157/2013  PLAZA DE LA CIUDADANIA EN SU 1RA ETAPA EN BLVD. VASCO DE QUIROGA ESQUINA ABELARDO RODRIGUEZ EN LA COL. PRESIDENTES DE MEXICO,ORIGINAL,1,19/07/2013 00:00,,0,0
189,156,AMPLIACION 1,AMPLIACION,1,19/07/2013 00:00,188,1,1
190,156,AMPLIACION 2,AMPLIACION,1,19/07/2013 00:00,188,2,2
191,157,B-5051-236-6141-D/0158/2013  PAVIMENTACION DE LA CALLE BUGAMILIAS TRAMO: PASEO DE JEREZ A ARROYO LAS LIEBRES COL. JARDINES DE JEREZ,ORIGINAL,1,25/07/2013 00:00,,0,0
192,150,A-2510-321-6151-C/0159/2013  REVESTIMIENTO CON ASFALTO DEL BLVD. LEON II TRAMO: DE BLVD. MARIANO ESCOBEDO A CALLE MONTE ROSA,ORIGINAL,1,25/07/2013 00:00,,0,0
193,151,H-5011-914-6221-E/0160/2013  CONSTRUCCION DE PARQUE EXTREMO EN LA UNIDAD DEPORTIVA PARQUE DEL ARBOL COL. SAN MIGUEL,ORIGINAL,1,26/07/2013 00:00,,0,0
194,161,A-2510-326-6141-H/0161/2013  PROYECTO EJECUTIVO PLAZA DE CANCHA DE FUTBOL URUGUAYO Y OBRAS COMPLEMENTARIAS EN LA DEPORTIVA CHAPALITA UBICADA EN LA CALLE CAMPECHE COL.  CHAPALITA EN PARQUE CHAPALITA,ORIGINAL,1,29/07/2013 00:00,,0,0
195,152,H-5011-914-6221-E/0162/2013  CONSTRUCCION DE CANCHA DE USOS MULTIPLES EN LA COMUNIDAD DE SAN JOSE DEL POTRERO,ORIGINAL,1,26/07/2013 00:00,,0,0
196,152,AMPLIACION 1,AMPLIACION,1,26/07/2013 00:00,195,1,1
197,158,A-2510-326-6141-H/0163/2013  PROYECTO EJECUTIVO DE LAS CALLES: JOSE A. GODOY TRAMO: DE CARLOS MARIA BUSTAMANTE A JOSE MARIA COOS; CALLE ROA BARCENAS TRAMO: DE CARLOS MARIA BUSTAMANTE A FRANCISCO  LOMBARDO COL. PERIODISTAS MEXICANOS,ORIGINAL,1,30/07/2013 00:00,,0,0
198,170,A-2111-301-6121-H/0164/2013  PROYECTO EJECUTIVO DE CUBIERTA Y LAMINADO DEL MERCADO EX-ESTACIONAMIENTO COMONFORT,ORIGINAL,1,01/08/2013 00:00,,0,0
199,160,C-2510-628-6141-C/0165/2013  REVESTIMIENTO CON ASFALTO DEL BLVD. BALCONES DE LA JOYA,ORIGINAL,1,05/08/2013 00:00,,0,0
200,162,A-2510-326-6141-H/0166/2013  PROYECTO EJECUTIVO DE LA REHABILITACION DE PLAZA EN COL. LEON I UBICADA EN CALLE ANGEL VAZQUEZ NEGRETE ESQ. JOSE ARTURO LOZANO MADRAZO COL. LEON I,ORIGINAL,1,08/08/2013 00:00,,0,0
201,163,"A-2510-326-6141-H/0167/2013  PROYECTO EJECUTIVO DE LA REHABILITACION DE PLAZA EN COL. CENTRO FAMILIAR SOLEDAD LAS JOYAS UBICADA EN LA CALLE MARCEL, DARWIN Y ARISTÓTELES",ORIGINAL,1,08/08/2013 00:00,,0,0
202,164,"A-2510-326-6141-H/0168/2013  FICHA TECNICA DE LAS CALLES: ALAZAN, CASTELLALBO, CASTILLO BAJO, GANGUES Y MALAGA",ORIGINAL,1,08/08/2013 00:00,,0,0
203,166,A-2510-319-6141-C/0169/2013  RESTAURACION DE ADORNOS ALUSIVOS A VARIOS FESTEJOS,ORIGINAL,1,09/08/2013 00:00,,0,0
204,177,"A-2510-326-6141-H/0170/2013  PROYECTO EJECUTIVO DE LAS CALLES: 1. CUITLAHUAC TRAMO: CHOLULA A TOPAR CON PAVIMENTO EXISTENTE, COL. AZTECA 2. CALLE JOSE MA. ALCOCER TRAMO: BLVD. TELLEZ CRUCES-ANTONIO HERNANDEZ M. COL. LEON I",ORIGINAL,1,09/08/2013 00:00,,0,0
205,167,"H-5011-914-6221-E/0171/2013  CONSTRUCCION DEO BRAS COMPLEMENTARIAS (SANITARIOS, ALUMBRADO, ANDADORES, ROTONDA) EN UNIDAD DEPORTIVA PARQUE DEL ARBOL COL. SAN MIGUEL",ORIGINAL,1,09/08/2013 00:00,,0,0
206,171,"A-2510-326-6141-H/0172/2013  PROYECTO EJECUTIVO DE REHABILITACION PLAZA PARQUE EN SOLEDAD LAS JOYAS ENTRE LAS CALLES HEGEL, KANT, PASCAL Y FROMM",ORIGINAL,1,12/08/2013 00:00,,0,0
207,173,A-2510-326-6141-H/0173/2013  PROYECTO PLAZA COMUNITARIA VILLA DE LAS FLORES CALLE PROLONGACION HEROES DE LA INDEPENDENCIA ENTRE LAS CALLES: ALHELI Y CALLE ANCIANO COL. VILLA DE LAS FLORES,ORIGINAL,1,12/08/2013 00:00,,0,0
208,165,A-2510-318-6131-C/0174/2013  ALUMBRADO PARA EL PARQUE METROPOLITANO,ORIGINAL,1,13/08/2013 00:00,,0,0
209,165,AMPLIACION 1,AMPLIACION,1,13/08/2013 00:00,208,1,1
210,172,A-2210-387-6121-E/0175/2013  REHABILITACION DE MODULOS SANITARIOS PARA LAS ESCUELAS: ORIMARIA TIERRA Y LIBERTAD EN CAÑADA DE LA VIRGEN Y CAÑADA DE LOS APOSTOLES COL. MARAVILLAS; PRIMARIA MARGARITA MAZA DE JUAREZ CALLE ANTONIO ALZATE # 301 ENTRE CALLE LUNA Y ZINAPECUARO FRACC. HIDALGO; SECUNDARIA TECNICA NO. 43 BLVD. HILARIO MEDINA S/N ENTRE POLO Y RED COL. DEPORTIVA I; PRIMARIA LAZARO CARDENAS CALLE COSTA DE ORO EN LA COL. LOURDES; PRIMARIA IGNACIO ZARAGOZA CAMINO PANORAMA # 10803 BLVD. J. ALONSO DE TORRES Y JUAN NEPOMUCENO COL. VALLE DEL CAMPESTRE.,ORIGINAL,1,15/08/2013 00:00,,0,0
211,178,H-2510-917-6141-D/0176/2013  CONSTRUCCION DEL BLVD. VASCO DE QUIROGA TRAMO: DE BLVD. SATURNO A BLVD. GUANAJUATO,ORIGINAL,1,16/08/2013 00:00,,0,0
212,178,AMPLIACION 1,AMPLIACION,1,16/08/2013 00:00,211,1,1
213,169,H-2510-917-6141-D/0177/2013  CONSTRUCCION DEL BLVD. VASCO DE QUIROGA TRAMO: DE BLVD. GUANAJUATO A BLVD. JUAN ALONSO DE TORRES,ORIGINAL,1,16/08/2013 00:00,,0,0
214,169,AMPLIACION 1,AMPLIACION,1,16/08/2013 00:00,213,1,1
215,174,A-2111-301-6121-H/0178/2013  PROYECTO EJECUTIVO DE REHABILITACION DEL MERCADO EL CORTIJO UBICADO EN LA CALLE QUITO Y CALLE SANTIAGO COL. EL CORTIJO,ORIGINAL,1,16/08/2013 00:00,,0,0
216,174,AMPLIACION 1,AMPLIACION,1,16/08/2013 00:00,215,1,1
217,174,AMPLIACION 2,AMPLIACION,1,16/08/2013 00:00,215,2,2
218,175,A-2510-320-6141-C/0179/2013  CONSTRUCCION DE BANQUETAS EN BLVD. LA LUZ TRAMO: ARROYO ALFARO A CALLE TIERRA PROMETIDA,ORIGINAL,1,16/08/2013 00:00,,0,0
219,179,A-2510-383-6141-C/0180/2013  TRABAJOS DE REMOCION DE GRAFITTI EN MALECON DEL  RIO DE LOS GOMEZ TRAMO: PROLONGACION CALZADA  A PROGRESO,ORIGINAL,1,26/08/2013 00:00,,0,0
220,180,A-2510-326-6141-H/0181/2013  ADECUACION DE PROYECTO EJECUTIVO DE LAS OFICINAS DEL INSTITUTO MUNICIPAL DE LA MUJER UBICADO EN AV. OLIMPICA ESQ. CALLE TULA FRACC. AGUA AZUL.,ORIGINAL,1,26/08/2013 00:00,,0,0
221,176,A-2510-383-6141-E/0182/2013  TRABAJOS COMPLEMENTARIOS EN LA PLAZA COLONIA LIBERTAD,ORIGINAL,1,26/08/2013 00:00,,0,0
222,181,"C-2510-628-6141-C/0183/2013  REVESTIMIENTO CON ASFALTO DE LA AV. GUANAJUATO, TRAMO: SAN JOSE DEL POTRERO A BLVD. DELTA",ORIGINAL,1,02/09/2013 00:00,,0,0
223,182,A-2510-374-6141-D/0184/2013  PAVIMENTACION DE LA CALLE LAURELES DE LA FLORIDA TRAMO:DE BLVD. MORELOS A CALLE SELVA COL. RANCHO LA FLORIDA,ORIGINAL,1,02/09/2013 00:00,,0,0
224,182,AMPLIACION 1,AMPLIACION,1,02/09/2013 00:00,223,1,1
225,187,A-1810-393-6151-D/0185/2013  DEMOLICION Y RECONSTRUCCION DE AFECTACIONES EN LA COMUNIDAD LA RESERVA,ORIGINAL,1,02/09/2013 00:00,,0,0
