Id_Estimacion,Id_Contrato,No_Estimacion,Fecha_Estimacion,Avance_Fisico,Avance_Financiero,Fecha_Inicio_Estimacion,Fecha_Termino_Estimacion,Estatus,Tipo_Estimacion,Descripcion,No_Factura,Fecha_Factura,Fecha_Recibo,Fecha_Inicio_Recalendarizacion,Fecha_Termino_Recalendarizacion,Fecha_Suspension,Fecha_Reinicio,Fecha_Ampliacion,Fecha_Prorroga,Fecha_Ultima_Inicio_Contrato,Fecha_Ultima_Termino_Contrato,Caratula_Contrato_Estimado,Caratula_Contrato_IVA,Caratula_Contrato_Total,Caratula_Contrato_Amortizacion,Caratula_Contrato_Suma,Caratula_Contrato_Descuentos,Caratula_Contrato_Deducciones,Caratula_Contrato_Neto,Caratula_Ampliacion_Estimado,Caratula_Ampliacion_IVA,Caratula_Ampliacion_Total,Caratula_Ampliacion_Amortizacion,Caratula_Ampliacion_Suma,Caratula_Ampliacion_Descuentos,Caratula_Ampliacion_Deducciones,Caratula_Ampliacion_Neto,Caratula_Totales_Estimado,Caratula_Totales_IVA,Caratula_Totales_Total,Caratula_Totales_Amortizacion,Caratula_Totales_Suma,Caratula_Totales_Descuentos,Caratula_Totales_Deducciones,Caratula_Totales_Neto,Resumen_Contrato_Importe,Resumen_Contrato_Actual,Resumen_Contrato_Anterior,Resumen_Contrato_Acumulado,Resumen_Contrato_Por_Ejercer,Resumen_Ampliacion_Importe,Resumen_Ampliacion_Actual,Resumen_Ampliacion_Anterior,Resumen_Ampliacion_Acumulado,Resumen_Ampliacion_Por_Ejercer,Resumen_Total_Importe,Resumen_Total_Actual,Resumen_Total_Anterior,Resumen_Total_Acumulado,Resumen_Total_Por_Ejercer,Amortizacion_Contrato_Porcentaje,Amortizacion_Contrato_Importe,Amortizacion_Contrato_Actual,Amortizacion_Contrato_Anterior,Amortizacion_Contrato_Acumulado,Amortizacion_Contrato_Por_Ejercer,Amortizacion_Ampliacion_Porcentaje,Amortizacion_Ampliacion_Importe,Amortizacion_Ampliacion_Actual,Amortizacion_Ampliacion_Anterior,Amortizacion_Ampliacion_Acumulado,Amortizacion_Ampliacion_Por_Ejercer,Importe_Sancion,No_Control,Id_Fuente_Inversion,Numero_Oficio_Excedentes,Fecha_Oficio_Excedentes,Fecha_Registro,Fecha_Pago,Observaciones_Caratula,Observaciones_Generales,Imprime_Observaciones_Generales,Pagada,Fecha_Nuevo_Termino_Por_Reinicio
470,57,6,10/08/2013 00:00,85.17,85.17,01/08/2013 00:00,10/08/2013 00:00,AUTORIZADA,NORMAL,EST. 6,,10/08/2013 00:00,10/08/2013 00:00,,,,,,24/08/2013,06/05/2013,24/08/2013,319280.3,51084.85,370365.15,111109.55,259255.6,3831.36,3831.36,255424.24,0,0,0,0,0,0,0,0,319280.3,51084.85,370365.15,111109.55,259255.6,3831.36,3831.36,255424.24,1242578.36,370365.15,687877.89,1058243.04,184335.32,0,0,0,0,0,1242578.36,370365.15,687877.89,1058243.04,184335.32,30,372773.51,111109.55,206363.37,317472.92,55300.59,0,0,0,0,0,0,0,1,,0312-2013,10/08/2013 00:00,12/09/2013 00:00,31/12/2013 00:00,,,0,0,
471,163,1,30/08/2013 00:00,38.14,38.14,19/08/2013 00:00,30/08/2013 00:00,AUTORIZADA,NORMAL,EST. 1,,30/08/2013 00:00,30/08/2013 00:00,,,20/09/2013,29/04/2015,,,19/08/2013,28/09/2013,228494.71,36559.15,265053.86,79516.16,185537.7,0,1142.47,184395.23,0,0,0,0,0,0,0,0,228494.71,36559.15,265053.86,79516.16,185537.7,0,1142.47,184395.23,694924.23,265053.86,0,265053.86,429870.37,0,0,0,0,0,694924.23,265053.86,0,265053.86,429870.37,30,208477.27,79516.16,0,79516.16,128961.11,0,0,0,0,0,0,1142.47,1,,0313/2013,30/08/2013 00:00,12/09/2013 00:00,31/12/2013 00:00,,,0,0,
472,162,1,10/09/2013 00:00,27.88,27.88,19/08/2013 00:00,30/08/2013 00:00,AUTORIZADA,NORMAL,EST. 1,,10/09/2013 00:00,10/09/2013 00:00,,,20/09/2013,29/04/2015,,,19/08/2013,28/09/2013,262706.78,42033.08,304739.86,0,304739.86,0,1313.53,303426.33,0,0,0,0,0,0,0,0,262706.78,42033.08,304739.86,0,304739.86,0,1313.53,303426.33,1093068.55,304739.86,0,304739.86,788328.69,0,0,0,0,0,1093068.55,304739.86,0,304739.86,788328.69,0,0,0,0,0,0,0,0,0,0,0,0,1313.53,1,,,10/09/2013 00:00,12/09/2013 00:00,31/12/2013 00:00,,,0,0,
473,95,6,08/09/2013 00:00,11.55,11.55,11/08/2013 00:00,31/08/2013 00:00,AUTORIZADA,COMPLEMENTARIA,6 A COMPLEMENTARIA,,08/09/2013 00:00,08/09/2013 00:00,,,,,,01/02/2014,10/06/2013,01/02/2014,22950.1,3672.02,26622.12,7986.64,18635.48,114.75,114.75,18520.73,0,0,0,0,0,0,0,0,22950.1,3672.02,26622.12,7986.64,18635.48,114.75,114.75,18520.73,1499999.8,26622.12,212986.39,239608.51,1260391.29,0,0,0,0,0,1499999.8,26622.12,212986.39,239608.51,1260391.29,30,449999.94,7986.64,63895.92,71882.56,378117.38,0,0,0,0,0,0,0,1,,0315/2013,31/08/2013 00:00,12/09/2013 00:00,31/12/2013 00:00,,,0,0,
474,135,2,31/08/2013 00:00,44.97,44.97,01/08/2013 00:00,31/08/2013 00:00,AUTORIZADA,NORMAL,EST. 2,,31/08/2013 00:00,31/08/2013 00:00,12/07/2013,18/09/2013,,,,05/10/2013,12/07/2013,05/10/2013,157098.94,25135.83,182234.77,54670.43,127564.34,1885.19,1885.19,125679.15,0,0,0,0,0,0,0,0,157098.94,25135.83,182234.77,54670.43,127564.34,1885.19,1885.19,125679.15,689720.03,182234.77,127960.37,310195.14,379524.89,0,0,0,0,0,689720.03,182234.77,127960.37,310195.14,379524.89,30,206916.01,54670.43,38388.11,93058.54,113857.47,0,0,0,0,0,0,0,1,,0246/2013,31/07/2013 00:00,12/09/2013 00:00,31/12/2013 00:00,,,0,0,
475,120,2,09/08/2013 00:00,14.57,14.57,01/08/2013 00:00,09/08/2013 00:00,AUTORIZADA,NORMAL,EST. 2,,09/08/2013 00:00,09/08/2013 00:00,,,,,,29/10/2013,01/07/2013,29/10/2013,24974.38,3995.9,28970.28,8691.08,20279.2,0,124.87,20154.33,0,0,0,0,0,0,0,0,24974.38,3995.9,28970.28,8691.08,20279.2,0,124.87,20154.33,534299.18,28970.28,48882.18,77852.46,456446.72,0,0,0,0,0,534299.18,28970.28,48882.18,77852.46,456446.72,30,160289.75,8691.08,14664.65,23355.73,136934.02,0,0,0,0,0,0,124.87,1,,0316-2013,09/08/2013 00:00,12/09/2013 00:00,31/12/2013 00:00,,,0,0,
476,95,7,09/09/2013 00:00,16.63,16.63,01/09/2013 00:00,07/09/2013 00:00,AUTORIZADA,COMPLEMENTARIA,7A COMPLEMENTARIA,,09/09/2013 00:00,09/09/2013 00:00,,,,,,01/02/2014,10/06/2013,01/02/2014,8455.3,1352.85,9808.15,2942.45,6865.7,42.28,42.28,6823.42,0,0,0,0,0,0,0,0,8455.3,1352.85,9808.15,2942.45,6865.7,42.28,42.28,6823.42,1499999.8,9808.15,239608.51,249416.66,1250583.14,0,0,0,0,0,1499999.8,9808.15,239608.51,249416.66,1250583.14,30,449999.94,2942.45,71882.56,74825.01,375174.93,0,0,0,0,0,0,0,1,,0315/2013,31/08/2013 00:00,12/09/2013 00:00,31/12/2013 00:00,,,0,0,
477,51,3,30/06/2013 00:00,72.97,72.97,24/06/2013 00:00,30/06/2013 00:00,AUTORIZADA,NORMAL,EST. 3,,30/06/2013 00:00,30/06/2013 00:00,,,,,13/07/2013,,06/05/2013,29/07/2013,49183.69,7869.39,57053.08,17115.92,39937.16,590.21,590.21,39346.95,0,0,0,0,0,0,0,0,49183.69,7869.39,57053.08,17115.92,39937.16,590.21,590.21,39346.95,410814.57,57053.08,317124.03,374177.11,36637.46,101961.77,0,0,0,101961.77,512776.34,57053.08,317124.03,374177.11,138599.23,30,123244.37,17115.92,95137.21,112253.13,10991.24,0,0,0,0,0,0,0,1,,0294/2013,30/06/2013 00:00,12/09/2013 00:00,31/12/2013 00:00,,,0,0,
478,51,4,13/07/2013 00:00,100,82.97,01/07/2013 00:00,13/07/2013 00:00,AUTORIZADA,FINIQUITO,4 FINIQUITO,,13/07/2013 00:00,13/07/2013 00:00,,,,,13/07/2013,,06/05/2013,29/07/2013,31584.02,5053.44,36637.46,10991.24,25646.22,337.7413,337.7413,25308.4787,12598.5,2015.76,14614.26,0,14614.26,192.4587,192.4587,14421.8013,44182.52,7069.2,51251.72,10991.24,40260.48,530.2,530.2,39730.28,410814.57,36637.46,374177.11,410814.57,0,101961.77,14614.26,0,14614.26,87347.51,512776.34,51251.72,374177.11,425428.83,87347.51,30,123244.37,10991.24,112253.13,123244.37,0,0,0,0,0,0,0,0,1,,0295/2013,13/07/2013 00:00,12/09/2013 00:00,31/12/2013 00:00,,,0,0,
479,42,9,31/08/2013 00:00,13.9,13.9,01/08/2013 00:00,31/08/2013 00:00,AUTORIZADA,NORMAL,EST. 9,,31/08/2013 00:00,31/08/2013 00:00,24/04/2013,22/09/2013,,,31/01/2014,28/02/2014,24/04/2013,28/02/2014,322470.23,51595.24,374065.47,112219.64,261845.83,3869.64,3869.64,257976.19,0,0,0,0,0,0,0,0,322470.23,51595.24,374065.47,112219.64,261845.83,3869.64,3869.64,257976.19,7280382.84,374065.47,1818829.76,2192895.23,5087487.61,8500000.49,0,0,0,8500000.49,15780383.33,374065.47,1818829.76,2192895.23,13587488.1,30,2184114.85,112219.64,545648.94,657868.58,1526246.27,30,2550000.15,0,0,0,2550000.15,0,1,,0119/2013,15/06/2013 00:00,12/09/2013 00:00,31/12/2013 00:00,,,0,0,
480,115,3,15/08/2013 00:00,17.59,17.59,01/08/2013 00:00,15/08/2013 00:00,AUTORIZADA,NORMAL,EST. 3,,15/08/2013 00:00,15/08/2013 00:00,,,,,,26/10/2013,08/07/2013,26/10/2013,58094.01,9295.04,67389.05,20216.72,47172.33,697.13,697.13,46475.2,0,0,0,0,0,0,0,0,58094.01,9295.04,67389.05,20216.72,47172.33,697.13,697.13,46475.2,1925834.96,67389.05,271418.96,338808.01,1587026.95,0,0,0,0,0,1925834.96,67389.05,271418.96,338808.01,1587026.95,30,577750.49,20216.72,81425.69,101642.41,476108.08,0,0,0,0,0,0,0,1,,0318/2013,15/08/2013 00:00,12/09/2013 00:00,31/12/2013 00:00,,,0,0,
481,47,4,27/07/2013 00:00,99.77,99.77,01/07/2013 00:00,27/07/2013 00:00,AUTORIZADA,NORMAL,EST. 4,,27/07/2013 00:00,27/07/2013 00:00,,,,,,,06/05/2013,27/07/2013,116117.42,18578.79,134696.21,41282.56,93413.65,1393.4,1393.4,92020.25,0,0,0,0,0,0,0,0,116117.42,18578.79,134696.21,41282.56,93413.65,1393.4,1393.4,92020.25,1280965.33,134696.21,1143356.81,1278053.02,2912.31,0,0,0,0,0,1280965.33,134696.21,1143356.81,1278053.02,2912.31,30,384289.6,41282.56,343007.04,384289.6,0,0,0,0,0,0,0,0,1,,0314-2013,27/07/2013 00:00,12/09/2013 00:00,31/12/2013 00:00,,,0,0,
482,164,1,20/08/2013 00:00,100,100,12/08/2013 00:00,20/08/2013 00:00,AUTORIZADA,FINIQUITO,1 FINIQUITO,,20/08/2013 00:00,20/08/2013 00:00,,,,,,,12/08/2013,31/08/2013,80238.5,12838.16,93076.66,0,93076.66,0,401.19,92675.47,0,0,0,0,0,0,0,0,80238.5,12838.16,93076.66,0,93076.66,0,401.19,92675.47,93076.66,93076.66,0,93076.66,0,0,0,0,0,0,93076.66,93076.66,0,93076.66,0,0,0,0,0,0,0,0,0,0,0,0,0,401.19,1,,,20/08/2013 00:00,13/09/2013 00:00,31/12/2013 00:00,,,0,0,
483,54,8,31/08/2013 00:00,48.55,48.55,11/08/2013 00:00,31/08/2013 00:00,AUTORIZADA,NORMAL,EST. 8,,31/08/2013 00:00,31/08/2013 00:00,,,,,,18/10/2013,06/05/2013,18/10/2013,62306.83,9969.09,72275.92,21682.78,50593.14,747.68,747.68,49845.46,0,0,0,0,0,0,0,0,62306.83,9969.09,72275.92,21682.78,50593.14,747.68,747.68,49845.46,1660524.15,72275.92,733924.49,806200.41,854323.74,0,0,0,0,0,1660524.15,72275.92,733924.49,806200.41,854323.74,30,498157.25,21682.78,220177.35,241860.13,256297.12,0,0,0,0,0,0,0,1,,0320/2013,31/08/2013 00:00,17/09/2013 00:00,31/12/2013 00:00,,,0,0,
484,8,17,31/08/2013 00:00,93.59,93.59,29/08/2013 00:00,31/08/2013 00:00,AUTORIZADA,NORMAL,EST. 17,,31/08/2013 00:00,31/08/2013 00:00,,,,,08/02/2014,16/12/2013,11/02/2013,08/02/2014,573189.73,91710.36,664900.09,231805.55,433094.54,9744.23,9744.23,423350.31,0,0,0,0,0,0,0,0,573189.73,91710.36,664900.09,231805.55,433094.54,9744.23,9744.23,423350.31,17398238.52,664900.09,16625553.34,17290453.43,107785.09,8180995.53,0,0,0,8180995.53,25579234.05,664900.09,16625553.34,17290453.43,8288780.62,30,5219471.56,231805.55,4987666.01,5219471.56,0,60,1938148.28,0,0,0,1938148.28,0,1,,0108/2013,15/06/2013 00:00,17/09/2013 00:00,31/12/2013 00:00,,,0,0,
485,86,4,31/08/2013 00:00,32.76,32.76,01/08/2013 00:00,31/08/2013 00:00,AUTORIZADA,NORMAL,EST. 4,,31/08/2013 00:00,31/08/2013 00:00,,,,,30/11/2013,14/11/2013,03/06/2013,30/11/2013,303030.93,48484.95,351515.88,105454.76,246061.12,3636.37,3636.37,242424.75,0,0,0,0,0,0,0,0,303030.93,48484.95,351515.88,105454.76,246061.12,3636.37,3636.37,242424.75,3411177.08,351515.88,766006.04,1117521.92,2293655.16,175457.73,0,0,0,175457.73,3586634.81,351515.88,766006.04,1117521.92,2469112.89,30,1023353.12,105454.76,229801.81,335256.57,688096.55,0,0,0,0,0,0,0,1,,0259/2013,30/06/2013 00:00,17/09/2013 00:00,31/12/2013 00:00,,,0,0,
486,156,2,31/08/2013 00:00,19.86,19.86,10/08/2013 00:00,31/08/2013 00:00,AUTORIZADA,NORMAL,EST. 2,,31/08/2013 00:00,31/08/2013 00:00,,,,,06/12/2013,,05/08/2013,06/12/2013,102602.17,16416.35,119018.52,35705.56,83312.96,1231.22,1231.22,82081.74,0,0,0,0,0,0,0,0,102602.17,16416.35,119018.52,35705.56,83312.96,1231.22,1231.22,82081.74,2008361.63,119018.52,279930.75,398949.27,1609412.36,96867.79,0,0,0,96867.79,2105229.42,119018.52,279930.75,398949.27,1706280.15,30,602508.49,35705.56,83979.23,119684.79,482823.7,0,0,0,0,0,0,0,1,,0323/2013,31/08/2013 00:00,17/09/2013 00:00,31/12/2013 00:00,,,0,0,
487,140,3,31/08/2013 00:00,39.65,39.65,16/08/2013 00:00,31/08/2013 00:00,AUTORIZADA,NORMAL,EST. 3,,31/08/2013 00:00,31/08/2013 00:00,12/07/2013,12/11/2013,,,,13/12/2013,12/07/2013,13/12/2013,112828.88,18052.62,130881.5,39264.45,91617.05,1353.95,1353.95,90263.1,0,0,0,0,0,0,0,0,112828.88,18052.62,130881.5,39264.45,91617.05,1353.95,1353.95,90263.1,1741190.19,130881.5,559480.41,690361.91,1050828.28,0,0,0,0,0,1741190.19,130881.5,559480.41,690361.91,1050828.28,30,522357.06,39264.45,167844.12,207108.57,315248.49,0,0,0,0,0,0,0,1,,0265/2013,15/08/2013 00:00,17/09/2013 00:00,31/12/2013 00:00,,,0,0,
488,106,6,04/09/2013 00:00,89.72,89.72,01/09/2013 00:00,04/09/2013 00:00,AUTORIZADA,NORMAL,EST. 6,,04/09/2013 00:00,04/09/2013 00:00,,,,,07/09/2013,,17/06/2013,07/09/2013,52347.69,8375.63,60723.32,18217,42506.32,0,261.74,42244.58,0,0,0,0,0,0,0,0,52347.69,8375.63,60723.32,18217,42506.32,0,261.74,42244.58,247115.84,60723.32,181523.6,242246.92,4868.92,22881.92,0,0,0,22881.92,269997.76,60723.32,181523.6,242246.92,27750.84,30,74134.75,18217,54457.09,72674.09,1460.66,0,0,0,0,0,0,261.74,1,,,04/09/2013 00:00,17/09/2013 00:00,31/12/2013 00:00,,,0,0,
489,65,4,31/07/2013 00:00,100,96.91,25/07/2013 00:00,31/07/2013 00:00,AUTORIZADA,FINIQUITO,4 FINIQUITO,,31/07/2013 00:00,31/07/2013 00:00,17/05/2013,31/07/2013,,,,,17/05/2013,31/07/2013,30421.68,4867.47,35289.15,14803.18,20485.97,365.06,365.06,20120.91,0,0,0,0,0,0,0,0,30421.68,4867.47,35289.15,14803.18,20485.97,365.06,365.06,20120.91,455416.43,35289.15,406072.48,441361.63,14054.8,0,0,0,0,0,455416.43,35289.15,406072.48,441361.63,14054.8,30,136624.93,14803.18,121821.75,136624.93,0,0,0,0,0,0,0,0,1,,0325/2013,31/07/2013 00:00,17/09/2013 00:00,31/12/2013 00:00,,,0,0,
490,39,6,03/08/2013 00:00,44.4,44.4,01/08/2013 00:00,03/08/2013 00:00,AUTORIZADA,NORMAL,EST. 6,,03/08/2013 00:00,03/08/2013 00:00,,,,,,,15/04/2013,03/08/2013,48854.44,7816.71,56671.15,17001.35,39669.8,0,244.27,39425.53,0,0,0,0,0,0,0,0,48854.44,7816.71,56671.15,17001.35,39669.8,0,244.27,39425.53,1458309.61,56671.15,590755.15,647426.3,810883.31,0,0,0,0,0,1458309.61,56671.15,590755.15,647426.3,810883.31,30,437492.88,17001.35,177226.55,194227.9,243264.98,0,0,0,0,0,0,244.27,1,,,03/08/2013 00:00,17/09/2013 00:00,31/12/2013 00:00,,,0,0,
491,56,4,27/07/2013 00:00,100,92.74,01/07/2013 00:00,27/07/2013 00:00,AUTORIZADA,FINIQUITO,4 FINIQUITO,,27/07/2013 00:00,27/07/2013 00:00,,,,,,,06/05/2013,27/07/2013,117829.75,18852.76,136682.51,69778.83,66903.68,1413.96,1413.96,65489.72,0,0,0,0,0,0,0,0,117829.75,18852.76,136682.51,69778.83,66903.68,1413.96,1413.96,65489.72,1321679.65,136682.51,1089083.55,1225766.06,95913.59,0,0,0,0,0,1321679.65,136682.51,1089083.55,1225766.06,95913.59,30,396503.9,69778.83,326725.07,396503.9,0,0,0,0,0,0,0,0,1,,0326/2013,27/07/2013 00:00,17/09/2013 00:00,31/12/2013 00:00,,,0,0,
492,141,4,15/08/2013 00:00,20.82,20.82,08/08/2013 00:00,15/08/2013 00:00,AUTORIZADA,NORMAL,EST. 4,,15/08/2013 00:00,15/08/2013 00:00,12/07/2013,12/11/2013,,,,04/12/2013,12/07/2013,04/12/2013,97056.17,15528.99,112585.16,33775.55,78809.61,1164.67,1164.67,77644.94,0,0,0,0,0,0,0,0,97056.17,15528.99,112585.16,33775.55,78809.61,1164.67,1164.67,77644.94,2057238.09,112585.16,315746.2,428331.36,1628906.73,0,0,0,0,0,2057238.09,112585.16,315746.2,428331.36,1628906.73,30,617171.43,33775.55,94723.86,128499.41,488672.02,0,0,0,0,0,0,0,1,,0319-2013,15/08/2013 00:00,18/09/2013 00:00,31/12/2013 00:00,,,0,0,
493,152,1,31/08/2013 00:00,6.98,6.98,12/08/2013 00:00,31/08/2013 00:00,AUTORIZADA,NORMAL,EST. 1,,31/08/2013 00:00,31/08/2013 00:00,,,,,16/11/2013,27/10/2013,12/08/2013,16/11/2013,66008.57,10561.37,76569.94,22970.98,53598.96,330.04,330.04,53268.92,0,0,0,0,0,0,0,0,66008.57,10561.37,76569.94,22970.98,53598.96,330.04,330.04,53268.92,1096915.04,76569.94,0,76569.94,1020345.1,67840.91,0,0,0,67840.91,1164755.95,76569.94,0,76569.94,1088186.01,30,329074.51,22970.98,0,22970.98,306103.53,0,0,0,0,0,0,0,1,,0327/2013,31/08/2013 00:00,18/09/2013 00:00,31/12/2013 00:00," Este programa y/o proyecto de inversión es de carácter público, no es patrocinado ni promovido por partido político alguno, y sus recursos provienen de los impuestos que pagan todos los contribuyentes. Está prohibido el uso de este programa y/o proyecto de inversión con fines políticos, electorales, de lucro y otros distintos a los establecidos. Quien haga uso indebido de los recursos de este programa y/o proyecto de inversión, deberá ser denunciado y sancionado de acuerdo con la ley aplicable y ante la autoridad competente.",,0,0,
494,144,2,31/08/2013 00:00,17.43,17.43,01/08/2013 00:00,31/08/2013 00:00,AUTORIZADA,NORMAL,EST. 2,,31/08/2013 00:00,31/08/2013 00:00,24/07/2013,24/11/2013,,,,13/12/2013,24/07/2013,13/12/2013,364466.28,58314.6,422780.88,126834.26,295946.62,4373.59,4373.59,291573.03,0,0,0,0,0,0,0,0,364466.28,58314.6,422780.88,126834.26,295946.62,4373.59,4373.59,291573.03,3510026.8,422780.88,188862.53,611643.41,2898383.39,0,0,0,0,0,3510026.8,422780.88,188862.53,611643.41,2898383.39,30,1053008.04,126834.26,56658.76,183493.02,869515.02,0,0,0,0,0,0,0,1,,0329-2013,31/08/2013 00:00,19/09/2013 00:00,31/12/2013 00:00,,,0,0,
495,104,3,31/07/2013 00:00,33.82,33.82,16/07/2013 00:00,31/07/2013 00:00,AUTORIZADA,NORMAL,EST. 3,,31/07/2013 00:00,31/07/2013 00:00,,,31/01/2014,24/02/2014,22/03/2014,16/04/2014,10/06/2013,16/04/2014,24491.1,3918.58,28409.68,0,28409.68,0,0,28409.68,0,0,0,0,0,0,0,0,24491.1,3918.58,28409.68,0,28409.68,0,0,28409.68,493236.18,28409.68,138426.65,166836.33,326399.85,134393.69,0,0,0,134393.69,627629.87,28409.68,138426.65,166836.33,460793.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,31/07/2013 00:00,19/09/2013 00:00,31/12/2013 00:00,,,0,0,
496,74,5,31/07/2013 00:00,89.95,89.95,22/07/2013 00:00,31/07/2013 00:00,AUTORIZADA,NORMAL,EST. 5,,31/07/2013 00:00,31/07/2013 00:00,,,,,,,20/05/2013,10/08/2013,21220.48,3395.28,24615.76,7384.73,17231.03,0,106.1,17124.93,0,0,0,0,0,0,0,0,21220.48,3395.28,24615.76,7384.73,17231.03,0,106.1,17124.93,208817.68,24615.76,163219.63,187835.39,20982.29,0,0,0,0,0,208817.68,24615.76,163219.63,187835.39,20982.29,30,62645.3,7384.73,48965.89,56350.62,6294.68,0,0,0,0,0,0,106.1,1,,,31/07/2013 00:00,19/09/2013 00:00,31/12/2013 00:00,,,0,0,
497,125,1,31/07/2013 00:00,7.1,7.1,01/07/2013 00:00,31/07/2013 00:00,AUTORIZADA,NORMAL,EST. 1,,31/07/2013 00:00,31/07/2013 00:00,,,,,30/06/2014,30/06/2014,01/07/2013,30/06/2014,30182.29,4829.17,35011.46,0,35011.46,0,0,35011.46,0,0,0,0,0,0,0,0,30182.29,4829.17,35011.46,0,35011.46,0,0,35011.46,493236.18,35011.46,0,35011.46,458224.72,39760.72,0,0,0,39760.72,532996.9,35011.46,0,35011.46,497985.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,31/07/2013 00:00,19/09/2013 00:00,31/12/2013 00:00,,,0,0,
498,38,6,31/08/2013 00:00,81.12,81.12,23/08/2013 00:00,31/08/2013 00:00,AUTORIZADA,NORMAL,EST. 6,,31/08/2013 00:00,31/08/2013 00:00,,,31/05/2013,23/08/2013,,,15/04/2013,06/07/2013,2896.23,463.4,3359.63,0,3359.63,0,14.48,3345.15,0,0,0,0,0,0,0,0,2896.23,463.4,3359.63,0,3359.63,0,14.48,3345.15,987933.07,3359.63,798004.3,801363.93,186569.14,0,0,0,0,0,987933.07,3359.63,798004.3,801363.93,186569.14,0,0,0,0,0,0,0,0,0,0,0,0,14.48,1,,,31/08/2013 00:00,19/09/2013 00:00,31/12/2013 00:00,,,0,0,
499,128,2,31/08/2013 00:00,14.03,14.03,01/08/2013 00:00,31/08/2013 00:00,AUTORIZADA,NORMAL,EST. 2,,31/08/2013 00:00,31/08/2013 00:00,,,,,,30/10/2013,01/07/2013,30/10/2013,33673.75,5387.8,39061.55,11718.47,27343.08,0,168.37,27174.71,0,0,0,0,0,0,0,0,33673.75,5387.8,39061.55,11718.47,27343.08,0,168.37,27174.71,356454.95,39061.55,10935.3,49996.85,306458.1,0,0,0,0,0,356454.95,39061.55,10935.3,49996.85,306458.1,30,106936.49,11718.47,3280.59,14999.06,91937.43,0,0,0,0,0,0,168.37,1,,0332/2013,31/08/2013 00:00,20/09/2013 00:00,31/12/2013 00:00,,,0,0,
500,173,1,31/08/2013 00:00,2.53,2.53,24/08/2013 00:00,31/08/2013 00:00,AUTORIZADA,NORMAL,EST. 1,,31/08/2013 00:00,31/08/2013 00:00,24/08/2013,28/11/2013,,,,28/12/2013,24/08/2013,28/12/2013,11911.9,1905.9,13817.8,4145.34,9672.46,0,59.56,9612.9,0,0,0,0,0,0,0,0,11911.9,1905.9,13817.8,4145.34,9672.46,0,59.56,9612.9,546956.66,13817.8,0,13817.8,533138.86,0,0,0,0,0,546956.66,13817.8,0,13817.8,533138.86,30,164087,4145.34,0,4145.34,159941.66,0,0,0,0,0,0,59.56,3,,,31/08/2013 00:00,05/11/2013 00:00,31/12/2013 00:00,,,0,0,
501,100,2,15/08/2013 00:00,11.1,11.1,01/08/2013 00:00,15/08/2013 00:00,AUTORIZADA,NORMAL,EST. 2,,15/08/2013 00:00,15/08/2013 00:00,22/07/2013,22/11/2013,,,,,22/07/2013,22/11/2013,138632.52,22181.2,160813.72,48244.12,112569.6,1663.6,1663.6,110906,0,0,0,0,0,0,0,0,138632.52,22181.2,160813.72,48244.12,112569.6,1663.6,1663.6,110906,1897135.07,160813.72,49832.57,210646.29,1686488.78,0,0,0,0,0,1897135.07,160813.72,49832.57,210646.29,1686488.78,30,569140.52,48244.12,14949.77,63193.89,505946.63,0,0,0,0,0,0,0,1,,0331-2013,15/08/2013 00:00,20/09/2013 00:00,31/12/2013 00:00,,,0,0,
502,103,3,31/07/2013 00:00,82.02,82.02,13/07/2013 00:00,31/07/2013 00:00,AUTORIZADA,NORMAL,EST. 3,,31/07/2013 00:00,31/07/2013 00:00,,,,,,26/08/2013,17/06/2013,26/08/2013,88683.31,14189.33,102872.64,30861.79,72010.85,0,443.42,71567.43,0,0,0,0,0,0,0,0,88683.31,14189.33,102872.64,30861.79,72010.85,0,443.42,71567.43,391879.02,102872.64,218540.68,321413.32,70465.7,0,0,0,0,0,391879.02,102872.64,218540.68,321413.32,70465.7,30,117563.71,30861.79,65562.21,96424,21139.71,0,0,0,0,0,0,443.42,1,,,31/07/2013 00:00,20/09/2013 00:00,31/12/2013 00:00,,,0,0,
503,62,1,20/05/2013 00:00,2.65,2.65,06/05/2013 00:00,20/05/2013 00:00,AUTORIZADA,NORMAL,EST. 1,,20/05/2013 00:00,20/05/2013 00:00,,,20/05/2013,23/08/2013,,,06/05/2013,31/05/2013,2664.35,426.3,3090.65,0,3090.65,0,13.32,3077.33,0,0,0,0,0,0,0,0,2664.35,426.3,3090.65,0,3090.65,0,13.32,3077.33,116437.4,3090.65,0,3090.65,113346.75,0,0,0,0,0,116437.4,3090.65,0,3090.65,113346.75,0,0,0,0,0,0,0,0,0,0,0,0,13.32,1,,,20/05/2013 00:00,20/09/2013 00:00,31/12/2013 00:00,,,0,0,
