Id_Obra,Año,Clave_Obra,Nombre,Tipo_Precio,Id_Sub_Programa,Id_Localidad,Beneficiarios,Id_Convenio,Tipo_Obra_Proyecto,Id_Sub_Tipo_Obra,Observaciones,Enviar_Para,Id_Oficio_Asignacion_Obra
122,2015,124,PAVIMENTACION DE LA CALLE SELVA TROPICAL TRAMO: SELVA LIRIÓN - CANAL DE SARDANETA COL. LA SELVA,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 11/08/15 ALMA,CONTRATADO,0
123,2015,123,PROYECTO EJECUTIVO PLAZA DE GALLOS (1RA. ETAPA REHABILITACIÓN DEL REDONDEL),Unitario,1,1,0,NULL,Obra,1,CAPTURADO 11/08/2015 ALMA,CONTRATADO,0
124,2015,112,PLAZA COMUNITARIA VILLA DE LAS FLORES,Unitario,1,1,0,NULL,Obra,1,CAPTURADO  11/08/15 ALMA,CONTRATADO,0
125,2015,115,"PAVIMENTACIÓN DE LA CALLE HÉROES DE LA INDEPENDENCIA, TRAMO: NOSTALGIA A  AÑORANZA COL. SAN PEDRO DE",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 11/08/2015 ALMA,CONTRATADO,0
126,2015,130,INFRAESTRUCTURA MUNICIPAL EN LEÓN (REMODELACIÓN DE 2 CANCHAS DE VOLIBOL DE PRACTICAS EN LA UNIDAD DE,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 11/08/2015 ALMA,CONTRATADO,0
127,2015,147,PAVIMENTACION DE LA CALLE: JEREZ DE VALAQUIA TRAMO: JEREZ DE GUADALUPE - JEREZ DE GUADALQUIVIR COL.,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 11/08/15 ALMA,CONTRATADO,0
128,2015,143,PAVIMENTACIÓN DE LA CALLE CAÑADA DE LOS PROFETAS TRAMO: CAÑADA DE ALFARO - CAÑADA DE LOS APOSTOLES C,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 11/08/2015 ALMA,CONTRATADO,0
129,2015,133,PAVIMENTACIÓN DE LA CALLE TARSO TRAMO: HEBREOS - FILIPENSES COL. SAN PABLO,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 12/08/2015 ALMA    ,CONTRATADO,0
130,2015,128,"PAVIMENTACION DE LA CALLE MADRE CARMEN, TRAMO: BLVD. ATOTONILCO A TOPAR OTE, COL. 10 DE MAYO",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 13/08/2015 ALMA,CONTRATADO,0
131,2015,139,"PAVIMENTACION DE LA CALLE TABACHIN, TRAMO: MAGNOLIA A ARAUCARIA, COLONIA ARBOLEDAS DE INFONAVIT",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 17/08/2015 ALMA,CONTRATADO,0
132,2015,151,PAVIMENTACIÓN DE LA CALLE: ALAMEDA TRAMO: TORITOS - RIVERA AZUL COL. VALLE HERMOSO,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 17/08/2015 ALMA,CONTRATADO,0
133,2015,153,ADECUACIÓN DE ACCESO EN LA CALLE LAURELES DE LA FLORIDA FRENTE A NÚMERO 100,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 17/08/2015 ALMA,CONTRATADO,0
134,2015,145,ADECUACION DE PROYECTO EJECUTIVO DEL PUENTE PEATONAL EN EL BLVD. MORELOS Y CRUCE FRENTE AL INSTITUTO,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 18/08/2015 ALMA,CONTRATADO,0
135,2015,146,PAVIMENTACION DE LA CALLE DEL CLERIGO TRAMO: DE CUENCA FLORIDA - TOPAR,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 18/08/2015 ALMA,CONTRATADO,0
136,2015,138,"PAVIMENTACION DE LA CALLE CAMPO ESCONDIDO TRAMO: RIO DE LOS CASTILLOS A DEL SOLAR, COL. VALLE HERMOS",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 18/08/2015 ALMA,CONTRATADO,0
137,2015,114,PROYECTO EJECUTIVO DE LA CALLE: 1. MELANCOLIA TRAMO: DE PROLONGACIÓN GUADALUPE A NOSTALGIA COL. SAN,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 18/08/2015 ALMA,CONTRATADO,0
138,2015,152,PAVIMENTACION DE LA CALLE AGUA AZUL TRAMO: TORITOS - RIVERA AZUL COL. VALLE HERMOSO,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 18/08/2015 ALMA,CONTRATADO,0
139,2015,150,"PAVIMENTACION DE LA CALLE PERAL, TRAMO: DE GUTY CARDENAS A COCOTERO COLONIA ARBOLEDAS DE INFONAVIT",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 18/08/2015 ALMA,CONTRATADO,0
140,2015,135,PROYECTO EJECUTIVO DE LA PAVIMENTACIÓN DE LAS CALLES: 1. SANTA FE TRAMO: BOSQUES CARIBEÑO - SANTA CR,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 18/08/2015 ALMA  ,CONTRATADO,0
141,2015,136,PAVIMENTACIÓN DE LA CALLE ENGELS DEL BLVD. ARISTOTELES A FROMM COL. LA JOYA,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 18/08/2015 ALMA,CONTRATADO,0
142,2015,96,PROYECTO EJECUTIVO PARA REPARACIÓN Y REFORZAMIENTO ESTRUCTURAL DE BODEGA EN LA DIRECCIÓN DE RECURSOS,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 18/08/2015 ALMA,CONTRATADO,0
143,2015,142,"PAVIMENTACION DE LA CALLE REAL DE MINAS, TRAMO: DE LA CALLE REAL DE LA PLATA A TOPAR (FTE AL # 408)",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 18/08/2015 ALMA,CONTRATADO,0
144,2015,141,PAVIMENTACION DE LA CALLE FREUD DE BLVD. ARISTOTELES A FROMM COLONIA LA JOYA,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 18/08/2015 ALMA,CONTRATADO,0
145,2015,137,"PAVIMENTACIÓN PRIVADA CONCEPCIÓN, TRAMO: DE ESPAÑITA A TOPAR, COLONIA BARRIO DE GUADALUPE",Unitario,1,1,0,NULL,Obra,1,|CAPTURADO 18/08/2015 ALMA,CONTRATADO,0
146,2015,131,"PAVIMENTACIÓN DE LA CALLE FRESNO, TRAMO DE PALMERÍN A ENCINO COL. ARBOLEDAS INFONAVIT",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 18/08/2015 ALMA,CONTRATADO,0
147,2015,154,PAVIMENTACION DE LA CALLE DE LA ALDEA (1/2 CUERPO) TRAMO: DEL PABELLON A AV. CRUCIFIXION COL. VILLAS,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 19/08/2015 ALMA,CONTRATADO,0
148,2015,148,REMODELACIÓN DE 3 CANCHAS DE USOS MULTIPLES EN LA UNIDAD DEPORTIVA ANTONIO TOTA CARBAJAL COL. CIUDAD,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 19/08/2015 ALMA,CONTRATADO,0
149,2015,140,PAVIMENTACIÓN DE LA CALLE VOLTAIRE DE BLVD. ARISTOTELES - FROMM COLONIA LA JOYA,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 19/08/2015 ALMA,CONTRATADO,0
150,2015,134,PROYECTO EJECUTIVO DE LAS CALLES: 1. ARTEMISA TRAMO: EROS - PAVIMENTO EXISTENTE SUR COL. LA ERMITA 2,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 19/08/2015 ALMA,CONTRATADO,0
151,2015,156,ESTUDIO DE MECANICA DE SUELOS Y GEOTECNICA PARA PROYECTON EJECUTIVO DE DISTRIBUIDOR VIAL EN EL LIBRA,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 31/08/15 ALMA,CONTRATADO,0
152,2015,116,"PAVIMENTACIÓN DE LA CALLE PONTIFICIA, TRAMO: COLINDANCIA CON CALLE RIOJA HABICHUEAS, COL. SANTA CECI",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 01/09/2015 ALMA,CONTRATADO,0
153,2015,157,"PAVIMENTACION DE LA CALLE SANTIDAD, TRAMO: DE RIO DE LOS CASTILLOS - CISMA COLONIA SANTA CECILIA",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 02/09/2015 ALMA,CONTRATADO,0
154,2015,158,"PAVIMENTACIÓN DE LA CALLE SOJA, TRAMO: CUENCA FLORIDA - ALISO COLONIA VALLE HERMOSO 1A Y 2A SECCION",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 02/09/2015 ALMA,CONTRATADO,0
155,2015,149,"PAVIMENTACIÓN DE LA CALLE POCHUTLA TRAMO: DE MARTINICA A MURCIA, COL. SAN JUAN BOSCO",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 02/09/20156 ALMA,CONTRATADO,0
156,2015,159,"PAVIMENTACION DE LA CALLE EGIPTO TRAMO: AV. SION A TIBERIADES, COL. SAN FELIPE DE JESUS",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 02/09/2015 ALMA,CONTRATADO,0
157,2015,160,REHABILITACION DE LOS ADORNOS ALUSIVOS A LAS FIESTAS PATRIAS Y NAVIDEÑAS,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 02/09/2015 ALMA,CONTRATADO,0
158,2015,155,PROYECTO EJECUTIVO DE LAS CALLES: 1. SAMUEL TRAMO: SAN BENIGNO - SAN LAZARO COL. NUEVA SANTA ROSA DE,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 02/09/2015 ALMA,CONTRATADO,0
159,2015,162,PAVIMENTACIÓN DE LA CALLE JEREZ DE BERNA TRAMO: JEREZ DE MENORCA A JEREZ DE BESAYA COL. VALLE DE JER,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 02/09/2015 ALMA,CONTRATADO,0
160,2015,165,BARRERAS DE CONTENCIÓN TIPO NEW JERSEY EN DISTRIBUIDOR VIAL BENITO JUAREZ  Y MALECON DEL RIO,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 03/09/2015 ALMA,CONTRATADO,0
161,2015,161,PROYECTO EJECUTIVO DE LAS CALLES: 1. JOAN MIRO TRAMO: IGNACIO PINAZO - EDUARDO ROSALES COL. MARAVILL,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 03/09/2015 ALMA,CONTRATADO,0
162,2015,163,REHABILITACIÓN DE MODULO SANITARIO EN ESCUEL PRIMARIA PLUTARCO ELIAS CALLES UBICACIÓN CALLE NICOLAS,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 03/09/2015 ALMA,CONTRATADO,0
163,2015,164,CONSTRUCCION DE UN AULA TIPO U2C PLANTA ALTA SEC. GRAL # 17 SOR JUANA INES DE LA CRUZ,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 23/09/2015 ALMA,CONTRATADO,0
164,2015,177,PAVIMENTACION DE LA CALLE 1ER JEREZ DE AMBERES TRAMO: DELTA A JEREZ DE ANTAÑO COL. VALLE DE JEREZ II,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 10/09/2015 ALMA,CONTRATADO,0
165,2015,176,PAVIMENTACIÓN DE LA CALLE AGUILA IMPERIAL TRAMO DE CALLE AGUILA BLANCA A CALLE AGUILA REAL COL. LAS,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 10/09/2015 ALMA,CONTRATADO,0
166,2015,171,PAVIMENTACIÓN DE LA CALLE ANTERA TRAMO: ESTAMBRE - MADRE MARINA COL. ARBOLEDAS DE SAN HILARION,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 22/09/2015 ALMA,CONTRATADO,0
167,2015,166,PAVIMENTACION DE LA CALLE MADRE KARLA TRAMO: MADRE SIERRA A TOPAR LADO ORIENTE COLONIA DIEZ DE MAYO,Unitario,1,1,0,NULL,Obra,1,/CAPTURADO 23/09/2015 ALMA,CONTRATADO,0
168,2015,189,PROYECTO EJECUTIVO DE LA CALLE: 1. FILEMON TRAMO: PRESA LA MOJINA - EFESO COL. SAN PABLO,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 23/09/2015 ALMA,CONTRATADO,0
169,2015,192,"EL PROYECTO PROGRAMA DE MANEJO DE ARBOLADO Y REFORESTACIÓN, DERIVADO DE LA AUTORIZACIÓN DE IMPACTO A",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 23/09/2015 ALMA,CONTRATADO,0
170,2015,144,RETIRO DE ARBOLES PARA LA CONSTRUCCIÓN PROVISIONAL DE CARRIL LATERAL DEL BLVD. MORELOS TRAMO: BLVD.,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 23/09/2015 ALMA,CONTRATADO,0
171,2015,191,"ESTUDIO DE MECANICA DE SUELOS EN DIFERENTES ESCUELAS DE LA CIUDAD DE LEON, GTO. 1. ESCUELA TELESECUN",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 23/09/2015 ALMA,CONTRATADO,0
172,2015,183,EQUIPAMIENTO DEL PARQUE CÁRCAMOS UBICADO EN EL BLVD. LÓPEZ MATEOS Y MORELOS COL. HACIENDA DEL CAMPES,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 23/09/2015 ALMA,CONTRATOS,0
173,2015,184,REHABILITACIÓN Y ACONDICIONAMIENTO DEL AREA NATURAL PROTEGIDA CAÑADA ARROYO HONDO,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 23/09/2015 ALMA,CONTRATADO,0
174,2015,169,PAVIMENTACIÓN CALLE MADRE MAURA TRAMO: MADRE MARINA A CERRO DEL SOYATE COL. LA GLORIA,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 23/9/2015 ALMA,CONTRATADO,0
175,2015,174,REHABILITACIÓN DEL PARQUE PÚBLICO EL ROSARIO,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 24/09/2015 ALMA,CONTRATADO,0
176,2015,167,PAVIMENTACIÓN DE LA CALLE JEREZ DE MIÑO TRAMO: BLVD. DELTA - VALLE DE SANTIAGO COL. JESUS MARIA Y VA,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 24/09/2015 ALMA,CONTRATADO,0
177,2015,168,PAVIMENTACION CALLE CAÑADA DE LOS SANTOS TRAMO: DE CAÑADA DE LOS PROFETAS A CAÑADA DE CRISTO COLONIA,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 24/09/2015 ALMA,CONTRATADO,0
178,2015,170,"PAVIMENTACIÓN DE LA CALLE MADRE ANGELA, TRAMO: ORIENTE - PONIENTE COL. 10 DE MAYO",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 24/09/2015 ALMA,CONTRATADO,0
179,2015,173,"PAVIMENTACION CALLE SEPALO, TRAMO: ESTAMBRE - MADRE MARINA COLONIA ARBOLEDAS DE SAN HILARION.",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 24/09/2015 ALMA,CONTRATADO,0
180,2015,186,REMODELACION DE 5 CANCHAS DE BASQUETBOL DE PRACTICAS EN LA UNIDAD DEPORTIVA JESÚS RODRIGUEZ GAONA CO,Unitario,1,1,0,NULL,Obra,1,CSAPTURADO 24/09/2015 ALMA,CONTRATADO,0
181,2015,178,PAVIMENTACIÓIN DE LA CALLE CAMPO ESTRELLADO TRAMO: CAMPO ESCONDIDO - CAMPO ALEGRE COL. VALLE HERMOSO,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 24/09/2015 ALMA,CONTRATADO,0
182,2015,188,PROYECTO EJECUTIVO DE LA CALLE: 1. JOSE MARIA TORNEL TRAMO: JOSE MARIA BRITO - IGNACIO AGUIRRE COL.,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 24/09/2015 ALMA,CONTRATADO,0
183,2015,187,PROYECTO EJECUTIVO DE LA PAVIMENTACIÓN DE LAS CALLES: 1. TARSO TRAMO: CORINTOS - FILIPENSES COL. SAN,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 25/09/2015 ALMA,CONTRATADO,0
184,2015,182,ANTEPROYECTO DE REHABILITACION DE LAS OFICINAS DE TRANSITO Y  EDUCACIÓN VIAL UBICADO EN CARRETERA LE,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 182/2015 ALMA,CONTRATADO,0
185,2015,172,"PAVIMENTACIÓN DE LA CALLE ESTIGMA, TRAMO: MADRE MARINA A CALLE ESTAMBRE COLONIA ARBOLEDAS DE SAN HIL",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 25/09/2015 ALMA,CONTRATADO,0
186,2015,179,PAVIMENTACIÓN DE LA CALLE CAMINO VERDE TRAMO: TORITOS A RIVERA AZUL COL. VALLE HERMOSO,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 25/09/2015 ALMA,CONTRATADO,0
187,2015,180,SEGUNDA ETAPA DE TRABAJOS PRELIMINARES PARA PLAZA DEL MUSICO,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 25/09/2015 ALMA,CONTRATADO,0
188,2015,175,CONSTRUCCION Y EQUIPAMIENTO EN PARQUE VILLA DE LAS TORRES,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 25/09/2015 ALMA,CONTRATADO,0
189,2015,181,PROYECTO EJECUTIVO DE LA PAVIMENTACIÓN DE LAS CALLES: 1. SANTA ROCIO TRAMO: SANTA ALEJANDRA - SANTA,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 25/09/2015 ALMA,CONTRATADO,0
190,2015,190,REUBICACIÓN Y CANALIZACIÓN DE DUCTOS DE INSTALACIONES DE INFRAESTRUCTURA DE LINEA TELEFONICA,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 13/10/2015 ALMA,CONTRATADO,0
191,2015,195,"PAVIMENTACION DE LA CALLE PRESA CORRALEJO, TRAMO: BLVD. PASEO DE LA PRESA A PRESA ALAZANAS, COL. RIV",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 15/10/2015 ALMA,CONTRATADO,0
192,2015,202,PAVIMENTACIÓN DE LA CALLE PLAN DE GUADALUPE TRAMO: BLVD. MIGUEL DE CERVANTES SAAVEDRA A ANDADOR SIN,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 16/10/2015 ALMA,CONTRATADO,0
193,2015,218,PAVIMENTACIÓN DEL ANDADOR NPRIMAVERA TRAMO: AV. LA PISCINA A PAVIMENTO EXISTENTE COL. LOS OLIVOS,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 20/10/2015 ALMA,CONTRATADO,0
194,2015,217,CONSTRUCCIÓN DE 1 AULA AISLADA EN SISTEMA TRADICIONAL (6.0X8.0 MTS) CON CIMENTACIÓN DE CONCRETO ARMA,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 20/10/2015 ALMA,CONTRATADO,0
195,2015,222,PAVIMENTACIÓN DE LA CALLE ENRIQUE LOPEZ JASSO (1/2 CUERPO) TRAMO: JOSEFINA CAMARENA - CEFERINO ORTIZ,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 20/10/2015 ALMA,CONTRATADO,0
196,2015,221,"PROYECTO EJECUTIVO PARQUES URBANOS ""SIT"" EN LA COL. LEON I, UBICADO EN LA ESQUINA DE LAS CALLES ANGE",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 20/10/2015 ALMA,CONTRATADO,0
197,2015,220,"PROYECTO EJECUTIVO PARQUES URBANOS ""SIT"" EN LA COLONIA VALLE DEL SOL, EN LA ESQUINA DE LAS CALLES SO",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 20/10/2015 ALMA,CONTRATADO,0
198,2015,213,VEGETACIÓN DE CAMELLON EN EL BLVD. LOPEZ MATEOS TRAMO: MERIDA A MALECON DEL RIO,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 20/10/2015 ALMA,CONTRATADO,0
199,2015,223,ESTABILIZACIÓN DE MURO Y REPOSICIÓN DE BARANDAL EN MALECON DEL RIO DE LOS GOMEZ,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 21/10/2015 ALMA,CONTRATADO,0
200,2015,224,PROPUESTA DE TRAZO DE ENTRONQUE DE AUTOPISTA LEON - SALAMANCA CON BLVD. DELTA EN LA INTERSECCION DEL,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 22/10/2015 ALMA,CONTRATADO,0
201,2015,216,"PROYECTO EJECUTIVO ""PARQUE SIT LA OLLA"" COMO PARTE DEL RESOLUTIVO DEL CORREDOR TRONCAL DE TRANSPORTE",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 22/10/2015 ALMA,CONTRATADO,0
202,2015,219,"SUMINISTRO Y COLOCACION DE TECHO FIRME URBANO DE LAS COL. EL PEÑON, COL. PILETAS, COL. SANTA MARIA",Unitario,1,1,0,NULL,Obra,1,CAPTURADO 22/10/2015 ALMA,CONTRATADO,0
203,2015,204,ADECUACIÓN DEL PROYECTO EJECUTIVO DE LA INTERSECCIÓN A DESNIVEL DEL BLVD. HIDALGO Y ARROYO SARDANETA,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 22/10/2015 ALMA,CONTRATADO,0
204,2015,208,PAVIMENTACION DE LA CALLE EPISTOLAS TRAMO: FILEMON - BLVD. ANTONIO MADRAZO COL. SAN PABLO,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 22/10/2015 ALMA,CONTRATADO,0
205,2015,205,PAVIMENTACION DE LA CALLE JUAN SERRETA TRAMO: ROSA MARIA GUTIERREZ DEL CASTILLO COL. LAS HILAMAS,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 23/10/2015 ALMA,CONTRATADO,0
206,2015,200,REHABILITACION DE PARQUE SAN FRANCISCO DEL MORAL,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 23/10/2015 ALMA,CONTRATADO,0
207,2015,211,REHABILITACIÓN DE MODULOS SANITARIOS EN: ESCUELA TELESECUNARIA # 902 DOMICILIO CONOCIDO COM. SAN JUA,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 23/10/2015 ALMA,CONTRATADO,0
208,2015,210,LA SUPERVISION DEL PROYECTO EJECUTIVO PLAZA DE GALLOS (1RA ETAPA REHABILITACION DEL REDOLDEL) CALLE,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 23/10/2015 ALMA,CONTRATADO,0
209,2015,209,PROYECTO DE PUENTE PEATONAL Y CAMINO DE INCORPORACIÓN AL BLVD. LAS JOYAS TRAMO: INICIO DE GASA INCOR,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 23/10/2015 ALMA,CONTRATADO,0
210,2015,214,CONSTRUCCION DE 1 AULA AISLADA Y 1 AULA ADOSADA EN SISTEMA TRADICIONAL (6.0X8.0 MTS) CON CIMENTACION,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 23/10/2015 ALMA,CONTRATADO,0
211,2015,212,CONSTRUCCIÓN DE 1 AULA AISLADA SISTEMA TRADICIONAL (6.0X8.0 MTS) CON CIMENTACIÓN DE CONCRETO ARMADO,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 23/10/2015 ALMA,CONTRATADO,0
212,2015,194,PROYECTO EJECUTIVO DE LA REHABILITACIÓN DE L HOTEL UBICADO EN LA CALLE JUAREZ # 316 PRIMERA ETAPA,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 27/10/2015 ALMA,CONTRATADO,0
213,2015,203,PROYECTO EJECUTIVO DE LAS CALLES: 1. ANDADOR PERSIA TRAMO: EUFRATES - PALESTINA COL. SAN FELIPE DE J,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 03/11/2015 ALMA,CONTRATADO,0
214,2015,201,ESTUDIOS DE INGENIERIA DE TRANSITO PARA EL CORREDOR DEL BLVD. JUAN ALONSO DE TORRES Y BLVD. CLOUTHIE,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 10/11/2015 ALMA,CONTRATADO,0
215,2015,197,SUMINISTRO E INSTALACION DE 59 CALENTADORES SOLARES,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 10/11/2015 ALMA,CONTRATADO,0
216,2015,207,EXTENSIÓN DE LINEA DE MEDIA TENSIÓN EN EL BLVD. CALIOPE PARA DAR SERVICIO ELECTRICO AL CECYTEG 17,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 10/11/2015 ALMA,CONTRATADO,0
217,2015,193,SUMINISTRO Y COLOCACION DE CALENTADORES SOLARES EN LEÓN DE LOS ALDAMA,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 11/11/2015 ALMA,CONTRATADO,0
218,2015,198,REHABILITACION E IMAGEN URBANA DE PARADERO SOLEDAD EN AV. MIGUEL ALEMAN TRAMO: C. ALVARO OBREGON A C,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 11/11/2015 ALMA,CONTRATADO,0
219,2015,206,PAVIMENTACION DE LA CALLE MADRE BELEN TRAMO: ANDADOR MADRE PATRICIA - BLVD. TIMOTEO LOZANO COL. 10 D,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 11/11/2015 ALMA,CONTRATADO,0
220,2015,215,REHABILITACIÓN DE MODULOS SANITARIOS EN: PRIMARIO JOSÉ MA. LICEAGA CALLE FELIPE MARTINEZ DE ZAVALA #,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 12/11/2015 ALMA,CONTRATADO,0
221,2015,185,PAVIMENTACIÓN DE LA CALLE: TRONERAS TRAMO: CANAL DE SARDANETA A BARBACANA COL. EL CASTILLO,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 13/11/2015 ALMA,CONTRATADO,0
222,2015,240,PROYECTO EJECUTIVO DE LA CALLE: 1. BALCONES DE LAS ABEJAS TRAMO: BALCONES DE LAS MARIPOSAS A TOPAR L,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 19/11/2015 ALMA,CONTRATADO,0
223,2015,196,ESTUDIO DE IMPACTOS AMBIENTALES DE ACUERDO AL REGLAMENTO PARA GESTION AMBIENTAL EN EL MUNICIPIO DE L,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 19/11/2015 ALMA,CONTRATADO,0
224,2015,226,PAVIMENTACIÓN DE LA CALLE MAZATLAN (AMPLIACIÓN),Unitario,1,1,0,NULL,Obra,1,CAPTURADO 19/11/2015 ALMA,CONTRATADO,0
225,2015,227,PAVIMENTACIÓN DE CONCRETO HIDRAULICO Y REHABILITACIÓN DE AGUA POTABLE Y DRENAJE SANITARIO DE LA CALL,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 19/11/2015,CONTRATADO,0
226,2015,229,REHABILITACIÓN DE MÓDULOS SANITARIOS EN ESCUELA PRIMARIA IGNACIO RAMIREZ CALLE ELOISA JIMÉNEZ # 409,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 20/11/2015 ALMA,CONTRATADO,0
227,2015,230,REHABILITACIÓN DE BAÑOS PRIMARIA JACOBO ROSSEAU CALLE BRAVOS DE ATLANTA # 404 COL. DEPORTIVA II; REH,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 20/11/2015 ALMA,CONTRATADO,0
228,2015,231,REHABILITACION DE MÓDULO SANITARIO ESCUELA PRAXEDIS GUERRERO; REHABILITACION DE MÓDULO SANITARIO ESC,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 22/11/2015 ALMA,CONTRATADO,0
229,2015,233,REHABILITACION DE MÓDULO SANITARIO EN TELESECUNDARIA # 583 CALLE FELIX ROMERO # 543 COL. PERIODISTAS,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 22/11/2015 ALMA,CONTRATADO,0
230,2015,244,REHABILITACIÓN Y MEJORAMIENTO DE PARQUE MÉXICO,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 22/11/2015 ALMA,CONTRATADO,0
231,2015,243,CONSTRUCCIÓN DE RECAMARA ADICIONAL PARA ZONA RURAL,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 22/11/2015 ALMA,CONTRATADO,0
