Id_Estimacion,Id_Contrato,No_Estimacion,Fecha_Estimacion,Avance_Fisico,Avance_Financiero,Fecha_Inicio_Estimacion,Fecha_Termino_Estimacion,Estatus,Tipo_Estimacion,Descripcion,No_Factura,Fecha_Factura,Fecha_Recibo,Fecha_Inicio_Recalendarizacion,Fecha_Termino_Recalendarizacion,Fecha_Suspension,Fecha_Reinicio,Fecha_Ampliacion,Fecha_Prorroga,Fecha_Ultima_Inicio_Contrato,Fecha_Ultima_Termino_Contrato,Caratula_Contrato_Estimado,Caratula_Contrato_IVA,Caratula_Contrato_Total,Caratula_Contrato_Amortizacion,Caratula_Contrato_Suma,Caratula_Contrato_Descuentos,Caratula_Contrato_Deducciones,Caratula_Contrato_Neto,Caratula_Ampliacion_Estimado,Caratula_Ampliacion_IVA,Caratula_Ampliacion_Total,Caratula_Ampliacion_Amortizacion,Caratula_Ampliacion_Suma,Caratula_Ampliacion_Descuentos,Caratula_Ampliacion_Deducciones,Caratula_Ampliacion_Neto,Caratula_Totales_Estimado,Caratula_Totales_IVA,Caratula_Totales_Total,Caratula_Totales_Amortizacion,Caratula_Totales_Suma,Caratula_Totales_Descuentos,Caratula_Totales_Deducciones,Caratula_Totales_Neto,Resumen_Contrato_Importe,Resumen_Contrato_Actual,Resumen_Contrato_Anterior,Resumen_Contrato_Acumulado,Resumen_Contrato_Por_Ejercer,Resumen_Ampliacion_Importe,Resumen_Ampliacion_Actual,Resumen_Ampliacion_Anterior,Resumen_Ampliacion_Acumulado,Resumen_Ampliacion_Por_Ejercer,Resumen_Total_Importe,Resumen_Total_Actual,Resumen_Total_Anterior,Resumen_Total_Acumulado,Resumen_Total_Por_Ejercer,Amortizacion_Contrato_Porcentaje,Amortizacion_Contrato_Importe,Amortizacion_Contrato_Actual,Amortizacion_Contrato_Anterior,Amortizacion_Contrato_Acumulado,Amortizacion_Contrato_Por_Ejercer,Amortizacion_Ampliacion_Porcentaje,Amortizacion_Ampliacion_Importe,Amortizacion_Ampliacion_Actual,Amortizacion_Ampliacion_Anterior,Amortizacion_Ampliacion_Acumulado,Amortizacion_Ampliacion_Por_Ejercer,Importe_Sancion,No_Control,Id_Fuente_Inversion,Numero_Oficio_Excedentes,Fecha_Oficio_Excedentes,Fecha_Registro,Fecha_Pago,Observaciones_Caratula,Observaciones_Generales,Imprime_Observaciones_Generales,Pagada,Fecha_Nuevo_Termino_Por_Reinicio
748,62,11,16/10/2015 00:00,26.66,26.66,01/10/2015 00:00,16/10/2015 00:00,AUTORIZADA,NORMAL,EST. 11,,16/10/2015 00:00,16/10/2015 00:00,23/05/2015,23/09/2015,25/04/2016,10/06/2016,15/03/2016,29/04/2016,23/05/2015,29/04/2016,386571.13,61851.38,448422.51,134526.75,313895.76,1932.86,1932.86,311962.9,0,0,0,0,0,0,0,0,386571.13,61851.38,448422.51,134526.75,313895.76,1932.86,1932.86,311962.9,15507793.48,448422.51,3685905.88,4134328.39,11373465.09,3861440.71,0,0,0,3861440.71,19369234.19,448422.51,3685905.88,4134328.39,15234905.8,30,4652338.05,134526.75,1105771.79,1240298.54,3412039.51,30,1158432.21,0,0,0,1158432.21,0,1,,0474/2015,30/09/2015 00:00,07/12/2015 00:00,31/12/2015 00:00,,,0,0,
749,50,5,11/08/2015 00:00,100,84.43,01/08/2015 00:00,11/08/2015 00:00,AUTORIZADA,FINIQUITO,5 FINIQUITO,,11/08/2015 00:00,11/08/2015 00:00,,,,,,11/08/2015,11/05/2015,11/08/2015,89031.32,14245.01,103276.33,72040.42,31235.91,1068.37,19182.29,12053.62,0,0,0,0,0,0,0,0,89031.32,14245.01,103276.33,72040.42,31235.91,1068.37,19182.29,12053.62,879174.63,103276.33,639039.87,742316.2,136858.43,0,0,0,0,0,879174.63,103276.33,639039.87,742316.2,136858.43,30,263752.39,72040.42,191711.97,263752.39,0,0,0,0,0,0,0,18113.92,1,,,11/08/2015 00:00,07/12/2015 00:00,31/12/2015 00:00,SE APLICA SANCION POR ATRAZO EN CIERRE ADMINISTRATIVO,,0,0,
750,170,11,14/11/2015 00:00,100,93.31,11/11/2015 00:00,14/11/2015 00:00,AUTORIZADA,FINIQUITO,11 FINIQUITO,,14/11/2015 00:00,14/11/2015 00:00,17/09/2015,08/12/2015,,,,,17/09/2015,08/12/2015,29158.53,4665.36,33823.89,0,33823.89,145.79,145.79,33678.1,0,0,0,0,0,0,0,0,29158.53,4665.36,33823.89,0,33823.89,145.79,145.79,33678.1,1149267.99,33823.89,1038514.81,1072338.7,76929.29,0,0,0,0,0,1149267.99,33823.89,1038514.81,1072338.7,76929.29,30,344780.4,0,344780.4,344780.4,0,0,0,0,0,0,0,0,1,,0512/2015,14/11/2015 00:00,07/12/2015 00:00,31/12/2015 00:00,,,0,0,
751,180,2,31/10/2015 00:00,11.49,11.49,01/10/2015 00:00,31/10/2015 00:00,AUTORIZADA,NORMAL,EST. 2,,31/10/2015 00:00,31/10/2015 00:00,18/09/2015,22/12/2015,,,,,18/09/2015,22/12/2015,163436.41,26149.83,189586.24,56875.87,132710.37,817.18,817.18,131893.19,0,0,0,0,0,0,0,0,163436.41,26149.83,189586.24,56875.87,132710.37,817.18,817.18,131893.19,2248449.38,189586.24,68861.72,258447.96,1990001.42,0,0,0,0,0,2248449.38,189586.24,68861.72,258447.96,1990001.42,30,674534.81,56875.87,20658.52,77534.39,597000.42,0,0,0,0,0,0,0,1,,0511/2015,31/10/2015 00:00,07/12/2015 00:00,31/12/2015 00:00,,,0,0,
752,251,1,30/11/2015 00:00,84.34,84.34,09/11/2015 00:00,30/11/2015 00:00,AUTORIZADA,NORMAL,EST. 1,,30/11/2015 00:00,30/11/2015 00:00,,,,,,,09/11/2015,05/12/2015,188446.41,30151.43,218597.84,77751.37,140846.47,2261.35,2261.35,138585.12,0,0,0,0,0,0,0,0,188446.41,30151.43,218597.84,77751.37,140846.47,2261.35,2261.35,138585.12,259171.23,218597.84,0,218597.84,40573.39,0,0,0,0,0,259171.23,218597.84,0,218597.84,40573.39,30,77751.37,77751.37,0,77751.37,0,0,0,0,0,0,0,0,1,,0515/2015,30/11/2015 00:00,07/12/2015 00:00,31/12/2015 00:00,,,0,0,
753,213,2,30/11/2015 00:00,33.91,33.91,01/11/2015 00:00,30/11/2015 00:00,AUTORIZADA,NORMAL,EST. 2,,30/11/2015 00:00,30/11/2015 00:00,,,,,,,19/10/2015,09/01/2016,95729.97,15316.8,111046.77,33314.03,77732.74,1148.76,1148.76,76583.98,0,0,0,0,0,0,0,0,95729.97,15316.8,111046.77,33314.03,77732.74,1148.76,1148.76,76583.98,829750.46,111046.77,170335.18,281381.95,548368.51,0,0,0,0,0,829750.46,111046.77,170335.18,281381.95,548368.51,30,248925.14,33314.03,51100.55,84414.58,164510.56,0,0,0,0,0,0,0,1,,0516/2015,30/11/2015 00:00,07/12/2015 00:00,31/12/2015 00:00,,,0,0,
754,185,2,15/11/2015 00:00,22.88,22.6,01/11/2015 00:00,15/11/2015 00:00,AUTORIZADA,NORMAL,EST. 2,,15/11/2015 00:00,15/11/2015 00:00,08/10/2015,29/12/2015,,,,30/01/2016,08/10/2015,30/01/2016,25926.06,4148.17,30074.23,9022.27,21051.96,311.11,311.11,20740.85,0,0,0,0,0,0,0,0,25926.06,4148.17,30074.23,9022.27,21051.96,311.11,311.11,20740.85,550620.97,30074.23,94361.23,124435.46,426185.51,0,0,0,0,0,550620.97,30074.23,94361.23,124435.46,426185.51,30,165186.29,9022.27,28308.37,37330.64,127855.65,0,0,0,0,0,0,0,1,,0517/2015,15/11/2015 00:00,07/12/2015 00:00,31/12/2015 00:00,,,0,0,
755,72,2,02/11/2015 00:00,12.45,12.45,01/09/2015 00:00,30/09/2015 00:00,AUTORIZADA,COMPLEMENTARIA,2 A COMPLEMENTARIA,,02/11/2015 00:00,02/11/2015 00:00,15/08/2015,14/01/2016,,,,14/08/2016,15/08/2015,14/08/2016,46058.92,7369.43,53428.35,16028.51,37399.84,230.29,230.29,37169.55,0,0,0,0,0,0,0,0,46058.92,7369.43,53428.35,16028.51,37399.84,230.29,230.29,37169.55,32986857.48,53428.35,4054099.39,4107527.74,28879329.74,0,0,0,0,0,32986857.48,53428.35,4054099.39,4107527.74,28879329.74,30,9896057.25,16028.51,1216229.81,1232258.32,8663798.93,0,0,0,0,0,0,0,1,,0074/2015,31/10/2015 00:00,07/12/2015 00:00,31/12/2015 00:00,,,0,0,
756,87,4,30/09/2015 00:00,40.42,40.42,01/09/2015 00:00,30/09/2015 00:00,AUTORIZADA,NORMAL,EST. 4,,30/09/2015 00:00,30/09/2015 00:00,,,,,,29/01/2016,08/06/2015,29/01/2016,30572.11,4891.54,35463.65,10639.1,24824.55,0,152.86,24671.69,0,0,0,0,0,0,0,0,30572.11,4891.54,35463.65,10639.1,24824.55,0,152.86,24671.69,864691.56,35463.65,314087.6,349551.25,515140.31,0,0,0,0,0,864691.56,35463.65,314087.6,349551.25,515140.31,30,259407.47,10639.1,94226.28,104865.38,154542.09,0,0,0,0,0,0,152.86,1,,0519/2015,30/09/2015 00:00,07/12/2015 00:00,31/12/2015 00:00,,,0,0,
757,179,4,30/11/2015 00:00,65.26,65.26,24/11/2015 00:00,30/11/2015 00:00,AUTORIZADA,NORMAL,EST. 4,,30/11/2015 00:00,30/11/2015 00:00,18/09/2015,08/12/2015,,,14/02/2016,,18/09/2015,14/02/2016,0,0,0,0,0,0,0,0,79713.65,12754.18,92467.83,0,92467.83,956.57,956.57,91511.26,79713.65,12754.18,92467.83,0,92467.83,956.57,956.57,91511.26,1000289.95,0,1000289.95,1000289.95,0,681883.6,92467.83,5110.08,97577.91,584305.69,1682173.55,92467.83,1005400.03,1097867.86,584305.69,30,300086.99,0,300086.99,300086.99,0,0,0,0,0,0,0,0,1,,0520/2015,30/11/2015 00:00,07/12/2015 00:00,31/12/2015 00:00,,,0,0,
758,62,12,23/10/2015 00:00,26.82,26.82,17/10/2015 00:00,23/10/2015 00:00,AUTORIZADA,NORMAL,EST. 12,,23/10/2015 00:00,23/10/2015 00:00,23/05/2015,23/09/2015,25/04/2016,10/06/2016,15/03/2016,29/04/2016,23/05/2015,29/04/2016,20819.01,3331.04,24150.05,7245.02,16905.03,104.1,104.1,16800.93,0,0,0,0,0,0,0,0,20819.01,3331.04,24150.05,7245.02,16905.03,104.1,104.1,16800.93,15507793.48,24150.05,4134328.39,4158478.44,11349315.04,3861440.71,0,0,0,3861440.71,19369234.19,24150.05,4134328.39,4158478.44,15210755.75,30,4652338.05,7245.02,1240298.54,1247543.56,3404794.49,30,1158432.21,0,0,0,1158432.21,0,1,,,23/10/2015 00:00,08/12/2015 00:00,31/12/2015 00:00,,,0,0,
759,180,3,30/11/2015 00:00,31.29,31.29,01/11/2015 00:00,30/11/2015 00:00,AUTORIZADA,NORMAL,EST. 3,,30/11/2015 00:00,30/11/2015 00:00,18/09/2015,22/12/2015,,,,,18/09/2015,22/12/2015,383748.45,61399.75,445148.2,133544.46,311603.74,1918.74,1918.74,309685,0,0,0,0,0,0,0,0,383748.45,61399.75,445148.2,133544.46,311603.74,1918.74,1918.74,309685,2248449.38,445148.2,258447.96,703596.16,1544853.22,0,0,0,0,0,2248449.38,445148.2,258447.96,703596.16,1544853.22,30,674534.81,133544.46,77534.39,211078.85,463455.96,0,0,0,0,0,0,0,1,,0521/2015,30/11/2015 00:00,08/12/2015 00:00,31/12/2015 00:00,,,0,0,
760,76,2,01/09/2015 00:00,27.89,27.89,01/06/2015 00:00,30/06/2015 00:00,AUTORIZADA,COMPLEMENTARIA,2 A COMPLEMENTARIA,,01/09/2015 00:00,01/09/2015 00:00,16/05/2015,03/09/2015,,,,11/09/2015,16/05/2015,11/09/2015,11683.94,1869.43,13553.37,4066.01,9487.36,140.21,140.21,9347.15,0,0,0,0,0,0,0,0,11683.94,1869.43,13553.37,4066.01,9487.36,140.21,140.21,9347.15,1429294.79,13553.37,385071.92,398625.29,1030669.5,0,0,0,0,0,1429294.79,13553.37,385071.92,398625.29,1030669.5,30,428788.44,4066.01,115521.59,119587.6,309200.84,0,0,0,0,0,0,0,1,,0524/2015,30/06/2015 00:00,08/12/2015 00:00,31/12/2015 00:00,,,0,0,
761,76,3,02/09/2015 00:00,31.87,31.87,01/07/2015 00:00,15/07/2015 00:00,AUTORIZADA,COMPLEMENTARIA,3 A COMPLEMENTARIA,,02/09/2015 00:00,02/09/2015 00:00,16/05/2015,03/09/2015,,,,11/09/2015,16/05/2015,11/09/2015,49062.85,7850.06,56912.91,17073.87,39839.04,588.76,588.76,39250.28,0,0,0,0,0,0,0,0,49062.85,7850.06,56912.91,17073.87,39839.04,588.76,588.76,39250.28,1429294.79,56912.91,398625.29,455538.2,973756.59,0,0,0,0,0,1429294.79,56912.91,398625.29,455538.2,973756.59,30,428788.44,17073.87,119587.6,136661.47,292126.97,0,0,0,0,0,0,0,1,,0525/2015,15/07/2015 00:00,08/12/2015 00:00,31/12/2015 00:00,,,0,0,
762,76,4,03/09/2015 00:00,43.18,43.18,16/07/2015 00:00,31/07/2015 00:00,AUTORIZADA,COMPLEMENTARIA,4 A COMPLEMENTATARIA,,03/09/2015 00:00,03/09/2015 00:00,16/05/2015,03/09/2015,,,,11/09/2015,16/05/2015,11/09/2015,130648.02,20903.68,151551.7,45465.51,106086.19,1567.78,1567.78,104518.41,0,0,0,0,0,0,0,0,130648.02,20903.68,151551.7,45465.51,106086.19,1567.78,1567.78,104518.41,1429294.79,151551.7,455538.2,607089.9,822204.89,0,0,0,0,0,1429294.79,151551.7,455538.2,607089.9,822204.89,30,428788.44,45465.51,136661.47,182126.98,246661.46,0,0,0,0,0,0,0,1,,0526/2015,31/07/2015 00:00,08/12/2015 00:00,31/12/2015 00:00,,,0,0,
763,222,3,30/11/2015 00:00,71,70.38,01/11/2015 00:00,30/11/2015 00:00,AUTORIZADA,NORMAL,EST. 3,,30/11/2015 00:00,30/11/2015 00:00,,,,,26/12/2015,,21/09/2015,26/12/2015,1484900.2,237584.03,1722484.23,516745.27,1205738.96,7424.5,7424.5,1198314.46,0,0,0,0,0,0,0,0,1484900.2,237584.03,1722484.23,516745.27,1205738.96,7424.5,7424.5,1198314.46,4386797.78,1722484.23,1365151.71,3087635.94,1299161.84,65687.96,0,0,0,65687.96,4452485.74,1722484.23,1365151.71,3087635.94,1364849.8,30,1316039.34,516745.27,409545.52,926290.79,389748.55,0,0,0,0,0,0,0,1,,,30/11/2015 00:00,08/12/2015 00:00,31/12/2015 00:00,,,0,0,
764,62,13,31/10/2015 00:00,27.11,27.11,24/10/2015 00:00,31/10/2015 00:00,AUTORIZADA,NORMAL,EST. 13,,31/10/2015 00:00,31/10/2015 00:00,23/05/2015,23/09/2015,25/04/2016,10/06/2016,15/03/2016,29/04/2016,23/05/2015,29/04/2016,38943.28,6230.92,45174.2,13552.26,31621.94,194.72,194.72,31427.22,0,0,0,0,0,0,0,0,38943.28,6230.92,45174.2,13552.26,31621.94,194.72,194.72,31427.22,15507793.48,45174.2,4158478.44,4203652.64,11304140.84,3861440.71,0,0,0,3861440.71,19369234.19,45174.2,4158478.44,4203652.64,15165581.55,30,4652338.05,13552.26,1247543.56,1261095.82,3391242.23,30,1158432.21,0,0,0,1158432.21,0,1,,,31/10/2015 00:00,08/12/2015 00:00,31/12/2015 00:00,,,0,0,
765,148,5,30/11/2015 00:00,59.04,59.04,01/11/2015 00:00,30/11/2015 00:00,AUTORIZADA,NORMAL,EST. 5,,30/11/2015 00:00,30/11/2015 00:00,15/08/2015,18/11/2015,01/12/2015,19/05/2016,03/12/2015,28/05/2016,15/08/2015,28/05/2016,315124.56,50419.93,365544.49,109663.35,255881.14,1575.62,19979.25,235901.89,0,0,0,0,0,0,0,0,315124.56,50419.93,365544.49,109663.35,255881.14,1575.62,19979.25,235901.89,1858565.07,365544.49,731672.84,1097217.33,761347.74,164975.17,0,0,0,164975.17,2023540.24,365544.49,731672.84,1097217.33,926322.91,30,557569.53,109663.35,219501.85,329165.2,228404.33,0,0,0,0,0,0,18403.63,1,,0505/2015,30/11/2015 00:00,08/12/2015 00:00,31/12/2015 00:00,SE APLICA SANCION PROVICIONAL MEDIANTE OFICIO DGOP/SUP/CT/SP040/15   POR ATRASO DE 28 DÍAS.,,0,0,
766,62,14,06/11/2015 00:00,27.4,27.4,01/11/2015 00:00,06/11/2015 00:00,AUTORIZADA,NORMAL,EST. 14,,06/11/2015 00:00,06/11/2015 00:00,23/05/2015,23/09/2015,25/04/2016,10/06/2016,15/03/2016,29/04/2016,23/05/2015,29/04/2016,38962.92,6234.07,45196.99,13559.1,31637.89,194.81,194.81,31443.08,0,0,0,0,0,0,0,0,38962.92,6234.07,45196.99,13559.1,31637.89,194.81,194.81,31443.08,15507793.48,45196.99,4203652.64,4248849.63,11258943.85,3861440.71,0,0,0,3861440.71,19369234.19,45196.99,4203652.64,4248849.63,15120384.56,30,4652338.05,13559.1,1261095.82,1274654.92,3377683.13,30,1158432.21,0,0,0,1158432.21,0,1,,,06/11/2015 00:00,08/12/2015 00:00,31/12/2015 00:00,,,0,0,
767,62,15,16/11/2015 00:00,27.67,27.67,07/11/2015 00:00,16/11/2015 00:00,AUTORIZADA,NORMAL,EST. 15,,16/11/2015 00:00,16/11/2015 00:00,23/05/2015,23/09/2015,25/04/2016,10/06/2016,15/03/2016,29/04/2016,23/05/2015,29/04/2016,35990.24,5758.44,41748.68,12524.6,29224.08,179.95,179.95,29044.13,0,0,0,0,0,0,0,0,35990.24,5758.44,41748.68,12524.6,29224.08,179.95,179.95,29044.13,15507793.48,41748.68,4248849.63,4290598.31,11217195.17,3861440.71,0,0,0,3861440.71,19369234.19,41748.68,4248849.63,4290598.31,15078635.88,30,4652338.05,12524.6,1274654.92,1287179.52,3365158.53,30,1158432.21,0,0,0,1158432.21,0,1,,0528/2015,16/11/2015 00:00,08/12/2015 00:00,31/12/2015 00:00,,,0,0,
768,66,4,31/10/2015 00:00,6.97,6.97,15/10/2015 00:00,31/10/2015 00:00,AUTORIZADA,NORMAL,EST. 4,,31/10/2015 00:00,31/10/2015 00:00,14/08/2015,19/01/2016,,,15/07/2016,29/10/2016,14/08/2015,29/10/2016,443625.98,70980.16,514606.14,154381.84,360224.3,2218.13,2218.13,358006.17,0,0,0,0,0,0,0,0,443625.98,70980.16,514606.14,154381.84,360224.3,2218.13,2218.13,358006.17,25156427.85,514606.14,1237998.58,1752604.72,23403823.13,5000000,0,0,0,5000000,30156427.85,514606.14,1237998.58,1752604.72,28403823.13,30,7546928.36,154381.84,371399.58,525781.42,7021146.94,30,1500000,0,0,0,1500000,0,1,,0502/2015,31/10/2015 00:00,08/12/2015 00:00,31/12/2015 00:00,,,0,0,
769,155,4,30/10/2015 00:00,45,36.06,01/10/2015 00:00,30/10/2015 00:00,AUTORIZADA,NORMAL,EST. 4,,30/10/2015 00:00,30/10/2015 00:00,,,,,,15/12/2015,06/07/2015,15/12/2015,85273.9,13643.82,98917.72,29675.32,69242.4,1023.29,1023.29,68219.11,0,0,0,0,0,0,0,0,85273.9,13643.82,98917.72,29675.32,69242.4,1023.29,1023.29,68219.11,1453138.39,98917.72,425066.76,523984.48,929153.91,0,0,0,0,0,1453138.39,98917.72,425066.76,523984.48,929153.91,30,435941.52,29675.32,127520.03,157195.35,278746.17,0,0,0,0,0,0,0,1,,,30/10/2015 00:00,08/12/2015 00:00,31/12/2015 00:00,,,0,0,
770,221,1,12/10/2015 00:00,76.64,76.64,05/10/2015 00:00,12/10/2015 00:00,AUTORIZADA,NORMAL,EST. 1,,12/10/2015 00:00,12/10/2015 00:00,,,,,,,05/10/2015,17/10/2015,187934.35,30069.5,218003.85,65401.16,152602.69,2255.21,2255.21,150347.48,0,0,0,0,0,0,0,0,187934.35,30069.5,218003.85,65401.16,152602.69,2255.21,2255.21,150347.48,284468.3,218003.85,0,218003.85,66464.45,0,0,0,0,0,284468.3,218003.85,0,218003.85,66464.45,30,85340.49,65401.16,0,65401.16,19939.33,0,0,0,0,0,0,0,1,,0452/2015,12/10/2015 00:00,09/12/2015 00:00,31/12/2015 00:00,,,0,0,
771,181,3,30/11/2015 00:00,31.57,31.57,01/11/2015 00:00,30/11/2015 00:00,AUTORIZADA,NORMAL,EST. 3,,30/11/2015 00:00,30/11/2015 00:00,22/09/2015,28/12/2015,,,,,22/09/2015,28/12/2015,246011.31,39361.81,285373.12,85611.94,199761.18,1230.06,1230.06,198531.12,0,0,0,0,0,0,0,0,246011.31,39361.81,285373.12,85611.94,199761.18,1230.06,1230.06,198531.12,2107346.2,285373.12,379925.88,665299,1442047.2,0,0,0,0,0,2107346.2,285373.12,379925.88,665299,1442047.2,30,632203.86,85611.94,113977.76,199589.7,432614.16,0,0,0,0,0,0,0,1,,0529/2015,30/11/2015 00:00,09/12/2015 00:00,31/12/2015 00:00,,,0,0,
772,231,3,31/10/2015 00:00,14.56,14.56,31/10/2015 00:00,31/10/2015 00:00,AUTORIZADA,NORMAL,EST. 3,,31/10/2015 00:00,31/10/2015 00:00,,,,,,,28/09/2015,16/01/2016,12260.49,1961.68,14222.17,4266.65,9955.52,0,61.3,9894.22,0,0,0,0,0,0,0,0,12260.49,1961.68,14222.17,4266.65,9955.52,0,61.3,9894.22,1043151.87,14222.17,137628.36,151850.53,891301.34,0,0,0,0,0,1043151.87,14222.17,137628.36,151850.53,891301.34,30,312945.57,4266.65,41288.51,45555.16,267390.41,0,0,0,0,0,0,61.3,1,,,31/10/2015 00:00,09/12/2015 00:00,31/12/2015 00:00,,,0,0,
773,231,4,30/11/2015 00:00,25.88,25.88,01/11/2015 00:00,30/11/2015 00:00,AUTORIZADA,NORMAL,EST. 4,,30/11/2015 00:00,30/11/2015 00:00,,,,,,,28/09/2015,16/01/2016,101816.4,16290.62,118107.02,35432.11,82674.91,0,509.08,82165.83,0,0,0,0,0,0,0,0,101816.4,16290.62,118107.02,35432.11,82674.91,0,509.08,82165.83,1043151.87,118107.02,151850.53,269957.55,773194.32,0,0,0,0,0,1043151.87,118107.02,151850.53,269957.55,773194.32,30,312945.57,35432.11,45555.16,80987.27,231958.3,0,0,0,0,0,0,509.08,1,,,30/11/2015 00:00,09/12/2015 00:00,31/12/2015 00:00,,,0,0,
774,122,3,31/10/2015 00:00,32.45,32.45,01/10/2015 00:00,31/10/2015 00:00,AUTORIZADA,NORMAL,EST. 3,,31/10/2015 00:00,31/10/2015 00:00,,,,,,,10/08/2015,23/01/2016,28496.02,4559.36,33055.38,9916.61,23138.77,341.95,341.95,22796.82,0,0,0,0,0,0,0,0,28496.02,4559.36,33055.38,9916.61,23138.77,341.95,341.95,22796.82,499998.62,33055.38,129203.05,162258.43,337740.19,0,0,0,0,0,499998.62,33055.38,129203.05,162258.43,337740.19,30,149999.59,9916.61,38760.91,48677.52,101322.07,0,0,0,0,0,0,0,1,,0530/2015,31/10/2015 00:00,09/12/2015 00:00,31/12/2015 00:00,,,0,0,
775,122,4,30/11/2015 00:00,78.99,78.99,01/11/2015 00:00,30/11/2015 00:00,AUTORIZADA,NORMAL,EST. 4,,30/11/2015 00:00,30/11/2015 00:00,,,,,,,10/08/2015,23/01/2016,200584.81,32093.57,232678.38,69803.51,162874.87,2407.02,2407.02,160467.85,0,0,0,0,0,0,0,0,200584.81,32093.57,232678.38,69803.51,162874.87,2407.02,2407.02,160467.85,499998.62,232678.38,162258.43,394936.81,105061.81,0,0,0,0,0,499998.62,232678.38,162258.43,394936.81,105061.81,30,149999.59,69803.51,48677.52,118481.03,31518.56,0,0,0,0,0,0,0,1,,0535/2015,30/11/2015 00:00,09/12/2015 00:00,31/12/2015 00:00,,,0,0,
776,192,2,30/09/2015 00:00,74.68,74.68,24/09/2015 00:00,30/09/2015 00:00,AUTORIZADA,NORMAL,EST. 2,,30/09/2015 00:00,30/09/2015 00:00,,,,,21/11/2015,,14/09/2015,21/11/2015,70584.2,11293.47,81877.67,29454.97,52422.7,847.01,847.01,51575.69,0,0,0,0,0,0,0,0,70584.2,11293.47,81877.67,29454.97,52422.7,847.01,847.01,51575.69,654111.82,81877.67,555928.61,637806.28,16305.54,199949.6,0,0,0,199949.6,854061.42,81877.67,555928.61,637806.28,216255.14,30,196233.55,29454.97,166778.58,196233.55,0,0,0,0,0,0,0,0,1,,0175/2015,30/09/2015 00:00,09/12/2015 00:00,31/12/2015 00:00,,,0,0,
777,67,8,30/11/2015 00:00,21.19,21.19,01/11/2015 00:00,30/11/2015 00:00,AUTORIZADA,NORMAL,EST. 8,,30/11/2015 00:00,30/11/2015 00:00,26/08/2015,27/12/2015,,,12/04/2016,11/07/2016,26/08/2015,11/07/2016,1107887.43,177261.99,1285149.42,385544.83,899604.59,5539.44,5539.44,894065.15,0,0,0,0,0,0,0,0,1107887.43,177261.99,1285149.42,385544.83,899604.59,5539.44,5539.44,894065.15,15685719.13,1285149.42,2038590.28,3323739.7,12361979.43,3525669,0,0,0,3525669,19211388.13,1285149.42,2038590.28,3323739.7,15887648.43,30,4705715.74,385544.83,611577.09,997121.92,3708593.82,30,1057700.7,0,0,0,1057700.7,0,1,,0538/2015,30/11/2015 00:00,09/12/2015 00:00,31/12/2015 00:00,,,0,0,
778,119,3,30/11/2015 00:00,53.21,36.1,01/11/2015 00:00,30/11/2015 00:00,AUTORIZADA,NORMAL,EST. 3,,30/11/2015 00:00,30/11/2015 00:00,,,26/08/2015,07/09/2015,,30/01/2016,27/07/2015,30/01/2016,307384.58,49181.53,356566.11,106969.83,249596.28,3688.62,3688.62,245907.66,0,0,0,0,0,0,0,0,307384.58,49181.53,356566.11,106969.83,249596.28,3688.62,3688.62,245907.66,2058822.29,356566.11,386749.97,743316.08,1315506.21,0,0,0,0,0,2058822.29,356566.11,386749.97,743316.08,1315506.21,30,617646.69,106969.83,116024.99,222994.82,394651.87,0,0,0,0,0,0,0,1,,0513/205,30/11/2015 00:00,09/12/2015 00:00,31/12/2015 00:00,,,0,0,
779,192,3,31/10/2015 00:00,97.65,97.65,01/10/2015 00:00,31/10/2015 00:00,AUTORIZADA,NORMAL,EST. 3,,31/10/2015 00:00,31/10/2015 00:00,,,,,21/11/2015,,14/09/2015,21/11/2015,14056.5,2249.04,16305.54,0,16305.54,168.6781,168.6781,16136.8619,155059.27,24809.48,179868.75,0,179868.75,1860.7119,1860.7119,178008.0381,169115.77,27058.52,196174.29,0,196174.29,2029.39,2029.39,194144.9,654111.82,16305.54,637806.28,654111.82,0,199949.6,179868.75,0,179868.75,20080.85,854061.42,196174.29,637806.28,833980.57,20080.85,30,196233.55,0,196233.55,196233.55,0,0,0,0,0,0,0,0,1,,0537/2015,31/10/2015 00:00,09/12/2015 00:00,31/12/2015 00:00,,,0,0,
780,255,1,17/11/2015 00:00,14.6,14.6,02/11/2015 00:00,17/11/2015 00:00,AUTORIZADA,NORMAL,EST. 1,,17/11/2015 00:00,17/11/2015 00:00,,,,,23/01/2016,06/02/2016,02/11/2015,06/02/2016,316285.92,50605.75,366891.67,110067.5,256824.17,1581.43,1581.43,255242.74,0,0,0,0,0,0,0,0,316285.92,50605.75,366891.67,110067.5,256824.17,1581.43,1581.43,255242.74,2465154.95,366891.67,0,366891.67,2098263.28,47939.99,0,0,0,47939.99,2513094.94,366891.67,0,366891.67,2146203.27,30,739546.49,110067.5,0,110067.5,629478.99,0,0,0,0,0,0,0,1,,0539/2015,17/11/2015 00:00,09/12/2015 00:00,31/12/2015 00:00,SE INSERTARON 2 CONCEPTOS A PETICION DEL CONTRATISTA EN EL CORREO SON:  C-00-1400 Y C-00-7000 EN LA PARTIDA 21,,0,0,
