Id_Obra_Recurso,Id_Obra,Id_Recurso_Partida,Porcentaje_Aportacion,Importe_Autorizado,Observaciones,Movimiento,No_Registro_Obrasi,Numero_Oficio,Fecha_Oficio
355,261,40,100,143200.6,,INICIAL,318,S/N,02/01/2015 00:00
356,299,87,100,658951.75,,INICIAL,379,S/N,02/01/2015 00:00
357,265,75,100,160170.07,,INICIAL,330,S/N,02/01/2015 00:00
358,278,71,50,240659.8,,INICIAL,351,S/N,02/01/2015 00:00
359,278,48,50,240659.8,,INICIAL,352,S/N,02/01/2015 00:00
360,262,71,50,286719.74,,INICIAL,322,S/N,02/01/2016 00:00
361,262,72,50,286719.74,,INICIAL,323,S/N,02/01/2016 00:00
362,271,79,100,299694.41,,INICIAL,341,S/N,02/01/2015 00:00
363,298,33,100,997346.83,,INICIAL,378,S/N,02/01/2015 00:00
364,270,33,100,498101.81,,INICIAL,339,S/N,02/01/2015 00:00
365,272,33,100,980577.42,,INICIAL,342,S/N,02/01/2015 00:00
366,277,48,25.75,268902.88,,INICIAL,350,S/N,02/01/2015 00:00
367,277,33,74.25,775224,,INICIAL,349,S/N,02/01/2015 00:00
368,273,80,100,3396599.9,,INICIAL,343,S/N,02/01/2016 00:00
369,274,80,100,1309175.22,,INICIAL,344,S/N,02/01/2015 00:00
370,282,69,100,1479789.61,,INICIAL,357,S/N,02/01/2015 00:00
371,282,91,70,70457.45,,AMPLIACION,409,S/N AMPLIACION,02/01/2016 00:00
372,282,92,30,30327.09,,AMPLIACION,410,S/N AMPLIACION,02/01/2016 00:00
373,297,14,100,22450960.96,,INICIAL,377,S/N,02/01/2015 00:00
374,296,81,100,4580022.49,,INICIAL,376,S/N,02/01/2015 00:00
375,275,81,100,4181589.94,,INICIAL,345,S/N,02/01/2015 00:00
376,276,81,100,2107802.84,,INICIAL,346,S/N,02/01/2015 00:00
377,286,81,100,1795649.84,,INICIAL,362,S/N,02/01/2016 00:00
378,289,76,100,1399192.12,,INICIAL,366,S/N,02/01/2016 00:00
379,289,76,100,599999.9,,AMPLIACION,411,S/N  AMPLIACION,02/01/2016 00:00
380,267,76,100,899373.88,,INICIAL,334,S/N,02/01/2016 00:00
381,295,77,100,512430.07,,INICIAL,375,S/N,02/01/2015 00:00
382,268,77,100,76450.38,,INICIAL,337,S/N,02/01/2015 00:00
383,290,86,100,1789829.16,,INICIAL,367,S/N,02/01/2016 00:00
384,283,40,100,788970.96,,INICIAL,358,S/N,02/01/2015 00:00
385,264,73,100,905000.1,,INICIAL,327,S/N,02/01/2015 00:00
386,287,83,100,6679490.55,,INICIAL,363,S/N,02/01/2015 00:00
387,284,40,100,1648105.73,,INICIAL,359,S/N,02/01/2015 00:00
388,285,40,100,2476333.72,,INICIAL,361,S/N,02/01/2015 00:00
389,294,40,100,1054349.4,,INICIAL,373,S/N,02/01/2015 00:00
390,293,45,0.67,6897.48,,INICIAL,381,S/N,02/01/2016 00:00
391,293,60,99.33,1020050.5,,INICIAL,372,S/N,02/01/2016 00:00
392,279,82,100,1167303.06,,INICIAL,353,S/N,02/01/2016 00:00
393,280,82,100,1136224.78,,INICIAL,354,S/N,02/01/2015 00:00
394,281,82,100,1196472.01,,INICIAL,355,S/N,02/01/2015 00:00
395,266,66,100,40349.82,,INICIAL,332,S/N,02/01/2015 00:00
396,288,85,46.53,1739179.55,,INICIAL,365,S/N,02/01/2016 00:00
397,288,93,100,808357.52,,AMPLIACION,412,S/N AMPLIACION,02/01/2016 00:00
398,288,84,53.47,1998000,,INICIAL,364,S/N,02/01/2016 00:00
399,251,14,100,23192.13,,INICIAL,301,S/N,02/01/2015 00:00
400,251,14,100,39516.44,,INICIAL,383,S/N ESCALATORIA,02/01/2015 00:00
401,252,61,100,8328.62,,INICIAL,302,S/N,02/01/2015 00:00
402,310,95,100,11318.32,,INICIAL,415,S/N,02/01/2016 00:00
403,312,14,100,65757.35,,INICIAL,417,S/N,02/01/2016 00:00
404,311,14,100,33259.52,,INICIAL,416,S/N,02/01/2016 00:00
405,313,14,100,15196.45,,INICIAL,418,S/N,02/01/2016 00:00
406,308,42,100,7304.61,,INICIAL,400,S/N,02/01/2015 00:00
407,300,14,100,1246.84,,INICIAL,384,S/N,02/01/2015 00:00
408,300,14,100,1269.01,,INICIAL,396,S/N ESCALATORIA,02/01/2015 00:00
409,301,14,100,2940.29,,INICIAL,385,S/N,02/01/2015 00:00
410,301,14,100,18722.82,,INICIAL,397,S/N ESCALATORIA,02/01/2015 00:00
411,307,14,100,36635.13,,INICIAL,399,S/N ESCALATORIA,02/01/2015 00:00
412,302,14,100,33439.31,,INICIAL,386,S/N,02/01/2015 00:00
413,302,14,100,169059.62,,INICIAL,395,S/N ESCALATORIA,02/01/2015 00:00
414,303,14,100,38524.6,,INICIAL,387,S/N,02/01/2015 00:00
415,306,14,100,18927.15,,INICIAL,398,S/N,02/01/2015 00:00
416,304,14,100,79754.17,,INICIAL,388,S/N,02/01/2015 00:00
417,305,14,100,16831.86,,INICIAL,389,S/N,02/01/2015 00:00
418,305,14,100,39950.99,,INICIAL,394,,08/11/2016 00:00
419,309,14,100,7759.91,,INICIAL,402,,08/11/2016 00:00
420,292,25,100,500408.03,,INICIAL,369,S/N,02/01/2015 00:00
421,291,81,100,1542803.2,,INICIAL,368,S/N,02/01/2016 00:00
422,91,14,100,1409446.94,SE PAGARÁ CON RECURSOS DEL SIT OPTIBUS BANOBRAS-FONADIN,AMPLIACION,NULL,S/N,19/08/2016 00:00
423,105,95,100,884779.35,SE PAGARA CON RECURSO MUNICIPAL DE LA CUENTA 2510 311 6121,AMPLIACION,NULL,S/N,17/10/2016 00:00
426,238,95,100,137284.32,,AMPLIACION,NULL,S/N  AMP 1,04/01/2016 00:00
427,292,98,100,22272,,AMPLIACION,NULL,S/N,18/01/2016 00:00
429,314,14,100,11902.31,,INICIAL,NULL,S/N ESCALATORIA 3,04/01/2016 00:00
10427,172,67,100,249040.04,,AMPLIACION,NULL,S/N AMPLIACIÓN,15/02/2016 00:00
20427,315,14,100,21958.28,,INICIAL,NULL,S/N,14/11/2016 00:00
20429,316,14,100,21958.28,,INICIAL,NULL,S/N,11/07/2016 00:00
30427,317,14,100,54765.15,,INICIAL,NULL,S/N,07/11/2016 00:00
40428,318,14,100,33236.88,,INICIAL,NULL,S/N ESCALATORIA,02/01/2017 00:00
40433,320,14,100,33943.62,,INICIAL,NULL,S/N,11/01/2016 00:00
40434,319,14,100,368698.72,,INICIAL,NULL,S/N,11/01/2016 00:00
50427,321,14,100,4692.48,,INICIAL,NULL,S/N ESCALATORIA,02/01/2017 00:00
50428,322,14,100,14749.43,,INICIAL,NULL,S/N ESCALATORIA,02/01/2017 00:00
60427,293,100,100,277091.62,,AMPLIACION,NULL,S/N AMPLIACIÓN,10/02/2017 00:00
70427,324,102,100,203.93,,INICIAL,NULL,S/N ESCALATORIAS,27/03/2017 00:00
80427,323,102,100,27138.46,,INICIAL,NULL,S/N,13/02/2017 00:00
80428,325,14,100,4905.46,,INICIAL,NULL,S/N ESCALATORIA,02/01/2017 00:00
80431,310,102,100,8488.74,,AMPLIACION,NULL,S/N AMPLIACIÓN,03/04/2017 00:00
90429,326,102,100,43185.99,,INICIAL,NULL,S/N,27/03/2017 00:00
90430,327,101,100,66304.48,,INICIAL,NULL,S/N,10/04/2017 00:00
100433,91,14,100,5849355.77,,AMPLIACION,NULL,S/N AMPLIACIÓN 3,24/04/2017 00:00
100435,328,102,100,326229.35,,INICIAL,NULL,S/N GAST NO RECUP,12/06/2017 00:00
100438,329,101,100,748452.98,,INICIAL,NULL,S/N 1ER ESCALATORIA,02/01/2017 00:00
100439,330,14,100,721401.75,,INICIAL,NULL,S/N,08/09/2017 00:00
100440,331,14,100,922502.24,,INICIAL,NULL,S/N,08/09/2017 00:00
100441,332,14,100,457625.14,,INICIAL,NULL,S/N,31/08/2017 00:00
100442,333,14,100,1499373.68,,INICIAL,NULL,S/N,07/09/2017 00:00
100444,334,14,100,1545430.25,,INICIAL,NULL,S/N,19/09/2017 00:00
100445,335,14,100,933978.11,,INICIAL,NULL,,05/12/2017 00:00
100447,336,14,100,1837051.95,,INICIAL,NULL,S/N,30/11/2017 00:00
100449,337,14,100,2777216.9,,INICIAL,NULL,S/N,04/12/2018 00:00
100452,338,14,100,398601.11,,INICIAL,NULL,S/N,06/12/2018 00:00
100453,339,14,100,2237721.68,,INICIAL,NULL,S/N,10/12/2018 00:00
100454,203,29,100,57112.82,,AMPLIACION,NULL,S/N AMPLIACION,19/02/2019 00:00
