Id_Contrato_Fianza,Id_Contrato,Id_Fianza,Numero_Fianza,Fecha_Emision,Fecha_Recepcion,Nombre_Afianzadora,Fecha_Liberacion,Id_Contrato_Ampliacion
70396,276,2,1826797,07/08/2017 00:00,15/08/2017 00:00,ACE FIANZAS MONTERREY,06/08/2018 00:00,
70397,277,1,III-504316-RC,31/07/2017 00:00,25/08/2017 00:00,"FIANZAS ATLAS, S.A. DE C.V. ",01/08/2018 00:00,
70398,277,2,III-504317-RC,31/07/2017 00:00,08/08/2017 00:00,"FIANZAS ATLAS, S.A. ",01/08/2018 00:00,
70399,278,1,1822037,27/07/2017 00:00,01/08/2017 00:00,ACE FIANZAS MONTERREY,31/07/2018 00:00,
70400,279,1,1824846,31/07/2017 00:00,10/08/2017 00:00,"ACE FIANZAS MONTERREY, S.A. ",01/08/2018 00:00,
70401,279,2,1824851,31/07/2017 00:00,10/08/2017 00:00,"ACE FIANZAS MONTERREY, S.A. ",01/08/2018 00:00,
70402,280,1,BKY-007-0000205,14/07/2017 00:00,24/07/2017 00:00,BERKLEY MEXICO FIANZAS,13/08/2018 00:00,
70403,280,2,BKY-0007-0000206,14/07/2017 00:00,24/07/2017 00:00,BERKLEY MEXICO FIANZAS,13/08/2018 00:00,
70404,281,1,2119832,09/08/2017 00:00,18/08/2017 00:00,"AFIANZADORA SOFIMEX, S.A. ",08/08/2018 00:00,
70405,281,2,2119835,09/08/2017 00:00,18/08/2017 00:00,"AFIANZDORA SOFIMEX, S.A. ",08/08/2018 00:00,
70406,282,1,2117896,31/07/2017 00:00,08/08/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",01/08/2018 00:00,
70407,282,2,2117903,31/07/2017 00:00,08/08/2017 00:00,"AFIANZADORA SOFIMEX, S.A. ",01/08/2018 00:00,
70408,283,1,1825401,01/08/2017 00:00,10/08/2017 00:00,"ACE FIANZAS MONTERREY, S.A. ",02/08/2018 00:00,
70409,283,2,1825405,01/08/2017 00:00,10/08/2017 00:00,"ACE FIANZAS MONTERREY, S.A. ",02/08/2018 00:00,
70410,284,1,4197-00454-6,26/07/2017 00:00,04/08/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V. ",25/07/2018 00:00,
70411,284,2,4197-00453-1,26/07/2017 00:00,04/08/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V. ",25/08/2018 00:00,
70412,285,1,1813950-0000,04/08/2017 00:00,11/08/2017 00:00,LIBERTY FIANZAS,03/08/2018 00:00,
70413,285,2,2118067,11/08/2017 00:00,11/08/2017 00:00,AFIANZADORA SOFIMEX,10/08/2018 00:00,
70414,286,1,2119896,18/08/2017 00:00,18/08/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",17/08/2018 00:00,
70415,286,2,2119875,18/08/2017 00:00,18/08/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",17/08/2018 00:00,
70416,287,1,17A27121,21/07/2017 00:00,28/07/2017 00:00,AFIANZADORA DORAMA,20/07/2018 00:00,
70417,287,2,17A27123,21/07/2017 00:00,28/07/2017 00:00,AFIANZADORA DORAMA,20/07/2018 00:00,
70418,288,1,2116913,31/07/2017 00:00,08/08/2017 00:00,AFIANZADORA SOFIMEX S.A.,30/07/2018 00:00,
70419,288,2,2116915,31/07/2017 00:00,08/08/2017 00:00,AFIANZADORA SOFIMEX S.A.,30/07/2018 00:00,
70420,289,1,17A26589,21/07/2017 00:00,31/07/2017 00:00,DORAMA,20/07/2018 00:00,
70421,289,2,17A26591,21/07/2017 00:00,31/07/2017 00:00,DORAMA,20/07/2018 00:00,
70423,290,1,III-502735-RC,02/06/2017 00:00,12/06/2017 00:00,FIANZAS ATLAS,01/06/2018 00:00,
70424,290,2,III-502736-RC,02/06/2017 00:00,12/06/2017 00:00,FIANZAS ATLAS,01/06/2018 00:00,
70425,291,1,17A27643,26/07/2017 00:00,04/08/2017 00:00,DORAMA,25/07/2018 00:00,
70427,292,1,2119889,18/08/2017 00:00,18/08/2017 00:00,AFIANZADORA SOFIMEX SA,17/08/2018 00:00,
70428,293,1,759650,31/07/2017 00:00,08/08/2017 00:00,DORAMA,30/08/2018 00:00,
70429,293,2,759651,31/07/2017 00:00,08/08/2017 00:00,DORAMA,30/07/2018 00:00,
70430,294,1,1863310-0000,14/07/2017 00:00,24/07/2017 00:00,LIBERTY FIANZAS,13/07/2018 00:00,
70431,294,2,1863189-0000,14/07/2017 00:00,30/08/2017 00:00,LIBERTY FIANZAS,13/07/2018 00:00,
70432,295,1,III504389-RC,31/07/2017 00:00,07/08/2017 00:00,FIANZAS ATLAS,30/07/2018 00:00,
70433,295,2,III-504391-RC,31/07/2017 00:00,07/08/2017 00:00,FIANZAS ATLAS,30/07/2018 00:00,
70434,296,1,1255-00948-0,22/06/2017 00:00,31/08/2017 00:00,AFIAZADORA ASERTA,22/06/2018 00:00,
70435,296,2,1255-00949-5,22/06/2017 00:00,05/07/2017 00:00,AFIANZADORA ASERTA,21/05/2018 00:00,
70436,297,2,3344-00257-0,07/08/2017 00:00,15/08/2017 00:00,AFINAZADORA ASERTA,06/08/2018 00:00,
70437,298,1,III-503967-RC,24/07/2017 00:00,03/08/2017 00:00,FIANZAS ATLAS,23/07/2018 00:00,
70438,298,2,III-503968-RC,24/07/2017 00:00,03/08/2017 00:00,FIANZAS ATLAS,23/07/2018 00:00,
70439,299,2,1824114,31/07/2017 00:00,09/07/2017 00:00,FIANZAS MONTERREY,30/07/2018 00:00,
70440,299,1,1824120,31/07/2017 00:00,09/07/2017 00:00,FIANZAS MONTERREY,30/07/2018 00:00,
70441,300,1,4197-00447-6,26/07/2017 00:00,31/08/2017 00:00,AFIANZADORA ASERTA,26/07/2018 00:00,
70442,300,2,4197-00446-5,26/07/2017 00:00,26/07/2017 00:00,AFIANZADORA ASERTA,25/07/2018 00:00,
70443,301,1,III-503903-RC,24/07/2017 00:00,28/07/2017 00:00,FIANZAS ATLAS S.A.,23/07/2018 00:00,
70444,301,2,III-503928-RC,24/07/2017 00:00,28/07/2017 00:00,FIANZAS ATLAS S.A.,23/07/2018 00:00,
70445,262,1,2113532,07/08/2017 00:00,09/08/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",06/08/2018 00:00,
70446,302,1,4197-00466-9,16/08/2017 00:00,23/08/2017 00:00,ASERTA AFIANZADORA,15/08/2018 00:00,
70447,302,2,4197-00465-0,16/08/2017 00:00,23/08/2017 00:00,ASERTA AFIANZADORA,15/08/2018 00:00,
70448,303,2,3915-03684-7,31/07/2017 00:00,09/08/2017 00:00,INSURGENTES ,30/07/2018 00:00,
70449,304,1,1824424,31/07/2017 00:00,08/08/2017 00:00,ACE FIANZAS MONTERREY,30/07/2018 00:00,
70450,304,2,1824426,31/07/2017 00:00,08/08/2017 00:00,ACE FIANZAS MONTERREY,30/07/2018 00:00,
70451,305,1,4197-00460-5,09/08/2017 00:00,10/08/2017 00:00,ASERTA AFIANZADORA,08/08/2018 00:00,
70452,305,2,4197-00459-1,09/08/2017 00:00,10/08/2017 00:00,ASERTA AFIANZADORA,08/08/2018 00:00,
70453,306,2,1821706,24/07/2017 00:00,14/07/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",23/08/2018 00:00,
70454,307,1,1822659,21/07/2017 00:00,28/07/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",20/07/2018 00:00,
70455,308,2,III-504415-RC,31/07/2017 00:00,08/08/2017 00:00,FIANZAS ATLAS,30/07/2018 00:00,
70456,309,2,10083-00348-9,31/07/2017 00:00,08/08/2017 00:00,INSURGENTES,30/07/2018 00:00,
70457,310,1,1829354,23/08/2017 00:00,24/08/2017 00:00,ACE FIANZAS MONTERREY,22/08/2018 00:00,
70458,310,2,1829234,21/08/2017 00:00,24/08/2017 00:00,ACE FAINZAS MONTERREY,20/08/2018 00:00,
70459,311,1,3344-00255-6,31/07/2017 00:00,09/08/2017 00:00,ASERTA AFIANZADORA,30/07/2018 00:00,
70460,311,2,3344-00254-5,31/07/2017 00:00,09/08/2017 00:00,ASERTA AFIANZADORA,30/07/2018 00:00,
80455,312,1,1830240,18/08/2017 00:00,28/08/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",17/08/2018 00:00,
80456,312,2,1830247,18/08/2017 00:00,28/08/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",17/08/2018 00:00,
80457,313,1,1828914,21/08/2017 00:00,28/08/2017 00:00,ACE FIANZAS MONTERREY ,20/08/2018 00:00,
80458,313,2,1828916,21/08/2017 00:00,28/08/2017 00:00,ACE FIANZAS MONTERREY,20/08/2018 00:00,
80459,314,1,4197-00437-5,14/07/2017 00:00,24/07/2017 00:00,ASERTA,13/07/2018 00:00,
80460,314,2,4197-00438-4,14/07/2017 00:00,24/07/2017 00:00,ASERTA,13/07/2018 00:00,
80461,315,1,1814707-0000,14/08/2017 00:00,23/08/2017 00:00,LIBERTY FIANZAS,13/08/2018 00:00,
80462,315,2,1814706-0000,14/08/2017 00:00,23/08/2017 00:00,LIBERTY FIANZAS ,13/08/2018 00:00,
80463,316,1,2121378,17/08/2017 00:00,29/08/2017 00:00,AFIANZADORA SOFIMEX S.A. ,16/08/2018 00:00,
80464,316,2,2121380,17/08/2017 00:00,29/08/2017 00:00,AFIANZADORA SOFIMEX S. A. ,16/08/2018 00:00,
80465,98,2,4197-00379-0,28/07/2017 00:00,01/09/2017 00:00,"AFIANZADORA ASERTA, S.A.",27/09/2018 00:00,20
80466,81,2,4197-00381-9,28/07/2017 00:00,01/09/2017 00:00,"AFIANZADORA ASERTA, S.A.",27/07/2018 00:00,21
80469,318,1,1828483,14/08/2017 00:00,22/08/2017 00:00,ACE FIANZAS MONTERREY,11/08/2018 00:00,
80470,318,2,1828485,14/08/2017 00:00,22/08/2017 00:00,ACE FIANZAS MONTERREY,13/08/2018 00:00,
80471,319,1,1828952,16/08/2017 00:00,24/08/2017 00:00,ACE FIANZAS MONTERREY,15/08/2018 00:00,
80472,319,2,1828948,16/08/2017 00:00,24/08/2017 00:00,ACE FIANZAS MONTERREY,15/08/2018 00:00,
80473,320,1,1827100,31/07/2017 00:00,25/08/2017 00:00,FIANZAS MONTERREY,30/07/2018 00:00,
80474,320,2,1827103,31/07/2017 00:00,25/08/2017 00:00,FIANZAS MONTERREY,30/07/2018 00:00,
80475,321,1,2121639,18/08/2017 00:00,25/08/2017 00:00,AFIANZADORA SOFIMEX S.A.,17/08/2018 00:00,
80476,321,2,2121646,18/08/2017 00:00,25/08/2017 00:00,AFIANZADORA SOFIMEX S.A.,17/08/2018 00:00,
80477,322,1,17A30278,04/08/2017 00:00,11/08/2017 00:00,AFIANZADORA DORAMA,03/08/2018 00:00,
80478,322,2,17A30275,04/08/2017 00:00,11/08/2017 00:00,AFIANZADORA DORAMA,03/08/2018 00:00,
80479,323,1,7956,04/08/2017 00:00,10/08/2017 00:00,"ZURICH FIANZAS MEXICO, S.A. DE C.V.",03/08/2018 00:00,
80480,323,2,7957,03/08/2017 00:00,10/08/2017 00:00,"ZURICH FIANZAS MEXICO, S.A. DE C.V.",02/08/2018 00:00,
80481,324,1,4197-00469-0,14/08/2017 00:00,23/08/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",13/08/2018 00:00,
80482,324,2,4197-00468-9,14/08/2017 00:00,23/08/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",13/08/2018 00:00,
80483,99,2,4197-00382-0,28/07/2017 00:00,07/08/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",27/07/2018 00:00,16
80484,92,2,4197-00383-5,28/07/2017 00:00,28/08/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",27/07/2018 00:00,15
80485,325,1,2116891,31/07/2017 00:00,09/08/2017 00:00,SOFIMEX S.A. ,30/07/2018 00:00,
80486,325,2,2116938,31/07/2017 00:00,09/08/2017 00:00,SOFIMEX S.A. ,30/07/2018 00:00,
80487,326,1,1826083,14/08/2017 00:00,11/08/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",13/08/2018 00:00,
80488,326,2,1826087,07/08/2017 00:00,11/08/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",06/08/2018 00:00,
80489,327,1,4197-00471-3,23/08/2017 00:00,25/08/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",22/08/2018 00:00,
80490,327,2,4197-00470-8,23/08/2017 00:00,25/08/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",22/08/2018 00:00,
80491,106,2,766408,28/07/2017 00:00,31/08/2017 00:00,"FIANZAS DORAMA, S.A.",27/07/2018 00:00,23
80492,328,1,757693,24/07/2017 00:00,03/08/2017 00:00,DORAMA,23/07/2018 00:00,
80493,328,2,757694,24/07/2017 00:00,03/08/2017 00:00,DORAMA,23/07/2018 00:00,
80494,103,2,766407,28/07/2017 00:00,31/08/2017 00:00,"FIANZAS DORAMA, S.A.",27/07/2018 00:00,24
80495,110,2,2095965,28/07/2017 00:00,29/08/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",27/07/2018 00:00,25
80496,329,1,2121383,17/08/2017 00:00,29/08/2017 00:00,"AFIANZADORA SOFIMEX, SA DE CV",16/08/2018 00:00,
80497,329,2,2121384,17/08/2017 00:00,29/08/2017 00:00,"AFIANZADORA SOFIMEX, SA DE CV",16/08/2018 00:00,
80498,330,2,17A32944,31/08/2017 00:00,11/09/2017 00:00,"FIANZAS DORAMA, S.A.",30/08/2018 00:00,
80499,332,1,III-505098-RC,21/08/2017 00:00,26/08/2017 00:00,"FIANZAS ATLAS, S.A. ",20/08/2018 00:00,
80500,332,2,III-505099-RC,21/08/2017 00:00,26/08/2017 00:00,"FIANZAS ATLAS, S.A. ",20/08/2018 00:00,
80501,333,1,3428-01559-5,16/08/2017 00:00,25/08/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V. ",15/08/2018 00:00,
80502,333,2,2428-01560-9,16/08/2017 00:00,25/08/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V. GRUPO FINANCIERO ASERTA",15/08/2018 00:00,
80503,334,2,1825396,01/08/2017 00:00,10/08/2017 00:00," ACE FIANZAS MONTERREY, S.A.",31/07/2018 00:00,
80504,334,1,1825393,04/08/2017 00:00,10/08/2017 00:00," ACE FIANZAS MONTERREY, S.A.",03/08/2018 00:00,
80505,335,1,III-504394-RC,31/07/2017 00:00,09/08/2017 00:00,FIANZAS ATLAS S.A.,30/07/2018 00:00,
80506,335,2,III-504395-RC,31/07/2017 00:00,09/08/2017 00:00,FIANZAS ATLAS S.A.,30/07/2018 00:00,
80507,336,1,BKY-0007-0000620,21/08/2017 00:00,25/08/2017 00:00,BERKLEY MEXICO FIANZAS,20/08/2018 00:00,
80508,336,2,BKY-0007-0000621,21/08/2017 00:00,25/08/2017 00:00,BERKLEY MEXICO FIANZAS,20/08/2018 00:00,
80509,341,1,III-506332-RC,20/09/2017 00:00,28/09/2017 00:00,FIANZAS ATLAS S.A.,19/10/2017 00:00,
80510,341,2,III-506333-RC,20/09/2017 00:00,28/09/2017 00:00,FIANZAS ATLAS S.A.,19/09/2018 00:00,
80511,342,1,17A36298,20/09/2017 00:00,28/09/2017 00:00,"FIANZAS DORAMA, S.A.",19/09/2018 00:00,
80512,342,2,17A36304,20/09/2017 00:00,28/09/2017 00:00,"FIANZAS DORAMA, S.A.",19/09/2018 00:00,
80513,343,1,17A36271,20/09/2017 00:00,28/09/2017 00:00,DORAMA,19/09/2018 00:00,
80514,343,2,17A36274,20/09/2017 00:00,28/09/2017 00:00,DORAMA,19/09/2018 00:00,
80521,338,2,775196,28/09/2017 00:00,20/09/2017 00:00,FIANZAS DORAMA,30/09/2017 00:00,
80522,338,1,775187,20/09/2017 00:00,28/09/2017 00:00,FIANZAS DORAMA,19/09/2018 00:00,
80523,337,1,17A36276,20/09/2017 00:00,28/09/2017 00:00,DORAMA,19/09/2018 00:00,
80524,337,2,17A36281,20/09/2017 00:00,30/09/2017 00:00,DORAMA,19/09/2018 00:00,
80527,112,2,3344-00226-4,28/07/2017 00:00,04/08/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",27/07/2018 00:00,27
80528,134,1,3428-01580-9,12/09/2017 00:00,18/09/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",11/09/2018 00:00,28
80529,134,2,3428-01498-3,12/09/2017 00:00,18/09/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",11/09/2018 00:00,28
80530,348,2,1831999,06/02/2017 00:00,09/02/2017 00:00,ACE FIANZAS MONTERREY,30/09/2017 00:00,
80531,349,1,III-505716-RC,31/08/2017 00:00,08/09/2017 00:00,FIANZAS ATLAS,30/08/2018 00:00,
80532,349,2,III-505717-RC,31/08/2017 00:00,08/09/2017 00:00,FIANZAS ATLAS,30/09/2018 00:00,
80533,113,2,3344-00227-5,28/07/2017 00:00,04/08/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",27/07/2018 00:00,26
80534,118,2,3344-00224-4,28/07/2017 00:00,04/08/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",27/07/2018 00:00,31
80535,350,1,III-506327-RC,20/09/2017 00:00,28/09/2017 00:00,FIANZAS ATLAS,19/09/2018 00:00,
80536,350,2,III-506330-RC,20/09/2017 00:00,28/09/2017 00:00,FIANZAS ATLAS,19/09/2018 00:00,
80537,351,1,III-506326-RC,20/09/2017 00:00,28/09/2017 00:00,FIANZAS ATLAS,19/09/2018 00:00,
80538,351,2,III-506328-RC,20/09/2017 00:00,28/09/2017 00:00,FIANZAS ATLAS,19/09/2018 00:00,
80539,352,1,III-506334-RC,20/09/2017 00:00,28/09/2017 00:00,FIANZAS ATLAS S.A.,19/09/2018 00:00,
80540,352,2,III-506335-RC,20/09/2017 00:00,28/09/2017 00:00,FIANZAS ATLAS S.A.,19/09/2018 00:00,
80541,354,1,1255-01009-1,31/08/2017 00:00,05/10/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",30/08/2018 00:00,
80542,354,2,1255-01010-5,31/08/2017 00:00,08/09/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",30/08/2018 00:00,
80543,355,2,1255-01010-5,31/08/2017 00:00,08/09/2016 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",30/08/2018 00:00,
80544,355,1,1255-01009-1,31/08/2017 00:00,08/09/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",30/08/2018 00:00,
80545,356,1,770526,28/08/2017 00:00,07/09/2017 00:00,"FIANZAS DORAMA, S.A.",27/08/2018 00:00,
80546,356,2,770528,28/08/2017 00:00,07/09/2017 00:00,"FIANZAS DORAMA, S.A.",27/08/2018 00:00,
80547,357,1,1835250,31/08/2017 00:00,08/09/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",30/08/2018 00:00,
80548,357,2,1835245,31/08/2017 00:00,08/09/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",30/08/2018 00:00,
80549,358,1,2125933,07/09/2017 00:00,07/09/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",06/09/2018 00:00,
80550,358,2,2125978,07/09/2017 00:00,07/09/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",06/09/2018 00:00,
80551,359,1,1833656,31/08/2017 00:00,08/09/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",30/08/2018 00:00,
80552,359,2,1833654,31/08/2017 00:00,08/09/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",30/08/2018 00:00,
80553,360,1,1833471,31/08/2017 00:00,07/09/2017 00:00,ACE FIANZAS MONTERREY,30/08/2018 00:00,
80554,360,2,1833462,31/08/2017 00:00,07/09/2017 00:00,ACE FIANZAS MONTERREY,30/08/2018 00:00,
80555,362,2,18367.43,31/08/2017 00:00,07/09/2017 00:00,ACE FIANZAS MONTERREY,30/08/2018 00:00,
80556,19,1,1788714,18/09/2017 00:00,28/09/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",17/09/2018 00:00,33
80557,19,2,1788713,18/09/2017 00:00,28/09/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",17/09/2018 00:00,33
80558,363,1,1813978-0000,10/08/2017 00:00,04/08/2017 00:00,LIBERTY FIANZAS,09/08/2018 00:00,
80559,363,2,1813977-0000,31/07/2017 00:00,04/08/2017 00:00,LIBERTY FIANZAS,30/07/2018 00:00,
80560,208,1,186064-0000,21/06/2017 00:00,02/10/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",20/06/2018 00:00,34
80561,208,2,1862063-0000,21/06/2017 00:00,02/10/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",20/06/2017 00:00,34
80562,364,1,1837170,21/08/2017 00:00,28/08/2017 00:00,"ACE FIANZAS MONTERREY, S.A. ",20/08/2018 00:00,
80563,364,2,1837167,21/08/2017 00:00,28/08/2017 00:00,"ACE FIANZAS MONTERREY, S.A. ",20/08/2018 00:00,
80564,365,1,2126058,31/08/2017 00:00,07/09/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",30/08/2018 00:00,
80565,365,2,2126066,31/08/2017 00:00,07/09/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",30/08/2018 00:00,
80566,40,2,2128035,12/09/2017 00:00,27/09/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",11/09/2018 00:00,35
80567,40,1,2130094,12/09/2017 00:00,27/09/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",11/09/2018 00:00,35
80568,366,2,1836713,31/08/2017 00:00,27/09/2017 00:00,ACE FIANZAS MONTERREY,30/08/2018 00:00,
80569,366,1,1836707,31/08/2017 00:00,27/09/2017 00:00,ACE FIANZAS MONTERREY,30/08/2018 00:00,
80570,367,1,1836741,29/08/2017 00:00,05/09/2017 00:00,ACE FIANZAS MONTERREY,28/08/2018 00:00,
80571,367,2,1836747,29/08/2017 00:00,05/09/2017 00:00,ACE FIANZAS MONTERREY,28/08/2018 00:00,
80572,368,2,17A35786,01/09/2017 00:00,08/10/2017 00:00,DORAMA,31/08/2018 00:00,
80573,369,1,1836935,23/08/2017 00:00,01/09/2017 00:00,ACE FIANZAS MONTERREY,22/08/2018 00:00,
80574,369,2,1836934,23/08/2017 00:00,01/09/2017 00:00,ACE FIANZAS MONTERREY,22/08/2018 00:00,
80575,370,2,1837802,31/08/2017 00:00,07/09/2017 00:00,ACE FIANZAS MONTERREY,30/08/2018 00:00,
80576,371,1,4197-00486-5,14/09/2017 00:00,20/09/2017 00:00,ASERTA,13/09/2018 00:00,
80577,371,2,4197-00485-4,14/09/2017 00:00,20/09/2017 00:00,ASERTA,13/09/2018 00:00,
80578,372,2,8716,31/08/2017 00:00,20/10/2017 00:00,ZURICH,30/08/2018 00:00,
80579,373,2,1886887-0000,16/05/2017 00:00,25/09/2017 00:00,LIBERTY FIANZAS,15/05/2018 00:00,
80580,374,1,III-505619-RC,31/08/2017 00:00,08/09/2017 00:00,FIANZAS ATLAS S.A.,30/08/2018 00:00,
80581,374,2,III-505621-RC,31/08/2017 00:00,08/09/2017 00:00,FIANZAS ATLAS S.A.,30/08/2018 00:00,
80582,375,1,1816374-0000,15/09/2017 00:00,28/09/2017 00:00,LIBERTY FIANZAS S.A DE C.V.,14/09/2018 00:00,
80583,375,2,1816373-0000,15/09/2017 00:00,28/09/2017 00:00,LIBERTY FIANZAS S.A DE C.V.,14/09/2018 00:00,
80588,379,1,1834406,31/08/2017 00:00,08/09/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",01/09/2018 00:00,
80589,379,2,1834411,31/08/2017 00:00,08/09/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",01/09/2018 00:00,
80590,378,1,III-505963-RC,13/09/2017 00:00,20/09/2017 00:00,"FIANZAS ATLAS, S.A. ",12/09/2018 00:00,
80591,378,2,III-505965-RC,13/09/2017 00:00,20/09/2017 00:00,"FIANZAS ATLAS, S.A. ",12/09/2018 00:00,
80592,376,2,3449-00797-5,31/08/2017 00:00,08/09/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V., GRUPO FINANCIERO ASERTA",01/09/2018 00:00,
80593,380,1,1834406,31/08/2017 00:00,08/09/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",01/09/2018 00:00,
80594,380,2,1834411,31/08/2017 00:00,08/09/2017 00:00,"ACE FIANZAS MONTERREY, S.A. ",01/09/2018 00:00,
80595,381,1,773767,15/09/2017 00:00,20/09/2017 00:00,"FIANZAS DORAMA, S.A. ",14/09/2018 00:00,
80596,381,2,773761,15/09/2017 00:00,20/09/2017 00:00,"FIANZAS DORAMA, S.A. ",14/09/2018 00:00,
80597,382,1,III-506341-RC,20/09/2017 00:00,28/09/2017 00:00,"FIANZAS ATLAS, S.A. ",19/09/2018 00:00,
80598,382,2,III-506343-RC,20/09/2017 00:00,28/09/2017 00:00,"FIANZAS ATLAS, S.A. ",19/09/2018 00:00,
80599,66,2,1800906,19/07/2017 00:00,26/07/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",18/07/2018 00:00,32
80600,383,1,III-506145-RC,15/09/2017 00:00,27/09/2017 00:00,FIANZAS ATLAS,14/09/2018 00:00,
80601,383,2,III-506148-RC,15/09/2017 00:00,27/09/2017 00:00,FIANZAS ATLAS,14/09/2018 00:00,
80602,384,1,4197-00489-2,15/09/2017 00:00,29/09/2017 00:00,AFIANZADORA ASERTA S.A DE C.V.,14/09/2018 00:00,
80603,384,2,4197-00488-9,15/09/2017 00:00,29/09/2017 00:00,AFIANZADORA ASERTA S.A DE C.V.,14/09/2018 00:00,
80604,385,1,BKY-0004-0001183,21/09/2017 00:00,02/10/2017 00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",20/09/2018 00:00,
80605,385,2,BKY-0004-0001185,21/09/2017 00:00,02/10/2017 00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",20/09/2018 00:00,
80606,386,1,10124-00044-4,25/09/2017 00:00,29/09/2017 00:00,"AFIANZADORA INSURGENTES, S.A. DE C.V. ",24/09/2018 00:00,
80607,386,2,10124-00043-5,25/09/2017 00:00,29/09/2017 00:00,"AFIANZADORA INSURGENTES, S.A. DE C.V. ",24/09/2018 00:00,
80608,387,1,4176-00068-0,15/09/2017 00:00,23/09/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V. ",14/09/2018 00:00,
80609,387,2,4176-00069-1,15/09/2017 00:00,23/09/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V. ",14/09/2018 00:00,
80610,388,1,1842130,05/10/2017 00:00,10/10/2017 00:00,"ACE FIANZAS MONTERREY, S.A. ",04/10/2018 00:00,
80611,388,2,1842134,05/10/2017 00:00,10/10/2017 00:00,"ACE FIANZAS MONTERREY, S.A. ",04/10/2018 00:00,
80612,389,1,1841323,18/09/2017 00:00,28/09/2017 00:00,ACE FIANZAS MONTERREY,18/09/2018 00:00,
80613,389,2,1841330,18/09/2017 00:00,28/09/2017 00:00,ACE FIANZAS MONTERREY,24/10/2017 00:00,
80614,390,1,III-506059-RC,14/09/2017 00:00,28/09/2017 00:00,FIANZAS ATLAS,13/09/2018 00:00,
80615,390,2,III-506061-RC,14/09/2017 00:00,29/09/2017 00:00,FIANZAS ATLAS,13/09/2018 00:00,
80616,391,2,10124-00037-2,05/06/2017 00:00,24/10/2017 00:00,INSURGENTES,04/06/2018 00:00,
80617,393,1,4176-00066-0,06/09/2017 00:00,13/09/2017 00:00,AFINAZADORA ASERTA,05/09/2018 00:00,
80618,393,2,4176-00067-3,06/09/2017 00:00,13/09/2017 00:00,AFIANZADORA ASERTA,05/09/2018 00:00,
