Id_Contrato_Fianza,Id_Contrato,Id_Fianza,Numero_Fianza,Fecha_Emision,Fecha_Recepcion,Nombre_Afianzadora,Fecha_Liberacion,Id_Contrato_Ampliacion,Descripcion_Fianza,Importe_Fianza,Observaciones_Fianza
646,359,2,1121643,04/10/2011 00:00,04/10/2011 00:00,PRIMERO FIANZAS S.A. DE C.V.,04/10/2012 00:00,,CUMPLIMIENTO,1566090.02,
647,359,1,1121642,04/10/2011 00:00,04/10/2011 00:00,PRIMERO FIANZAS S.A. DE C.V.,04/10/2012 00:00,,30% ANTICIPO,4698270.07,
648,359,2,1199050,01/03/2012 00:00,01/03/2012 00:00,PRIMERO FIANZAS S.A. DE C.V.,01/03/2013 00:00,,CUMPLIMIENTO AMP,827584.43,
649,359,1,1199051,01/03/2012 00:00,01/03/2012 00:00,PRIMERO FIANZAS S.A. DE C.V.,01/03/2013 00:00,,30% ANTICIPO AMP,2482753.29,
650,358,2,1277529,04/10/2011 00:00,04/10/2011 00:00,FIANZAS MONTERREY S.A.,04/10/2012 00:00,,CUMPLIMIENTO,497896.05,
651,358,1,1277523,04/10/2011 00:00,04/10/2011 00:00,FIANZAS MONTERREY S.A.,04/10/2012 00:00,,30% ANTICIPO,1493688.16,
652,367,2,1277175,06/10/2011 00:00,06/10/2011 00:00,FIANZAS MONTERREY S.A.,06/10/2012 00:00,,CUMPLIMIENTO,247102.1,
653,361,2,1278301,05/10/2011 00:00,05/10/2011 00:00,FIANZAS MONTERREY S.A.,05/10/2012 00:00,,CUMPLIMIENTO,286791.94,
654,361,1,1278294,05/10/2011 00:00,05/10/2011 00:00,FIANZAS MONTERREY S.A.,05/10/2012 00:00,,30% ANTICIPO,860375.84,
655,407,2,404500044-5,06/10/2011 00:00,06/10/2011 00:00,AFIANZADORA ASERTA S.A. DE C.V,06/10/2012 00:00,,CUMPLIMIENTO,154570.91,
656,407,1,4045-00043-06,06/10/2011 00:00,06/10/2011 00:00,AFIANZADORA ASERTA S.A. DE C.V,06/10/2012 00:00,,30% ANTICIPO,463712.72,
657,370,2,88122812,10/10/2011 00:00,10/10/2011 00:00,CHUB DE MEXICO COMPAÑIA AFIANZ,10/10/2012 00:00,,CUMPLIMIENTO,136816.11,
658,370,1,88122813,10/10/2011 00:00,10/10/2011 00:00,CHUB DE MEXICO COMPAÑIA AFIANZ,10/10/2012 00:00,,30% ANTICIPO,410448.32,
659,365,2,88122471,07/10/2011 00:00,07/10/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,07/10/2012 00:00,,CUMPLIMIENTO,129379.82,
660,365,1,88122472,07/10/2011 00:00,07/10/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,07/10/2012 00:00,,30% ANTICIPO,388139.45,
661,365,2,88122471   AMP,30/11/2011 00:00,30/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,30/11/2012 00:00,,CUMPLIMIENTO AMP,20619.87,
662,362,2,88122517,07/10/2011 00:00,07/10/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,07/10/2012 00:00,,CUMPLIMIENTO,167809.57,
663,362,1,88122532,07/10/2011 00:00,07/10/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,07/10/2012 00:00,,30% ANTICIPO,503428.7,
664,364,2,88122665,07/10/2011 00:00,07/10/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,07/10/2012 00:00,,CUMPLIMIENTO,49995.36,
665,364,1,88122669,07/10/2011 00:00,07/10/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,07/10/2012 00:00,,30% ANTICIPO,149986.09,
666,376,2,1279678,13/10/2011 00:00,13/10/2011 00:00,FIANZAS MONTERREY S.A.,13/10/2012 00:00,,CUMPLIMIENTO,34190.51,
667,376,2,1299209,13/12/2011 00:00,13/12/2011 00:00,FIANZAS MONTERREY S.A.,13/12/2012 00:00,,CUMPLIMIENTO AMP,61895.76,
668,371,2,1397408,11/10/2011 00:00,11/10/2011 00:00,AFIANZADORA SOFIMEX S.A.,11/10/2012 00:00,,CUMPLIMIENTO,69496.3,
669,371,1,1397418,11/10/2011 00:00,11/10/2011 00:00,AFIANZADORA SOFIMEX S.A.,11/10/2012 00:00,,30% ANTICIPO,208488.9,
670,387,2,88123493,14/10/2011 00:00,14/10/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,14/10/2012 00:00,,CUMPLIMIENTO,17117.87,
671,383,2,88123057,14/10/2011 00:00,14/10/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,14/10/2012 00:00,,CUMPLIMIENTO,43497.86,
672,383,1,88123060,14/10/2011 00:00,14/10/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,14/10/2012 00:00,,30% ANTICIPO,130493.61,
673,388,2,1135385,14/10/2011 00:00,14/10/2011 00:00,PRIMERO FIANZAS S.A. DE C.V,14/10/2012 00:00,,CUMPLIMIENTO,82005.4,
674,388,1,1135384,14/10/2011 00:00,14/10/2011 00:00,PRIMERO FIANZAS S.A. DE C.V,14/10/2012 00:00,,30% ANTICIPO,246016.22,
675,375,2,1124715,13/10/2011 00:00,13/10/2011 00:00,PRIMERO FIANZAS S.A. DE C.V.,13/10/2012 00:00,,CUMPLIMIENTO,123920.8,
676,381,2,88123283,14/10/2011 00:00,14/10/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,14/10/2012 00:00,,CUMPLIMIENTO,473484.23,
677,381,1,88123284,14/10/2011 00:00,14/10/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,14/10/2012 00:00,,30% ANTICIPO,1420452.68,
678,380,2,88123158,17/10/2011 00:00,17/10/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,17/10/2012 00:00,,CUMPLIMIENTO,348358.06,
679,380,1,88123159,17/10/2011 00:00,17/10/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,17/10/2012 00:00,,30% ANTICIPO,1045074.18,
680,379,2,88123271,14/10/2011 00:00,14/10/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,14/10/2012 00:00,,CUMPLIMIENTO,26328.27,
681,382,2,4143001102,20/10/2011 00:00,20/10/2011 00:00,AFIANZADORA ASERTA S.A. DE C.V,20/10/2012 00:00,,CUMPLIMIENTO,280261.65,
682,382,1,4143001094,20/10/2011 00:00,20/10/2011 00:00,AFIANZADORA ASERTA S.A. DE C.V,20/10/2012 00:00,,30% ANTICIPO,840784.95,
683,384,2,1402165,20/10/2011 00:00,20/10/2011 00:00,AFIANZADORA SOFIMEX S.A.,20/10/2012 00:00,,CUMPLIMIENTO,250521.23,
684,384,1,88123397,20/10/2011 00:00,20/10/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,20/10/2012 00:00,,30% ANTICIPO,751563.69,
685,389,2,1402560,20/10/2011 00:00,20/10/2011 00:00,AFIANZADORA SOFIMEX S.A.,20/10/2012 00:00,,CUMPLIMIENTO,106742.02,
686,389,1,1402568,20/10/2011 00:00,20/10/2011 00:00,AFIANZADORA SOFIMEX S.A.,20/10/2012 00:00,,30% ANTICIPO,320226.08,
687,394,2,1283566,21/10/2011 00:00,21/10/2011 00:00,FIANZAS MONTERREY S.A.,21/10/2012 00:00,,CUMPLIMIENTO,17958.03,
688,394,1,1283708,21/10/2011 00:00,21/10/2011 00:00,FIANZAS MONTERREY S.A.,21/10/2012 00:00,,30% ANTICIPO,53874.1,
689,392,2,413800015-8,21/10/2011 00:00,21/10/2011 00:00,AFIANZADORA ASERTA S.A. DE C.V,21/10/2012 00:00,,CUMPLIMIENTO,930337.35,
690,392,1,413800014-7,21/10/2011 00:00,21/10/2011 00:00,AFIANZADORA ASERTA S.A. DE C.V,21/10/2012 00:00,,30% ANTICIPO,2791012.06,
691,397,2,88124485,03/11/2011 00:00,03/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,03/11/2012 00:00,,CUMPLIMIENTO,139017.81,
692,397,1,88124468,03/11/2011 00:00,03/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,03/11/2012 00:00,,30% ANTICIPO,417053.44,
693,393,2,88123304,28/10/2011 00:00,28/10/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,28/10/2012 00:00,,CUMPLIMIENTO,88533.39,
694,393,1,88124212,28/10/2011 00:00,28/10/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,28/10/2012 00:00,,30% ANTICIPO,265600.17,
695,400,2,88124930,04/11/2011 00:00,04/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,04/11/2012 00:00,,CUMPLIMIENTO,238058.66,
696,400,1,88124938,04/11/2011 00:00,04/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,04/11/2012 00:00,,30% ANTICIPO,714175.97,
698,401,2,1288212,10/11/2011 00:00,10/11/2011 00:00,FIANZAS MONTERREY S.A.,10/11/2012 00:00,,CUMPLIMIENTO,298090.45,
699,401,1,1288215,10/11/2011 00:00,10/11/2011 00:00,FIANZAS MONTERREY S.A.,10/11/2012 00:00,,30% ANTICIPO,894271.35,
700,402,2,1135561,04/11/2011 00:00,04/11/2011 00:00,PRIMERO FIANZAS S.A. DE C.V.,04/11/2012 00:00,,CUMPLIMIENTO,158161.01,
701,402,1,1135562,04/11/2011 00:00,04/11/2011 00:00,PRIMERO FIANZAS S.A. DE C.V.,04/11/2012 00:00,,50% ANTICIPO,790805.1,
702,398,2,88124753,08/11/2011 00:00,08/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,08/11/2012 00:00,,CUMPLIMIENTO,158727.14,
703,398,1,88124751,08/11/2011 00:00,08/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,08/11/2012 00:00,,30% ANTICIPO,476181.44,
704,399,2,88125082,10/11/2011 00:00,10/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFINA,10/11/2012 00:00,,CUMPLIMIENTO,54757.23,
705,399,1,88125080,10/11/2011 00:00,10/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFINA,10/11/2012 00:00,,30% ANTICIPO,164271.7,
706,406,2,88125121,08/11/2011 00:00,08/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,08/11/2012 00:00,,CUMPLIMIENTO,46358.7,
707,406,1,88125123,08/11/2011 00:00,08/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,08/11/2012 00:00,,30% ANTICIPIO,139076.11,
708,403,2,88125322,09/11/2011 00:00,09/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFINA,09/11/2012 00:00,,CUMPLIMIENTO,118360.65,
709,403,1,88125323,09/11/2011 00:00,09/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFINA,09/11/2012 00:00,,50% ANTICIPO,591803.28,
710,405,2,1410714,11/11/2011 00:00,11/11/2011 00:00,AFIANZADORA SOFIMEX S.A.,11/11/2012 00:00,,CUMPLIMIENTO,448217.68,
711,405,1,1410710,11/11/2011 00:00,11/11/2011 00:00,AFIANZADORA SOFIMEX S.A.,11/11/2012 00:00,,30% ANTICIPO,1344653.06,
712,404,2,88125307,14/11/2011 00:00,14/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,14/11/2012 00:00,,CUMPLIMIENTO,95553.95,
713,404,1,88125306,14/11/2011 00:00,14/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,14/11/2012 00:00,,30% ANTICIPO,286661.86,
714,411,2,1290627,14/11/2011 00:00,14/11/2011 00:00,FIANZAS MONTERREY S.A.,14/11/2012 00:00,,CUMPLIMIENTO,47295.57,
715,408,2,88125676,16/11/2011 00:00,16/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,16/11/2012 00:00,,CUMPLIMIENTO,18584.61,
716,408,1,88125677,16/11/2011 00:00,16/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,16/11/2012 00:00,,30% ANTICIPO,55753.84,
717,410,2,88125936,22/11/2011 00:00,22/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,22/11/2012 00:00,,CUMPLIMIENTO,316038.67,
718,410,1,88125935,22/11/2011 00:00,22/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,22/11/2012 00:00,,30% ANTICIPO,948116.03,
719,409,2,88125923,18/11/2011 00:00,18/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA  AFIA,18/11/2012 00:00,,CUMPLIMIENTO,248342.41,
720,409,1,88125924,18/11/2011 00:00,18/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA  AFIA,18/11/2012 00:00,,30% ANTICIPO,745027.24,
721,412,2,88126082,18/11/2011 00:00,18/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,18/11/2012 00:00,,CUMPLIMIENTO,270855.32,
722,412,1,88126084,18/11/2011 00:00,18/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,18/11/2012 00:00,,30% ANTICIPO,812565.98,
723,420,2,4081005334,18/11/2011 00:00,18/11/2011 00:00,AFIANZADORA ASERTA S.A. DE C.V,18/11/2012 00:00,,CUMPLIMIENTO,668592.79,
724,420,1,4081005345,18/11/2011 00:00,18/11/2011 00:00,AFIANZADORA ASERTA S.A. DE C.V,18/11/2012 00:00,,50%  ANTICIPO,3342963.97,
725,413,2,306070,18/11/2011 00:00,18/11/2011 00:00,"FIANZAS DORAMA, S.A.",18/11/2012 00:00,,CUMPLIMIENTO,536054.93,
726,413,1,306072,18/11/2011 00:00,18/11/2011 00:00,"FIANZAS DORAMA, S.A.",18/11/2012 00:00,,50% ANTICIPO,2680274.65,
727,422,2,1294101,23/11/2011 00:00,23/11/2011 00:00,FIANZAS MONTERREY S.A.,23/11/2012 00:00,,CUMPLIMIENTO,69983.81,
728,422,1,1294099,23/11/2011 00:00,23/11/2011 00:00,FIANZAS MONTERREY S.A.,23/11/2012 00:00,,30% ANTICIPO,209951.42,
729,416,2,1415193,25/11/2011 00:00,25/11/2011 00:00,AFIANZADORA SOFIMEX S.A.,25/11/2012 00:00,,CUMPLIMIENTO,127600,
730,416,1,1415234,25/11/2011 00:00,25/11/2011 00:00,AFIANZADORA SOFIMEX S.A.,25/11/2012 00:00,,30% ANTICIPO,382800,
731,414,2,88126476,28/11/2011 00:00,28/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,28/11/2012 00:00,,CUMPLIMIENTO,70230.83,
732,414,1,88126477,28/11/2011 00:00,28/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,28/11/2012 00:00,,30%  ANTICIPO,210692.51,
733,417,2,1292982,25/11/2011 00:00,25/11/2011 00:00,FIANZAS MONTERREY S.A.,25/11/2012 00:00,,CUMPLIMIENTO,186714.01,
734,417,1,1292984,25/11/2011 00:00,25/11/2011 00:00,FIANZAS MONTERREY S.A.,25/11/2012 00:00,,30% ANTICIPO,560142.05,
735,417,2,1292982 AMP,20/04/2012 00:00,20/04/2012 00:00,FIANZAS MONTERREY S.A.,20/04/2013 00:00,,CUMPLIMIENTO,205062.75,
736,415,1,88126480,25/11/2011 00:00,25/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,25/11/2012 00:00,,30% ANTICIPO,274654.08,
737,415,2,88126468,25/11/2011 00:00,25/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,25/11/2012 00:00,,CUMPLIMIENTO,91551.36,
738,421,2,1295725,02/12/2011 00:00,02/12/2011 00:00,FINZAS MONTERREY S.A.,02/12/2012 00:00,,CUMPLIMIENTO,84543.52,
739,424,2,88126925,30/11/2011 00:00,30/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,30/11/2012 00:00,,CUMPLIMIENTO,1037016.07,
740,424,1,88126926,30/11/2011 00:00,30/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,30/11/2012 00:00,,30% ANTICIPO,3111048.23,
741,425,2,88127437,30/11/2011 00:00,30/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,30/11/2012 00:00,,CUMPLIMIENTO,21301.98,
742,425,1,88127442,30/11/2011 00:00,30/11/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,30/11/2012 00:00,,30% ANTICIPO,63905.95,
743,428,2,1422629,01/12/2011 00:00,01/12/2011 00:00,AFIANZADORA SOFIMEX S.A.,01/12/2012 00:00,,CUMPLIMIENTO,176848.71,
744,428,1,1422635,01/12/2011 00:00,01/12/2011 00:00,AFIANZADORA SOFIMEX S.A.,01/12/2012 00:00,,30% ANTICIPO,530546.16,
745,429,2,1160989,09/12/2011 00:00,09/12/2011 00:00,PRIMERO FIANZAS S.A. DE C.V.,09/12/2012 00:00,,CUMPLIMIENTO,209128.39,
746,429,1,1160990,09/12/2011 00:00,09/12/2011 00:00,PRIMERO FIANZAS S.A. DE C.V.,09/12/2012 00:00,,30% ANTICIPO,627385.18,
747,432,2,88128223,13/12/2011 00:00,13/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,13/12/2012 00:00,,CUMPLIMIENTO,31767.34,
748,432,1,88128146,13/12/2011 00:00,13/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,13/12/2012 00:00,,30% ANTICIPO,95302.03,
749,433,2,1300634,14/12/2011 00:00,14/12/2011 00:00,FIANZAS MONTERREY S.A.,14/12/2012 00:00,,CUMPLIMIENTO,1099934.54,
750,433,1,1300637,14/12/2011 00:00,14/12/2011 00:00,FIANZAS MONTERREY S.A.,14/12/2012 00:00,,30% ANTICIPO,3299803.61,
751,460,2,1302328,13/12/2011 00:00,13/12/2011 00:00,"FIANZAS MONTERREY, S.A.",13/12/2012 00:00,,CUMPLIMIENTO,41453.13,
752,460,1,1302330,13/12/2011 00:00,13/12/2011 00:00,"FIANZAS MONTERREY, S.A.",13/12/2012 00:00,,30% ANTICIPO,124359.41,
753,434,2,1425090,13/12/2011 00:00,13/12/2011 00:00,AFIANZADORA SOFIMEX S.A.,13/12/2012 00:00,,CUMPLIMIENTO,33130.53,
754,434,1,1425026,13/12/2011 00:00,13/12/2011 00:00,AFIANZADORA SOFIMEX S.A.,13/12/2012 00:00,,30% ANTICIPO,99391.59,
755,464,2,3270-00912-6,13/12/2011 00:00,13/12/2011 00:00,"AFIANZADORA ASERTA, S.A DE C.V",13/12/2012 00:00,,CUMPLIMIENTO,105311.52,
756,464,1,3270-00911-1,13/12/2011 00:00,13/12/2011 00:00,"AFIANZADORA ASERTA, S.A DE C.V",13/12/2012 00:00,,30% ANTICIPO,315934.57,
757,435,2,1423970,13/12/2011 00:00,13/12/2011 00:00,AFIANZADORA SOFIMEX S.A.,13/12/2012 00:00,,CUMPLIMIENTO,86150.66,
758,435,1,1423716,13/12/2011 00:00,13/12/2011 00:00,AFIANZADORA SOFIMEX S.A.,13/12/2012 00:00,,30% ANTICIPO,258452,
759,436,2,88128182,14/12/2011 00:00,14/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,14/12/2012 00:00,,CUMPLIMIENTO,76501.18,
760,436,1,88128180,14/12/2011 00:00,14/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,14/12/2012 00:00,,30% ANTICIPO,229503.55,
761,430,2,88128302,14/12/2011 00:00,14/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,14/12/2012 00:00,,CUMPLIMIENTO,194914.25,
762,430,1,88128303,14/12/2011 00:00,14/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,14/12/2012 00:00,,30%  ANTICIPO,584742.76,
763,437,2,1161112,15/12/2011 00:00,15/12/2011 00:00,PRIMERO FIANZAS S.A. DE C.V.,15/12/2012 00:00,,CUMPLIMIENTO,105706.1,
764,437,1,1161113,15/12/2011 00:00,15/12/2011 00:00,PRIMERO FIANZAS S.A. DE C.V.,15/12/2012 00:00,,50% ANTICIPO,528530.5,
765,438,2,1301589,15/12/2011 00:00,15/12/2011 00:00,FIANZAS MONTERREY S.A.,15/12/2012 00:00,,CUMPLIMIENTO,114076.4,
766,438,1,1301586,15/12/2011 00:00,15/12/2011 00:00,FIANZAS MONTERREY S.A.,15/12/2012 00:00,,30% ANTICIPO,342229.2,
767,439,2,88128842,15/12/2011 00:00,15/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,15/12/2012 00:00,,CUMPLIMIENTO,44688.32,
768,439,1,88128844,15/12/2011 00:00,15/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,15/12/2012 00:00,,30% ANTICIPO,134064.98,
769,442,2,88128445,15/12/2011 00:00,15/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFINA,15/12/2012 00:00,,CUMPLIMIENTO,46647.78,
770,442,1,88128448,15/12/2011 00:00,15/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFINA,15/12/2012 00:00,,30% ANTICIPO,139943.34,
771,441,2,88128601,15/12/2011 00:00,15/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,15/12/2012 00:00,,CUMPLIMIENTO,115894.19,
772,441,1,88128602,15/12/2011 00:00,15/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,15/12/2012 00:00,,30% ANTICIPO,347682.58,
773,459,2,1301843,15/12/2011 00:00,15/12/2011 00:00,"FIANZAS MONTERREY, S.A.",15/12/2012 00:00,,CUMPLIMIENTO,105311.52,
774,459,1,1301833,15/12/2011 00:00,15/12/2011 00:00,"FIANZAS MONTERREY, S.A.",15/12/2012 00:00,,30% ANTICIPO,315934.57,
775,451,2,1135435,15/12/2011 00:00,15/12/2011 00:00,"PRIMERO FIANZAS, S.A. DE C.V.",15/12/2012 00:00,,CUMPLIMIENTO,32754.77,
776,443,2,4081-00578-6,16/12/2011 00:00,16/12/2011 00:00,AFIANZADORA ASERTA S.A. DE C.V,16/12/2012 00:00,,CUMPLIMIENTO,330000,
777,443,1,4081-00579-6,16/12/2011 00:00,16/12/2011 00:00,AFIANZADORA ASERTA S.A. DE C.V,16/12/2012 00:00,,30% ANTICIPO,990000,
778,463,1,88129154,16/12/2011 00:00,16/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,16/12/2012 00:00,,30% ANTICIPO,656994.46,
779,463,2,88129153,16/12/2011 00:00,16/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,16/12/2012 00:00,,CUMPLIMIENTO,218998.15,
780,452,2,311594,16/12/2011 00:00,16/12/2011 00:00,"FIANZAS DORAMA, S.A.",16/12/2012 00:00,,CUMPLIMIENTO,249000,
781,452,1,311592,16/12/2011 00:00,16/12/2011 00:00,"FIANZAS DORAMA, S.A.",16/12/2012 00:00,,30% ANTICIPO,747000,
782,444,2,88128714,16/12/2011 00:00,16/12/2011 00:00,CHUBB DE MEXICO COMPÑIA AFIANZ,16/12/2012 00:00,,CUMPLIMIENTO,262282.36,
783,444,1,88128717,16/12/2011 00:00,16/12/2011 00:00,CHUBB DE MEXICO COMPÑIA AFIANZ,16/12/2012 00:00,,30%  ANTICIPO,786847.1,
784,445,2,88128908,16/12/2011 00:00,16/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,16/12/2012 00:00,,CUMPLIMIENTO,359851.71,
785,445,1,88128910,16/12/2011 00:00,16/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,16/12/2012 00:00,,30% ANTICIPO,1079555.12,
786,445,2,88128908 AMP,31/12/2011 00:00,31/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,31/12/2012 00:00,,CUMPLIMIENTO,24250.29,
787,446,2,111427489-RC,16/12/2011 00:00,16/12/2011 00:00,FIANZAS ATLAS S.A.,16/12/2012 00:00,,CUMPLIMIENTO,330368.54,
788,446,1,111-427486-RC,16/12/2011 00:00,16/12/2011 00:00,FIANZAS ATLAS S.A.,16/12/2012 00:00,,30% ANTICIPO,991105.64,
789,447,2,1301853,16/12/2011 00:00,16/12/2011 00:00,FINZAS MONTERREY S.A.,16/12/2012 00:00,,CUMPLIMIENTO,134299.27,
790,447,1,1301862,16/12/2011 00:00,16/12/2011 00:00,FINZAS MONTERREY S.A.,16/12/2012 00:00,,30% ANTICIPO,402897.81,
791,448,2,4081-00585-5,16/12/2011 00:00,16/12/2011 00:00,"AFIANZADORA ASERTA, S.A. DE C.",16/12/2012 00:00,,CUMPLIMIENTO,103000,
792,448,1,4081-00586-4,16/12/2011 00:00,16/12/2011 00:00,"AFIANZADORA ASERTA, S.A. DE C.",16/12/2012 00:00,,30% ANTICIPO,309000,
793,431,2,88128816,20/12/2011 00:00,20/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,20/12/2012 00:00,,CUMPLIMIENTO,623432.63,
794,431,1,88128814,20/12/2011 00:00,20/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,20/12/2012 00:00,,30% ANTICIPO,1870297.9,
795,431,2,88128816 AMP,30/12/2011 00:00,30/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,30/12/2012 00:00,,CUMPLIMIENTO,161191.93,
796,450,2,88128623,16/12/2011 00:00,16/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,16/12/2012 00:00,,CUMPLIMIENTO,35660.22,
797,450,1,88128625,16/12/2011 00:00,16/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,16/12/2012 00:00,,30% ANTICIPO,106980.66,
798,449,2,1427727,16/12/2011 00:00,16/12/2011 00:00,AFIANZADORA SOFIMEX S.A.,16/12/2012 00:00,,CUMPLIMIENTO,69182.6,
799,449,1,1427719,16/12/2011 00:00,16/12/2011 00:00,AFIANZADORA SOFIMEX S.A.,16/12/2012 00:00,,30% ANTICIPO,207547.79,
800,453,1,1301454,20/12/2011 00:00,20/12/2011 00:00,"FIANZAS MONTERREY, S.A.",20/12/2012 00:00,,30% ANTICIPO,315033.17,
801,453,2,1301458,20/12/2011 00:00,20/12/2011 00:00,"FIANZAS MONTERREY, S.A.",20/12/2012 00:00,,CUMPLIMIENTO,105011.06,
802,465,2,1135443,20/12/2011 00:00,20/12/2011 00:00,PRIMERO FIANZAS S.A. DE C.V.,20/12/2012 00:00,,CUMPLIMIENTO,93594.61,
803,465,1,1135442,20/12/2011 00:00,20/12/2011 00:00,PRIMERO FIANZAS S.A. DE C.V.,20/12/2012 00:00,,30% ANTICIPO,280783.83,
804,457,1,1177334,21/12/2011 00:00,21/12/2011 00:00,"PRIMERO FIANZAS, S.A. DE C.V.",21/12/2012 00:00,,30% ANTICIPO,648515.91,
805,457,2,1177333,21/12/2011 00:00,21/12/2011 00:00,"PRIMERO FIANZAS, S.A. DE C.V.",21/12/2012 00:00,,CUMPLIMIENTO,216171.96,
806,456,1,1177336,21/12/2011 00:00,21/12/2011 00:00,"PRIMERO FIANZAS, S.A. DE C.V.",21/12/2012 00:00,,30% ANTICIPO,612265.03,
807,456,2,1177335,21/12/2011 00:00,21/12/2011 00:00,"PRIMERO FIANZAS, S.A. DE C.V.",21/12/2012 00:00,,CUMPLIMIENTO,204088.34,
808,462,2,3277-00350-9,21/12/2011 00:00,21/12/2011 00:00,"AFIANZADORA ASERTA, S.A. DE C.",21/12/2012 00:00,,CUMPLIMIENTO,219850.91,
809,462,1,3277-00349-5,21/12/2011 00:00,21/12/2011 00:00,"AFIANZADORA ASERTA, S.A. DE C.",21/12/2012 00:00,,30% ANTICIPO,659552.76,
810,504,2,1431217,21/12/2011 00:00,21/12/2011 00:00,"AFIANZADORA SOFIMEX, S.A. DE C",21/12/2012 00:00,,CUMPLIMIENTO,89614.53,
