Id_Estimacion_Concepto,Id_Estimacion,Id_Concepto,Contratado,Actual,Anterior,Acumulado,Por_Estimar,Precio_Unitario,Importe,Excedente,Excedente_Acumulado
10980,446,6709,550,65,176,241,309,390.04,25352.6,0,0
10981,544,6709,550,2,241,243,307,390.04,780.08,0,0
10982,861,6709,550,4,243,247,303,390.04,1560.16,0,0
10983,1267,6709,550,0.799,247,247.799,302.201,390.04,311.64,0,0
10984,420,6710,50,3,0,3,47,390.04,1170.12,0,0
10985,105,6711,25,173,0,173,0,1021.88,176785.24,148,148
10986,420,6711,25,12,173,185,0,1021.88,12262.56,12,160
10987,674,6711,25,15,185,200,0,1021.88,15328.2,15,175
10988,861,6711,25,10,200,210,0,1021.88,10218.8,10,185
10989,420,6712,4,3,0,3,1,953.67,2861.01,0,0
10990,420,6713,5,3,0,3,2,1589.41,4768.23,0,0
10991,446,6713,5,4,3,7,0,1589.41,6357.64,2,2
10992,861,6713,5,1,7,8,0,1589.41,1589.41,1,3
10993,861,6714,25,4,0,4,21,222.95,891.8,0,0
10994,674,6716,0,5,0,5,0,6798.69,33993.45,5,5
10995,861,6716,0,5,5,10,0,6798.69,33993.45,5,10
10996,1059,6716,0,4,10,14,0,6798.69,27194.76,4,14
10997,1221,6716,0,2,14,16,0,6798.69,13597.38,2,16
10998,446,6717,0,1,0,1,0,1840.15,1840.15,1,1
10999,674,6717,0,1,1,2,0,1840.15,1840.15,1,2
11000,861,6717,0,7,2,9,0,1840.15,12881.05,7,9
11001,420,6718,0,26,0,26,0,1976.65,51392.9,26,26
11002,544,6718,0,7,26,33,0,1976.65,13836.55,7,33
11003,674,6718,0,6,33,39,0,1976.65,11859.9,6,39
11004,861,6718,0,8,39,47,0,1976.65,15813.2,8,47
11005,446,6719,0,1,0,1,0,831.36,831.36,1,1
11006,861,6719,0,2,1,3,0,831.36,1662.72,2,3
11007,1059,6719,0,3,3,6,0,831.36,2494.08,3,6
11008,446,6720,0,1,0,1,0,2677.48,2677.48,1,1
11009,861,6720,0,3,1,4,0,2677.48,8032.44,3,4
11010,1267,6720,0,1,4,5,0,2677.48,2677.48,1,5
11011,861,6721,0,1,0,1,0,6689.49,6689.49,1,1
11012,544,6722,0,11,0,11,0,3017.64,33194.04,11,11
11013,674,6722,0,2,11,13,0,3017.64,6035.28,2,13
11014,861,6722,0,2,13,15,0,3017.64,6035.28,2,15
11015,1221,6722,0,5,15,20,0,3017.64,15088.2,5,20
11016,1267,6722,0,3,20,23,0,3017.64,9052.92,3,23
11017,674,6723,0,2,0,2,0,2200.47,4400.94,2,2
11018,861,6723,0,7,2,9,0,2200.47,15403.29,7,9
11019,1059,6723,0,15,9,24,0,2200.47,33007.05,15,24
11020,861,6724,0,9,0,9,0,3308.94,29780.46,9,9
11021,1221,6724,0,1,9,10,0,3308.94,3308.94,1,10
11022,72,6732,2400,785,0,785,1615,3.39,2661.15,0,0
11023,73,6732,2400,373,785,1158,1242,3.39,1264.47,0,0
11024,154,6732,2400,50,1158,1208,1192,3.39,169.5,0,0
11025,231,6732,2400,270,1208,1478,922,3.39,915.3,0,0
11026,311,6732,2400,48,1478,1526,874,3.39,162.72,0,0
11027,443,6732,2400,60,1526,1586,814,3.39,203.4,0,0
11028,563,6732,2400,268,1586,1854,546,3.39,908.52,0,0
11029,726,6732,2400,75,1854,1929,471,3.39,254.25,0,0
11030,1270,6732,2400,61,1929,1990,410,3.39,206.79,0,0
11031,72,6733,9000,2188,0,2188,6812,1.3,2844.4,0,0
11032,73,6733,9000,950,2188,3138,5862,1.3,1235,0,0
11033,154,6733,9000,1600,3138,4738,4262,1.3,2080,0,0
11034,443,6733,9000,1750,4738,6488,2512,1.3,2275,0,0
11035,880,6733,9000,300,6488,6788,2212,1.3,390,0,0
11036,965,6733,9000,2750,6788,9538,0,1.3,3575,538,538
11037,1082,6733,9000,600,9538,10138,0,1.3,780,600,1138
11038,1270,6733,9000,500,10138,10638,0,1.3,650,500,1638
11039,72,6734,1300,10,0,10,1290,9.35,93.5,0,0
11040,231,6734,1300,37,10,47,1253,9.35,345.95,0,0
11041,443,6734,1300,60,47,107,1193,9.35,561,0,0
11042,563,6734,1300,200,107,307,993,9.35,1870,0,0
11043,726,6734,1300,525,307,832,468,9.35,4908.75,0,0
11044,779,6734,1300,150,832,982,318,9.35,1402.5,0,0
11045,965,6734,1300,10,982,992,308,9.35,93.5,0,0
11046,1270,6734,1300,60,992,1052,248,9.35,561,0,0
11047,72,6735,3000,1385,0,1385,1615,5.59,7742.15,0,0
11048,73,6735,3000,500,1385,1885,1115,5.59,2795,0,0
11049,154,6735,3000,100,1885,1985,1015,5.59,559,0,0
11050,311,6735,3000,400,1985,2385,615,5.59,2236,0,0
11051,563,6735,3000,410,2385,2795,205,5.59,2291.9,0,0
11052,779,6735,3000,400,2795,3195,0,5.59,2236,195,195
11053,72,6736,110000,82430.19,0,82430.19,27569.81,0.7,57701.13,0,0
11054,73,6736,110000,26467.36,82430.19,108897.55,1102.45,0.7,18527.15,0,0
11055,154,6736,110000,6508.52,108897.55,115406.07,0,0.7,4555.96,5406.07,5406.07
11056,231,6736,110000,15516.74,115406.07,130922.81,0,0.7,10861.72,15516.74,20922.81
11057,311,6736,110000,11924.74,130922.81,142847.55,0,0.7,8347.32,11924.74,32847.55
11058,443,6736,110000,5492,142847.55,148339.55,0,0.7,3844.4,5492,38339.55
11059,563,6736,110000,57191,148339.55,205530.55,0,0.7,40033.7,57191,95530.55
11060,726,6736,110000,33967,205530.55,239497.55,0,0.7,23776.9,33967,129497.55
11061,779,6736,110000,28669,239497.55,268166.55,0,0.7,20068.3,28669,158166.55
11062,880,6736,110000,34055,268166.55,302221.55,0,0.7,23838.5,34055,192221.55
11063,965,6736,110000,16299,302221.55,318520.55,0,0.7,11409.3,16299,208520.55
11064,1082,6736,110000,30360,318520.55,348880.55,0,0.7,21252,30360,238880.55
11065,1270,6736,110000,18408,348880.55,367288.55,0,0.7,12885.6,18408,257288.55
11066,72,6737,224000,69078.19,0,69078.19,154921.81,0.38,26249.71,0,0
11067,73,6737,224000,51161.27,69078.19,120239.46,103760.54,0.38,19441.28,0,0
11068,231,6737,224000,6460,120239.46,126699.46,97300.54,0.38,2454.8,0,0
11069,563,6737,224000,16587,126699.46,143286.46,80713.54,0.38,6303.06,0,0
11070,726,6737,224000,13335,143286.46,156621.46,67378.54,0.38,5067.3,0,0
11071,779,6737,224000,19111,156621.46,175732.46,48267.54,0.38,7262.18,0,0
11072,880,6737,224000,4140,175732.46,179872.46,44127.54,0.38,1573.2,0,0
11073,965,6737,224000,18421,179872.46,198293.46,25706.54,0.38,6999.98,0,0
11074,1082,6737,224000,2000,198293.46,200293.46,23706.54,0.38,760,0,0
11075,1270,6737,224000,8599,200293.46,208892.46,15107.54,0.38,3267.62,0,0
11076,72,6738,5000,100,0,100,4900,6.27,627,0,0
11077,73,6738,5000,150,100,250,4750,6.27,940.5,0,0
11078,154,6738,5000,100,250,350,4650,6.27,627,0,0
11079,231,6738,5000,150,350,500,4500,6.27,940.5,0,0
11080,311,6738,5000,260,500,760,4240,6.27,1630.2,0,0
11081,443,6738,5000,830,760,1590,3410,6.27,5204.1,0,0
11082,563,6738,5000,1010,1590,2600,2400,6.27,6332.7,0,0
11083,779,6738,5000,330,2600,2930,2070,6.27,2069.1,0,0
11084,880,6738,5000,460,2930,3390,1610,6.27,2884.2,0,0
11085,965,6738,5000,280,3390,3670,1330,6.27,1755.6,0,0
11086,1082,6738,5000,260,3670,3930,1070,6.27,1630.2,0,0
11087,1270,6738,5000,390,3930,4320,680,6.27,2445.3,0,0
11088,72,6739,100000,42798.34,0,42798.34,57201.66,0.27,11555.55,0,0
11089,73,6739,100000,5549.98,42798.34,48348.32,51651.68,0.27,1498.49,0,0
11090,231,6739,100000,9163.78,48348.32,57512.1,42487.9,0.27,2474.22,0,0
11091,311,6739,100000,5181.08,57512.1,62693.18,37306.82,0.27,1398.89,0,0
11092,443,6739,100000,2000,62693.18,64693.18,35306.82,0.27,540,0,0
11093,563,6739,100000,10502,64693.18,75195.18,24804.82,0.27,2835.54,0,0
11094,726,6739,100000,2000,75195.18,77195.18,22804.82,0.27,540,0,0
11095,779,6739,100000,16900,77195.18,94095.18,5904.82,0.27,4563,0,0
11096,880,6739,100000,3500,94095.18,97595.18,2404.82,0.27,945,0,0
11097,965,6739,100000,5964,97595.18,103559.18,0,0.27,1610.28,3559.18,3559.18
11098,1082,6739,100000,5052,103559.18,108611.18,0,0.27,1364.04,5052,8611.18
11099,1270,6739,100000,3664,108611.18,112275.18,0,0.27,989.28,3664,12275.18
11100,72,6740,520,408.25,0,408.25,111.75,35.46,14476.55,0,0
11101,73,6740,520,129.88,408.25,538.13,0,35.46,4605.54,18.13,18.13
11102,154,6740,520,48.8,538.13,586.93,0,35.46,1730.45,48.8,66.93
11103,231,6740,520,48.8,586.93,635.73,0,35.46,1730.45,48.8,115.73
11104,311,6740,520,48.8,635.73,684.53,0,35.46,1730.45,48.8,164.53
11105,443,6740,520,48.8,684.53,733.33,0,35.46,1730.45,48.8,213.33
11106,563,6740,520,109.8,733.33,843.13,0,35.46,3893.51,109.8,323.13
11107,726,6740,520,61,843.13,904.13,0,35.46,2163.06,61,384.13
11108,779,6740,520,48.8,904.13,952.93,0,35.46,1730.45,48.8,432.93
11109,880,6740,520,48.8,952.93,1001.73,0,35.46,1730.45,48.8,481.73
11110,965,6740,520,61,1001.73,1062.73,0,35.46,2163.06,61,542.73
11111,1082,6740,520,48.8,1062.73,1111.53,0,35.46,1730.45,48.8,591.53
11112,1270,6740,520,61,1111.53,1172.53,0,35.46,2163.06,61,652.53
11113,72,6741,1000,90,0,90,910,9.89,890.1,0,0
11114,73,6741,1000,191,90,281,719,9.89,1888.99,0,0
11115,154,6741,1000,40,281,321,679,9.89,395.6,0,0
11116,231,6741,1000,30,321,351,649,9.89,296.7,0,0
11117,311,6741,1000,51,351,402,598,9.89,504.39,0,0
11118,73,6742,800,90,0,90,710,19.86,1787.4,0,0
11119,231,6742,800,55,90,145,655,19.86,1092.3,0,0
11120,311,6742,800,35,145,180,620,19.86,695.1,0,0
11121,563,6742,800,20,180,200,600,19.86,397.2,0,0
11122,726,6742,800,12,200,212,588,19.86,238.32,0,0
11123,779,6742,800,50,212,262,538,19.86,993,0,0
11124,1270,6742,800,21,262,283,517,19.86,417.06,0,0
11125,72,6743,20,8,0,8,12,232.22,1857.76,0,0
11126,72,6744,20,3,0,3,17,351.26,1053.78,0,0
11127,73,6744,20,19,3,22,0,351.26,6673.94,2,2
11128,311,6744,20,2,22,24,0,351.26,702.52,2,4
11129,563,6744,20,4,24,28,0,351.26,1405.04,4,8
11130,72,6745,10000,2550,0,2550,7450,2.07,5278.5,0,0
11131,73,6745,10000,100,2550,2650,7350,2.07,207,0,0
11132,231,6745,10000,100,2650,2750,7250,2.07,207,0,0
11133,311,6745,10000,2450,2750,5200,4800,2.07,5071.5,0,0
11134,563,6745,10000,2350,5200,7550,2450,2.07,4864.5,0,0
11135,726,6745,10000,500,7550,8050,1950,2.07,1035,0,0
11136,779,6745,10000,1650,8050,9700,300,2.07,3415.5,0,0
11137,880,6745,10000,200,9700,9900,100,2.07,414,0,0
11138,72,6746,5000,1100,0,1100,3900,2.05,2255,0,0
11139,73,6746,5000,100,1100,1200,3800,2.05,205,0,0
11140,154,6746,5000,100,1200,1300,3700,2.05,205,0,0
11141,231,6746,5000,400,1300,1700,3300,2.05,820,0,0
11142,311,6746,5000,2450,1700,4150,850,2.05,5022.5,0,0
11143,563,6746,5000,100,4150,4250,750,2.05,205,0,0
11144,726,6746,5000,300,4250,4550,450,2.05,615,0,0
11145,779,6746,5000,200,4550,4750,250,2.05,410,0,0
11146,880,6746,5000,200,4750,4950,50,2.05,410,0,0
11147,965,6746,5000,150,4950,5100,0,2.05,307.5,100,100
11148,72,6747,3000,60,0,60,2940,4.88,292.8,0,0
11149,73,6747,3000,130,60,190,2810,4.88,634.4,0,0
11150,1270,6747,3000,11,190,201,2799,4.88,53.68,0,0
11151,726,6748,50,10,0,10,40,15.57,155.7,0,0
11152,72,6749,20000,80244.77,0,80244.77,0,0.42,33702.8,60244.77,60244.77
11153,73,6749,20000,25185.78,80244.77,105430.55,0,0.42,10578.03,25185.78,85430.55
11154,154,6749,20000,16278.3,105430.55,121708.85,0,0.42,6836.89,16278.3,101708.85
11155,231,6749,20000,8000,121708.85,129708.85,0,0.42,3360,8000,109708.85
11156,311,6749,20000,13647.2,129708.85,143356.05,0,0.42,5731.82,13647.2,123356.05
11157,443,6749,20000,5132,143356.05,148488.05,0,0.42,2155.44,5132,128488.05
11158,563,6749,20000,4017,148488.05,152505.05,0,0.42,1687.14,4017,132505.05
11159,72,6751,30,73,0,73,0,195.01,14235.73,43,43
11160,73,6751,30,46,73,119,0,195.01,8970.46,46,89
11161,154,6751,30,43,119,162,0,195.01,8385.43,43,132
11162,231,6751,30,61,162,223,0,195.01,11895.61,61,193
11163,311,6751,30,16,223,239,0,195.01,3120.16,16,209
11164,563,6751,30,55,239,294,0,195.01,10725.55,55,264
11165,726,6751,30,8,294,302,0,195.01,1560.08,8,272
11166,779,6751,30,2,302,304,0,195.01,390.02,2,274
11167,72,6752,30,21,0,21,9,390.04,8190.84,0,0
11168,73,6752,30,6,21,27,3,390.04,2340.24,0,0
11169,154,6752,30,12,27,39,0,390.04,4680.48,9,9
11170,311,6752,30,48,39,87,0,390.04,18721.92,48,57
11171,779,6752,30,6,87,93,0,390.04,2340.24,6,63
11172,1270,6752,30,1,93,94,0,390.04,390.04,1,64
11173,563,6753,200,100,0,100,100,5.1,510,0,0
11174,73,6754,40,1,0,1,39,222.95,222.95,0,0
11175,154,6754,40,3,1,4,36,222.95,668.85,0,0
11176,231,6754,40,26,4,30,10,222.95,5796.7,0,0
11177,311,6754,40,2,30,32,8,222.95,445.9,0,0
11178,563,6754,40,11,32,43,0,222.95,2452.45,3,3
11179,726,6754,40,10,43,53,0,222.95,2229.5,10,13
11180,73,6755,5000,150,0,150,4850,2.46,369,0,0
11181,154,6755,5000,100,150,250,4750,2.46,246,0,0
11182,311,6755,5000,150,250,400,4600,2.46,369,0,0
11183,139,6780,1600,611,0,611,989,3.39,2071.29,0,0
11184,159,6780,1600,468,611,1079,521,3.39,1586.52,0,0
11185,436,6780,1600,90,1079,1169,431,3.39,305.1,0,0
11186,437,6780,1600,120,1169,1289,311,3.39,406.8,0,0
11187,439,6780,1600,265,1289,1554,46,3.39,898.35,0,0
11188,485,6780,1600,311,1554,1865,0,3.39,1054.29,265,265
11189,1003,6780,1600,280,1865,2145,0,3.39,949.2,280,545
11190,1011,6780,1600,10,2145,2155,0,3.39,33.9,10,555
11191,1080,6780,1600,396,2155,2551,0,3.39,1342.44,396,951
11192,1219,6780,1600,684,2551,3235,0,3.39,2318.76,684,1635
11193,1263,6780,1600,150,3235,3385,0,3.39,508.5,150,1785
11194,139,6781,7000,800,0,800,6200,1.3,1040,0,0
11195,161,6781,7000,8750,800,9550,0,1.3,11375,2550,2550
11196,436,6781,7000,600,9550,10150,0,1.3,780,600,3150
11197,485,6781,7000,800,10150,10950,0,1.3,1040,800,3950
11198,1219,6781,7000,500,10950,11450,0,1.3,650,500,4450
11199,1263,6781,7000,800,11450,12250,0,1.3,1040,800,5250
11200,139,6782,1000,120,0,120,880,9.35,1122,0,0
11201,159,6782,1000,132,120,252,748,9.35,1234.2,0,0
11202,161,6782,1000,50,252,302,698,9.35,467.5,0,0
11203,485,6782,1000,130,302,432,568,9.35,1215.5,0,0
11204,1011,6782,1000,150,432,582,418,9.35,1402.5,0,0
11205,1080,6782,1000,261,582,843,157,9.35,2440.35,0,0
11206,1263,6782,1000,340,843,1183,0,9.35,3179,183,183
11207,139,6783,4000,80,0,80,3920,5.59,447.2,0,0
11208,1080,6783,4000,100,80,180,3820,5.59,559,0,0
11209,1219,6783,4000,150,180,330,3670,5.59,838.5,0,0
11210,139,6784,98000,27754,0,27754,70246,0.7,19427.8,0,0
11211,159,6784,98000,2884,27754,30638,67362,0.7,2018.8,0,0
11212,161,6784,98000,7012,30638,37650,60350,0.7,4908.4,0,0
11213,436,6784,98000,7422,37650,45072,52928,0.7,5195.4,0,0
11214,437,6784,98000,8484,45072,53556,44444,0.7,5938.8,0,0
11215,439,6784,98000,5682,53556,59238,38762,0.7,3977.4,0,0
11216,485,6784,98000,6676,59238,65914,32086,0.7,4673.2,0,0
11217,1003,6784,98000,12784,65914,78698,19302,0.7,8948.8,0,0
11218,1011,6784,98000,15134,78698,93832,4168,0.7,10593.8,0,0
11219,1080,6784,98000,8434,93832,102266,0,0.7,5903.8,4266,4266
11220,1219,6784,98000,30132,102266,132398,0,0.7,21092.4,30132,34398
11221,1263,6784,98000,12012,132398,144410,0,0.7,8408.4,12012,46410
11222,139,6785,200000,89390,0,89390,110610,0.38,33968.2,0,0
11223,159,6785,200000,17600,89390,106990,93010,0.38,6688,0,0
11224,161,6785,200000,15660,106990,122650,77350,0.38,5950.8,0,0
11225,436,6785,200000,5078,122650,127728,72272,0.38,1929.64,0,0
11226,437,6785,200000,23413,127728,151141,48859,0.38,8896.94,0,0
11227,439,6785,200000,27432,151141,178573,21427,0.38,10424.16,0,0
11228,485,6785,200000,15528,178573,194101,5899,0.38,5900.64,0,0
11229,1003,6785,200000,49200,194101,243301,0,0.38,18696,43301,43301
11230,1011,6785,200000,53535,243301,296836,0,0.38,20343.3,53535,96836
11231,1080,6785,200000,105541,296836,402377,0,0.38,40105.58,105541,202377
11232,1219,6785,200000,79708,402377,482085,0,0.38,30289.04,79708,282085
11233,1263,6785,200000,48841,482085,530926,0,0.38,18559.58,48841,330926
11234,139,6786,5500,170,0,170,5330,6.27,1065.9,0,0
11235,159,6786,5500,82,170,252,5248,6.27,514.14,0,0
11236,161,6786,5500,120,252,372,5128,6.27,752.4,0,0
11237,436,6786,5500,120,372,492,5008,6.27,752.4,0,0
11238,437,6786,5500,120,492,612,4888,6.27,752.4,0,0
11239,439,6786,5500,60,612,672,4828,6.27,376.2,0,0
11240,485,6786,5500,75,672,747,4753,6.27,470.25,0,0
11241,1003,6786,5500,25,747,772,4728,6.27,156.75,0,0
11242,1219,6786,5500,275,772,1047,4453,6.27,1724.25,0,0
11243,1263,6786,5500,100,1047,1147,4353,6.27,627,0,0
11244,139,6787,100000,228615,0,228615,0,0.27,61726.05,128615,128615
11245,159,6787,100000,52263,228615,280878,0,0.27,14111.01,52263,180878
11246,161,6787,100000,37172,280878,318050,0,0.27,10036.44,37172,218050
11247,436,6787,100000,43346,318050,361396,0,0.27,11703.42,43346,261396
11248,437,6787,100000,41332,361396,402728,0,0.27,11159.64,41332,302728
11249,439,6787,100000,52856,402728,455584,0,0.27,14271.12,52856,355584
11250,485,6787,100000,55795,455584,511379,0,0.27,15064.65,55795,411379
11251,1003,6787,100000,7642,511379,519021,0,0.27,2063.34,7642,419021
11252,1011,6787,100000,34900,519021,553921,0,0.27,9423,34900,453921
11253,1080,6787,100000,31982.98,553921,585903.98,0,0.27,8635.4,31982.98,485903.98
11254,1219,6787,100000,49426,585903.98,635329.98,0,0.27,13345.02,49426,535329.98
11255,1263,6787,100000,30178,635329.98,665507.98,0,0.27,8148.06,30178,565507.98
11256,139,6788,500,600,0,600,0,35.46,21276,100,100
11257,159,6788,500,120,600,720,0,35.46,4255.2,120,220
11258,161,6788,500,109.5,720,829.5,0,35.46,3882.87,109.5,329.5
11259,436,6788,500,120,829.5,949.5,0,35.46,4255.2,120,449.5
11260,437,6788,500,140,949.5,1089.5,0,35.46,4964.4,140,589.5
11261,439,6788,500,129.3,1089.5,1218.8,0,35.46,4584.98,129.3,718.8
11262,485,6788,500,118.6,1218.8,1337.4,0,35.46,4205.56,118.6,837.4
11263,1003,6788,500,129.3,1337.4,1466.7,0,35.46,4584.98,129.3,966.7
11264,1011,6788,500,151,1466.7,1617.7,0,35.46,5354.46,151,1117.7
11265,1080,6788,500,291.6,1617.7,1909.3,0,35.46,10340.14,291.6,1409.3
11266,1219,6788,500,324.3,1909.3,2233.6,0,35.46,11499.68,324.3,1733.6
11267,1263,6788,500,172.4,2233.6,2406,0,35.46,6113.3,172.4,1906
11268,139,6789,1200,55,0,55,1145,9.89,543.95,0,0
11269,161,6789,1200,152,55,207,993,9.89,1503.28,0,0
11270,436,6789,1200,137,207,344,856,9.89,1354.93,0,0
11271,437,6789,1200,5,344,349,851,9.89,49.45,0,0
11272,439,6789,1200,106,349,455,745,9.89,1048.34,0,0
11273,1003,6789,1200,243,455,698,502,9.89,2403.27,0,0
11274,1011,6789,1200,15,698,713,487,9.89,148.35,0,0
11275,1080,6789,1200,217,713,930,270,9.89,2146.13,0,0
11276,1219,6789,1200,490,930,1420,0,9.89,4846.1,220,220
11277,1263,6789,1200,20,1420,1440,0,9.89,197.8,20,240
11278,139,6791,20,12,0,12,8,232.22,2786.64,0,0
11279,139,6795,3000,30,0,30,2970,4.88,146.4,0,0
11280,161,6795,3000,5,30,35,2965,4.88,24.4,0,0
11281,436,6795,3000,100,35,135,2865,4.88,488,0,0
11282,439,6795,3000,40,135,175,2825,4.88,195.2,0,0
11283,485,6795,3000,5,175,180,2820,4.88,24.4,0,0
11284,1080,6795,3000,7,180,187,2813,4.88,34.16,0,0
11285,1219,6795,3000,87,187,274,2726,4.88,424.56,0,0
11286,139,6797,20000,7170,0,7170,12830,0.42,3011.4,0,0
11287,485,6797,20000,7096,7170,14266,5734,0.42,2980.32,0,0
11288,1003,6797,20000,3100,14266,17366,2634,0.42,1302,0,0
11289,1011,6797,20000,2024,17366,19390,610,0.42,850.08,0,0
11290,1080,6797,20000,1000,19390,20390,0,0.42,420,390,390
11291,1219,6797,20000,1000,20390,21390,0,0.42,420,1000,1390
11292,139,6799,30,23,0,23,7,195.01,4485.23,0,0
11293,161,6799,30,1,23,24,6,195.01,195.01,0,0
11294,436,6799,30,20,24,44,0,195.01,3900.2,14,14
11295,437,6799,30,54,44,98,0,195.01,10530.54,54,68
11296,439,6799,30,11,98,109,0,195.01,2145.11,11,79
11297,485,6799,30,10,109,119,0,195.01,1950.1,10,89
11298,1003,6799,30,14,119,133,0,195.01,2730.14,14,103
11299,1011,6799,30,6,133,139,0,195.01,1170.06,6,109
11300,1080,6799,30,22,139,161,0,195.01,4290.22,22,131
11301,1219,6799,30,12,161,173,0,195.01,2340.12,12,143
11302,1263,6799,30,2,173,175,0,195.01,390.02,2,145
11303,485,6800,30,2,0,2,28,390.04,780.08,0,0
11304,1080,6800,30,7,2,9,21,390.04,2730.28,0,0
11305,1263,6800,30,4,9,13,17,390.04,1560.16,0,0
11306,485,6802,40,7,0,7,33,222.95,1560.65,0,0
11307,1011,6802,40,2,7,9,31,222.95,445.9,0,0
11308,1219,6803,5000,150,0,150,4850,2.46,369,0,0
11309,133,6828,1600,7020,0,7020,0,3.39,23797.8,5420,5420
11310,202,6828,1600,398,7020,7418,0,3.39,1349.22,398,5818
11311,203,6828,1600,515,7418,7933,0,3.39,1745.85,515,6333
11312,208,6828,1600,939,7933,8872,0,3.39,3183.21,939,7272
11313,209,6828,1600,598,8872,9470,0,3.39,2027.22,598,7870
11314,692,6828,1600,396,9470,9866,0,3.39,1342.44,396,8266
11315,696,6828,1600,192,9866,10058,0,3.39,650.88,192,8458
11316,954,6828,1600,1024,10058,11082,0,3.39,3471.36,1024,9482
11317,959,6828,1600,849,11082,11931,0,3.39,2878.11,849,10331
11318,1238,6828,1600,849,11931,12780,0,3.39,2878.11,849,11180
11319,1244,6828,1600,801,12780,13581,0,3.39,2715.39,801,11981
11320,133,6832,84000,21512,0,21512,62488,0.7,15058.4,0,0
11321,202,6832,84000,1680,21512,23192,60808,0.7,1176,0,0
11322,203,6832,84000,2320,23192,25512,58488,0.7,1624,0,0
11323,208,6832,84000,3768,25512,29280,54720,0.7,2637.6,0,0
11324,209,6832,84000,2731,29280,32011,51989,0.7,1911.7,0,0
11325,696,6832,84000,2809,32011,34820,49180,0.7,1966.3,0,0
11326,954,6832,84000,4336,34820,39156,44844,0.7,3035.2,0,0
11327,959,6832,84000,7733,39156,46889,37111,0.7,5413.1,0,0
11328,1238,6832,84000,9950,46889,56839,27161,0.7,6965,0,0
11329,1244,6832,84000,8408,56839,65247,18753,0.7,5885.6,0,0
11330,133,6833,165000,206650,0,206650,0,0.38,78527,41650,41650
11331,202,6833,165000,24370,206650,231020,0,0.38,9260.6,24370,66020
11332,203,6833,165000,29660,231020,260680,0,0.38,11270.8,29660,95680
11333,208,6833,165000,42390,260680,303070,0,0.38,16108.2,42390,138070
11334,209,6833,165000,33240,303070,336310,0,0.38,12631.2,33240,171310
11335,692,6833,165000,17580,336310,353890,0,0.38,6680.4,17580,188890
11336,696,6833,165000,16671,353890,370561,0,0.38,6334.98,16671,205561
11337,954,6833,165000,74260,370561,444821,0,0.38,28218.8,74260,279821
11338,959,6833,165000,85607,444821,530428,0,0.38,32530.66,85607,365428
11339,1238,6833,165000,56080,530428,586508,0,0.38,21310.4,56080,421508
11340,1244,6833,165000,79970,586508,666478,0,0.38,30388.6,79970,501478
11341,133,6834,5000,1054,0,1054,3946,6.27,6608.58,0,0
11342,203,6834,5000,798,1054,1852,3148,6.27,5003.46,0,0
11343,209,6834,5000,616,1852,2468,2532,6.27,3862.32,0,0
11344,692,6834,5000,327,2468,2795,2205,6.27,2050.29,0,0
11345,696,6834,5000,238,2795,3033,1967,6.27,1492.26,0,0
11346,954,6834,5000,458,3033,3491,1509,6.27,2871.66,0,0
11347,959,6834,5000,1294,3491,4785,215,6.27,8113.38,0,0
11348,1238,6834,5000,1443,4785,6228,0,6.27,9047.61,1228,1228
11349,1244,6834,5000,1140,6228,7368,0,6.27,7147.8,1140,2368
11350,133,6835,100000,16559,0,16559,83441,0.27,4470.93,0,0
11351,202,6835,100000,2156,16559,18715,81285,0.27,582.12,0,0
11352,203,6835,100000,5557,18715,24272,75728,0.27,1500.39,0,0
11353,208,6835,100000,2803,24272,27075,72925,0.27,756.81,0,0
11354,209,6835,100000,4090,27075,31165,68835,0.27,1104.3,0,0
11355,692,6835,100000,5610,31165,36775,63225,0.27,1514.7,0,0
11356,696,6835,100000,3253,36775,40028,59972,0.27,878.31,0,0
11357,954,6835,100000,12520,40028,52548,47452,0.27,3380.4,0,0
11358,959,6835,100000,8111,52548,60659,39341,0.27,2189.97,0,0
11359,1238,6835,100000,9467,60659,70126,29874,0.27,2556.09,0,0
11360,1244,6835,100000,7505,70126,77631,22369,0.27,2026.35,0,0
11361,133,6836,520,72.8,0,72.8,447.2,35.46,2581.49,0,0
11362,202,6836,520,14,72.8,86.8,433.2,35.46,496.44,0,0
11363,203,6836,520,11.5,86.8,98.3,421.7,35.46,407.79,0,0
11364,208,6836,520,14,98.3,112.3,407.7,35.46,496.44,0,0
11365,209,6836,520,16,112.3,128.3,391.7,35.46,567.36,0,0
11366,692,6836,520,11.5,128.3,139.8,380.2,35.46,407.79,0,0
11367,696,6836,520,14,139.8,153.8,366.2,35.46,496.44,0,0
11368,954,6836,520,33.5,153.8,187.3,332.7,35.46,1187.91,0,0
11369,959,6836,520,33.1,187.3,220.4,299.6,35.46,1173.73,0,0
11370,1238,6836,520,24,220.4,244.4,275.6,35.46,851.04,0,0
11371,1244,6836,520,32.5,244.4,276.9,243.1,35.46,1152.45,0,0
11372,133,6837,1000,1111,0,1111,0,9.89,10987.79,111,111
11373,202,6837,1000,261,1111,1372,0,9.89,2581.29,261,372
11374,203,6837,1000,134,1372,1506,0,9.89,1325.26,134,506
11375,208,6837,1000,324,1506,1830,0,9.89,3204.36,324,830
11376,209,6837,1000,238,1830,2068,0,9.89,2353.82,238,1068
11377,692,6837,1000,307,2068,2375,0,9.89,3036.23,307,1375
