Id_Estimacion,Id_Contrato,No_Estimacion,Fecha_Estimacion,Avance_Fisico,Avance_Financiero,Fecha_Inicio_Estimacion,Fecha_Termino_Estimacion,Estatus,Tipo_Estimacion,Descripcion,No_Factura,Fecha_Factura,Fecha_Recibo,Fecha_Inicio_Recalendarizacion,Fecha_Termino_Recalendarizacion,Fecha_Suspension,Fecha_Reinicio,Fecha_Ampliacion,Fecha_Prorroga,Fecha_Ultima_Inicio_Contrato,Fecha_Ultima_Termino_Contrato,Caratula_Contrato_Estimado,Caratula_Contrato_IVA,Caratula_Contrato_Total,Caratula_Contrato_Amortizacion,Caratula_Contrato_Suma,Caratula_Contrato_Descuentos,Caratula_Contrato_Deducciones,Caratula_Contrato_Neto,Caratula_Ampliacion_Estimado,Caratula_Ampliacion_IVA,Caratula_Ampliacion_Total,Caratula_Ampliacion_Amortizacion,Caratula_Ampliacion_Suma,Caratula_Ampliacion_Descuentos,Caratula_Ampliacion_Deducciones,Caratula_Ampliacion_Neto,Caratula_Totales_Estimado,Caratula_Totales_IVA,Caratula_Totales_Total,Caratula_Totales_Amortizacion,Caratula_Totales_Suma,Caratula_Totales_Descuentos,Caratula_Totales_Deducciones,Caratula_Totales_Neto,Resumen_Contrato_Importe,Resumen_Contrato_Actual,Resumen_Contrato_Anterior,Resumen_Contrato_Acumulado,Resumen_Contrato_Por_Ejercer,Resumen_Ampliacion_Importe,Resumen_Ampliacion_Actual,Resumen_Ampliacion_Anterior,Resumen_Ampliacion_Acumulado,Resumen_Ampliacion_Por_Ejercer,Resumen_Total_Importe,Resumen_Total_Actual,Resumen_Total_Anterior,Resumen_Total_Acumulado,Resumen_Total_Por_Ejercer,Amortizacion_Contrato_Porcentaje,Amortizacion_Contrato_Importe,Amortizacion_Contrato_Actual,Amortizacion_Contrato_Anterior,Amortizacion_Contrato_Acumulado,Amortizacion_Contrato_Por_Ejercer,Amortizacion_Ampliacion_Porcentaje,Amortizacion_Ampliacion_Importe,Amortizacion_Ampliacion_Actual,Amortizacion_Ampliacion_Anterior,Amortizacion_Ampliacion_Acumulado,Amortizacion_Ampliacion_Por_Ejercer,Importe_Sancion,No_Control,Id_Fuente_Inversion,Numero_Oficio_Excedentes,Fecha_Oficio_Excedentes,Fecha_Registro,Fecha_Pago,Observaciones_Caratula,Observaciones_Generales,Imprime_Observaciones_Generales,Pagada,Fecha_Nuevo_Termino_Por_Reinicio
640,192,2,10/08/2011 00:00,56.79,56.79,21/07/2011 00:00,31/07/2011 00:00,AUTORIZADA,NORMAL,EST. 2,,10/08/2011 00:00,10/08/2011 00:00,13/07/2011,03/10/2011,,,16/10/2011,,13/07/2011,16/10/2011,169970.2,27195.23,197165.43,59149.63,138015.8,2039.64,2039.64,135976.16,0,0,0,0,0,0,0,0,169970.2,27195.23,197165.43,59149.63,138015.8,2039.64,2039.64,135976.16,509721.81,197165.43,92300.4,289465.83,220255.98,28901.68,0,0,0,28901.68,538623.49,197165.43,92300.4,289465.83,249157.66,30,152916.54,59149.63,27690.12,86839.75,66076.79,0,0,0,0,0,0,0,1,,0433/2011,31/07/2011 00:00,11/08/2011 00:00,31/12/2011 00:00,,,0,0,
641,33,5,30/06/2011 00:00,73.3,73.3,27/06/2011 00:00,30/06/2011 00:00,AUTORIZADA,NORMAL,EST. 5,,30/06/2011 00:00,30/06/2011 00:00,,,,,,24/09/2011,14/03/2011,24/09/2011,15940.89,2550.54,18491.43,5547.43,12944,191.29,191.29,12752.71,0,0,0,0,0,0,0,0,15940.89,2550.54,18491.43,5547.43,12944,191.29,191.29,12752.71,2935210.25,18491.43,2132884.33,2151375.76,783834.49,0,0,0,0,0,2935210.25,18491.43,2132884.33,2151375.76,783834.49,30,880563.08,5547.43,639865.3,645412.73,235150.35,0,0,0,0,0,0,0,1,,,30/06/2011 00:00,11/08/2011 00:00,31/12/2011 00:00,,,0,0,
642,33,6,31/07/2011 00:00,82.62,82.62,01/07/2011 00:00,31/07/2011 00:00,AUTORIZADA,NORMAL,EST. 6,,31/07/2011 00:00,31/07/2011 00:00,,,,,,24/09/2011,14/03/2011,24/09/2011,235852.76,37736.44,273589.2,82076.76,191512.44,2830.24,2830.24,188682.2,0,0,0,0,0,0,0,0,235852.76,37736.44,273589.2,82076.76,191512.44,2830.24,2830.24,188682.2,2935210.25,273589.2,2151375.76,2424964.96,510245.29,0,0,0,0,0,2935210.25,273589.2,2151375.76,2424964.96,510245.29,30,880563.08,82076.76,645412.73,727489.49,153073.59,0,0,0,0,0,0,0,1,,0435/2011,31/07/2011 00:00,11/08/2011 00:00,31/12/2011 00:00,,,0,0,
643,120,4,05/08/2011 00:00,32.35,32.35,01/08/2011 00:00,05/08/2011 00:00,AUTORIZADA,NORMAL,EST. 4,,05/08/2011 00:00,05/08/2011 00:00,12/05/2011,12/09/2011,,,28/09/2011,,12/05/2011,28/09/2011,172881.04,27660.97,200542.01,60162.6,140379.41,2074.57,2074.57,138304.84,0,0,0,0,0,0,0,0,172881.04,27660.97,200542.01,60162.6,140379.41,2074.57,2074.57,138304.84,2342962.01,200542.01,557420.15,757962.16,1584999.85,52772.73,0,0,0,52772.73,2395734.74,200542.01,557420.15,757962.16,1637772.58,30,702888.6,60162.6,167226.05,227388.65,475499.95,0,0,0,0,0,0,0,1,,0382/2011,29/07/2011 00:00,11/08/2011 00:00,31/12/2011 00:00,,,0,0,
644,122,1,31/05/2011 00:00,59.42,59.42,09/05/2011 00:00,31/05/2011 00:00,AUTORIZADA,NORMAL,EST. 1,,31/05/2011 00:00,31/05/2011 00:00,,,,,,,09/05/2011,02/07/2011,189402.41,30304.39,219706.8,65912.04,153794.76,0,947.01,152847.75,0,0,0,0,0,0,0,0,189402.41,30304.39,219706.8,65912.04,153794.76,0,947.01,152847.75,369733.2,219706.8,0,219706.8,150026.4,0,0,0,0,0,369733.2,219706.8,0,219706.8,150026.4,30,110919.96,65912.04,0,65912.04,45007.92,0,0,0,0,0,0,947.01,1,,0437/2011,31/05/2011 00:00,11/08/2011 00:00,31/12/2011 00:00,,,0,0,
645,56,5,03/08/2011 00:00,58.61,58.61,01/07/2011 00:00,31/07/2011 00:00,AUTORIZADA,NORMAL,EST. 5,,03/08/2011 00:00,03/08/2011 00:00,,,,,31/10/2011,,28/03/2011,31/10/2011,35422.03,5667.52,41089.55,12326.87,28762.68,425.06,425.06,28337.62,0,0,0,0,0,0,0,0,35422.03,5667.52,41089.55,12326.87,28762.68,425.06,425.06,28337.62,375659.16,41089.55,334553.78,375643.33,15.83,265234.93,0,0,0,265234.93,640894.09,41089.55,334553.78,375643.33,265250.76,30,112697.75,12326.87,100366.14,112693.01,4.74,0,0,0,0,0,0,0,1,,0086/2011,31/03/2011 00:00,12/08/2011 00:00,31/12/2011 00:00,,,0,0,
646,51,4,30/06/2011 00:00,73.06,73.06,01/06/2011 00:00,30/06/2011 00:00,AUTORIZADA,NORMAL,EST. 4,,30/06/2011 00:00,30/06/2011 00:00,,,,,31/10/2011,,28/03/2011,31/10/2011,0,0,0,0,0,0,0,0,87556.09,14008.97,101565.06,0,101565.06,1050.67,1050.67,100514.39,87556.09,14008.97,101565.06,0,101565.06,1050.67,1050.67,100514.39,444393.45,0,444393.45,444393.45,0,302836.28,101565.06,0,101565.06,201271.22,747229.73,101565.06,444393.45,545958.51,201271.22,30,133318.04,0,133318.04,133318.04,0,0,0,0,0,0,0,0,1,,0440/2011,30/06/2011 00:00,12/08/2011 00:00,31/12/2011 00:00,,,0,0,
647,104,1,30/05/2011 00:00,18.36,18.36,02/05/2011 00:00,30/05/2011 00:00,AUTORIZADA,NORMAL,EST. 1,,30/05/2011 00:00,30/05/2011 00:00,,,,,13/11/2011,06/07/2011,02/05/2011,13/11/2011,157342.93,25174.87,182517.8,54755.34,127762.46,1888.12,1888.12,125874.34,0,0,0,0,0,0,0,0,157342.93,25174.87,182517.8,54755.34,127762.46,1888.12,1888.12,125874.34,994182.07,182517.8,0,182517.8,811664.27,246709.95,0,0,0,246709.95,1240892.02,182517.8,0,182517.8,1058374.22,30,298254.62,54755.34,0,54755.34,243499.28,0,0,0,0,0,0,0,1,,0443/2011,30/05/2011 00:00,12/08/2011 00:00,31/12/2011 00:00,,,0,0,
648,172,2,31/07/2011 00:00,44.77,44.77,01/07/2011 00:00,31/07/2011 00:00,AUTORIZADA,NORMAL,EST. 2,,31/07/2011 00:00,31/07/2011 00:00,,,,,,17/09/2011,13/06/2011,17/09/2011,380946.82,60951.49,441898.31,132569.49,309328.82,4571.36,4571.36,304757.46,0,0,0,0,0,0,0,0,380946.82,60951.49,441898.31,132569.49,309328.82,4571.36,4571.36,304757.46,1657260.4,441898.31,299996.46,741894.77,915365.63,0,0,0,0,0,1657260.4,441898.31,299996.46,741894.77,915365.63,30,497178.12,132569.49,89998.94,222568.43,274609.69,0,0,0,0,0,0,0,1,,0444/2011,31/07/2011 00:00,12/08/2011 00:00,31/12/2011 00:00,,,0,0,
649,64,1,30/04/2011 00:00,1.05,1.05,28/04/2011 00:00,30/04/2011 00:00,AUTORIZADA,NORMAL,EST. 1,,30/04/2011 00:00,30/04/2011 00:00,28/04/2011,14/06/2011,,,,06/07/2011,28/04/2011,06/07/2011,5466.68,874.67,6341.35,1902.41,4438.94,65.6,65.6,4373.34,0,0,0,0,0,0,0,0,5466.68,874.67,6341.35,1902.41,4438.94,65.6,65.6,4373.34,604949.64,6341.35,0,6341.35,598608.29,0,0,0,0,0,604949.64,6341.35,0,6341.35,598608.29,30,181484.89,1902.41,0,1902.41,179582.48,0,0,0,0,0,0,0,1,,0445/2011,30/04/2011 00:00,12/08/2011 00:00,31/12/2011 00:00,,,0,0,
650,158,4,12/08/2011 00:00,61.02,61.02,01/07/2011 00:00,15/07/2011 00:00,AUTORIZADA,NORMAL,EST. 4,,12/08/2011 00:00,12/08/2011 00:00,,,,,10/09/2011,10/09/2011,30/05/2011,10/09/2011,236955.62,37912.9,274868.52,82460.56,192407.96,2843.47,2843.47,189564.49,0,0,0,0,0,0,0,0,236955.62,37912.9,274868.52,82460.56,192407.96,2843.47,2843.47,189564.49,1744832.69,274868.52,789805.03,1064673.55,680159.14,213652.48,0,0,0,213652.48,1958485.17,274868.52,789805.03,1064673.55,893811.62,30,523449.81,82460.56,236941.51,319402.07,204047.74,0,0,0,0,0,0,0,1,,0447/2011,15/07/2011 00:00,12/08/2011 00:00,31/12/2011 00:00,,,0,0,
651,52,4,30/06/2011 00:00,74.18,74.18,01/06/2011 00:00,30/06/2011 00:00,AUTORIZADA,NORMAL,EST. 4,,30/06/2011 00:00,30/06/2011 00:00,,,,,31/10/2011,,28/03/2011,31/10/2011,0.34,0.05,0.39,0.12,0.27,0.0028,0.0028,0.2672,89308.51,14289.36,103597.87,0,103597.87,1071.7072,1071.7072,102526.1628,89308.85,14289.42,103598.27,0.12,103598.15,1071.71,1071.71,102526.44,419436.63,0.39,419436.24,419436.63,0,285653.43,103597.87,0,103597.87,182055.56,705090.06,103598.26,419436.24,523034.5,182055.56,30,125830.99,0.12,125830.87,125830.99,0,0,0,0,0,0,0,0,1,,0441/2011,30/06/2011 00:00,15/08/2011 00:00,31/12/2011 00:00,,,0,0,
652,51,5,05/08/2011 00:00,86.29,86.29,01/07/2011 00:00,31/07/2011 00:00,AUTORIZADA,NORMAL,EST. 5,,05/08/2011 00:00,05/08/2011 00:00,,,,,31/10/2011,,28/03/2011,31/10/2011,0,0,0,0,0,0,0,0,85185.81,13629.73,98815.54,0,98815.54,1022.23,1022.23,97793.31,85185.81,13629.73,98815.54,0,98815.54,1022.23,1022.23,97793.31,444393.45,0,444393.45,444393.45,0,302836.28,98815.54,101565.06,200380.6,102455.68,747229.73,98815.54,545958.51,644774.05,102455.68,30,133318.04,0,133318.04,133318.04,0,0,0,0,0,0,0,0,1,,0440/2011,30/06/2011 00:00,15/08/2011 00:00,31/12/2011 00:00,,,0,0,
653,52,5,31/07/2011 00:00,87.22,87.22,01/07/2011 00:00,31/07/2011 00:00,AUTORIZADA,NORMAL,EST. 5,,31/07/2011 00:00,31/07/2011 00:00,,,,,31/10/2011,,28/03/2011,31/10/2011,0,0,0,0,0,0,0,0,79251.3,12680.21,91931.51,0,91931.51,951.01,951.01,90980.5,79251.3,12680.21,91931.51,0,91931.51,951.01,951.01,90980.5,419436.63,0,419436.63,419436.63,0,285653.43,91931.51,103597.87,195529.38,90124.05,705090.06,91931.51,523034.5,614966.01,90124.05,30,125830.99,0,125830.99,125830.99,0,0,0,0,0,0,0,0,1,,0441/2011,30/06/2011 00:00,15/08/2011 00:00,31/12/2011 00:00,,,0,0,
654,199,2,31/07/2011 00:00,55.48,55.48,01/07/2011 00:00,31/07/2011 00:00,AUTORIZADA,NORMAL,EST. 2,,31/07/2011 00:00,31/07/2011 00:00,,,,,30/09/2011,30/09/2011,20/06/2011,30/09/2011,336858.99,53897.44,390756.43,117226.93,273529.5,4042.31,4042.31,269487.19,0,0,0,0,0,0,0,0,336858.99,53897.44,390756.43,117226.93,273529.5,4042.31,4042.31,269487.19,1586211.36,390756.43,489318.84,880075.27,706136.09,115995.43,0,0,0,115995.43,1702206.79,390756.43,489318.84,880075.27,822131.52,30,475863.41,117226.93,146795.65,264022.58,211840.83,0,0,0,0,0,0,0,1,,0450/2011,31/07/2011 00:00,15/08/2011 00:00,31/12/2011 00:00,,,0,0,
655,201,1,30/06/2011 00:00,10.77,10.77,20/06/2011 00:00,30/06/2011 00:00,AUTORIZADA,NORMAL,EST. 1,,30/06/2011 00:00,30/06/2011 00:00,,,,,10/09/2011,,20/06/2011,10/09/2011,45864.03,7338.24,53202.27,15960.68,37241.59,550.37,550.37,36691.22,0,0,0,0,0,0,0,0,45864.03,7338.24,53202.27,15960.68,37241.59,550.37,550.37,36691.22,493855.98,53202.27,0,53202.27,440653.71,208305.32,0,0,0,208305.32,702161.3,53202.27,0,53202.27,648959.03,30,148156.79,15960.68,0,15960.68,132196.11,0,0,0,0,0,0,0,1,,0451/2011,30/06/2011 00:00,15/08/2011 00:00,31/12/2011 00:00,,,0,0,
656,201,2,30/07/2011 00:00,91.08,91.08,01/07/2011 00:00,30/07/2011 00:00,AUTORIZADA,NORMAL,EST. 2,,30/07/2011 00:00,30/07/2011 00:00,,,,,10/09/2011,,20/06/2011,10/09/2011,341915.62,54706.5,396622.12,118986.64,277635.48,4102.99,4102.99,273532.49,0,0,0,0,0,0,0,0,341915.62,54706.5,396622.12,118986.64,277635.48,4102.99,4102.99,273532.49,493855.98,396622.12,53202.27,449824.39,44031.59,208305.32,0,0,0,208305.32,702161.3,396622.12,53202.27,449824.39,252336.91,30,148156.79,118986.64,15960.68,134947.32,13209.47,0,0,0,0,0,0,0,1,,0452/2011,30/07/2011 00:00,15/08/2011 00:00,31/12/2011 00:00,,,0,0,
657,99,3,13/07/2011 00:00,79.73,79.73,01/07/2011 00:00,13/07/2011 00:00,AUTORIZADA,NORMAL,EST. 3,,13/07/2011 00:00,13/07/2011 00:00,,,,,,05/08/2011,25/04/2011,05/08/2011,369680.67,59148.91,428829.58,128648.87,300180.71,4436.17,4436.17,295744.54,0,0,0,0,0,0,0,0,369680.67,59148.91,428829.58,128648.87,300180.71,4436.17,4436.17,295744.54,1379522.84,428829.58,671007.73,1099837.31,279685.53,0,0,0,0,0,1379522.84,428829.58,671007.73,1099837.31,279685.53,30,413856.85,128648.87,201302.32,329951.19,83905.66,0,0,0,0,0,0,0,1,,0453/2011,13/07/2011 00:00,15/08/2011 00:00,31/12/2011 00:00,,,0,0,
658,20,2,16/04/2011 00:00,100,99.75,01/04/2011 00:00,16/04/2011 00:00,AUTORIZADA,FINIQUITO,2 FINIQUITO,,16/04/2011 00:00,16/04/2011 00:00,,,,,,,07/03/2011,16/04/2011,137950.69,22072.11,160022.8,49206.46,110816.34,1655.41,1655.41,109160.93,0,0,0,0,0,0,0,0,137950.69,22072.11,160022.8,49206.46,110816.34,1655.41,1655.41,109160.93,1617836.64,160022.8,1453815.1,1613837.9,3998.74,0,0,0,0,0,1617836.64,160022.8,1453815.1,1613837.9,3998.74,30,485350.99,49206.46,436144.53,485350.99,0,0,0,0,0,0,0,0,1,,0454/2011,16/04/2011 00:00,15/08/2011 00:00,31/12/2011 00:00,,,0,0,
659,58,6,31/07/2011 00:00,68.39,68.39,01/07/2011 00:00,31/07/2011 00:00,AUTORIZADA,NORMAL,EST. 6,,31/07/2011 00:00,31/07/2011 00:00,,,,,31/10/2011,,28/03/2011,31/10/2011,1210.86,193.74,1404.6,0,1404.6,14.5305,14.5305,1390.0695,60427.7,9668.43,70096.13,0,70096.13,725.1395,725.1395,69370.9905,61638.56,9862.17,71500.73,0,71500.73,739.67,739.67,70761.06,469316.05,1404.6,467911.45,469316.05,0,319381.41,70096.13,0,70096.13,249285.28,788697.46,71500.73,467911.45,539412.18,249285.28,30,140794.82,0,140794.82,140794.82,0,0,0,0,0,0,0,0,1,,0304/2011,30/06/2011 00:00,15/08/2011 00:00,31/12/2011 00:00,,,0,0,
660,8,8,15/06/2011 00:00,54.68,54.68,01/06/2011 00:00,15/06/2011 00:00,AUTORIZADA,NORMAL,EST. 8,,15/06/2011 00:00,15/06/2011 00:00,18/02/2011,19/07/2011,,,,10/10/2011,18/02/2011,10/10/2011,338450.99,54152.16,392603.15,117780.95,274822.2,5753.66,5753.66,269068.54,0,0,0,0,0,0,0,0,338450.99,54152.16,392603.15,117780.95,274822.2,5753.66,5753.66,269068.54,30385297.76,392603.15,16222373.49,16614976.64,13770321.12,0,0,0,0,0,30385297.76,392603.15,16222373.49,16614976.64,13770321.12,30,9115589.33,117780.95,4866712.04,4984492.99,4131096.34,0,0,0,0,0,0,0,1,,0456/2011,15/06/2011 00:00,15/08/2011 00:00,31/12/2011 00:00,,,0,0,
661,231,1,31/07/2011 00:00,15.57,15.57,25/07/2011 00:00,31/07/2011 00:00,AUTORIZADA,NORMAL,EST. 1,,31/07/2011 00:00,31/07/2011 00:00,,,,,,,25/07/2011,17/09/2011,131750.37,21080.06,152830.43,45849.13,106981.3,1581,1581,105400.3,0,0,0,0,0,0,0,0,131750.37,21080.06,152830.43,45849.13,106981.3,1581,1581,105400.3,981587.5,152830.43,0,152830.43,828757.07,0,0,0,0,0,981587.5,152830.43,0,152830.43,828757.07,30,294476.25,45849.13,0,45849.13,248627.12,0,0,0,0,0,0,0,1,,,31/07/2011 00:00,15/08/2011 00:00,31/12/2011 00:00,,,0,0,
662,61,5,31/07/2011 00:00,66.16,66.16,01/07/2011 00:00,31/07/2011 00:00,AUTORIZADA,NORMAL,EST. 5,,31/07/2011 00:00,31/07/2011 00:00,,,,,31/10/2011,,28/03/2011,31/10/2011,4511.44,721.83,5233.27,0,5233.27,54.1374,54.1374,5179.1326,52233.43,8357.35,60590.78,0,60590.78,626.8026,626.8026,59963.9774,56744.87,9079.18,65824.05,0,65824.05,680.94,680.94,65143.11,301311.3,5233.27,296078.03,301311.3,0,245719.74,60590.78,0,60590.78,185128.96,547031.04,65824.05,296078.03,361902.08,185128.96,30,90393.39,0,90393.39,90393.39,0,0,0,0,0,0,0,0,1,,0065/2011,30/04/2011 00:00,15/08/2011 00:00,31/12/2011 00:00,,,0,0,
663,76,3,15/08/2011 00:00,58.07,58.07,01/05/2011 00:00,07/05/2011 00:00,AUTORIZADA,NORMAL,EST. 3,,15/08/2011 00:00,15/08/2011 00:00,,,,,,,18/04/2011,14/05/2011,366270.61,58603.3,424873.91,127462.17,297411.74,4395.25,4395.25,293016.49,0,0,0,0,0,0,0,0,366270.61,58603.3,424873.91,127462.17,297411.74,4395.25,4395.25,293016.49,1512125.49,424873.91,453179.78,878053.69,634071.8,0,0,0,0,0,1512125.49,424873.91,453179.78,878053.69,634071.8,30,453637.65,127462.17,135953.94,263416.11,190221.54,0,0,0,0,0,0,0,1,,0460-2011,07/05/2011 00:00,15/08/2011 00:00,31/12/2011 00:00,,,0,0,
664,214,3,16/07/2011 00:00,28.42,28.42,09/07/2011 00:00,16/07/2011 00:00,AUTORIZADA,NORMAL,EST. 3,,16/07/2011 00:00,16/07/2011 00:00,27/06/2011,17/09/2011,,,,,27/06/2011,17/09/2011,133861.22,21417.8,155279.02,46583.71,108695.31,1606.33,1606.33,107088.98,0,0,0,0,0,0,0,0,133861.22,21417.8,155279.02,46583.71,108695.31,1606.33,1606.33,107088.98,2124287.78,155279.02,448465.8,603744.82,1520542.96,0,0,0,0,0,2124287.78,155279.02,448465.8,603744.82,1520542.96,30,637286.33,46583.71,134539.74,181123.45,456162.88,0,0,0,0,0,0,0,1,,0439/2011,16/07/2011 00:00,16/08/2011 00:00,31/12/2011 00:00,,,0,0,
665,124,9,11/08/2011 00:00,23.62,23.62,05/08/2011 00:00,11/08/2011 00:00,AUTORIZADA,NORMAL,EST. 9,,11/08/2011 00:00,11/08/2011 00:00,,,,,10/02/2012,22/12/2011,09/05/2011,10/02/2012,435061.25,69609.8,504671.05,151401.32,353269.73,5220.73,5220.73,348049,0,0,0,0,0,0,0,0,435061.25,69609.8,504671.05,151401.32,353269.73,5220.73,5220.73,348049,8846151,504671.05,1585184.12,2089855.17,6756295.83,75805.97,0,0,0,75805.97,8921956.97,504671.05,1585184.12,2089855.17,6832101.8,30,2653845.3,151401.32,475555.24,626956.56,2026888.74,0,0,0,0,0,0,0,1,,0470/2011,11/08/2011 00:00,16/08/2011 00:00,31/12/2011 00:00,,,0,0,
666,66,3,21/05/2011 00:00,100,100,16/05/2011 00:00,21/05/2011 00:00,AUTORIZADA,FINIQUITO,3 FINIQUITO,,21/05/2011 00:00,21/05/2011 00:00,,,,,,,25/04/2011,21/05/2011,202482.1,32397.14,234879.24,70463.77,164415.47,2429.78,2429.78,161985.69,0,0,0,0,0,0,0,0,202482.1,32397.14,234879.24,70463.77,164415.47,2429.78,2429.78,161985.69,1759424.2,234879.24,1524544.96,1759424.2,0,0,0,0,0,0,1759424.2,234879.24,1524544.96,1759424.2,0,30,527827.26,70463.77,457363.49,527827.26,0,0,0,0,0,0,0,0,1,,,21/05/2011 00:00,16/08/2011 00:00,31/12/2011 00:00,,,0,0,
667,230,1,31/07/2011 00:00,33.03,33.03,18/07/2011 00:00,31/07/2011 00:00,AUTORIZADA,NORMAL,EST. 1,,31/07/2011 00:00,31/07/2011 00:00,,,,,,,18/07/2011,08/10/2011,92601.21,14816.19,107417.4,32225.22,75192.18,0,7593.29,67598.89,0,0,0,0,0,0,0,0,92601.21,14816.19,107417.4,32225.22,75192.18,0,7593.29,67598.89,325196.78,107417.4,0,107417.4,217779.38,0,0,0,0,0,325196.78,107417.4,0,107417.4,217779.38,30,97559.03,32225.22,0,32225.22,65333.81,0,0,0,0,0,0,7593.29,1,,,31/07/2011 00:00,16/08/2011 00:00,31/12/2011 00:00,,,0,0,
668,122,2,30/06/2011 00:00,87.53,87.53,01/06/2011 00:00,30/06/2011 00:00,AUTORIZADA,NORMAL,EST. 2,,30/06/2011 00:00,30/06/2011 00:00,,,,,,,09/05/2011,02/07/2011,89588.16,14334.11,103922.27,31176.68,72745.59,0,447.94,72297.65,0,0,0,0,0,0,0,0,89588.16,14334.11,103922.27,31176.68,72745.59,0,447.94,72297.65,369733.2,103922.27,219706.8,323629.07,46104.13,0,0,0,0,0,369733.2,103922.27,219706.8,323629.07,46104.13,30,110919.96,31176.68,65912.04,97088.72,13831.24,0,0,0,0,0,0,447.94,1,,,30/06/2011 00:00,16/08/2011 00:00,31/12/2011 00:00,,,0,0,
669,84,1,15/08/2011 00:00,12.21,12.21,11/04/2011 00:00,30/04/2011 00:00,AUTORIZADA,NORMAL,EST. 1,,15/08/2011 00:00,15/08/2011 00:00,,,,,,05/08/2011,11/04/2011,05/08/2011,45171.09,7227.37,52398.46,15719.54,36678.92,0,225.86,36453.06,0,0,0,0,0,0,0,0,45171.09,7227.37,52398.46,15719.54,36678.92,0,225.86,36453.06,429196.2,52398.46,0,52398.46,376797.74,0,0,0,0,0,429196.2,52398.46,0,52398.46,376797.74,30,128758.86,15719.54,0,15719.54,113039.32,0,0,0,0,0,0,225.86,1,,,15/08/2011 00:00,16/08/2011 00:00,31/12/2011 00:00,,,0,0,
670,68,9,08/08/2011 00:00,64.08,64.08,16/07/2011 00:00,31/07/2011 00:00,AUTORIZADA,NORMAL,EST. 9,,08/08/2011 00:00,08/08/2011 00:00,,,,,31/10/2011,,28/03/2011,31/10/2011,0,0,0,0,0,0,0,0,22056.69,3529.07,25585.76,0,25585.76,264.68,264.68,25321.08,22056.69,3529.07,25585.76,0,25585.76,264.68,264.68,25321.08,485668.57,0,485668.57,485668.57,0,330313.99,25585.76,11623.21,37208.97,293105.02,815982.56,25585.76,497291.78,522877.54,293105.02,30,145700.57,0,145700.57,145700.57,0,0,0,0,0,0,0,0,1,,0063/2011,31/03/2011 00:00,16/08/2011 00:00,31/12/2011 00:00,,,0,0,
671,59,6,15/08/2011 00:00,76.66,76.66,01/08/2011 00:00,15/08/2011 00:00,AUTORIZADA,NORMAL,EST. 6,,15/08/2011 00:00,15/08/2011 00:00,,,,,31/10/2011,,28/03/2011,31/10/2011,0,0,0,0,0,0,0,0,45897.79,7343.65,53241.44,0,53241.44,550.78,550.78,52690.66,45897.79,7343.65,53241.44,0,53241.44,550.78,550.78,52690.66,489728.57,0,489728.57,489728.57,0,333042.22,53241.44,87733.83,140975.27,192066.95,822770.79,53241.44,577462.4,630703.84,192066.95,30,146918.57,0,146918.57,146918.57,0,0,0,0,0,0,0,0,1,,0463/2011,15/08/2011 00:00,16/08/2011 00:00,31/12/2011 00:00,,,0,0,
672,103,7,15/08/2011 00:00,27.33,27.33,01/08/2011 00:00,13/08/2011 00:00,AUTORIZADA,NORMAL,EST. 7,,15/08/2011 00:00,15/08/2011 00:00,29/04/2011,27/09/2011,,,31/10/2011,31/10/2011,29/04/2011,31/10/2011,188956.94,30233.11,219190.05,65757.02,153433.03,2267.48,2267.48,151165.55,0,0,0,0,0,0,0,0,188956.94,30233.11,219190.05,65757.02,153433.03,2267.48,2267.48,151165.55,8563496.99,219190.05,2121146.02,2340336.07,6223160.92,2601344.11,0,0,0,2601344.11,11164841.1,219190.05,2121146.02,2340336.07,8824505.03,30,2569049.1,65757.02,636343.81,702100.83,1866948.27,0,0,0,0,0,0,0,1,,0464/2011,13/08/2011 00:00,16/08/2011 00:00,31/12/2011 00:00,,,0,0,
673,84,2,16/08/2011 00:00,23.21,23.21,01/05/2011 00:00,31/05/2011 00:00,AUTORIZADA,NORMAL,EST. 2,,16/08/2011 00:00,16/08/2011 00:00,,,,,,05/08/2011,11/04/2011,05/08/2011,40710.16,6513.63,47223.79,14167.14,33056.65,0,203.55,32853.1,0,0,0,0,0,0,0,0,40710.16,6513.63,47223.79,14167.14,33056.65,0,203.55,32853.1,429196.2,47223.79,52398.46,99622.25,329573.95,0,0,0,0,0,429196.2,47223.79,52398.46,99622.25,329573.95,30,128758.86,14167.14,15719.54,29886.68,98872.18,0,0,0,0,0,0,203.55,1,,,16/08/2011 00:00,17/08/2011 00:00,31/12/2011 00:00,,,0,0,
674,63,5,31/07/2011 00:00,65.94,65.97,01/07/2011 00:00,31/07/2011 00:00,AUTORIZADA,NORMAL,EST. 5,,31/07/2011 00:00,31/07/2011 00:00,,,,,31/10/2011,,28/03/2011,31/10/2011,9291.41,1486.63,10778.04,0,10778.04,111.4969,111.4969,10666.5431,64443.62,10310.98,74754.6,0,74754.6,773.3231,773.3231,73981.2769,73735.03,11797.6,85532.63,0,85532.63,884.82,884.82,84647.81,490870.22,10778.04,480092.18,490870.22,0,366470.74,74754.6,0,74754.6,291716.14,857340.96,85532.64,480092.18,565624.82,291716.14,30,147261.07,0,147261.07,147261.07,0,0,0,0,0,0,0,0,1,,0442/2011,31/07/2011 00:00,17/08/2011 00:00,31/12/2011 00:00,,,0,0,
