Id_Estimacion,Id_Contrato,No_Estimacion,Fecha_Estimacion,Avance_Fisico,Avance_Financiero,Fecha_Inicio_Estimacion,Fecha_Termino_Estimacion,Estatus,Tipo_Estimacion,Descripcion,No_Factura,Fecha_Factura,Fecha_Recibo,Fecha_Inicio_Recalendarizacion,Fecha_Termino_Recalendarizacion,Fecha_Suspension,Fecha_Reinicio,Fecha_Ampliacion,Fecha_Prorroga,Fecha_Ultima_Inicio_Contrato,Fecha_Ultima_Termino_Contrato,Caratula_Contrato_Estimado,Caratula_Contrato_IVA,Caratula_Contrato_Total,Caratula_Contrato_Amortizacion,Caratula_Contrato_Suma,Caratula_Contrato_Descuentos,Caratula_Contrato_Deducciones,Caratula_Contrato_Neto,Caratula_Ampliacion_Estimado,Caratula_Ampliacion_IVA,Caratula_Ampliacion_Total,Caratula_Ampliacion_Amortizacion,Caratula_Ampliacion_Suma,Caratula_Ampliacion_Descuentos,Caratula_Ampliacion_Deducciones,Caratula_Ampliacion_Neto,Caratula_Totales_Estimado,Caratula_Totales_IVA,Caratula_Totales_Total,Caratula_Totales_Amortizacion,Caratula_Totales_Suma,Caratula_Totales_Descuentos,Caratula_Totales_Deducciones,Caratula_Totales_Neto,Resumen_Contrato_Importe,Resumen_Contrato_Actual,Resumen_Contrato_Anterior,Resumen_Contrato_Acumulado,Resumen_Contrato_Por_Ejercer,Resumen_Ampliacion_Importe,Resumen_Ampliacion_Actual,Resumen_Ampliacion_Anterior,Resumen_Ampliacion_Acumulado,Resumen_Ampliacion_Por_Ejercer,Resumen_Total_Importe,Resumen_Total_Actual,Resumen_Total_Anterior,Resumen_Total_Acumulado,Resumen_Total_Por_Ejercer,Amortizacion_Contrato_Porcentaje,Amortizacion_Contrato_Importe,Amortizacion_Contrato_Actual,Amortizacion_Contrato_Anterior,Amortizacion_Contrato_Acumulado,Amortizacion_Contrato_Por_Ejercer,Amortizacion_Ampliacion_Porcentaje,Amortizacion_Ampliacion_Importe,Amortizacion_Ampliacion_Actual,Amortizacion_Ampliacion_Anterior,Amortizacion_Ampliacion_Acumulado,Amortizacion_Ampliacion_Por_Ejercer,Importe_Sancion,No_Control,Id_Fuente_Inversion,Numero_Oficio_Excedentes,Fecha_Oficio_Excedentes,Fecha_Registro,Fecha_Pago,Observaciones_Caratula,Observaciones_Generales,Imprime_Observaciones_Generales,Pagada,Fecha_Nuevo_Termino_Por_Reinicio
769,138,1,31/08/2014 00:00,50,41.05,04/08/2014 00:00,31/08/2014 00:00,AUTORIZADA,NORMAL,EST. 1,,31/08/2014 00:00,31/08/2014 00:00,,,,,,,04/08/2014,27/09/2014,66146.41,10583.43,76729.84,23018.95,53710.89,0,330.73,53380.16,0,0,0,0,0,0,0,0,66146.41,10583.43,76729.84,23018.95,53710.89,0,330.73,53380.16,186919.42,76729.84,0,76729.84,110189.58,0,0,0,0,0,186919.42,76729.84,0,76729.84,110189.58,30,56075.83,23018.95,0,23018.95,33056.88,0,0,0,0,0,0,330.73,1,,,31/08/2014 00:00,05/11/2014 00:00,31/12/2014 00:00,,,0,0,
770,140,6,15/10/2014 00:00,71.8,71.8,01/10/2014 00:00,15/10/2014 00:00,AUTORIZADA,NORMAL,EST. 6,,15/10/2014 00:00,15/10/2014 00:00,,,,,22/01/2015,22/01/2015,21/07/2014,22/01/2015,2516419.02,402627.04,2919046.06,1459523.03,1459523.03,30197.03,30197.03,1429326,0,0,0,0,0,0,0,0,2516419.02,402627.04,2919046.06,1459523.03,1459523.03,30197.03,30197.03,1429326,10509709.12,2919046.06,4627144.33,7546190.39,2963518.73,5894680.14,0,0,0,5894680.14,16404389.26,2919046.06,4627144.33,7546190.39,8858198.87,50,5254854.56,1459523.03,2197904.04,3657427.07,1597427.49,50,2947340.07,0,0,0,2947340.07,0,1,,487-14,15/10/2014 00:00,05/11/2014 00:00,31/12/2014 00:00,,,0,0,
771,167,2,15/10/2014 00:00,2.47,2.47,01/10/2014 00:00,15/10/2014 00:00,AUTORIZADA,NORMAL,EST. 2,,15/10/2014 00:00,15/10/2014 00:00,22/09/2014,25/04/2015,,,,27/06/2015,22/09/2014,27/06/2015,582924.57,93267.93,676192.5,229296.88,446895.62,2914.62,2914.62,443981,0,0,0,0,0,0,0,0,582924.57,93267.93,676192.5,229296.88,446895.62,2914.62,2914.62,443981,43375460.69,676192.5,394917.43,1071109.93,42304350.76,0,0,0,0,0,43375460.69,676192.5,394917.43,1071109.93,42304350.76,30,13012638.21,229296.88,133916.5,363213.38,12649424.83,0,0,0,0,0,0,0,1,,,15/10/2014 00:00,05/11/2014 00:00,31/12/2014 00:00,,,0,0,
772,217,1,30/09/2014 00:00,1.21,1.17,08/09/2014 00:00,30/09/2014 00:00,AUTORIZADA,NORMAL,EST. 1,,30/09/2014 00:00,30/09/2014 00:00,,,,,29/02/2016,,08/09/2014,30/11/2016,330048.9,52807.82,382856.72,114857.02,267999.7,1650.24,1650.24,266349.46,0,0,0,0,0,0,0,0,330048.9,52807.82,382856.72,114857.02,267999.7,1650.24,1650.24,266349.46,32776508.71,382856.72,0,382856.72,32393651.99,8170513.68,0,0,0,8170513.68,40947022.39,382856.72,0,382856.72,40564165.67,30,9832952.61,114857.02,0,114857.02,9718095.59,30,2451154.1,0,0,0,2451154.1,0,1,,,30/09/2014 00:00,05/11/2014 00:00,31/12/2014 00:00,,,0,0,
773,146,2,14/09/2014 00:00,5.43,5.43,01/09/2014 00:00,14/09/2014 00:00,AUTORIZADA,NORMAL,EST. 2,,14/09/2014 00:00,14/09/2014 00:00,,,,,22/08/2015,05/06/2015,04/08/2014,22/08/2015,1041577.23,166652.36,1208229.59,362468.88,845760.71,12498.92,12498.92,833261.79,0,0,0,0,0,0,0,0,1041577.23,166652.36,1208229.59,362468.88,845760.71,12498.92,12498.92,833261.79,18794079.46,1208229.59,789703.91,1997933.5,16796145.96,23903115.51,0,0,0,23903115.51,42697194.97,1208229.59,789703.91,1997933.5,40699261.47,30,5638223.84,362468.88,236911.17,599380.05,5038843.79,60,7170934.65,0,0,0,7170934.65,0,1,,0490/2014,14/09/2014 00:00,05/11/2014 00:00,31/12/2014 00:00,,,0,0,
774,119,3,01/10/2014 00:00,20.88,20.88,12/07/2014 00:00,31/07/2014 00:00,AUTORIZADA,COMPLEMENTARIA,3 B COMPLEMENTARIA,,01/10/2014 00:00,01/10/2014 00:00,19/06/2014,08/10/2014,,,,30/11/2014,19/06/2014,30/11/2014,17609.8,2817.57,20427.37,6128.21,14299.16,211.32,211.32,14087.84,0,0,0,0,0,0,0,0,17609.8,2817.57,20427.37,6128.21,14299.16,211.32,211.32,14087.84,3899277.44,20427.37,793884.5,814311.87,3084965.57,0,0,0,0,0,3899277.44,20427.37,793884.5,814311.87,3084965.57,30,1169783.23,6128.21,238165.37,244293.58,925489.65,0,0,0,0,0,0,0,1,,489-14,31/07/2014 00:00,06/11/2014 00:00,31/12/2014 00:00,,,0,0,
775,119,4,02/10/2014 00:00,21.35,21.35,01/08/2014 00:00,15/08/2014 00:00,AUTORIZADA,COMPLEMENTARIA,4 A COMPLEMENTARIA,,02/10/2014 00:00,02/10/2014 00:00,19/06/2014,08/10/2014,,,,30/11/2014,19/06/2014,30/11/2014,15787.34,2525.97,18313.31,5493.99,12819.32,189.44,189.44,12629.88,0,0,0,0,0,0,0,0,15787.34,2525.97,18313.31,5493.99,12819.32,189.44,189.44,12629.88,3899277.44,18313.31,814311.87,832625.18,3066652.26,0,0,0,0,0,3899277.44,18313.31,814311.87,832625.18,3066652.26,30,1169783.23,5493.99,244293.58,249787.57,919995.66,0,0,0,0,0,0,0,1,,0276/2014,31/07/2014 00:00,06/11/2014 00:00,31/12/2014 00:00,,,0,0,
776,119,5,03/10/2014 00:00,21.51,21.51,16/08/2014 00:00,31/08/2014 00:00,AUTORIZADA,COMPLEMENTARIA,5 A COMPLEMENTARIA,,03/10/2014 00:00,03/10/2014 00:00,19/06/2014,08/10/2014,,,,30/11/2014,19/06/2014,30/11/2014,5262.49,842,6104.49,1831.35,4273.14,63.14,63.14,4210,0,0,0,0,0,0,0,0,5262.49,842,6104.49,1831.35,4273.14,63.14,63.14,4210,3899277.44,6104.49,832625.18,838729.67,3060547.77,0,0,0,0,0,3899277.44,6104.49,832625.18,838729.67,3060547.77,30,1169783.23,1831.35,249787.57,251618.92,918164.31,0,0,0,0,0,0,0,1,,0276/2014,31/07/2014 00:00,06/11/2014 00:00,31/12/2014 00:00,,,0,0,
777,119,6,04/10/2014 00:00,22.95,22.95,01/09/2014 00:00,15/09/2014 00:00,AUTORIZADA,COMPLEMENTARIA,6 A COMPLEMENTARIA,,04/10/2014 00:00,04/10/2014 00:00,19/06/2014,08/10/2014,,,,30/11/2014,19/06/2014,30/11/2014,48414.51,7746.32,56160.83,16848.25,39312.58,580.98,580.98,38731.6,0,0,0,0,0,0,0,0,48414.51,7746.32,56160.83,16848.25,39312.58,580.98,580.98,38731.6,3899277.44,56160.83,838729.67,894890.5,3004386.94,0,0,0,0,0,3899277.44,56160.83,838729.67,894890.5,3004386.94,30,1169783.23,16848.25,251618.92,268467.17,901316.06,0,0,0,0,0,0,0,1,,0276/2014,31/07/2014 00:00,06/11/2014 00:00,31/12/2014 00:00,,,0,0,
778,91,4,31/08/2014 00:00,93.97,91.67,01/08/2014 00:00,31/08/2014 00:00,AUTORIZADA,NORMAL,EST. 4,,31/08/2014 00:00,31/08/2014 00:00,,,,,08/09/2014,08/09/2014,02/06/2014,08/09/2014,279403.11,44704.5,324107.61,112895.37,211212.24,3352.84,3352.84,207859.4,0,0,0,0,0,0,0,0,279403.11,44704.5,324107.61,112895.37,211212.24,3352.84,3352.84,207859.4,626981.48,324107.61,250663.55,574771.16,52210.32,181421.01,0,0,0,181421.01,808402.49,324107.61,250663.55,574771.16,233631.33,30,188094.44,112895.37,75199.07,188094.44,0,0,0,0,0,0,0,0,1,,0428/2014,31/08/2014 00:00,31/10/2014 00:00,31/12/2014 00:00,,,0,0,
779,126,4,30/09/2014 00:00,53.35,49.05,01/09/2014 00:00,30/09/2014 00:00,AUTORIZADA,NORMAL,EST. 4,,30/09/2014 00:00,30/09/2014 00:00,,,,,,25/10/2014,30/06/2014,25/10/2014,417735.93,66837.75,484573.68,145372.1,339201.58,5012.83,5012.83,334188.75,0,0,0,0,0,0,0,0,417735.93,66837.75,484573.68,145372.1,339201.58,5012.83,5012.83,334188.75,2211074.99,484573.68,599953.74,1084527.42,1126547.57,0,0,0,0,0,2211074.99,484573.68,599953.74,1084527.42,1126547.57,30,663322.5,145372.1,179986.12,325358.22,337964.28,0,0,0,0,0,0,0,1,,0494/2014,30/09/2014 00:00,06/11/2014 00:00,31/12/2014 00:00,,,0,0,
780,36,17,18/10/2014 00:00,59.58,59.58,01/10/2014 00:00,14/10/2014 00:00,AUTORIZADA,COMPLEMENTARIA,17 D COMPLEMENTARIA,,18/10/2014 00:00,18/10/2014 00:00,,,,,31/01/2015,31/01/2015,31/03/2014,31/01/2015,446072.63,71371.62,517444.25,155233.28,362210.97,5352.88,5352.88,356858.09,0,0,0,0,0,0,0,0,446072.63,71371.62,517444.25,155233.28,362210.97,5352.88,5352.88,356858.09,40996708.56,517444.25,23908909.54,24426353.79,16570354.77,5848000,0,0,0,5848000,46844708.56,517444.25,23908909.54,24426353.79,22418354.77,30,12299012.57,155233.28,7172672.9,7327906.18,4971106.39,30,1650000,0,0,0,1650000,0,1,,0324/2014,17/08/2014 00:00,06/11/2014 00:00,31/12/2014 00:00,,,0,0,
781,36,18,31/10/2014 00:00,60.31,60.31,15/10/2014 00:00,31/10/2014 00:00,AUTORIZADA,NORMAL,EST. 18,,31/10/2014 00:00,31/10/2014 00:00,,,,,31/01/2015,31/01/2015,31/03/2014,31/01/2015,256390.65,41022.5,297413.15,89223.95,208189.2,3076.69,3076.69,205112.51,0,0,0,0,0,0,0,0,256390.65,41022.5,297413.15,89223.95,208189.2,3076.69,3076.69,205112.51,40996708.56,297413.15,24426353.79,24723766.94,16272941.62,5848000,0,0,0,5848000,46844708.56,297413.15,24426353.79,24723766.94,22120941.62,30,12299012.57,89223.95,7327906.18,7417130.13,4881882.44,30,1650000,0,0,0,1650000,0,1,,0179/2014,25/06/2014 00:00,06/11/2014 00:00,31/12/2014 00:00,,,0,0,
782,184,1,25/10/2014 00:00,8.26,8.26,06/10/2014 00:00,25/10/2014 00:00,AUTORIZADA,NORMAL,EST. 1,,25/10/2014 00:00,25/10/2014 00:00,,,,,,24/01/2015,06/10/2014,24/01/2015,58883.28,9421.32,68304.6,20491.38,47813.22,706.6,706.6,47106.62,0,0,0,0,0,0,0,0,58883.28,9421.32,68304.6,20491.38,47813.22,706.6,706.6,47106.62,827377.47,68304.6,0,68304.6,759072.87,0,0,0,0,0,827377.47,68304.6,0,68304.6,759072.87,30,248213.24,20491.38,0,20491.38,227721.86,0,0,0,0,0,0,0,1,,488-14,25/10/2014 00:00,06/11/2014 00:00,31/12/2014 00:00,,,0,0,
783,96,3,30/06/2014 00:00,69.25,69.25,01/06/2014 00:00,30/06/2014 00:00,AUTORIZADA,NORMAL,EST. 3,,30/06/2014 00:00,30/06/2014 00:00,,,11/07/2014,08/09/2014,26/07/2014,,21/04/2014,26/07/2014,45548.68,7287.79,52836.47,0,52836.47,546.59,546.59,52289.88,0,0,0,0,0,0,0,0,45548.68,7287.79,52836.47,0,52836.47,546.59,546.59,52289.88,1685253.95,52836.47,1431859.77,1484696.24,200557.71,458566.19,0,0,0,458566.19,2143820.14,52836.47,1431859.77,1484696.24,659123.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,498-14,30/06/2014 00:00,06/11/2014 00:00,31/12/2014 00:00,,,0,0,
784,96,4,10/07/2014 00:00,70.59,70.59,01/07/2014 00:00,10/07/2014 00:00,AUTORIZADA,NORMAL,EST. 4,,10/07/2014 00:00,10/07/2014 00:00,,,11/07/2014,08/09/2014,26/07/2014,,21/04/2014,26/07/2014,24611.32,3937.81,28549.13,0,28549.13,295.33,295.33,28253.8,0,0,0,0,0,0,0,0,24611.32,3937.81,28549.13,0,28549.13,295.33,295.33,28253.8,1685253.95,28549.13,1484696.24,1513245.37,172008.58,458566.19,0,0,0,458566.19,2143820.14,28549.13,1484696.24,1513245.37,630574.77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,499-14,10/07/2014 00:00,06/11/2014 00:00,31/12/2014 00:00,,,0,0,
785,171,3,31/10/2014 00:00,55,28,17/10/2014 00:00,31/10/2014 00:00,AUTORIZADA,NORMAL,EST. 3,,31/10/2014 00:00,31/10/2014 00:00,,,,,,,08/09/2014,27/12/2014,56003.34,8960.53,64963.87,19489.16,45474.71,280.02,280.02,45194.69,0,0,0,0,0,0,0,0,56003.34,8960.53,64963.87,19489.16,45474.71,280.02,280.02,45194.69,971795.8,64963.87,207174.63,272138.5,699657.3,0,0,0,0,0,971795.8,64963.87,207174.63,272138.5,699657.3,30,291538.74,19489.16,62152.39,81641.55,209897.19,0,0,0,0,0,0,0,1,,0481/201,31/10/2014 00:00,07/11/2014 00:00,31/12/2014 00:00,,,0,0,
786,159,1,31/08/2014 00:00,0.38,0.38,25/08/2014 00:00,31/08/2014 00:00,AUTORIZADA,NORMAL,EST. 1,,31/08/2014 00:00,31/08/2014 00:00,,,,,,,25/08/2014,29/11/2014,10700.67,1712.11,12412.78,3723.83,8688.95,128.41,128.41,8560.54,0,0,0,0,0,0,0,0,10700.67,1712.11,12412.78,3723.83,8688.95,128.41,128.41,8560.54,3239807.77,12412.78,0,12412.78,3227394.99,0,0,0,0,0,3239807.77,12412.78,0,12412.78,3227394.99,30,971942.34,3723.83,0,3723.83,968218.51,0,0,0,0,0,0,0,1,,,31/08/2014 00:00,07/11/2014 00:00,31/12/2014 00:00,,,0,0,
787,216,1,31/10/2014 00:00,52.44,52.44,20/10/2014 00:00,31/10/2014 00:00,AUTORIZADA,NORMAL,EST. 1,,31/10/2014 00:00,31/10/2014 00:00,,,,,,,20/10/2014,15/11/2014,37612.64,6018.02,43630.66,0,43630.66,0,188.06,43442.6,0,0,0,0,0,0,0,0,37612.64,6018.02,43630.66,0,43630.66,0,188.06,43442.6,83205.54,43630.66,0,43630.66,39574.88,0,0,0,0,0,83205.54,43630.66,0,43630.66,39574.88,0,0,0,0,0,0,0,0,0,0,0,0,188.06,1,,,31/10/2014 00:00,07/11/2014 00:00,31/12/2014 00:00,,,0,0,
788,215,1,23/10/2014 00:00,89.72,89.72,06/10/2014 00:00,23/10/2014 00:00,AUTORIZADA,NORMAL,EST. 1,,23/10/2014 00:00,23/10/2014 00:00,,,,,,,06/10/2014,07/11/2014,134589.8,21534.37,156124.17,0,156124.17,1615.08,1615.08,154509.09,0,0,0,0,0,0,0,0,134589.8,21534.37,156124.17,0,156124.17,1615.08,1615.08,154509.09,174003.58,156124.17,0,156124.17,17879.41,0,0,0,0,0,174003.58,156124.17,0,156124.17,17879.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,502-14,23/10/2014 00:00,10/11/2014 00:00,31/12/2014 00:00,,,0,0,
789,216,2,10/11/2014 00:00,89.73,89.73,01/11/2014 00:00,10/11/2014 00:00,AUTORIZADA,NORMAL,EST. 2,,10/11/2014 00:00,10/11/2014 00:00,,,,,,,20/10/2014,15/11/2014,26748.7,4279.79,31028.49,0,31028.49,0,133.74,30894.75,0,0,0,0,0,0,0,0,26748.7,4279.79,31028.49,0,31028.49,0,133.74,30894.75,83205.54,31028.49,43630.66,74659.15,8546.39,0,0,0,0,0,83205.54,31028.49,43630.66,74659.15,8546.39,0,0,0,0,0,0,0,0,0,0,0,0,133.74,1,,,10/11/2014 00:00,11/11/2014 00:00,31/12/2014 00:00,,,0,0,
790,195,1,31/10/2014 00:00,16.57,16.57,06/10/2014 00:00,31/10/2014 00:00,AUTORIZADA,NORMAL,EST. 1,,31/10/2014 00:00,31/10/2014 00:00,,,,,,21/02/2015,06/10/2014,21/02/2015,1352947.63,216471.62,1569419.25,470825.78,1098593.47,16235.38,16235.38,1082358.09,0,0,0,0,0,0,0,0,1352947.63,216471.62,1569419.25,470825.78,1098593.47,16235.38,16235.38,1082358.09,9470105.9,1569419.25,0,1569419.25,7900686.65,0,0,0,0,0,9470105.9,1569419.25,0,1569419.25,7900686.65,30,2841031.77,470825.78,0,470825.78,2370205.99,0,0,0,0,0,0,0,1,,,31/10/2014 00:00,11/11/2014 00:00,31/12/2014 00:00,,,0,0,
791,136,4,30/09/2014 00:00,100,100,14/09/2014 00:00,30/09/2014 00:00,AUTORIZADA,FINIQUITO,4 FINIQUITO,,30/09/2014 00:00,30/09/2014 00:00,,,,,,30/09/2014,21/07/2014,30/09/2014,64231.12,10276.98,74508.1,22352.43,52155.67,0,321.16,51834.51,0,0,0,0,0,0,0,0,64231.12,10276.98,74508.1,22352.43,52155.67,0,321.16,51834.51,204006.58,74508.1,129498.47,204006.57,0.01,0,0,0,0,0,204006.58,74508.1,129498.47,204006.57,0.01,30,61201.97,22352.43,38849.54,61201.97,0,0,0,0,0,0,0,321.16,1,,,30/09/2014 00:00,11/11/2014 00:00,31/12/2014 00:00,,,0,0,
792,39,8,28/09/2014 00:00,100,100,18/09/2014 00:00,28/09/2014 00:00,AUTORIZADA,FINIQUITO,8 FINIQUITO,,28/09/2014 00:00,28/09/2014 00:00,,,,,28/07/2014,28/09/2014,07/04/2014,28/09/2014,1054.25,168.68,1222.93,0,1222.93,0,5.2715,1217.6585,20110.94,3217.75,23328.69,0,23328.69,0,100.5585,23228.1315,21165.19,3386.43,24551.62,0,24551.62,0,105.83,24445.79,587587.92,1222.93,586364.99,587587.92,0,23349.29,23328.69,0,23328.69,20.6,610937.21,24551.62,586364.99,610916.61,20.6,30,176276.38,0,176276.38,176276.38,0,0,0,0,0,0,0,105.83,1,,505-14,28/09/2014 00:00,11/11/2014 00:00,31/12/2014 00:00,,,0,0,
793,144,1,16/10/2014 00:00,37.67,37.67,04/08/2014 00:00,31/08/2014 00:00,AUTORIZADA,COMPLEMENTARIA,1 A COMPLEMENTARIA,,16/10/2014 00:00,16/10/2014 00:00,,,,,14/03/2015,,04/08/2014,14/03/2015,800233.47,128037.36,928270.83,464135.42,464135.41,9602.8,9602.8,454532.61,0,0,0,0,0,0,0,0,800233.47,128037.36,928270.83,464135.42,464135.41,9602.8,9602.8,454532.61,17400025.4,928270.83,5625736.16,6554006.99,10846018.41,7517232.91,0,0,0,7517232.91,24917258.31,928270.83,5625736.16,6554006.99,18363251.32,50,8700012.69,464135.42,2812868.09,3277003.51,5423009.18,50,3758616.46,0,0,0,3758616.46,0,1,,506-14,31/08/2014 00:00,11/11/2014 00:00,31/12/2014 00:00,,,0,0,
794,144,1,17/10/2014 00:00,30.09,39.09,04/08/2014 00:00,31/08/2014 00:00,AUTORIZADA,COMPLEMENTARIA,1 B COMPLEMENTARIA,,17/10/2014 00:00,17/10/2014 00:00,,,,,14/03/2015,,04/08/2014,14/03/2015,213921.96,34227.51,248149.47,124074.74,124074.73,2567.06,2567.06,121507.67,0,0,0,0,0,0,0,0,213921.96,34227.51,248149.47,124074.74,124074.73,2567.06,2567.06,121507.67,17400025.4,248149.47,6554006.99,6802156.46,10597868.94,7517232.91,0,0,0,7517232.91,24917258.31,248149.47,6554006.99,6802156.46,18115101.85,50,8700012.69,124074.74,3277003.51,3401078.25,5298934.44,50,3758616.46,0,0,0,3758616.46,0,1,,507-14,31/08/2014 00:00,11/11/2014 00:00,31/12/2014 00:00,,,0,0,
795,158,3,12/10/2014 00:00,13.73,13.73,01/10/2014 00:00,12/10/2014 00:00,AUTORIZADA,NORMAL,EST. 3,,12/10/2014 00:00,12/10/2014 00:00,,,,,,03/01/2015,25/08/2014,03/01/2015,90501.99,14480.32,104982.31,31494.69,73487.62,1086.02,1086.02,72401.6,0,0,0,0,0,0,0,0,90501.99,14480.32,104982.31,31494.69,73487.62,1086.02,1086.02,72401.6,3736431.31,104982.31,408035.4,513017.71,3223413.6,0,0,0,0,0,3736431.31,104982.31,408035.4,513017.71,3223413.6,30,1120929.4,31494.69,122410.62,153905.31,967024.09,0,0,0,0,0,0,0,1,,0497/2014,12/10/2014 00:00,11/11/2014 00:00,31/12/2014 00:00,,,0,0,
796,159,2,30/09/2014 00:00,10.24,10.24,01/09/2014 00:00,30/09/2014 00:00,AUTORIZADA,NORMAL,EST. 2,,30/09/2014 00:00,30/09/2014 00:00,,,,,,,25/08/2014,29/11/2014,275350.97,44056.16,319407.13,159703.56,159703.57,3304.21,3304.21,156399.36,0,0,0,0,0,0,0,0,275350.97,44056.16,319407.13,159703.56,159703.57,3304.21,3304.21,156399.36,3239807.77,319407.13,12412.78,331819.91,2907987.86,0,0,0,0,0,3239807.77,319407.13,12412.78,331819.91,2907987.86,30,971942.34,159703.56,3723.83,163427.39,808514.95,0,0,0,0,0,0,0,1,,503-14,30/09/2014 00:00,11/11/2014 00:00,31/12/2014 00:00,,,0,0,
797,5,9,31/08/2014 00:00,68.21,68.21,21/08/2014 00:00,31/08/2014 00:00,AUTORIZADA,NORMAL,EST. 9,,31/08/2014 00:00,31/08/2014 00:00,12/02/2014,21/07/2014,,,21/08/2014,20/09/2014,12/02/2014,20/09/2014,2084643.59,333542.97,2418186.56,1209093.28,1209093.28,25015.73,25015.73,1184077.55,0,0,0,0,0,0,0,0,2084643.59,333542.97,2418186.56,1209093.28,1209093.28,25015.73,25015.73,1184077.55,15520877.38,2418186.56,9894301.98,12312488.54,3208388.84,2530973.62,0,0,0,2530973.62,18051851,2418186.56,9894301.98,12312488.54,5739362.46,50,7760438.69,1209093.28,4738712.85,5947806.13,1812632.56,30,759292.09,0,0,0,759292.09,0,1,,0486/2014,31/08/2014 00:00,11/11/2014 00:00,31/12/2014 00:00,,,0,0,
798,44,6,01/10/2014 00:00,36.19,36.19,01/09/2014 00:00,30/09/2014 00:00,AUTORIZADA,COMPLEMENTARIA,6 A COMPLEMENTAIA,,01/10/2014 00:00,01/10/2014 00:00,01/05/2014,23/12/2014,,,,24/01/2015,01/05/2014,24/01/2015,288600.81,46176.13,334776.94,100433.08,234343.86,3463.21,3463.21,230880.65,0,0,0,0,0,0,0,0,288600.81,46176.13,334776.94,100433.08,234343.86,3463.21,3463.21,230880.65,38573729.83,334776.94,13625830.64,13960607.58,24613122.25,0,0,0,0,0,38573729.83,334776.94,13625830.64,13960607.58,24613122.25,30,11572118.95,100433.08,4087749.2,4188182.28,7383936.67,0,0,0,0,0,0,0,1,,0508/2014,30/09/2014 00:00,11/11/2014 00:00,31/12/2014 00:00,,,0,0,
799,211,1,31/10/2014 00:00,36.4,36.4,20/10/2014 00:00,31/10/2014 00:00,AUTORIZADA,NORMAL,EST. 1,,31/10/2014 00:00,31/10/2014 00:00,,,,,,,20/10/2014,13/12/2014,60986.22,9757.8,70744.02,0,70744.02,0,304.93,70439.09,0,0,0,0,0,0,0,0,60986.22,9757.8,70744.02,0,70744.02,0,304.93,70439.09,194376.92,70744.02,0,70744.02,123632.9,0,0,0,0,0,194376.92,70744.02,0,70744.02,123632.9,0,0,0,0,0,0,0,0,0,0,0,0,304.93,1,,0504/2014,31/10/2014 00:00,12/11/2014 00:00,31/12/2014 00:00,,,0,0,
800,36,17,01/11/2014 00:00,61.35,61.35,01/10/2014 00:00,14/10/2014 00:00,AUTORIZADA,COMPLEMENTARIA,17 G COMPLEMENTARIA,,01/11/2014 00:00,01/11/2014 00:00,,,,,31/01/2015,31/01/2015,31/03/2014,31/01/2015,368826.98,59012.32,427839.3,128351.79,299487.51,4425.92,4425.92,295061.59,0,0,0,0,0,0,0,0,368826.98,59012.32,427839.3,128351.79,299487.51,4425.92,4425.92,295061.59,40996708.56,427839.3,24723766.94,25151606.24,15845102.32,5848000,0,0,0,5848000,46844708.56,427839.3,24723766.94,25151606.24,21693102.32,30,12299012.57,128351.79,7417130.13,7545481.92,4753530.65,30,1650000,0,0,0,1650000,0,1,,0324/2014,17/08/2014 00:00,12/11/2014 00:00,31/12/2014 00:00,,,0,0,
801,96,5,23/09/2014 00:00,100,80.12,08/09/2014 00:00,23/09/2014 00:00,AUTORIZADA,FINIQUITO,5 FINIQUITO,,23/09/2014 00:00,23/09/2014 00:00,,,11/07/2014,08/09/2014,26/07/2014,,21/04/2014,26/07/2014,148283.26,23725.32,172008.58,0,172008.58,1779.4017,1779.4017,170229.1783,27925.65,4468.1,32393.75,0,32393.75,335.1083,335.1083,32058.6417,176208.91,28193.43,204402.34,0,204402.34,2114.51,2114.51,202287.83,1685253.95,172008.58,1513245.37,1685253.95,0,458566.19,32393.75,0,32393.75,426172.44,2143820.14,204402.33,1513245.37,1717647.7,426172.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,500/2014,23/09/2014 00:00,12/11/2014 00:00,31/12/2014 00:00,,,0,0,
802,102,3,31/08/2014 00:00,21.72,21.72,01/08/2014 00:00,31/08/2014 00:00,AUTORIZADA,NORMAL,EST. 3,,31/08/2014 00:00,31/08/2014 00:00,09/06/2014,07/11/2014,,,,11/12/2014,09/06/2014,11/12/2014,473081.45,75693.03,548774.48,164632.34,384142.14,5676.97,5676.97,378465.17,0,0,0,0,0,0,0,0,473081.45,75693.03,548774.48,164632.34,384142.14,5676.97,5676.97,378465.17,4498415.12,548774.48,428339.09,977113.57,3521301.55,0,0,0,0,0,4498415.12,548774.48,428339.09,977113.57,3521301.55,30,1349524.54,164632.34,128501.73,293134.07,1056390.47,0,0,0,0,0,0,0,1,,512-14,31/08/2014 00:00,12/11/2014 00:00,31/12/2014 00:00,,,0,0,
