Id_Obra_Recurso,Id_Obra,Id_Recurso_Partida,Porcentaje_Aportacion,Importe_Autorizado,Observaciones,Movimiento,No_Registro_Obrasi,Numero_Oficio,Fecha_Oficio
344,225,84,100,2553304.14,,AMPLIACION,500,S/N AMPLIAC 2DA,02/01/2014 00:00
345,225,116,20,437819.03,,AMPLIACION,499,S/N AMPLIACION,02/01/2014 00:00
346,225,81,100,30504571.1,,INICIAL,278,S/N,02/01/2014 00:00
347,225,81,50,1094547.57,,AMPLIACION,369,S/N AMPLIACION,02/01/2014 00:00
348,220,73,20,109996.35,,INICIAL,271,S/N,02/01/2014 00:00
349,220,73,20,623.42,,AMPLIACION,426,S/N AMPLIACION,02/01/2014 00:00
350,220,75,80,439985.38,,INICIAL,270,S/N,02/01/2014 00:00
351,220,75,80,2493.69,,AMPLIACION,425,S/N AMPLIACION,02/01/2014 00:00
352,207,68,100,91581.27,,INICIAL,254,S/N,02/01/2014 00:00
353,212,72,100,169446.44,,INICIAL,262,S/N,02/01/2014 00:00
354,223,77,50,176955.73,,INICIAL,274,S/N,02/01/2014 00:00
355,223,78,50,176955.73,,INICIAL,275,S/N,02/01/2014 00:00
356,209,68,100,83205.54,,INICIAL,256,S/N,02/01/2014 00:00
357,213,73,100,3000000,,INICIAL,263,S/N,02/01/2014 00:00
358,215,106,71.55,30585.42,,AMPLIACION,442,S/N AMPLIACION,02/01/2014 00:00
359,215,74,100,1772044.84,,INICIAL,265,S/N,02/01/2014 00:00
360,215,74,28.45,12160.31,,AMPLIACION,441,S/N AMPLIACION,02/01/2014 00:00
361,221,76,100,874991.05,,INICIAL,272,S/N,02/01/2014 00:00
362,214,8,100,209799.36,,INICIAL,264,S/N,02/01/2014 00:00
363,226,82,100,1035937.25,,INICIAL,279,S/N,02/01/2014 00:00
364,218,58,100,3088214,,INICIAL,269,S/N,02/01/2014 00:00
365,218,58,100,200000,,AMPLIACION,485,S/N AMPLIACION,02/01/2014 00:00
366,217,73,100,5004669.64,,INICIAL,266,S/N,02/01/2014 00:00
367,224,117,100,287444.65,,AMPLIACION,516,S/N AMPLIACION,02/01/2014 00:00
368,224,80,50,1193810.1,,INICIAL,277,S/N,02/01/2014 00:00
369,224,79,50,1193810.1,,INICIAL,276,S/N,02/01/2014 00:00
370,229,39,100,37100172.58,,INICIAL,284,S/N,02/01/2014 00:00
371,219,39,100,15850187.13,,INICIAL,268,S/N,02/01/2014 00:00
372,219,39,100,5236984.29,,AMPLIACION,483,S/N AMPLIACION,02/01/2014 00:00
373,216,39,100,31788572.49,,INICIAL,267,S/N,02/01/2014 00:00
374,249,73,20,153820.86,,INICIAL,317,S/N,02/01/2014 00:00
375,249,75,80,615283.4,,INICIAL,316,S/N,02/01/2014 00:00
376,252,88,30,177146.69,,INICIAL,321,S/N,02/01/2014 00:00
377,252,89,70,413342.3,,INICIAL,322,S/N,02/01/2014 00:00
378,230,86,100,16822396.07,,INICIAL,285,S/N,02/01/2014 00:00
379,245,73,20,2191219.12,,INICIAL,311,S/N,02/01/2014 00:00
380,245,73,69.63,381468.77,,AMPLIACION,424,S/N AMPLIACION,02/01/2014 00:00
381,245,75,80,8764876.5,,INICIAL,310,S/N,02/01/2014 00:00
382,245,75,30.37,166384.78,,AMPLIACION,423,S/N AMPLIACION,02/01/2014 00:00
383,228,117,100,384814.46,,AMPLIACION,515,S/N AMP 1,02/01/2014 00:00
384,228,85,100,2142116.39,,INICIAL,283,S/N,02/01/2014 00:00
385,231,50,100,564125.31,,INICIAL,287,S/N,02/01/2014 00:00
386,232,28,100,528064.23,,INICIAL,288,S/N,02/01/2014 00:00
387,235,32,100,1210873.42,,INICIAL,298,S/N,02/01/2014 00:00
388,239,88,100,1179309.81,,INICIAL,303,S/N,02/01/2014 00:00
389,233,68,100,259037.49,,INICIAL,295,S/N,02/01/2014 00:00
390,233,68,100,65997.14,,AMPLIACION,522,S/N AMPLIACION,02/01/2015 00:00
391,242,88,100,1772085.77,,INICIAL,306,S/N,02/01/2014 00:00
392,263,46,100,372358.47,,INICIAL,345,S/N,02/01/2014 00:00
393,261,88,30,466411.67,,INICIAL,343,S/N,02/01/2014 00:00
394,261,89,70,1088293.9,,INICIAL,342,S/N,02/01/2014 00:00
395,264,88,30,297344.19,,INICIAL,347,S/N,02/01/2014 00:00
396,264,89,70,693803.1,,INICIAL,346,S/N,02/01/2014 00:00
397,234,88,30,1065288.09,,INICIAL,296,S/N,02/01/2014 00:00
398,234,89,70,2485672.21,,INICIAL,297,S/N,02/01/2014 00:00
399,265,73,20,1415452.52,,INICIAL,349,S/N,02/01/2014 00:00
400,265,73,20,46099.1,,AMPLIACION,418,S/N AMPLIACION,02/01/2014 00:00
401,265,73,100,34813.95,,AMPLIACION,431,S/N 2DA AMPLIAC,02/01/2014 00:00
402,265,75,80,5661810.12,,INICIAL,348,S/N,02/01/2014 00:00
403,265,75,80,184396.42,,AMPLIACION,430,S/N AMPLIACION,02/01/2014 00:00
404,236,8,100,266088.32,,INICIAL,299,S/N,02/01/2014 00:00
405,237,8,100,295105.55,,INICIAL,300,S/N,02/01/2014 00:00
406,240,88,100,1279142.73,,INICIAL,304,S/N,02/01/2014 00:00
407,238,90,100,925493.58,,INICIAL,302,S/N,02/01/2014 00:00
408,243,79,100,1345750.12,,INICIAL,308,S/N,02/01/2014 00:00
409,243,79,100,154249.95,,AMPLIACION,443,S/N AMPLIACION,02/01/2014 00:00
410,241,42,100,420402.08,,INICIAL,305,S/N,02/01/2014 00:00
411,241,42,100,41138.4,,AMPLIACION,444,S/N AMPLIACION,02/01/2014 00:00
412,266,74,100,193244.83,,INICIAL,350,S/N,02/01/2014 00:00
413,255,94,25,243698.64,,INICIAL,328,S/N,02/01/2014 00:00
414,255,96,50,487397.28,,INICIAL,327,S/N,02/01/2014 00:00
415,255,95,25,243698.63,,INICIAL,329,S/N,02/01/2014 00:00
416,256,94,25,243698.64,,INICIAL,331,S/N,02/01/2014 00:00
417,256,96,50,487397.28,,INICIAL,330,S/N,02/01/2014 00:00
418,256,95,25,243698.63,,INICIAL,332,S/N,02/01/2014 00:00
419,257,94,25,243698.64,,INICIAL,334,S/N,02/01/2014 00:00
420,257,96,50,487397.28,,INICIAL,333,S/N,02/01/2014 00:00
421,257,95,25,243698.63,,INICIAL,335,S/N,02/01/2014 00:00
422,258,94,25,243698.64,,INICIAL,337,S/N,02/01/2014 00:00
423,258,96,50,487397.28,,INICIAL,336,S/N,02/01/2014 00:00
424,258,95,25,243698.63,,INICIAL,338,S/N,02/01/2014 00:00
425,259,88,30,352522.35,,INICIAL,340,S/N,02/01/2014 00:00
426,259,89,70,822552.16,,INICIAL,339,S/N,02/01/2014 00:00
427,244,58,100,761892.51,,INICIAL,309,S/N,02/01/2014 00:00
428,247,88,100,1416397,,INICIAL,313,S/N,02/01/2014 00:00
429,247,88,100,241939.06,,AMPLIACION,495,S/N AMPLIACION,02/01/2014 00:00
430,250,88,100,1100195.77,,INICIAL,318,S/N,02/01/2014 00:00
431,248,88,30,285498.61,,INICIAL,315,S/N,02/01/2014 00:00
432,248,89,70,666163.42,,INICIAL,314,S/N,02/01/2014 00:00
433,280,8,100,282579.43,,INICIAL,371,S/N,02/01/2014 00:00
434,251,92,100,307085.63,,INICIAL,319,S/N,02/01/2014 00:00
435,246,117,100,2135807.9,,AMPLIACION,513,S/N AMP 1,02/01/2014 00:00
436,246,91,100,1993356.47,,INICIAL,312,S/N,02/01/2014 00:00
437,295,22,100,2091484.08,,INICIAL,408,S/N,02/01/2014 00:00
438,271,88,100,1585372.59,,INICIAL,355,S/N,02/01/2014 00:00
439,281,8,100,305652.63,,INICIAL,372,S/N,02/01/2014 00:00
440,253,16,37.5,1320976.87,,INICIAL,324,S/N,02/01/2014 00:00
441,253,16,37.5,260150.88,,AMPLIACION,428,S/N AMPLIACION,02/01/2014 00:00
442,253,51,37.5,1320976.87,,INICIAL,323,S/N,02/01/2014 00:00
443,253,51,37.5,260150.88,,AMPLIACION,427,S/N AMPLIACION,02/01/2014 00:00
444,253,53,25,880651.24,,INICIAL,325,S/N,02/01/2014 00:00
445,253,53,25,173433.92,,AMPLIACION,429,S/N AMPLIACION,02/01/2014 00:00
446,260,88,100,2279897.67,,INICIAL,341,S/N,02/01/2014 00:00
447,309,6,100,524852.13,,INICIAL,452,S/N,02/01/2014 00:00
448,254,93,100,2327467.12,,INICIAL,326,S/N,02/01/2014 00:00
449,282,8,100,195529.21,,INICIAL,373,S/N,02/01/2014 00:00
450,283,8,100,261971.08,,INICIAL,374,S/N,02/01/2014 00:00
451,284,8,100,173688.49,,INICIAL,375,S/N,02/01/2014 00:00
452,285,8,100,373838.84,,INICIAL,376,S/N,02/01/2014 00:00
453,286,8,100,203891.56,,INICIAL,377,S/N,02/01/2014 00:00
454,287,8,100,300862.24,,INICIAL,378,S/N,02/01/2014 00:00
455,272,8,100,264598.29,,INICIAL,356,S/N,02/01/2014 00:00
456,288,8,100,210686.44,,INICIAL,379,S/N,02/01/2014 00:00
457,289,8,100,211767.55,,INICIAL,380,S/N,02/01/2014 00:00
458,290,8,100,173692.12,,INICIAL,381,S/N,02/01/2014 00:00
459,262,8,100,218161.72,,INICIAL,344,S/N,02/01/2014 00:00
460,292,28,100,1922746.41,,INICIAL,384,S/N,02/01/2014 00:00
461,292,28,100,85736.6,,AMPLIACION,460,S/N AMPLIACION,02/01/2014 00:00
462,268,6,100,119416.76,,INICIAL,352,S/N,02/01/2014 00:00
463,269,6,100,101112.73,,INICIAL,353,S/N,02/01/2014 00:00
464,308,6,100,1238711.46,,INICIAL,451,S/N,02/01/2014 00:00
465,291,6,100,1492999.69,,INICIAL,382,S/N,02/01/2014 00:00
466,312,6,100,2242376,,INICIAL,455,S/N,02/01/2014 00:00
467,270,84,100,310458.91,,AMPLIACION,506,S/N AMPLIACION,02/01/2014 00:00
468,270,6,100,644576.12,,INICIAL,354,S/N,02/01/2014 00:00
469,267,97,100,1259193.99,,INICIAL,351,S/N,02/01/2014 00:00
470,301,28,100,1556337.3,,INICIAL,415,S/N,02/01/2014 00:00
471,299,32,100,1576416.64,,INICIAL,412,S/N,02/01/2014 00:00
472,299,32,100,70002.76,,AMPLIACION,517,S/N AMPLIACION,02/01/2014 00:00
473,300,32,100,1909365.34,,INICIAL,413,S/N,02/01/2014 00:00
474,300,32,100,182867.2,,AMPLIACION,512,S/N AMP 1,02/01/2014 00:00
475,294,103,100,899204.52,,INICIAL,407,S/N,02/01/2014 00:00
476,302,28,100,1802876.64,,INICIAL,416,S/N,02/01/2014 00:00
477,274,98,100,2577763.81,,INICIAL,358,S/N,02/01/2014 00:00
478,273,98,100,2543075.77,,INICIAL,357,S/N,02/01/2014 00:00
479,275,98,100,2477434.74,,INICIAL,359,S/N,02/01/2014 00:00
480,276,98,100,2370502.34,,INICIAL,360,S/N,02/01/2014 00:00
481,298,2,100,4766004.37,,INICIAL,411,S/N,02/01/2014 00:00
482,277,100,41.51,1996839.16,,INICIAL,362,S/N,02/01/2014 00:00
483,277,99,57.49,2700000,,INICIAL,361,S/N,02/01/2014 00:00
484,296,28,100,467278.26,,INICIAL,409,S/N,02/01/2014 00:00
485,297,104,100,999441.6,,INICIAL,410,S/N,02/01/2014 00:00
486,297,117,100,99999.84,,AMPLIACION,503,S/N AMPLIACION,02/01/2014 00:00
487,278,92,63.36,4669684.31,,INICIAL,366,S/N,02/01/2014 00:00
488,278,99,36.64,2700000,,INICIAL,365,S/N,02/01/2014 00:00
489,279,92,55.86,3417529.19,,INICIAL,368,S/N,02/01/2014 00:00
490,279,99,44.14,2700000,,INICIAL,367,S/N,02/01/2014 00:00
491,320,120,100,14000000,,AMPLIACION,533,S/N 2DA AMPLIAC,03/01/2014 00:00
492,320,112,100,73733011.07,,INICIAL,470,S/N,02/01/2014 00:00
493,320,112,100,6266989.04,,AMPLIACION,471,S/N AMPLIACION,02/01/2014 00:00
494,319,100,100,3307815.3,,INICIAL,468,S/N,02/01/2014 00:00
495,319,100,100,445721.11,,AMPLIACION,518,S/N AMPLIACION,02/01/2014 00:00
496,303,105,100,832813.79,,INICIAL,417,S/N,02/01/2014 00:00
497,293,88,30,90958.27,,INICIAL,396,S/N,02/01/2014 00:00
498,293,89,70,212235.95,,INICIAL,395,S/N,02/01/2014 00:00
499,311,47,100,453711.02,,INICIAL,454,S/N,02/01/2014 00:00
500,304,23,77.58,2688597.85,,INICIAL,434,S/N,02/01/2015 00:00
501,304,32,22.42,776767.74,,INICIAL,435,S/N,02/01/2015 00:00
502,305,32,100,424244.98,,INICIAL,437,S/N,02/01/2014 00:00
503,325,28,100,274863.9,,INICIAL,477,S/N,02/01/2014 00:00
504,306,40,100,206831.1,,INICIAL,438,S/N,02/01/2014 00:00
505,307,65,100,370482.6,,INICIAL,439,S/N,02/01/2014 00:00
506,313,108,100,7253450.16,,INICIAL,456,S/N,02/01/2014 00:00
507,327,113,100,999997.22,,INICIAL,479,S/N,02/01/2014 00:00
508,327,113,100,799999.78,,AMPLIACION,502,S/N AMPLIACION,02/01/2014 00:00
509,327,113,100,699996.88,,AMPLIACION,505,S/N 2DA AMPLIAC,02/01/2014 00:00
510,327,113,100,370802.5,,AMPLIACION,528,3RA AMPLIACION,02/01/2014 00:00
511,316,109,70,42275525.01,,INICIAL,465,S/N,26/08/2015 00:00
512,316,119,30,18962657.7,,AMPLIACION,531,AMPLIACION,26/08/2015 00:00
513,318,111,100,1246807.63,,INICIAL,467,S/N,02/01/2014 00:00
514,317,110,100,2952797.21,,INICIAL,466,S/N,02/01/2014 00:00
515,314,107,100,378411.16,,INICIAL,463,S/N,02/01/2014 00:00
516,324,107,100,381414.4,,INICIAL,476,S/N,02/01/2014 00:00
517,310,107,100,344302.67,,INICIAL,453,S/N,02/01/2014 00:00
518,323,6,100,812312.49,,INICIAL,474,S/N,02/01/2014 00:00
519,321,6,100,1812588.58,,INICIAL,472,S/N,02/01/2014 00:00
520,322,67,100,1816962.14,,INICIAL,473,S/N,02/01/2014 00:00
521,315,24,100,742649.48,,INICIAL,464,S/N,02/01/2014 00:00
522,328,28,100,1957562,,INICIAL,480,S/N,02/01/2015 00:00
523,329,28,100,346731.56,,INICIAL,481,S/N,02/01/2014 00:00
524,330,28,100,750925.9,,INICIAL,482,S/N,02/01/2014 00:00
525,334,115,100,68984.66,,INICIAL,489,S/N,02/01/2014 00:00
526,331,114,100,1971770.66,,INICIAL,486,S/N,02/01/2014 00:00
527,332,114,100,249149.68,,INICIAL,487,S/N,02/01/2014 00:00
528,333,114,100,951896.77,,INICIAL,488,S/N,02/01/2014 00:00
529,335,28,100,406599.31,,INICIAL,490,S/N,02/01/2014 00:00
530,336,87,100,2245000,,INICIAL,491,S/N,02/01/2014 00:00
531,337,6,100,386786.42,,INICIAL,492,S/N,02/01/2014 00:00
532,326,6,100,702620.11,,INICIAL,478,S/N,02/01/2014 00:00
533,340,6,100,161109.52,,INICIAL,498,S/N,02/01/2014 00:00
534,340,6,100,297527.03,,AMPLIACION,534,S/N AMPLIACION,02/01/2014 00:00
535,338,28,100,2245000,,INICIAL,493,S/N,02/01/2014 00:00
536,338,28,100,405999.99,,AMPLIACION,524,S/N AMPLIACION,02/01/2014 00:00
537,339,14,100,9094812.21,,INICIAL,494,S/N,02/01/2014 00:00
538,346,4,100,551028.94,,INICIAL,535,S/N,02/01/2015 00:00
539,346,4,100,1093922.65,,INICIAL,539,S/N 2DA ESCALAT,02/01/2014 00:00
540,86,4,100,3542.74,,INICIAL,86,S/N ESCALATORIA,02/01/2014 00:00
541,343,62,100,115516.93,,INICIAL,520,S/N ESCALATORIA,02/01/2014 00:00
542,342,74,100,76444.36,,INICIAL,519,S/N ESCALATORIA,02/01/2015 00:00
543,342,74,100,10846.48,,INICIAL,523,S/N 2DA. ESCALA,02/01/2014 00:00
544,341,32,100,3016,,INICIAL,510,S/N,02/01/2015 00:00
545,348,49,100,56506,,INICIAL,545,S/N,02/01/2014 00:00
546,345,84,100,78630.72,,INICIAL,532,S/N,02/01/2014 00:00
547,344,63,100,140709.1,,INICIAL,527,S/N,02/01/2014 00:00
548,344,63,100,582135.66,,INICIAL,536,S/N 2DA ESCALAT,02/01/2014 00:00
549,344,63,100,7418.47,,INICIAL,547,S/N 3ER ESCALAT,02/01/2014 00:00
550,347,39,100,3015.35,,INICIAL,544,S/N,02/01/2016 00:00
551,349,88,100,8008.57,,INICIAL,549,S/N,02/01/2014 00:00
552,351,112,100,191606.64,,INICIAL,551,S/N,02/01/2014 00:00
553,350,109,100,694389.66,,INICIAL,550,S/N,02/01/2014 00:00
555,211,3,100,5415353.52,"SE PAGARÁ DE LA ESTRUCTURA FINANCIERA DEL: ""PROGRAMA DE FORTALECIMIENTO A CENTROS DE ABASTO SOCIAL, MI PLAZA 2010""",AMPLIACION,NULL,S/N,05/09/2016 00:00
556,211,3,100,3000000,,AMPLIACION,NULL,S/N,07/11/2016 00:00
557,211,3,100,3000000,,AMPLIACION,NULL,S/N AMPLIACION 2,02/12/2016 00:00
559,210,70,100,9166255.07,,AMPLIACION,NULL,S/N AMPLIACION 2,02/01/2014 00:00
562,352,109,100,243196.77,,INICIAL,NULL,S/N ESCALATORIA,02/01/2017 00:00
10560,353,3,100,113271.82,,INICIAL,NULL,S/N ESCALATORIA,02/01/2017 00:00
20560,210,70,100,5169081.48,,AMPLIACION,NULL,S/N AMPLIACIÓN 3,15/05/2017 00:00
20562,354,123,100,458818.99,,INICIAL,NULL,S/N,21/08/2017 00:00
30561,355,124,100,868050.71,,INICIAL,NULL,S/N,03/10/2017 00:00
30563,356,124,100,1483442.72,,INICIAL,NULL,S/N,14/09/2017 00:00
30564,7,125,100,70000,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2014 00:00
30565,7,3,100,5600000,,AMPLIACION,NULL,S/N 2DA AMPLIACION,02/01/2014 00:00
30566,357,4,100,2013027.03,,INICIAL,NULL,S/N AJUSTE INDIRECTOS,02/01/2017 00:00
30567,210,70,100,9785326.18,,AMPLIACION,NULL,S/N AMPLIACION 4,30/10/2017 00:00
30569,359,3,100,580690.89,,INICIAL,NULL,S/N ESC,20/09/2018 00:00
30570,210,70,100,9245615.61,,AMPLIACION,NULL,S/N AMPLIACIÓN 5,21/09/2018 00:00
