Id_Obra,Clave_Obra,Nombre,Tipo_Precio,Id_Sub_Programa,Id_Localidad,Tipo_Obra_Proyecto,Id_Sub_Tipo_Obra,Id_Oficio_Asignacion_Obra
279,281,REHABILITACIÓN DE PATIO CIVICO EN LA PRIMARIA JOSE ROSAS MORENO COLONIA AMPLIACIÓN SAN FRANCISCO CCT 11DPR3768X LOCALIDAD LEÓN DE LOS ALDAMA;   REHABILITACIÓN DE PATIO CIVICO EN EL  PREESCOLAR LEV SEMENOVICH VIGOTSKY  CCT 11DJN4146H LOCALIDAD LEÓN DE LOS ALDAMA,Unitario,1,1,Obra,1,0
280,290,PAVIMENTACION DE LA CALLE SAN PABLO TRAMO: BLVD. ATOTONILCO A VALLE DEL DESVAN COL. SAN JOSE EL ALTO,Unitario,1,1,Obra,1,0
281,256,"REHABILITACIÓN Y AMPLIACIÓN DE LA INFRAESTRUCTURA DE ALUMBRADO PUBLICO EN EL BLVD. HIDALGO TRAMO: DE BLVD. J.M. MORELOS A SALIDA  SAN FELIPE, LEON, GTO.",Unitario,1,1,Obra,1,0
282,287,MODERNIZACIÓN DEL ALUMBRADO PÚBLICO EN ZONA PIEL  ( 1ª. ETAPA),Unitario,1,1,Obra,1,0
283,279,REHABILITACIÓN DE PATIO CIVICO EN LA PRIMARIA EUQUERIO GUERRERO LOPEZ COLONIA  10 DE MAYO  CCT 11EPR079OD LOCALIDAD  LEÓN DE LOS ALDAMA;   REHABILITACIÓN DE PATIO CIVICO EN EL JARDÍN DE NIÑOS DIEGO JOSE ABAD  CCT 11DJN0333A LOCALIDAD LOZA DE LOS PADRES,Unitario,1,1,Obra,1,0
284,285,PROYECTO EJECUTIVO DE DIGNIFICACIÓN DE ESPACIOS PUBLICOS EN EL BARRIO DE SAN JUAN DE DIOS EN LA CALLE IGNACIO ALTAMIRANO ESQ. CON CALLE ROSAS MORENO,Unitario,1,1,Proyecto,1,0
285,284,MANTENIMIENTO Y RESTAURACIÓN DE LA FUENTE DE LOS LEONES,Unitario,1,1,Obra,1,0
286,286,"SUMINISTRO Y COLOCACIÓN DE  CALENTADORES SOLARES ZONA RURAL EN LAS LOCALIDADES, POMPA, SAN JOSE DE LOS SAPOS, SAN PEDRO DEL MONTE, SANTA ROSA PLAN DE AYALA, LA SANDIA, LOS ARCOS Y EL CONSUELO",Unitario,1,1,Obra,1,0
287,580,"CONSTRUCCIÓN DE INFRAESTRUCTURA EDUCATIVA Y OBRA COMPLEMENTARIA, EN LA TELESECUNDARIA NÚMERO 744, CON C.C.T.11ETV0740V, DEL MUNICIPIO DE LEÓN, GTO.",Unitario,1,1,Obra,1,0
288,264,PROYECTO DE REMODELACIÓN AL CUARTEL GENERAL FRANCISCO VILLA ESQUINA QUE CONFORMA LUIS LONG Y CALLE 8 COL. FLORES MAGON,Unitario,1,1,Proyecto,1,0
289,269,"CONSTRUCCIÓN DE AULA TRADICIONAL AISLADA DE 6X8 (DIRECCIÓN), EN EL VIDEOBACHILLERATOSABES AGROEDUCA, CCT 11ETH0119E   LOCALIDAD LOS RAMIREZ;  CONSTRUCCIÓN DE AULA TRADICIONAL AISLADA DE 6X8 (DIRECCIÓN), EN LA PRIMARIA 15 DE SEPTIEMBRE, CCT 11EPR0894Z",Unitario,1,1,Obra,1,0
290,237,PAVIMENTACIÓN DE LA CALLE CERRO DE LA MARQUEZA TRAMO: CERRITO DE JEREZ - PEÑON DE GIBRALTAR COLONIA CERRITO DE JEREZ,Unitario,1,1,Obra,1,0
291,291,ACCIONES POR LA AFECTACIÓN SOBRE EL BLVD. TALABARTEROS DE AURORA # 411 COL. CIUDAD AURORA,Unitario,1,1,Obra,1,0
292,292,RENOVACION DE SEÑALAMIENTO EN PARADEROS DE AUTOBUS EN LA ZONA CENTRO,Unitario,1,1,Obra,1,0
293,276,CONSTRUCCIÓN DE CUARTOS ADICIONALES 4X4 EN LA COMUNIDAD DE ALFARO,Unitario,1,1,Obra,1,0
294,278,PAVIMENTACIÓN DE LA CALLE DE LA DIVERSIÓN TRAMO: CONMEMORACIÓN - GRADUACIÓN COMUNIDAD LA LABORCITA LOCALIDAD LA LABORCITA,Unitario,1,1,Obra,1,0
295,297,"FABRICACIÓN, SUMINISTRO Y COLOCACIÓN  DE (60) PIEZA DE REGISTRO, CON MARCO Y CONTRAMARCO PARA PROTECCIÓN DEL SISTEMA DE RIEGO Y CONSTRUCCIÓN DE DRENAJE PLUVIAL DEL PARQUE MEXICO",Unitario,1,1,Obra,1,0
296,288,PAVIMENTACIÓN DE LA CALLE MANUEL GONZALEZ TRAMO: LAZARO CARDENAS A PASCUAL ORTIZ RUBIO COL. PRESIDENTES DE MÉXICO,Unitario,1,1,Obra,1,0
297,263,SUMINISTRO Y APLICACIÓN DE PINTURA EN BLVD. AEROPUERTO,Unitario,1,1,Obra,1,0
298,267,CONSTRUCCIÓN DE 1 AULA AISLADA TRADICIONAL 6X8 (DIRECCIÓN) EN PREESCOLAR LEONARDO DA VINCI COLONIA RIVERA DE LA PRESA CCT 11EJN1211W LOCALIDAD LEÓN DE LOS ALDAMA; CONSTRUCCIÓN DE 1 AULA AISLADA TRADICONAL 6X8 (DIRECCIÓN) EN PREESCOLAR DIEGO RIVERA COLONIA VALLE DE SAN JOSE CCT 11EJN0299J LOCALIDAD LEÓN DE LOS ALDAMA,Unitario,1,1,Obra,1,0
299,293,DIAGNOSTICO DE LA INFRAESTRUCTURA Y PROPUESTA DE MEJORAMIENTO DE IMAGEN URBANA DEL ACCESO A LAGOS DE MORENO,Unitario,1,1,Proyecto,1,0
300,295,DIAGNOSTICO DE LA INFRAESTRUCTURA Y PROPUESTA DE MEJORAMIENTO DE IMAGEN URBANA DEL BLVD. HIDALGO,Unitario,1,1,Proyecto,1,0
301,299,"SUMINISTRO Y COLOCACIÓN DE CALENTADORES SOLARES ZONA RURAL EN LAS LOCALIDADES, DUARTE, LOZA DE LOS PADRES, SAN JUAN DE OTATES, ALFARO, LOS NARANJOS, LOS LOPEZ, CAPELLANIA DE LOERA",Unitario,1,1,Obra,1,0
302,300,PAVIMENTACIÓN DE LA CALLE MADRE PAZ TRAMO: MADRE TIERRA A CARRO DE SOYATE COL. DIEZ DE MAYO LEÓN DE LOS ALDAMA,Unitario,1,1,Obra,1,0
303,318,ELIMINACIÓN DE GRAFITIS Y APLICACIÓN DE PINTURA EN DIVERSAS ZONAS DE LA CIUDAD,Unitario,1,1,Obra,1,0
304,319,"1ERA ETAPA DE CONSTRUCCIÓN, REHABILITACIÓN DE GUARNICIONES Y MOBILIARIO URBANO, BANQUETAS BLVD. ADOLFO LOPEZ MATEOS Y BLVD. AEROPUERTO",Unitario,1,1,Obra,1,0
305,321,"CONSTRUCCIÓN DE SANITARIO RURAL EN SISTEMA TRADICIONAL CON CIMENTACIÓN DE CONCRETO, EN LA PRIMARIA ENSEÑA PATRIA CON CCT 11DPR2808A",Unitario,1,1,Obra,1,0
306,334,REHABILITACIÓN DE LOS PAVIMENTOS DE LA AV. OMEGA Y REVESTIMIENTO DE LAS TERRACERIAS DE LA CALLE NIÑOS HEROES,Unitario,1,1,Obra,1,0
307,298,"REHABILITACIÓN DE LA INSTALACIÓN DE GAS EN: MERCADO ALDAMA, MERCADO CARRO VERDE, MERCADO SAN MIGUEL, MERCADO LÁZARO CÁRDENAS, MERCADO SAN AGUSTÍN Y MERCADO ESPÍRITU SANTO.",Unitario,1,1,Obra,1,0
308,328,CONSTRUCCION DE CUARTO ADICIONAL LOCALIDAD LOS LOPEZ Y CAPELLANIA DE LOERA,Unitario,1,1,Obra,1,0
309,296,DIAGNOSTICO DE LA INFRAESTRUCTURA Y PROPUESTA DE MEJORAMIENTO DE IMAGEN URBANA DEL BLVD. HERMANOS ALDAMA,Unitario,1,1,Proyecto,1,0
310,320,CONSTRUCCION DE CUARTO ADICIONAL LOCALIDAD SAUCILLO DE ÁVALOS Y EL HUIZACHE,Unitario,1,1,Obra,1,0
311,325,"CONSTRUCCION DE CUARTO ADICIONAL LOCALIDAD CERRO ALTO, BARBOSA Y EL CAPULIN",Unitario,1,1,Obra,1,0
312,305,"RESCATE DE ESPACIOS PÚBLICOS PLAZA EN COLONIA CONVIVE EN CALLE FLOR DE SANGRE, FLOR DE HIELO, FLOR DE DIA Y ACAHULCO LOCALIDAD LEOPN DE LOS ALDAMA",Unitario,1,1,Obra,1,0
313,309,RESCATE DE ESPACIOS PÚBLICOS PLAZA EN COLONIA LOMAS DE LOS CASTILLOS EN CALLE WINDSOR LOCALIDAD LEON DE LOS ALDAMA,Unitario,1,1,Obra,1,0
314,360,REHABILITACIÓN DE PAVIMENTOS Y REVESTIMIENTO DE TERRACERIAS EN CALLE PRINCIPAL COL. SAN JOSE EL ALTO.,Unitario,1,1,Obra,1,0
315,347,"CONSTRUCCIÓN DE CUARDO ADICIONAL URBANO EL VALLADITO II, VALLADITO I Y II, AMPLIACIÓN MESETAS DEL CONSUELO, ARBOLEDAS DE LA SELVA, EL CONSUELO FRACCIÓN VIII, ESCONDIDA DE LA SELVA, LA SELVA, LAS PRESITAS, LAS PRESITAS DEL CONSUELO, LAURELES DE LA SELVA I, LOMAS DE LA SELVA, SAN PABLO, VALLE DEL CONSUELO, VALLE DEL CONSUELO II, PRESITAS DEL CONSUELO",Unitario,1,1,Obra,1,0
316,356,CONSTRUCCIÓN DE TECHO DIGNO EN LA COMUNIDAD DE LOZA DE LOS PADRES,Unitario,1,1,Obra,1,0
317,393,"REHABILITACIÓN DE PLAZA SAN JUAN, MUNICIPIO DE LEÓN GUANAJUATO",Unitario,1,1,Obra,1,0
318,377,PROYECTO CALLE: 11 DE JUNIO TRAMO: BLVD. HILARIO MEDINA - 8 DE MARZO; CALLE 8 DE MARZO TRAMO: 2 DE ENERO - 20 DE NOVIEMBRE COL. 8 DE MARZO.,Unitario,1,1,Proyecto,1,0
319,390,CONSTRUCCIÓN DE CUARTO ADICIONAL ZONA URBANA 4X3 EN LAS COLONIAS EL RECUERDO Y PERIODISTAS MEXICANOS,Unitario,1,1,Obra,1,0
320,384,PROYECTO EJECUTIVO CALLE TALABERA (ANTES FRAY DANIEL MIRELES) TRAMO: PASEO DE ALFARO - AÑORANZA; CALLE AÑORANZA TRAMO: AV. PASEO DE ALFARO - TALABERA (ANTES FRAY DANIEL MIRELES); AVENIDA PASEO DE ALFARO TRAMO: SENDERO OTOMI - TALABERA (ANTES FRAY DANIEL MIRELES) COL. SAN PEDRO PLUS.,Unitario,1,1,Proyecto,1,0
321,383,PROYECTO EJECUTIVO DE LA CALLE HAWAI TRAMO: ISLAS A ARTURO SOTO RANGEL CIUDAD SATELITE; Y CALLE YACIMIENTO DE TEPETATE TRAMO: BLVD. YACIMIENTO - YACIMIENTO VOLCANICO COL. EL YACIMIENTO. ,Unitario,1,1,Proyecto,1,0
322,392,REMODELACIÓN DEL ESTADIO DE BEISBOL DOMINGO SANTA ANA UBICADO EN LA CALLE CONGRESO DE LA UNION ENTRE CALLES ANTONIO MADRAZO Y PABLO GALEANA COL. SAN JOSE DEL CONSUELO.,Unitario,1,1,Obra,1,0
323,386,INTERVENCIÓN Y ADECUACIÓN DE PARQUE LOMAS DEL SOL,Unitario,1,1,Obra,1,0
324,380,PROYECTO EJECUTIVO DE LA CALLE: ACTEON TRAMO: ORO - SALOMON Y CALLE OXIGENO TRAMO: BLVD. TELLEZ CRUCES - ORO COL. VALLE DE SEÑORA.,Unitario,1,1,Proyecto,1,0
325,391,PLAZA COMUNITARIA LOMAS DE LA PRESA,Unitario,1,1,Obra,1,0
326,394,PAVIMENTACIÓN DE LA CALLE FORTIFICACIÓN TRAMO: DE C. DE LA CIUDADELA - BLVD. LA LABORCITA UBICACIÓN COMUNIDAD DE SAN CARLOS DE LA RONCHA.,Unitario,1,1,Obra,1,0
327,379,PROYECTO EJECUTIVO CALLE: AUTLAN TRAMO: PAV. EXISTENTE PONIENTE - PAV. EXISTENTE ORIENTE COL. SAN AGUSTIN; Y CALLE SAN MANUEL 1/2 CUERPO ORIENTE TRAMO: BLVD. VICENTE VALTIERRA - AV. SATURNO COL. SAN MANUEL.,Unitario,1,1,Proyecto,1,0
328,387,"REMODELACIÓN DE PARQUES BOSQUES DE LAS JACARANDAS COL. BOSQUES DE LA PRESA, LEON, GTO.",Unitario,1,1,Obra,1,0
329,385,REHABILITACIÓN Y MEJORAMIENTO DE PARQUE GARCIA ODOÑEZ,Unitario,1,1,Obra,1,0
330,364,"CONSTRUCCIÓN DE CUARTO ADICIONAL ZONA URBANA 4X3 EN LAS COLONIAS: LOMAS DE GUADALUPE, ADQUIRIENTES DE IBARRILLA, CASTILLO AZUL, EL CASTILLO, LA INDIA, CAÑON DE LA INDIA, LOMAS DE IBARRILLA, NUEVO LEÓN, PALENQUE DE IBARRILLA, HACIENDA DE IBARRILLA, IBARRILLA, RIVERA DE LA PRESA.",Unitario,1,1,Obra,1,0
331,359,MEJORAMIENTO DE IMAGEN URBANA DEL BLVD. A. LOPEZ MATEOS Y BLVD. AEROPUERTO,Unitario,1,1,Obra,1,0
332,324,CONSTRUCCIÓN DE OBRAS DE DESVIO Y SEÑALAMIENTO EN DISTRIBUIDOR VIAL BENITO JUÁREZ,Unitario,1,1,Obra,1,0
333,366,REHABILITACIÓN DE BARDA PERIMETRAL EN LA ESCUELA PRIMARIA CONSTITUYENTE HILARIO MEDINA C.C.T. 11DPR3333L,Unitario,1,1,Obra,1,0
334,400,"PROYECTO EJECUTIVO DEL BLVD. CAÑAVERAL TRAMO: BLVD. VICENTE VALTIERRA A BLVD. JUAN ALONSO DE TORRES MUNICIPIO DE LEON, GTO.",Unitario,1,1,Proyecto,1,0
335,414,PROYECTO EJECUTIVO DE AMPLIACIÓN Y REMODELACIÓN DE DESARROLLO URBANO UBICADO EN BLVD. TORRES LANDA OTE 1701 PREDIO EL TLACUACHE.,Unitario,1,1,Proyecto,1,0
336,408,PROYECTO CALLE 2DA. JEREZ DE MORSA TRAMO: BLVD. DELTA - TOPAR LADO NORTE COL. VALLE DE JEREZ; CALLE JEREZ DE VARNA TRAMO: JEREZ DE SANALONA - JEREZ DEL MIÑO COL. VALLE DE JEREZ; CALLE CERRITO DE JEREZ 1/2 CUERPO NORTE TRAMO: MESA DE LA VIRGEN - EMPATE 1/2 CUERPO EXISTENTE COL. CERRITO DE JEREZ.,Unitario,1,1,Proyecto,1,0
337,415,"CONSTRUCCIÓN DE CUARTO ADICIONAL ZONA URBANO LOCALIDAD POPULAR GUADALAJARA, POPULAR POLANCO, DIEZ DE MAYO, VALLE DE SAN JOSE, PRADERAS DEL SOL. ",Unitario,1,1,Obra,1,0
338,407,PROYECTO EJECUTIVO CALLE DEL UVERO TRAMO: DE LA CEPA - DEL MOSTO COL. ARBOLEDAS DE SAN JOSE; CALLE MADRE ESTHELA TRAMO: MADRE TIERRA - MADRE FABIOLA COL. DIEZ DE MAYO,Unitario,1,1,Proyecto,1,0
339,301,SUMINISTRO Y COLOCACIÓN DE CALENTADORES SOLARES EN VARIAS COLONIAS DE LA ZONA URBANA,Unitario,1,1,Obra,1,0
340,302,"RESCATE DE ESPACIOS PÚBLICOS PLAZA EN COLONIA HACIENDA DE SAN JOSE, EN CALLE DE LA ERRE ENTRE SAN JOSE DE OCHOA Y HACIENDA NACIMIENTO LOCALIDAD LEÓN DE LOS ALDAMA.",Unitario,1,1,Obra,1,0
341,303,"RESCATE DE ESPACIOS PÚBLICOS PLAZA EN COLONIA FORESTA JARDIN, EN CALLE FORESTA PINO ENTRE FORESTA MAPLE Y FORESTA NOGAL LOCALIDAD LEÓN DE LOS ALDAMA",Unitario,1,1,Obra,1,0
342,304,"RESCATE DE ESPACIOS PÚBLICOS PLAZA EN COLONIA VALLE DE LA LUZ, EN CALLE VALLE DE LA LUZ ESQUINA VALLE SANTA CLARA LOCALIDAD LEÓN DE LOS ALDAMA.",Unitario,1,1,Proyecto,1,0
343,306,"RESCATE DE ESPACIOS PÚBLICOS PLAZA EN COLONIA VALLE HERMOSO III, EN CALLE SÁBILA LOCALIDAD LEÓN DE LOS ALDAMA",Unitario,1,1,Obra,1,0
344,307,RESCATE DE ESPACIOS PÚBLICOS PLAZA EN COLONIA PEDREGAL DE ECHEVESTE EN CALLE ESTALAGMITAS LOCALIDAD LEÓN DE LOS ALDAMA.,Unitario,1,1,Obra,1,0
345,308,"RESCATE DE ESPACIOS PÚBLICOS PLAZA EN COLONIA LEON I, EN CALLE ÁNGEL VAZQUEZ NEGRETE Y PAULINO DURAN LOCALIDAD LEÓN DE LOS ALDAMA.",Unitario,1,1,Obra,1,0
346,310,RESCATE DE ESPACIOS PÚBLICOS PLAZA EN COLONIA LOMAS DEL MIRADOR EN BLVD. DE LA JOYA MIRADOR DE LA SILLA LOCALIDAD LEON DE LOS ALDAMA,Unitario,1,1,Obra,1,0
347,311,RESCATE DE ESPACIOS PÚBLICOS PLAZA EN COLONIA VALLE DE SAN JOSE EN CALLE MADRE TIERRA ENTRE JORDAN Y MAVADA LOCALIDAD LEON DE LOS ALDAMA,Unitario,1,1,Obra,1,0
348,312,PAVIMENTACIÓN DE LA CALLE SAN JOSE DEL RESPLANDOR TRAMO: CAMINO A BARRETOS A CALLE DE LA ILUSIÓN COMUNIDAD SAN JOSÉ DEL RESPLANDOR LOCALIDAD SAN JOSÉ DEL RESPLANDOR (EL CAPRICHO).,Unitario,1,1,Obra,1,0
349,313,PAVIMENTACIÓN DE LA CALLE PRINCIPAL DE LA COMUNIDAD HACIENDA ARRIBA TRAMO: PAVIMENTO EXISTENTE NORTE - PAVIMENTO EXISTENTE SUR UBICACIÓN COMUNIDAD HACIENDA ARRIBA LOCALIDAD HACIENDA ARRIBA (SAN JOSÉ DE LA CONCEPCIÓN).,Unitario,1,1,Obra,1,0
350,316,CONFORMACIÓN DE TERRACERIAS EN VIALIDADES NO PAVIMENTADAS EN DIVERSAS COLONIAS DE LA CIUDAD (ZONA I),Unitario,1,1,Obra,1,0
351,317,REHABILITACIÓN DE LOS PAVIMENTOS DE LA CALLE COSTA RICA,Unitario,1,1,Obra,1,0
352,323,CONFORMACIÓN DE TERRACERIAS EN VIALIDADES NO PAVIMENTADAS EN DIVERSAS COLONIAS DE LA CIUDAD (ZONA 2),Unitario,1,1,Obra,1,0
353,322,REHABILITACIÓN DE LOS PAVIMENTOS DEL TAJO SANTA ANA Y CAMINO A LOZA DE LOS PADRES,Unitario,1,1,Obra,1,0
354,326,CONSTRUCCIÓN DE CUARTO ADICIONAL LOCALIDAD RINCÓN GRANDE Y BUENOS AIRES,Unitario,1,1,Obra,1,0
355,329,CONSTRUCCIÓN DE CUARTO ADICIONAL LOCALIDAD MESA DE IBARRILLA,Unitario,1,1,Obra,1,0
356,330,"CONSTRUCCIÓN DE TECHO DIGNO LOCALIDAD 10 DE MAYO, LIBERTAD, LOMAS DE JEREZ, POPULAR POLANCO, SAN JOSE DE CEMENTOS.",Unitario,1,1,Obra,1,0
357,331,"CONSTRUCCIÓN DE TECHO DIGNO LOCALIDAD AMPLIACIÓN MEDINA, JARDINES DE MEDINA",Unitario,1,1,Obra,1,0
358,332,"CONSTRUCCIÓN DE TECHO DIGNO LOCALIDAD MEDINA, LOMAS DE MEDINA, LAGOS DE MEDINA Y EL PEÑON",Unitario,1,1,Obra,1,0
359,335,"CONSTRUCCIÓN DE PISO FIRME ZONA URBANA LOCALIDAD AMPLIACIÓN MEDINA, CUMBRES DE MEDINA, EL PEÑON, JARDINES DE MEDINA, LAGOS DE MEDINA, LOMAS DE MEDINA, MEDINA, SANTA MAGDALENA, SAN NICOLAS DE LOS GONZALEZ.",Unitario,1,1,Obra,1,0
360,337,CONSTRUCCIÓN DE BAÑO DIGNO LOCALIDAD ALFARO,Unitario,1,1,Obra,1,0
361,338,CONSTRUCCIÓN DE BAÑO DIGNO LOCALIDAD NUEVO VALLE DE MORENO,Unitario,1,1,Obra,1,0
362,340,"CONSTRUCCIÓN DE CUARTO ADICIONAL URBANO LOCALIDAD BALCONES DE LA JOYA 1RA. SECC., BALCONES DE LA JOYA 2DA. SECC., FRUTALES  DE LA HACIENDA 1, RIZOS DEL SAUCILLO, SINARQUISTAS, LEÓN, GTO. ",Unitario,1,1,Obra,1,0
363,344,"SUMINISTRO Y COLOCACIÓN DE CALENTADORES SOLARES EN ZONA URBANA EN LAS COLONIAS: MEDINA, LOMAS DE MEDINA, EL PEÑON, JARDINES DE MEDINA, 11 DE JUNIO, 8 DE MARZO, LA SELVA, PRESITAS, SAN PABLO, HACIENDA DE IBARRILLA II.",Unitario,1,1,Obra,1,0
364,345,"SUMINISTRO Y COLOCACIÓN DE CALENTADORES SOLARES EN ZONA URBANA EN LAS COLONIAS: 10 DE MAYO, POPULAR GUADALAJARA, JESUS MARÍA, ARBOLEDAS DE SAN HILARION, MARÍA DE LA LUZ, LA GLORIA, LAS TORRES, LIBERTAD, REFUGIO DE SAN JOSE, UNION OBRERA, VALLE DE JEREZ, VILLAS DE SANTA TERESITA, ARBOLEDAS DEL REFUGIO.",Unitario,1,1,Obra,1,0
365,348,"CONSTRUCCIÓN DE CUARTO ADICIONAL URBANO CASTILLOS VIEJOS, LOMAS DE LOS CASTILLOS, LOS CASTILLOS, SAN ISIDRO LABRADOR, PASEO DEL RIO, LEON, GTO. ",Unitario,1,1,Obra,1,0
366,349,"CONSTRUCCIÓN DE TECHO DIGNO LOCALIDAD CUMBRES DE MEDINA, SANTA MAGDALENA, HACIENDA DE IBARRILLA, LEON I, SAN MARCOS",Unitario,1,1,Obra,1,0
367,351,CONSTRUCCIÓN DE TECHO DIGNO LOCALIDAD DUARTE,Unitario,1,1,Obra,1,0
368,353,CONSTRUCCIÓN DE BAÑO DIGNO EN LA COMUNIDAD DE DUARTE,Unitario,1,1,Obra,1,0
369,365,REHABILITACIÓN EN LA PRIMARIA URBANA No. 62 GENERAL FRANCISCO VILLA CCT 11EPR0820H,Unitario,1,1,Obra,1,0
370,369,CONSTRUCCIÓN DE SANITARIO AISLADO EN SISTEMA TRADICIONAL (6.00 X 8.00 MTS) CON CIMENTACIÓN DE CONCRETO ARMADO EN LA PRIMARIA LUCAS ALAMAN CON C.C.T. 11DPR3720D.,Unitario,1,1,Obra,1,0
371,372,"CONSTRUCCIÓN DE CUARTO ADICIONAL URBANO BALCONES DE LA JOYA, RIZOS DEL SAUCILLO",Unitario,1,1,Obra,1,0
372,395,CONSTRUCCIÓN DE CUARTO ADICIONAL ZONA URBANA 4X3 EN LA COLONIA: BALCONES DE LA JOYA,Unitario,1,1,Obra,1,0
373,367,REHABILITACIÓN DE BARDA PERIMETRAL EN LA ESC. PRIMARIA 15 DE SEPTIEMBRE C.C.T. 11EPR0894Z,Unitario,1,1,Obra,1,0
374,373,"CONSTRUCCIÓN DE CUARTO ADICIONAL URBANO AMPLIACIÓN SAN FRANCISCO, LAGOS DE MEDINA, LEON I",Unitario,1,1,Obra,1,0
375,396,LABORATORIO VERIFICADOR 2017 PAQUETE 1,Unitario,1,1,Obra,1,0
376,402,LABORATORIO VERIFICADOR 2017 PARA PROYECTOS,Unitario,1,1,Obra,1,0
377,405,PROYECTO EJECUTIVO CALLE: CHICHON TRAMO: MURCIA - TOPAR CON ESCUELA COL. PILETAS V; CALLE LITIO TRAMO: MALAGA - TOPAR CON ESCUELA COL. PILETAS V; CALLE FELIX ROMERO TRAMO: JOSE A GODOY - JOSE MA. ROA BARCENAS COL. PERIODISTAS MEXICANOS; CALLE RAMON R5. DE LA VERA TRAMO: JOSE MARIA BRITO - JOSE MA. ROA BARCENAS COL. PERIODISTAS MEXICANOS; CALLE FRANCISCO LOMBARDO TRAMO: JOSE A GODOY - JOAQUIN VILLALOBOS COL. PERIODISTAS MEXICANOS.,Unitario,1,1,Proyecto,1,0
378,409,PROYECTO CALLE ATALAYA TRAMO: DE LA ALMENA - CANAL DE SARDANETA COL. EL CASTILLO; CALLE PRESA CORRALEJO TRAMO: PRESA DE LAS ALAZANAS - AV. RIO DE LOS CASTILLOS COL. RIVERA DE LA PRESA.,Unitario,1,1,Proyecto,1,0
379,413,DIAGNOSTICO DE LA INFRAESTRUCTURA Y PROPUESTA DE MEJORAMIENTO DE IMAGEN URBANA DEL BLVD. TORRES LANDA,Unitario,1,1,Proyecto,1,0
380,404,PROYECTO EJECUTIVO CALLE: TORRE DE PISA TRAMO: TORRE DE VIGA - TORRE DE MARFIL COL. LAS TORRES; CALLE PASEO DE LOS OSTEROS TRAMO: PASEO DE LOS RUISEÑORES - PASEO DE LAS LIEBRES COL. SAN ISIDRO; CALLE BAHIA DE SAN JUAN TRAMO: PROVINCIA DE SAN JUAN - FARO DE SAN JUAN COL. VILLAS DE SAN JUAN; CALLE CALZADA DE SAN JUAN TRAMO: PROVINCIA DE SAN JUAN - FARO DE SAN JUAN COL. VILLAS DE SAN JUAN.,Unitario,1,1,Proyecto,1,0
381,388,"CONSTRUCCIÓN DE CUARTO ADICIONAL 4X3 EN LAS COLONIAS: AMPLIACIÓN SAN FRANCISCO, BRISAS DE SAN FCO 2DA SECCIÓN, EL LUCERO DE SAN NICOLAS, SAN FRANCISCO DE ASIS, VALLE DE LA LUZ Y VILLAS DE GUANAJUATO.",Unitario,1,1,Obra,1,0
382,411,PROYECTO EJECUTIVO CALLE SENDERO MEXICA TRAMO: LADO NORTE - TOPAR LADO SUR COL. ARBOLEDAS DE SAN PEDRO,Unitario,1,1,Proyecto,1,0
383,389,PAVIMENTACIÓN DE LA CALLE MURALLAS TRAMO: CANAL DE SARDANETA Y CALLE ALMENA UBICACIÓN COL. EL CASTILLO LOCALIDAD LEON DE LOS ALDAMA,Unitario,1,1,Obra,1,0
384,343,PUENTE PEATONAL EN BULEVAR AEROPUERTO EN EL CRUCE CON BULEVAR ATOTONILCO,Unitario,1,1,Obra,1,0
385,294,DIAGNOSTICO DE LA INFRAESTRUCTURA Y PROPUESTA DE MEJORAMIENTO DE IMAGEN URBANA DEL ACCESO DE LA AV. JUAREZ.,Unitario,1,1,Obra,1,0
386,314,PAVIMENTACION DE LA CALLE DEL CAPRICHO TRAMO: SAN JOSE DEL RESPLANDOR A LIMITE FINCA COMUNIDAD SAN JOSE DEL RESPLANDOR LOCALIDAD SAN JOSE DEL RESPLANDOR (EL CAPRICHO),Unitario,1,1,Obra,1,0
387,315,PAVIMENTACION CALLE CUENCA RÍO LERMA TRAMO: SOCAVÓN - LUCIO BLANCO EN LA COMUNIDAD DE LUCIO BLANCO Y SAN JUAN DE OTATES LOCALIDAD LUCIO BLANCO (LOS GAVILANES),Unitario,1,1,Obra,1,0
388,361,"CONSTRUCCIÓN DE CUARTO ADICIONAL ZONA URBANA 4X3 EN LAS COLONIAS: LEÓN 1 AMPLIACIÓN, LEÓN I, LEÓN I SEGUNDA SECCIÓN, SAN AGUSTÍN, REVOLUCIÓN, LEÓN I 1RA SECCIÓN.",Unitario,1,1,Obra,1,0
389,333,"CONSTRUCCION DE TECHO DIGNO LOCALIDAD AMPLIACION SAN FRANCISCO, BRISAS DE SAN FRANCISCO",Unitario,1,1,Obra,1,0
390,362,"CONSTRUCCIÓN DE CUARTO ADICIONAL ZONA URBANA 4X3 EN LAS COLONIAS: EL CARMEN C.T.M., DESARROLLO EL POTRERO, NUEVO AMANECER Y SAN NICOLAS DE LOS GONZALEZ",Unitario,1,1,Obra,1,0
391,363,"CONSTRUCCIÓN DE CUARTO ADICIONAL ZONA URBANA 4X3 EN LAS COLONIAS: AMPLIACIÓN SAN BERNARDO, BRISAS DEL VERGEL, CAÑADA DE ALFARO, HUERTAS DE MEDINA, HUERTAS DE MEDINA II, LOMAS DE MEDINA, MEDINA, JARDINES DE MARAVILLAS Y JARDINES DE MARAVILLAS II SECCIÓN.",Unitario,1,1,Obra,1,0
