Id_Contrato,Id_Presupuesto,Numero_Contrato,Nombre_Final,Importe,Porcentaje_Anticipo,Importe_Anticipo,Fecha_Firma_Contrato,Fecha_Inicio,Fecha_Termino,Id_Formato_Contrato,Id_Formato_Caratula,Id_Formato_Hoja_Estimaciones,Observaciones,Estatus,Año,Id_Contratista,Id_Supervisor_Interno,Id_Supervisor_Externo,Id_Fuente_Inversion,Fecha_Adjudicacion,Id_Modalidad,Numero_Licitacion,Leyenda_Oficial,Id_Oficio_Asignacion_Obra,Id_Numero_Contrato_Pertenece
66,87,A-2510-316-6141-C/0069/2012,MANTENIMIENTO A LOS PAVIMENTOS DEL BLVD. MORELOS INTERSECCION CON BLVD HIDALGO LEON,628746.59,30,188623.98,12/03/2012 00:00,12/03/2012 00:00,07/04/2012 00:00,1,1,1,,EJECUCION,2012,74,,,1,12/03/2012 00:00,1,,NULL,0,NULL
67,94,A-2510-405-2461-D/0075/2012,ALUMBRADO PUBLICO PARA REHABILITAR ESTACIONAMIENTOS LEON,1925258.82,70,1347681.17,12/03/2012 00:00,12/03/2012 00:00,21/03/2012 00:00,1,1,1,,EJECUCION,2012,441,,,1,12/03/2012 00:00,1,,NULL,0,NULL
68,77,B-5051-236-6121-D/0060/2012,PAVIMENTACION DE LA CALLE MATILDE TRAMO: DE REFUGIO - IGNACIO GARCIA TELLEZ COL. ORIENTAL,418834.73,30,125650.42,07/03/2012 00:00,26/03/2012 00:00,02/06/2012 00:00,1,1,1,,EJECUCION,2012,447,,,2,07/03/2012 00:00,1,,NULL,0,NULL
69,79,A-2510-304-6121-D/0062/2012,PAVIMENTACION DE LA CALLE ARGON TRAMO: DE POTASIO - ANDADOR MARIA CURIE COL. VALLE DE SEÑORA,483384.59,30,145015.38,07/03/2012 00:00,26/03/2012 00:00,16/06/2012 00:00,1,1,1,,EJECUCION,2012,206,,,1,07/03/2012 00:00,1,,NULL,0,NULL
70,85,A-2510-316-6141-C/0067/2012,REVESTIMIENTO DEL CUERPO LATERAL SUR BLVD. JUAN ALONSO DE TORRES TRAMO: BLVD. ANTONIO MADRAZO A BLVD HILARIO MEDINA LEON,2652166.58,50,1326083.29,12/03/2012 00:00,12/03/2012 00:00,07/04/2012 00:00,1,1,1,,EJECUCION,2012,369,,,1,12/03/2012 00:00,1,,NULL,0,NULL
71,88,C-2510-606-6121-D/0070/2012,PAVIMENTACION DE LA CALLE MADRE SUSANA TRAMO: DE TOPAR A ORIENTE - TOPAR A PONIENTE COL. DIEZ DE MAYO,588398.54,30,176519.56,13/03/2012 00:00,26/03/2012 00:00,26/05/2012 00:00,1,1,1,,EJECUCION,2012,276,,,10,13/03/2012 00:00,1,,NULL,0,NULL
72,90,C-2510-606-6121-D/0071/2012,PAVIMENTACION DE LA CALLE FRANCISCO LOMBARDO TRAMO: DE OSE A. GODOY - JOSE MA ROA BARCENA COL. PERIODISTAS MEXICANOS,843507.48,30,253052.24,13/03/2012 00:00,26/03/2012 00:00,05/05/2012 00:00,1,1,1,,EJECUCION,2012,410,,,10,13/03/2012 00:00,1,,NULL,0,NULL
73,93,E-2310-700-3591-G/0074/2012,MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE FUENTES EN VARIAS PARTES DE LA CD. DE LEON GTO,239668.82,30,71900.65,12/03/2012 00:00,12/03/2012 00:00,30/04/2012 00:00,1,1,1,,EJECUCION,2012,148,,,12,12/03/2012 00:00,1,,NULL,0,NULL
74,100,C-2510-606-6121-D/0080/2012,PAVIMENTACION DE LA CALLE MADRE AMALIA TRAMO: DE ATOTONILCO A MADRE MARINA COL. DIEZ DE MAYO,2725000,30,817500,21/03/2012 00:00,02/04/2012 00:00,03/08/2012 00:00,1,1,1,,EJECUCION,2012,68,,,10,21/03/2012 00:00,1,,NULL,0,NULL
75,96,A-2510-315-6141-D/0076/2012,"HABILITACION DE TERRENOS PARA ESTACIONAMIENTO EN RANCHO ALEGRE (14) HIDALGO Y LAS TORRES, TIMOTEO, SANTA JULIA FACTORY",2486373.13,70,1740461.19,16/03/2012 00:00,16/03/2012 00:00,23/03/2012 00:00,1,1,1,,EJECUCION,2012,391,,,1,16/03/2012 00:00,1,,NULL,0,NULL
76,101,A-2510-315-6141-D/0081/2012,"SEÑALIZACION HORIZONTAL EN LAS PRINCIPALES VIALIDADES DE LA CIUDAD, MEDIANTE PINTURA TERMOPLASTICA PARA DIVIDIR CARRILES EN BVLD. ADOLFO LOPEZ MATOES Y BLVD. AEROPUERTO",2175603.2,30,652680.96,22/03/2012 00:00,26/03/2012 00:00,07/04/2012 00:00,1,1,1,,EJECUCION,2012,207,,,1,22/03/2012 00:00,1,,NULL,0,NULL
77,102,A-2510-315-6141-D/0082/2012,"SEÑALIZACION HORIZONTAL EN LAS PRINCIPALES VIALIDADES DE LA CIUDAD, MEDIANTE PINTURA TERMOPLASTICA PARA DIVIDIR CARRILES EN BLVD JUAN ALONSO DE TORRES Y BLVD HILARIO MEDINA",921573.6,30,276472.08,22/03/2012 00:00,26/03/2012 00:00,07/04/2012 00:00,1,1,1,,EJECUCION,2012,207,,,1,22/03/2012 00:00,1,,NULL,0,NULL
78,92,E-2310-700-3531-G/0073/2012,"MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES OFICINAS MUNICIPALES LEON, GTO",224239.81,30,67271.94,12/03/2012 00:00,12/03/2012 00:00,30/04/2012 00:00,1,1,1,,EJECUCION,2012,286,,,12,12/03/2012 00:00,1,,NULL,0,NULL
79,99,A-2510-315-6141-D/0079/2012,CONSTRUCCION DE CICLOVIA SOBRE LA CALLE 21 DE MARZO DE BLVD. SAN JUAN BOSCO A CALLE CLVADONGA Y EN CALLE COVADONGA DE 21 DE MARZO A BLVD. LAS TORRES COL VISTA HERMOSA,518550.65,30,155565.2,12/03/2012 00:00,02/04/2012 00:00,23/06/2012 00:00,1,1,1,,EJECUCION,2012,230,,,1,12/03/2012 00:00,1,,NULL,0,NULL
80,103,B-5051-236-6121-H/0083/2012,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: ANTONIO RODRIGUEZ DE LUGO TRAMO: JUAN BAUTISTA - VAZQUEZ CORONADO FRENTE # 318 COL. LA CARMONA Y CALLE ACAPONETA TRAMO: SANCHEZ - TOPAR COL. LA CARMONA,179923.88,30,53977.16,26/03/2012 00:00,02/04/2012 00:00,28/04/2012 00:00,1,1,1,,EJECUCION,2012,271,,,2,26/03/2012 00:00,1,,NULL,0,NULL
81,105,B-5051-236-6121-D/0085/2012,PAVIMENTACION DE LA CALLE JUAN TORRES SEPTIEN TRAMO: DE BLVD MARIANO ESCOBEDO A BLVD. MARIANO ESCOBEDO COL. LAS HILAMAS,2353863.35,30,706159.01,26/03/2012 00:00,09/04/2012 00:00,30/06/2012 00:00,1,1,1,,EJECUCION,2012,417,,,2,26/03/2012 00:00,1,,NULL,0,NULL
82,108,C-2510-606-6121-D/0087/2012,PAVIMENTACION DE LA CALLE MADRE INES TRAMO: DE TOPAR A ORIENTE A TOPAR PONIENTE COL. DIEZ DE MAYO,684847.46,30,205454.24,26/03/2012 00:00,09/04/2012 00:00,02/06/2012 00:00,1,1,1,,EJECUCION,2012,347,,,10,26/03/2012 00:00,1,,NULL,0,NULL
83,98,A-2510-315-6141-D/0078/2012,"HABILITACION DE TERRENOS PARA ESTACIONAMIENTO EN RANCHO ALEGRE (3) LAGUNILLAS, HIDALGO ESQ. MORELOS, RANCHO ALEGRE (6) Y SAN JOSE EL ALTO",2616322.73,0,0,16/03/2012 00:00,20/03/2012 00:00,10/04/2012 00:00,1,1,1,,EJECUCION,2012,409,,,1,16/03/2012 00:00,1,,NULL,0,NULL
84,97,C-2510-606-6121-D/0077/2012,PAVIMENTACION DE LA CALLE JEREZ DE ARRIBA TRAMO: JEREZ DE FRONTERA-JEREZ DE BLANES COL. VALLE DE JEREZ 1A. SECCION,618886.51,30,185665.95,29/03/2012 00:00,09/04/2012 00:00,30/06/2012 00:00,1,1,1,,EJECUCION,2012,490,,,10,29/03/2012 00:00,1,,NULL,0,NULL
85,104,A-2110-300-6121-E/0084/2012,"TRABAJOS COMPLEMENTARIOS EN EL EX ESTACIONAMIENTO COMONFORT, LEON",1000012.71,30,300003.81,26/03/2012 00:00,02/04/2012 00:00,02/06/2012 00:00,1,1,1,,EJECUCION,2012,491,,,1,26/03/2012 00:00,1,,NULL,0,NULL
86,106,A-2510-304-6121-D/0086/2012,PAVIMENTACION  DE LA CALLE JEREMIAS TRAMO: DE SAN LAZARO - SAN BENIGNO COL. NUEVA SANTA ROSA DE LIMA,650618.98,30,195185.7,26/03/2012 00:00,09/04/2012 00:00,30/06/2012 00:00,1,1,1,,EJECUCION,2012,492,,,1,26/03/2012 00:00,1,,NULL,0,NULL
87,110,A-2510-304-6121-D/0088/2012,PAVIMENTACION  DE LA CALLE ISAIAS TRAMO: DE HILARIO MEDINA A TOPAR COL. NUEVA SANTA ROSA DE LIMA,750140.04,30,225042.01,26/03/2012 00:00,09/04/2012 00:00,30/06/2012 00:00,1,1,1,,EJECUCION,2012,219,,,1,26/03/2012 00:00,1,,NULL,0,NULL
88,112,C-2510-606-6121-D/0089/2012,PAVIMENTACION DE LA CALLE JEREZ DE NAVIA TRAMO: DE BLVD. DELTA - TINTO COL. VALLE DE JEREZ,1273862.47,30,382158.74,26/03/2012 00:00,09/04/2012 00:00,30/06/2012 00:00,1,1,1,,EJECUCION,2012,456,,,10,26/03/2012 00:00,1,,NULL,0,NULL
89,113,A-2510-304-6121-D/0090/2012,PAVIMENTACION DE LA CALLE CLORO (TI) DE NITROGENO - ANDADOR AVOGADRO Y CALLE CLORO (T2) TRAMO: DE OXIGENO - ANDADOR BLAS PASCAL COL. VALLE DE SEÑORA,1068768.53,30,320630.56,26/03/2012 00:00,09/04/2012 00:00,30/06/2012 00:00,1,1,1,,EJECUCION,2012,334,,,1,26/03/2012 00:00,1,,NULL,0,NULL
90,114,B-5051-236-6121-D/0091/2012,PAVIMENTACION DE LA CALLE CAUDAL DEL RIO TRAMO: DE VERTIENTE DEL RIO - RIVERA DEL RIO COL. RIVERA DEL RIO,1146978.29,30,344093.49,27/03/2012 00:00,09/04/2012 00:00,09/06/2012 00:00,1,1,1,,EJECUCION,2012,391,,,2,27/03/2012 00:00,1,,NULL,0,NULL
91,116,A-1199-326-6121-D/0092/2012,PAVIMENTACION DE LA CALLE MONTERREY TRAMO: DE MALECON DEL RIO A BLVD. ADOLFO LOPEZ MATEOS COL. EL COECILLO,1031394.64,30,309418.39,28/03/2012 00:00,02/04/2012 00:00,09/06/2012 00:00,1,1,1,,EJECUCION,2012,397,,,1,28/03/2012 00:00,1,,NULL,0,NULL
92,117,C-2510-606-6121-D/0093/2012,PAVIMENTACION DE LA CALLE MADRE ELENA TRAMO: DE MADRE FABIOLA A ATOTONILCO COL. DIEZ DE MAYO,3506762.5,30,1052028.75,28/03/2012 00:00,09/04/2012 00:00,10/08/2012 00:00,1,1,1,,EJECUCION,2012,389,,,10,28/03/2012 00:00,2,,NULL,0,NULL
93,118,C-2510-606-6121-D/0094/2012,PAVIMENTACION DE LA CALLE PRESA TILOSTOC TRAMO: DE PROL. HILARIO MEDINA A PRESA ALLENDE COL. PRESITAS DEL CONSUELO,2959773.86,30,887932.16,28/03/2012 00:00,09/04/2012 00:00,10/08/2012 00:00,1,1,1,,EJECUCION,2012,335,,,10,28/03/2012 00:00,2,,NULL,0,NULL
94,91,E-2310-700-3591-G/0072/2012,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES EN COMUDE LEON. GTO.,200978.09,0,0,12/03/2012 00:00,12/03/2012 00:00,30/04/2012 00:00,1,1,1,,EJECUCION,2012,380,,,12,12/03/2012 00:00,1,,NULL,0,NULL
95,120,A-2510-315-6121-E/0095/2012,RESTAURACION DE FACHADA PATROCINIO DE MARIA ZONA CENTRO,393590.16,0,0,29/03/2012 00:00,09/04/2012 00:00,02/06/2012 00:00,1,1,1,,EJECUCION,2012,234,,,1,29/03/2012 00:00,1,,NULL,0,NULL
96,121,A-2510-315-6121-E/0096/2012,REUBICACION DE LA ESCULTURA DE MARIA GREEVER UBICADA EN CALLE ALVARO OBREGON ZONA CENTRO,15973.57,0,0,29/03/2012 00:00,02/04/2012 00:00,09/04/2012 00:00,1,1,1,,EJECUCION,2012,234,,,1,29/03/2012 00:00,1,,NULL,0,NULL
97,122,A-2510-302-6121-E/0097/2012,CONSTRUCCION DE BARDA PERIMETRAL EN LA ESCUELA NUEVA  CREACION UBICADA EN LA COLONIA JOYAS DE CASTILLA,180548.47,30,54164.54,29/03/2012 00:00,09/04/2012 00:00,05/05/2012 00:00,1,1,1,,EJECUCION,2012,219,,,1,29/03/2012 00:00,1,,NULL,0,NULL
98,123,A-2510-315-6141-E/0098/2012,REHABILITACION DE BIBLIOTECA COMUNIDAD LOZA DE LOS PADRES,131186.74,0,0,09/04/2012 00:00,23/04/2012 00:00,02/06/2012 00:00,1,1,1,,EJECUCION,2012,5,,,1,09/04/2012 00:00,1,,NULL,0,NULL
99,125,B-5051-236-6121-H/0100/2012,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: JOSE MARIA RODRIGUEZ TRAMO: BLVD. TELLEZ CRUCES A TOPAR LIMITE DE LA COL. PRADO HERMOSO COL. LEON I; CALLE FRANCISCO MARTINEZ TRAMO: BLVD. TELLEZ CRUCES A TOPAR COL. LEON I; CALLE JUAN OBREGON TRAMO: BLVD. TELLEZ CRUCES A RAMON MARTINEZ; CALLE AGUSTIN FRANCO TRAMO: BLVD. FCO. VILLA A PAULINO DURAN COL. LEON I; Y CALLE SAN MARIANO TRAMI: BLVD. HILARIO MEDINA A TOPAR CON CENTRO COMERCIAL GALERIAS COL. NUEVA SANTA ROSA DE LIMA,354781.37,30,106434.41,12/04/2012 00:00,23/04/2012 00:00,31/05/2012 00:00,1,1,1,,EJECUCION,2012,448,,,2,12/04/2012 00:00,1,,NULL,0,NULL
100,126,B-5051-236-6121-H/0101/2012,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: ANTONIO HERNANDEZ TRAMO: BLVD VASCO DE QUIROGA - PAULINO DURAN; JUAN MUÑOZ LOPEZ TRAMO: BLVD. TELLEZ CRUCES - ANTONIO HERNANDEZ; CALLE JOSE MARIA RUIZ TRAMO: BLVD. TELLEZ CRUCES - ANTONIO HERNANDEZ Y CALLE TOMAS ILLAÑEZ TRAMO: BLVD. TELLEZ CRUCES - ANTONIO HERNANDEZ COL. LEON I,340219.32,30,102065.8,12/04/2012 00:00,16/04/2012 00:00,31/05/2012 00:00,1,1,1,,EJECUCION,2012,342,,,2,12/04/2012 00:00,1,,NULL,0,NULL
101,124,A-2510-315-6141-H/0099/2012,ESTUDIO DE MECANICA DE SUELOS Y DISEÑO ESTRUCTURAL PARA LA BARDA DEL ZOOLOGICO DE LEON,60362.08,0,0,11/04/2012 00:00,16/04/2012 00:00,19/05/2012 00:00,1,1,1,,EJECUCION,2012,271,,,1,11/04/2012 00:00,1,,NULL,0,NULL
102,137,A-2510-304-6121-D/0113/2012,PAVIMENTACION DE LA CALLE CLORO TRAMO: DE OXIGENO - ANDADOR QUIMICOS COL. VALLE DE SEÑORA,426946.51,30,128083.95,16/04/2012 00:00,30/04/2012 00:00,21/07/2012 00:00,1,1,1,,EJECUCION,2012,334,,,1,16/04/2012 00:00,1,,NULL,0,NULL
103,143,A-2510-315-6141-E/0117/2012,PINTURA PUENTE PEATONAL TRAMO: BLVD.  ADOLFO LOPEZ MATEOS ESQ. MIGUEL ALEMAN CENTRO,133596.79,0,0,17/04/2012 00:00,18/04/2012 00:00,25/04/2012 00:00,1,1,1,,EJECUCION,2012,388,,,1,17/04/2012 00:00,1,,NULL,0,NULL
104,144,A-2510-304-6121-D/0118/2012,PAVIMENTACION DE LA CALLE CIGÜEÑA TRAMO: GANSO-CANARIO (TOCOLORO) COL. LOMAS DE ECHEVESTE,358155.7,30,107446.71,17/04/2012 00:00,30/04/2012 00:00,21/07/2012 00:00,1,1,1,,EJECUCION,2012,206,,,1,17/04/2012 00:00,1,,NULL,0,NULL
105,127,B-5051-236-6121-H/0102/2012,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: TERESA DE BUSTOS  Y MOYA TRAMO: BLVD LEON II - CALLE MARIA SANCHEZ Y CALLE MARCOS DE AGUILAR TRAMO: BLVD. LEON II A CALLE RICARDO SOLORZANO COL. LEON II,183346.82,30,55004.05,12/04/2012 00:00,23/04/2012 00:00,31/05/2012 00:00,1,1,1,,EJECUCION,2012,369,,,2,12/04/2012 00:00,1,,NULL,0,NULL
106,130,B-5051-236-6121-H/0105/2012,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: RICARDO GALVAN TRAMO: BLVD. LEON II - RICARDO SOLORZANO; CALLE RICARDO GALVAN TRAMO: BLVD. MARIANO ESCOBEDO - CEFERINO ORTIZ; Y CALLE ANTONIO DEL CASTILLO TRAMO: BLVD. MARIANO ESCOBEDO A CEFERINO ORTIZ COL. LEON II,278669.87,30,83600.96,16/04/2012 00:00,23/04/2012 00:00,31/05/2012 00:00,1,1,1,,EJECUCION,2012,255,,,2,16/04/2012 00:00,1,,NULL,0,NULL
107,131,B-5051-236-6121-H/0106/2012,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: EUFRASI PANTOJA TRAMO: BLVD LEON II - RICARDO SOLORZANO; CALLE IMELDA GOMEZ TRAMO: BLVD LEON II - BLVD MARIANO ESCOBEDO COL. LEON II; CALLE ALERCE TRAMO: CUENCA FLORIDA - ALISO COL. VALLE HERMOSO; Y CALLE BOMBAY TRAMO: NIGER - MALECON DEL RIO COL. LA ESCONDIDA,357315.22,0,0,16/04/2012 00:00,23/04/2012 00:00,26/05/2012 00:00,1,1,1,,EJECUCION,2012,471,,,2,16/04/2012 00:00,1,,NULL,0,NULL
108,133,B-5051-236-6121-H/0108/2012,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: FRANCISCO GOMEZ GUERRA TRAMO: BLVD LEON II A RICARDO SOLORZANO; Y CALLE JOSE GUADALUPE POSADA TRAMO: BLVD LEON II - CALLE MARIA SANCHEZ COL. LEON II,196991.88,0,0,16/04/2012 00:00,23/04/2012 00:00,26/05/2012 00:00,1,1,1,,EJECUCION,2012,370,,,2,16/04/2012 00:00,1,,NULL,0,NULL
109,135,B-5051-236-6121-H/0110/2012,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: VALLE AZUL TRAMO: BLVD. RIO MAYO A VALLE JORDAN Y CALLE VALLE DE SAN JOSE TRAMO: DE BLVD. RIO MAYO A VALLE JORDAN COL. VALLE DE SAN JOSE,240267.82,30,72080.35,16/04/2012 00:00,23/04/2012 00:00,26/05/2012 00:00,1,1,1,,EJECUCION,2012,437,,,2,16/04/2012 00:00,1,,NULL,0,NULL
110,128,B-5051-236-6121-H/0103/2012,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: MAYAGUEZ TRAMO: GAMBOA-BLVD JOSE MA. MORELOS COL. EL PALOTE,63703.94,0,0,12/04/2012 00:00,23/04/2012 00:00,26/05/2012 00:00,1,1,1,,EJECUCION,2012,343,,,2,12/04/2012 00:00,1,,NULL,0,NULL
111,129,A-2410-334-6141-E/0104/2012,CONSTRUCCION DE AMPLIACION DE PARADERO PARQUE JUAREZ LEON,4173169,30,1251950.7,13/04/2012 00:00,23/04/2012 00:00,24/08/2012 00:00,1,1,1,,EJECUCION,2012,152,,,1,13/04/2012 00:00,1,,NULL,0,NULL
112,136,A-2110-300-6121-E/0112/2012,REHABILITACION DE ESPACIOS PARA OFICINAS EN MERCADO REPUBLICA BARRIO DE SANTIAGO,318068.4,0,0,16/04/2012 00:00,16/04/2012 00:00,30/04/2012 00:00,1,1,1,,EJECUCION,2012,5,,,1,16/04/2012 00:00,1,,NULL,0,NULL
113,139,C-2510-606-6121-D/0114/2012,PAVIMENTACION DE LA CALLE DEL DISTRITO TRAMO: ANDADOR HACIENDA - LA MORADA COL. VILLAS DE LEON,1125483.52,30,337645.06,16/04/2012 00:00,30/04/2012 00:00,21/07/2012 00:00,1,1,1,,EJECUCION,2012,226,,,10,16/04/2012 00:00,1,,NULL,0,NULL
114,141,C-2510-606-6121-D/0115/2012,PAVIMENTACION DE LA CALLE JUNCO TRAMO: PASEO DE LA PRESA A RIO DE LOS CASTILLOS COL. VALLE HERMOSO,2370792.66,30,711237.8,17/04/2012 00:00,30/04/2012 00:00,21/07/2012 00:00,1,1,1,,EJECUCION,2012,409,,,10,17/04/2012 00:00,1,,NULL,0,NULL
115,142,A-2510-404-3314-E/0116/2012,CUADRILLA OPERATIVA PARA LA REALIZACION DE TRABAJOS DE LIMPIOEZA Y PROTECCION CONTRA GRAFITIS EN LA CIUDAD DE LEON,264914.13,30,79474.24,17/04/2012 00:00,30/04/2012 00:00,23/06/2012 00:00,1,1,1,,EJECUCION,2012,445,,,1,17/04/2012 00:00,1,,NULL,0,NULL
116,174,C-2510-606-6121-D/0140/2012,PAVIMENTACION DE LA CALLE CASTILLO DE SANTA MARIA TRAMO: DE CASTILLO ABAJO A MALECON DE BUCEFALO COL ARBOLEDAS DE LOS CASTILLOS,1017956.97,30,305387.09,30/04/2012 00:00,14/05/2012 00:00,11/08/2012 00:00,1,1,1,,EJECUCION,2012,493,,,10,30/04/2012 00:00,1,,NULL,0,NULL
117,146,A-2510-304-6121-D/0119/2012,PAVIMENTACION DE LA CALLE BARRANQUILLA TRAMO: DE MAR DE PLATA A CALLE PORTO ALEGRE COL. LA CARMONA,2804613.1,30,841383.93,18/04/2012 00:00,30/04/2012 00:00,31/08/2012 00:00,1,1,1,,EJECUCION,2012,365,,,1,18/04/2012 00:00,1,,NULL,0,NULL
118,147,A-2510-304-6121-D/0120/2012,PAVIMENTACION DE LA CALLE MARACAIBO TRAMO: DE MAR DE PLATA A CARACAS COL. LA CARMONA,2301307.88,30,690392.36,18/04/2012 00:00,30/04/2012 00:00,31/08/2012 00:00,1,1,1,,EJECUCION,2012,222,,,1,18/04/2012 00:00,1,,NULL,0,NULL
119,148,A-2510-304-6121-D/0121/2012,PAVIMENTACION DE LA CALLE VALPARAISO TRAMO: DE BLVD. ANTONIO MADRAZO A CALLE SANTIAGO COL. LA CARMONA,2079221.64,30,623766.49,18/04/2012 00:00,30/04/2012 00:00,31/08/2012 00:00,1,1,1,,EJECUCION,2012,32,,,1,18/04/2012 00:00,1,,NULL,0,NULL
120,149,C-2510-606-6121-D/0122/2012,PAVIMENTACION DE LA CALLE QUIO TRAMO: EUBEA - EOLO COL. LA ERMITA,1434937.17,30,430481.15,18/04/2012 00:00,30/04/2012 00:00,07/07/2012 00:00,1,1,1,,EJECUCION,2012,55,,,10,18/04/2012 00:00,1,,NULL,0,NULL
121,150,C-2510-606-6121-D/0123/2012,PAVIMENTACION DE LA CALLE HEBE TRAMO: EROS - CLOTO COL. ERMITA,475829.34,30,142748.8,18/04/2012 00:00,30/04/2012 00:00,07/07/2012 00:00,1,1,1,,EJECUCION,2012,408,,,10,18/04/2012 00:00,1,,NULL,0,NULL
122,151,C-2510-606-6121-D/0124/2012,PAVIMENTACION DE LA CALLE MILETO TRAMO: DE BLVD. MADRAZO A COLONENSES COL. SAN PABLO,1782170.12,30,534651.04,27/04/2012 00:00,14/05/2012 00:00,04/08/2012 00:00,1,1,1,,EJECUCION,2012,351,,,10,27/04/2012 00:00,1,,NULL,0,NULL
123,154,C-2510-606-6121-D/0126/2012,PAVIMENTACION DE LA CALLE DEL SOLAR TRAMO: DE CUENCA FLORIDA A CAMPO ESCONDIDO COL. SANTA CECILIA,1001220.46,30,300366.14,27/04/2012 00:00,14/05/2012 00:00,04/08/2012 00:00,1,1,1,,EJECUCION,2012,134,,,10,27/04/2012 00:00,1,,NULL,0,NULL
124,167,C-2510-606-6121-D/0136/2012,PAVIMENTACION DE LA CALLE MADRE ROSARIO TRAMO: DE MADRE MARINA A MADRE PATRICIA COL. DIEZ DE MAYO,1421973.11,30,426591.93,27/04/2012 00:00,14/05/2012 00:00,14/07/2012 00:00,1,1,1,,EJECUCION,2012,310,,,10,27/04/2012 00:00,1,,NULL,0,NULL
125,156,C-2510-606-6121-D/0127/2012,"PAVIMENTACION, AGUA POTABLE Y DRENAJES DE LA CALLE GALLITOS TRAMO: DE C. SABILA A C. BRICHO COL. VALLE HERMOSO III SECCION",2235398.14,30,670619.44,27/04/2012 00:00,14/05/2012 00:00,11/08/2012 00:00,1,1,1,,EJECUCION,2012,221,,,10,27/04/2012 00:00,1,,NULL,0,NULL
126,134,B-5051-236-6121-H/0109/2012,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: MADRE GLORIA TRAMO: BLVD. ATOTONILCO - CALLE MADRE SIERRA COL. DIEZ DE MAYO,118061.59,0,0,16/04/2012 00:00,23/04/2012 00:00,26/05/2012 00:00,1,1,1,,EJECUCION,2012,355,,,2,16/04/2012 00:00,1,,NULL,0,NULL
127,152,C-2510-606-6121-D/0125/2012,PAVIMENTACION DE LA CALLE LISTRA TRAMO: FILIPENSES A CORINTO COL. SAN PABLO,914536.6,30,274360.98,27/04/2012 00:00,21/05/2012 00:00,11/08/2012 00:00,1,1,1,,EJECUCION,2012,416,,,10,27/04/2012 00:00,1,,NULL,0,NULL
128,157,A-2510-315-6141-H/0128/2012,PROYECTO PARA LA REHABILITACION DEL ESTACIONAMIENTO FUNDADORES CENTRO LEON,517719.12,30,155315.74,27/04/2012 00:00,14/05/2012 00:00,01/09/2012 00:00,1,1,1,,EJECUCION,2012,494,,,1,27/04/2012 00:00,1,,NULL,0,NULL
129,158,B-5051-236-6121-H/0129/2012,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: 2DO ANDADOR JOSE DE LA LUZ FLORES TRAMO: DE FCO. MORALES A JOSE DE LA LUZ; 1ER. ANDADOR JOSE DE LA LUZ FLORES TRAMO: DE FCO. MORALES A JOSE DE LA LUZ; Y CALLE JOSE DE LA LUZ FLORES TRAMO DE BLVD. LEON II A MARIA SANCHEZ COL. LEON II,263221.83,0,0,27/04/2012 00:00,14/05/2012 00:00,04/08/2012 00:00,1,1,1,,EJECUCION,2012,464,,,2,27/04/2012 00:00,1,,NULL,0,NULL
130,159,B-5051-236-6121-H/0130/2012,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: SANTA ROCIO TRAMO: SANTA BLANCA A FRAY DANIEL MIRELES COL. SAN PEDRO PLUS; PASEO DE LAS LIEBRES TRAMO: RIO MAYO A MIGUEL DE CERVANTES SAAVEDRA O ROBLE DE JEREZ COL. COLINAS DE SANTA JULIA; Y CALLE GAVIOTA 1/2 CUERPO TRAMO: DE QUETZAL A OREOL COL. SANTA RITA.,262393.1,30,78717.93,27/04/2012 00:00,14/05/2012 00:00,23/06/2012 00:00,1,1,1,,EJECUCION,2012,461,,,2,27/04/2012 00:00,1,,NULL,0,NULL
131,160,C-2510-606-6121-D/0131/2012,PAVIMENTACION DE LA CALLE CIEN HOJAS TRAMO: DE ESCARAMULLO A LABRADOR COL. ARRAYANES,696121.36,30,208836.41,27/04/2012 00:00,14/05/2012 00:00,07/07/2012 00:00,1,1,1,,EJECUCION,2012,25,,,10,27/04/2012 00:00,1,,NULL,0,NULL
132,162,C-2510-606-6121-D/0132/2012,PAVIMENTACION DE LA CALLE JEREZ DE BARCELONA TRAMO: JEREZ DE SEVILLA A VALLE DE SANTIAGO COL. JESUS MARIA,628393.33,30,188518,27/04/2012 00:00,14/05/2012 00:00,11/08/2012 00:00,1,1,1,,EJECUCION,2012,178,,,10,27/04/2012 00:00,1,,NULL,0,NULL
