Id_Descuento_Adicional,Id_Estimacion,Nombre,Importe
58,194,C.N.E.C.,270.51
59,197,C.N.E.C.,311.2
60,198,C.N.E.C.,191.29
61,218,C.N.E.C.,11.57
62,219,C.N.E.C.,60.81
63,222,C.N.E.C.,47.45
64,227,C.N.E.C.,291.97
65,228,C.N.E.C.,483.72
66,229,C.N.E.C.,173.18
67,230,C.N.E.C.,249.93
68,234,C.N.E.C.,124.43
69,238,C.N.E.C.,70.08
70,239,C.N.E.C.,21.04
71,240,C.N.E.C.,42.11
72,253,C.N.E.C.,114.74
73,268,C.N.E.C.,456.67
74,269,C.N.E.C.,524.17
75,275,C.N.E.C.,494.29
76,276,C.N.E.C.,524.97
77,277,R.A.P.C.E.,5555.75
78,281,C.N.E.C.,65
79,287,C.N.E.C.,116.87
80,291,C.N.E.C.,143.54
81,296,C.N.E.C.,368.56
82,305,R.A.P.C.E.,1163.1
83,307,R.A.P.C.E.,2233.7
84,314,C.N.E.C.,150.26
85,315,C.N.E.C.,450.32
86,320,C.N.E.C.,347.21
87,322,C.N.E.C.,41.46
88,325,C.N.E.C.,93.39
89,327,C.N.E.C.,106.88
90,328,C.N.E.C.,112.54
91,329,C.N.E.C.,120.83
92,337,C.N.E.C.,316.85
93,339,MULTA ADMINISTR,14377.71
94,344,MULTA  ADMINIST,14377.71
95,350,R.A.P.C.E.,2526.32
96,356,C.N.E.C.,769.12
97,363,MULTA ADMINISTR,14377.71
98,365,C.N.E.C.,285.71
99,379,C.N.E.C.,471.59
100,392,C.N.E.C.,232.54
101,407,C.N.E.C.,249.6
102,417,C.N.E.C.,82.68
103,424,C.N.E.C.,180.84
104,428,C.N.E.C.,27.36
105,430,C.N.E.C.,63.56
106,465,C.N.E.C.,71.55
107,478,C.N.E.C.,335.48
108,479,R.A.P.C.E.,4596.94
109,486,C.N.E.C.,84.85
110,495,C.N.E.C.,40.97
111,553,C.N.E.C.,196.28
112,554,R.A.P.C.E.,2291.03
113,581,C.N.E.C.,145.99
114,594,R.A.P.C.E.,411.75
115,595,R.A.P.C.E.,767.98
116,596,C.N.E.C.,500.43
117,597,C.N.E.C.,387.61
118,605,R.A.P.C.E.,672.05
119,626,C.N.E.C.,385.2
120,628,C.N.E.C.,97.34
121,629,C.N.E.C.,127.07
122,630,C.N.E.C.,172.86
123,638,C.N.E.C.,384.46
124,640,C.N.E.C.,94.79
125,649,R.A.P.C.E.,2527
126,650,C.N.E.C.,32.38
127,681,C.N.E.C.,748.17
128,689,C.N.E.C.,355.09
129,691,C.N.E.C.,259.98
130,693,C.N.E.C.,131.31
131,697,C.N.E.C.,714.84
132,698,C.N.E.C.,271.26
133,704,C.N.E.C.,488.77
134,705,C.N.E.C.,290.43
135,710,C.N.E.C.,108.45
136,718,C.N.E.C.,141.04
137,752,R.A.P.C.E.,3119.62
138,754,C.N.E.C.,110.83
139,766,R.A.P.C.E.,324.12
140,779,C.N.E.C.,49.45
141,788,C.N.E.C.,188.22
142,814,C.N.E.C.,430.94
143,815,C.N.E.C.,600.1
144,854,C.N.E.C.,289.61
145,855,C.N.E.C.,596.01
146,856,R.A.P.C.E.,3243.76
147,857,C.N.E.C.,239.38
148,892,R.A.P.C.E.,854.82
149,895,C.N.E.C.,241.73
150,905,SANCION ECONOMI,14377.71
151,918,R.A.P.C.E.,416.39
152,919,R.A.P.C.E.,24.25
153,921,C.E.N.C.,122.41
154,936,C.N.E.C.,97.27
155,938,C.N.E.C.,29.83
156,961,C.N.E.C.,226.07
157,982,R.A.P.C.E.,1758.36
158,987,R.A.P.C.E.,2220.16
159,998,SANCION ADMINIS,14377.71
160,1004,C.N.E.C.,27.23
161,1011,C.N.E.C.,80.33
162,1037,CNEC,262.75
163,1060,C.N.E.C.,250.4
164,1071,C.N.E.C.,662.46
165,1078,C.N.E.C.,71.65
166,1083,C.N.E.C.,303.37
167,1085,C.N.E.C.,83.65
168,1090,C.N.E.C.,246.08
169,1132,C.N.E.C.,145.13
170,1133,C.N.E.C.,438.91
171,1140,C.N.E.C.,643.98
172,1163,SANCION DEFINIT,52855.77
173,1164,R.A.P.C.E.,657.3
174,1183,C.N.E.C.,299.34
175,1193,C.N.E.C.,85.56
176,1203,C.N.E.C.,299.78
177,1205,C.N.E.C.,179.4
178,1206,C.N.E.C.,627.05
179,1214,C.N.E.C.,747.78
180,1242,C.N.E.C.,301.94
181,1246,C.N.E.C.,260.24
182,1250,C.N.E.C.,300.43
183,1256,C.N.E.C.,197.03
184,1261,SANCION,9355.11
185,1265,C.N.E.C.,235
186,1308,CNEC,527.76
187,1311,C.N.E.C.,405.71
188,1317,C.N.E.C.,99.41
189,1317,SANCION DEFINIT,9234.57
190,1318,C.N.E.C.,340.81
191,1322,C.N.E.C.,281.12
192,1327,C.N.E.C.,220.73
193,1362,C.N.E.C.,74.77
194,1364,C.N.E.C.,338.63
195,1377,C.N.E.C.,160.9
196,1384,C.N.E.C.,126.5
197,1386,C.N.E.C.,559.56
198,1397,C.N.E.C.,250.95
199,1398,C.N.E.C.,413.79
200,1399,CNEC,268.38
201,1401,C.N.E.C.,502.78
202,1420,C.E.N.E.C,115.23
203,1421,C.N.E.C.,194.31
204,1439,C.N.E.C.,200.53
205,1441,C.N.E.C.,135.21
206,1442,C.N.E.C.,73.46
207,1465,C.N.E.C.,33.07
208,1466,SANCION DEFINIT,11546.76
209,1470,C.N.E.C.,136.94
210,1476,R.A.P.C.E.,1999.25
211,1489,C.N.E.C.,459.09
212,1492,C.N.E.C.,182.76
213,1499,C.N.E.C.,78.74
214,1511,C.N.E.C.,287.83
215,1526,C.N.E.C.,849.24
216,1528,C.N.E.C.,101.21
217,1533,C.N.E.C.,181.78
218,1534,C.N.E.C.,232.49
219,1539,C.N.E.C.,1500.11
220,1543,R.A.P.C.E.,2061.31
221,1548,C.N.E.C.,81.2
222,1551,SANCION DEFINIT,2452.43
223,1556,C.N.E.C.,70.68
224,1559,C.N.E.C.,126.4
225,1566,SANCION DEFINIT,2452.43
226,1585,C.N.E.C.,120.68
227,1586,C.N.E.C.,144.92
228,1591,C.N.E.C.,569.4
229,1596,C.N.E.C.,35.6
230,1620,C.N.E.C.,301.65
231,1624,C.N.E.C.,132.54
232,1626,C.N.E.C.,480.56
233,1639,C.N.E.C.,270.46
234,1644,C.N.E.C.,580.58
235,1666,C.N.E.C.,252.21
236,1667,C.N.E.C.,428.79
237,1669,C.N.E.C.,569.51
238,1671,C.N.E.C.,22.12
239,1672,C.N.E.C.,84.23
240,1678,C.N.E.C.,55.48
241,1680,SANCION,2163.53
242,1688,C.N.E.C.,270.4
243,1711,C.N.E.C.,13.17
244,1716,C.N.E.C.,398.73
245,1738,C.N.E.C.,45.94
246,1749,C.N.E.C.,363.57
247,1750,C.N.E.C.,402.99
248,1769,C.N.E.C.,487.46
249,1770,C.N.E.C.,255.67
250,1776,CNEC,143.78
251,1786,C.N.E.C.,290.77
252,1787,C.N.E.C.,266.98
253,1790,C.N.E.C.,212.24
254,1791,C.N.E.C.,678.2
255,1803,C.N.E.C.,111.11
256,1816,C.N.E.C.,215.65
257,1816,SANCION DEFINIT,9807.14
258,1821,C.N.E.C.,161.67
259,1822,C.N.E.C.,115.81
260,1842,SANCION DEFINIT,994.11
261,1871,SANCION DEFINIT,13818.12
262,1892,C.N.E.C.,180.26
263,1902,SANCION ECONOMI,22239.89
264,1933,C.N.E.C.,444.34
265,1940,C.N.E.C.,541.73
266,1945,C.N.E.C.,681.41
267,1946,C.N.E.C.,199.59
268,1952,DIFERENCIA,26.87
269,1964,REGRESO D DEDUC,-3553.73
270,1970,C.N.E.C.,450.85
271,1971,C.N.E.C.,86.02
272,1982,SANCION DEFINIT,779.76
273,1985,R.A.P.C.E.,2733.27
274,1991,C.N.E.C.,75.51
275,1997,C.N.E.C.,362.37
276,1999,C.N.E.C.,233.92
277,1999,SANCION DEFINIT,12468.52
278,2037,C.N.E.C.,234.98
279,2038,C.N.E.C.,413.25
280,2039,C.N.E.C.,275.09
281,2045,C.N.E.C.,156.56
282,2047,C.N.E.C.,71.26
283,2049,C.N.E.C.,374.67
284,2050,C.N.E.C.,501.46
285,2051,C.N.E.C.,197.87
286,2052,C.N.E.C.,104.74
287,2067,SANCION DEFINIT,21422.2
288,2068,C.N.E.C.,104.37
289,2069,C.N.E.C.,104.89
290,2071,C.N.E.C.,49.82
291,2093,C.N.E.C.,178.52
292,2096,C.N.E.C.,419.62
293,2098,C.N.E.C.,48.99
294,2106,SANCION ECONOMI,16566.95
295,2106,SANCION ADMINIS,18671.8
296,2111,C.N.E.C.,141.49
297,2126,C.N.E.C.,465.93
298,2132,C.N.E.C.,433.59
299,2133,C.N.E.C.,974.14
300,2134,C.N.E.C.,93.52
301,2138,C.N.E.C.,8.25
302,2147,C.N.E.C.,155.23
303,2154,C.N.E.C.,300.39
304,2165,C.N.E.C.,625.12
305,2174,C.N.E.C.,354.06
306,2175,C.N.E.C.,368.18
307,2189,C.N.E.C.,201.97
308,2193,C.N.E.C.,61.36
309,2195,C.N.E.C.,54.18
310,2197,C.N.E.C.,19.6
311,2198,C.N.E.C.,20.77
312,2199,C.N.E.C.,21.23
313,2200,C.N.E.C.,39.65
314,2201,C.N.E.C.,26.26
315,2202,C.N.E.C.,16.34
316,2209,C.N.E.C.,435.95
317,2234,C.N.E.C.,192.5
318,2237,C.N.E.C.,24.86
319,2239,SANCIÓN ADMINIS,14937.44
320,2240,SANCION ADMINIS,14937.44
321,2247,C.N.E.C.,1317.89
322,2249,C.N.E.C.,590.5
323,2251,C.N.E.C.,179.97
324,2254,SANCION ECONÓMI,13358.85
325,2254,SANCIÓN ADMINIS,22406.16
326,2265,SANCION,86242.52
327,2278,C.N.E.C.,154.91
328,2279,SANCION,16569.82
329,2287,SANCION,135066.63
330,2317,C.N.E.C.,210.55
331,2320,C.N.E.C.,253.13
332,2338,SANCIÓN ECONÓMI,19272.06
333,2360,C.N.E.C.,2588.07
334,2362,C.N.E.C.,1169.75
335,2376,C.N.E.C.,327.95
336,2379,C.N.E.C.,844.71
337,2389,C.N.E.C.,131.69
338,2390,C.N.E.C.,292.61
339,2427,SANCION,217339.74
340,2438,C.N.E.C.,297.85
341,2461,C.N.E.C.,23.08
342,2462,C.N.E.C.,177.35
343,2463,C.N.E.C.,61.48
344,2464,C.N.E.C.,288.69
345,2475,C.N.E.C.,265.63
346,2479,SANCIÓN ECONÓMI,24473.8
347,2489,C.N.E.C.,308.93
348,2490,C.N.E.C.,320.72
349,2498,C.N.E.C.,520.12
350,2502,C.N.E.C.,813.87
351,2509,C.N.E.C.,2226.89
352,2515,SANCIÓN ECONÓMI,64078.26
353,2515,SANCIÓN FINIQ U,26140.51
354,2516,SANCION DEFINIT,57776.45
355,2516,SANCION FINIQUI,18671.8
356,2519,C.N.E.C.,126.85
357,2527,C.N.E.C.,466.35
358,2537,C.N.E.C.,351.84
359,2543,SANCION 1,26040.19
360,2543,SANCION 2,31885
361,2548,SANCION DEFINIT,27469.64
362,2548,SAN FINIQ UNILA,23278.6
363,2552,SANCION,10986.72
364,2553,C.N.E.C.,223.97
