Id_Contrato_Fianza,Id_Contrato,Id_Fianza,Numero_Fianza,Fecha_Emision,Fecha_Recepcion,Nombre_Afianzadora,Fecha_Liberacion,Id_Contrato_Ampliacion,Descripcion_Fianza,Importe_Fianza,Observaciones_Fianza
297,0000000204,0000000001,658321,2016-08-18 00:00:00,2016-08-18 00:00:00,FIANZAS DORAMA S.A.,2017-08-18 00:00:00,,ANTICIPO,165718.97,
298,0000000182,0000000001,III-491259-RC,2016-08-19 00:00:00,2016-08-19 00:00:00,FIANZAS ATLAS S.A.,2017-08-19 00:00:00,,ANTICIPO,584224.70,
299,0000000182,0000000002,III-491261-RC,2016-08-19 00:00:00,2016-08-19 00:00:00,FIANZAS ATLAS S.A.,2017-08-19 00:00:00,,CUMPLIMIENTO,116844.93,
300,0000000183,0000000002,2094-08978-9,2016-08-19 00:00:00,2016-08-19 00:00:00,"AFIANZADORA INSURGENTES, S.A.",2017-08-19 00:00:00,,CUMPLIMIENTO,368100.00,
301,0000000183,0000000001,2094-08977-0,2016-08-19 00:00:00,2016-08-19 00:00:00,"AFIANZADORA INSURGENTES, S.A.",2017-08-19 00:00:00,,ANTICIPO,1840500.01,
302,0000000160,0000000002,III-491077-RC,2016-08-19 00:00:00,2016-08-19 00:00:00,"FIANZAS ATLAS, S.A.",2017-08-19 00:00:00,,CUMPLIMIENTO,178084.24,
303,0000000160,0000000001,III-491075-RC,2016-08-19 00:00:00,2016-08-19 00:00:00,"FIANZAS ATLAS, S.A.",2017-08-19 00:00:00,,ANTICIPO,534252.72,
304,0000000149,0000000002,III-491063-RC,2016-08-19 00:00:00,2016-08-19 00:00:00,FIANZAS ATLAS S.A.,2017-08-19 00:00:00,,CUMPLIMIENTO,121547.12,
305,0000000149,0000000001,III-491061-RC,2016-08-19 00:00:00,2016-08-19 00:00:00,FIANZAS ATLAS S.A.,2017-08-19 00:00:00,,ANTICIPO,364641.38,
306,0000000161,0000000002,3915-03627-0,2016-08-19 00:00:00,2016-08-19 00:00:00,"AFIANZADORA INSURGENTES, S.A.",2017-08-19 00:00:00,,CUMPLIMIENTO,18589.20,
307,0000000161,0000000001,3915-03626-5,2016-08-19 00:00:00,2016-08-19 00:00:00,"AFIANZADORA INSURGENTES, S.A.",2017-08-19 00:00:00,,ANTICIPO,55767.60,
308,0000000162,0000000002,1730722,2016-08-23 00:00:00,2016-08-23 00:00:00,ACA FIANZAS MONTERREY,2017-08-23 00:00:00,,CUMPLIMIENTO,3202978.64,
309,0000000162,0000000001,1730718,2016-08-23 00:00:00,2016-08-23 00:00:00,ACA FIANZAS MONTERREY,2017-08-23 00:00:00,,ANTICIPO,9608935.93,
310,0000000163,0000000002,1730426,2016-08-29 00:00:00,2016-08-29 00:00:00,ACE FIANZAS MONTERREY,2017-08-29 00:00:00,,CUMPLIMIENTO,3339843.61,
311,0000000163,0000000001,1730424,2016-08-29 00:00:00,2016-08-29 00:00:00,ACE FIANZAS MONTERREY,2017-08-29 00:00:00,,ANTICIPO,10019530.82,
312,0000000221,0000000002,1699750,2016-08-23 00:00:00,2016-08-23 00:00:00,"PRIMERO FIANZAS, S.A. DE C.V.",2017-08-23 00:00:00,,CUMPLIMIENTO,966666.67,
313,0000000221,0000000001,1699749,2016-08-23 00:00:00,2016-08-23 00:00:00,"PRIMERO FIANZAS, S.A. DE C.V.",2017-08-23 00:00:00,,ANTICIPO,2900000.01,
314,0000000187,0000000002,III-491315-RC,2016-08-24 00:00:00,2016-08-24 00:00:00,FIANZAS ATLAS S.A.,2017-08-24 00:00:00,,CUMPLIMIENTO,1230014.74,
315,0000000187,0000000001,III-491314-RC,2016-08-24 00:00:00,2016-08-24 00:00:00,FIANZAS ATLAS S.A.,2017-08-24 00:00:00,,ANTICIPO,369005.24,
316,0000000178,0000000002,1731281,2016-08-24 00:00:00,2016-08-24 00:00:00,ACE FIANZAS MONTERREY,2017-08-24 00:00:00,,CUMPLIMIENTO,122136.48,
317,0000000178,0000000001,1731277,2016-08-24 00:00:00,2016-08-24 00:00:00,ACE FIANZAS MONTERREY,2017-08-24 00:00:00,,ANTICIPO,366409.44,
318,0000000179,0000000002,1731281,2016-08-24 00:00:00,2016-08-24 00:00:00,ACE FIANZAS  MONTERREY,2017-08-24 00:00:00,,CUMPLIMIENTO,122136.48,
319,0000000179,0000000001,1731277,2016-08-24 00:00:00,2016-08-24 00:00:00,ACE FIANZAS  MONTERREY,2017-08-24 00:00:00,,ANTICIPO,366409.44,
320,0000000180,0000000002,1731281,2016-08-24 00:00:00,2016-08-24 00:00:00,ACE FIANZAS MONTERREY,2017-08-24 00:00:00,,CUMPLIMIENTO,122136.48,
321,0000000180,0000000001,1731277,2016-08-24 00:00:00,2016-08-24 00:00:00,ACE FIANZAS MONTERREY,2017-08-24 00:00:00,,ANTICIPO,366409.44,
322,0000000164,0000000002,1744173,2016-08-24 00:00:00,2016-08-24 00:00:00,"PRIMERO FIANZAS, S.A.",2017-08-24 00:00:00,,CUMPLIMIENTO,122716.58,
323,0000000164,0000000001,1744174,2016-08-24 00:00:00,2016-08-24 00:00:00,"PRIMERO FIANZAS, S.A.",2017-08-24 00:00:00,,ANTICIPO,368149.75,
324,0000000165,0000000002,1744173,2016-08-24 00:00:00,2016-08-24 00:00:00,PRIMERO FIANZAS S.A. DE C.V.,2017-08-24 00:00:00,,CUMPLIMIENTO,122716.58,
325,0000000165,0000000001,1744174,2016-08-24 00:00:00,2016-08-24 00:00:00,PRIMERO FIANZAS S.A. DE C.V.,2017-08-24 00:00:00,,ANTICIPO,368149.75,
326,0000000166,0000000002,III-491453-RC,2016-08-24 00:00:00,2016-08-24 00:00:00,FIANZAS ATLAS S.A.,2017-08-24 00:00:00,,CUMPLIMIENTO,119846.58,
327,0000000167,0000000002,1738698,2016-08-24 00:00:00,2016-08-24 00:00:00,PRIMERO FIANZAS S.A.,2017-08-24 00:00:00,,CUMPLIMIENTO,828314.61,
328,0000000167,0000000001,1744172,2016-08-24 00:00:00,2016-08-24 00:00:00,PRIMERO FIANZAS S.A.,2017-08-24 00:00:00,,ANTICIPO,2484943.91,
329,0000000205,0000000002,2021350,2016-08-24 00:00:00,2016-08-24 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2017-08-24 00:00:00,,CUMPLIMIENTO,130628.87,
330,0000000205,0000000001,2021328,2016-08-24 00:00:00,2016-08-24 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2017-08-24 00:00:00,,ANTICIPO,391886.63,
331,0000000168,0000000002,88296093,2016-08-29 00:00:00,2016-08-29 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-08-29 00:00:00,,CUMPLIMIENTO,257835.79,
332,0000000168,0000000001,88296086,2016-08-29 00:00:00,2016-08-29 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-08-29 00:00:00,,ANTICIPO,773507.37,
333,0000000169,0000000002,1730833,2016-08-24 00:00:00,2016-08-24 00:00:00,ACE FIANZAS MONTERREY,2017-08-24 00:00:00,,CUMPLIMIENTO,411346.38,
334,0000000169,0000000001,1730828,2016-08-24 00:00:00,2016-08-24 00:00:00,ACE FIANZAS MONTERREY,2017-08-24 00:00:00,,ANTICIPO,1234039.16,
335,0000000170,0000000002,4197-00258-8,2016-08-24 00:00:00,2016-08-24 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.",2017-08-24 00:00:00,,CUMPLIMIENTO,36248.04,
336,0000000188,0000000002,660817,2016-08-26 00:00:00,2016-08-26 00:00:00,FIANZAS DORAMA S.A.,2017-08-26 00:00:00,,CUMPLIMIENTO,117672.19,
337,0000000188,0000000001,660816,2016-08-26 00:00:00,2016-08-26 00:00:00,FIANZAS DORAMA S.A.,2017-08-26 00:00:00,,ANTICIPO,353016.58,
338,0000000189,0000000002,660817,2016-08-26 00:00:00,2016-08-26 00:00:00,FIANZAS DORAMA S.A.,2017-08-26 00:00:00,,CUMPLIMIENTO,117672.19,
339,0000000189,0000000001,660816,2016-08-26 00:00:00,2016-08-26 00:00:00,FIANZAS DORAMA S.A.,2017-08-26 00:00:00,,ANTICIPO,353016.58,
340,0000000196,0000000002,10083-00296-5,2016-08-29 00:00:00,2016-08-29 00:00:00,"AFIANZADORA INSURGENTES, S.A.",2017-08-29 00:00:00,,CUMPLIMIENTO,69965.72,
341,0000000196,0000000001,10083-00295-8,2016-08-29 00:00:00,2016-08-29 00:00:00,"AFIANZADORA INSURGENTES, S.A.",2017-08-29 00:00:00,,ANTICIPO,209897.17,
342,0000000190,0000000002,III-491671-RC,2016-08-30 00:00:00,2016-08-30 00:00:00,FIANZAS ATLAS S.A.,2017-08-30 00:00:00,,CUMPLIMIENTO,121435.22,
343,0000000190,0000000001,III-491670-RC,2016-08-30 00:00:00,2016-08-30 00:00:00,FIANZAS ATLAS S.A.,2017-08-30 00:00:00,,ANTICIPO,364305.30,
344,0000000195,0000000002,1734343,2016-09-05 00:00:00,2016-09-05 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-09-05 00:00:00,,CUMPLIMIENTO,59584.73,
345,0000000195,0000000001,1734072,2016-09-05 00:00:00,2016-09-05 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-09-05 00:00:00,,ANTICIPO,178754.19,
346,0000000184,0000000002,161060145161143,2016-09-02 00:00:00,2016-09-02 00:00:00,CESCEMEX FIANZAS,2017-09-02 00:00:00,,CUMPLIMIENTO,223374.49,
347,0000000184,0000000001,161060145161142,2016-09-02 00:00:00,2016-09-02 00:00:00,CESCEMEX FIANZAS,2017-09-02 00:00:00,,ANTICIPO,1116872.48,
348,0000000177,0000000002,3344-00163-6,2016-09-05 00:00:00,2016-09-05 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.",2017-09-05 00:00:00,,CUMPLIMIENTO,1249214.74,
349,0000000177,0000000001,3344-00162-1,2016-09-05 00:00:00,2016-09-05 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.",2017-09-05 00:00:00,,ANTICIPO,3747644.24,
350,0000000197,0000000002,88296821,2016-09-05 00:00:00,2016-09-05 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-09-05 00:00:00,,CUMPLIMIENTO,33741.28,
351,0000000197,0000000001,88296822,2016-09-05 00:00:00,2016-09-05 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-09-05 00:00:00,,ANTICIPO,101223.84,
352,0000000198,0000000002,10083-00298-3,2016-09-05 00:00:00,2016-09-05 00:00:00,"AFIANZADORA INSURGENTES, S.A.",2017-09-05 00:00:00,,CUMPLIMIENTO,21343.86,
353,0000000198,0000000001,10083-00297-0,2016-09-05 00:00:00,2016-09-05 00:00:00,"AFIANZADORA INSURGENTES, S.A.",2017-09-05 00:00:00,,ANTICIPO,64031.60,
354,0000000172,0000000002,1735300,2016-09-05 00:00:00,2016-09-05 00:00:00,ACE FIANZAS MONTERREY,2017-09-05 00:00:00,,CUMPLIMIENTO,33337.88,
355,0000000174,0000000002,1733626,2016-09-05 00:00:00,2016-09-05 00:00:00,ACE FIANZAS MONTERREY,2017-09-05 00:00:00,,CUMPLIMIENTO,146840.64,
356,0000000174,0000000001,1733621,2016-09-05 00:00:00,2016-09-05 00:00:00,ACE FIANZAS MONTERREY,2017-09-05 00:00:00,,ANTICIPO,440521.93,
357,0000000185,0000000002,4006-00098-3,2016-09-05 00:00:00,2016-09-05 00:00:00,"AFIANZADORA ASERTA, S.A.",2017-09-05 00:00:00,,CUMPLIMIENTO,209982.29,
358,0000000185,0000000001,4006-00097-2,2016-09-05 00:00:00,2016-09-05 00:00:00,"AFIANZADORA ASERTA, S.A.",2017-09-05 00:00:00,,ANTICIPO,1049911.44,
359,0000000186,0000000002,4006-00098-3,2016-09-05 00:00:00,2016-09-05 00:00:00,"AFIANZADORA ASERTA, S.A.",2017-09-05 00:00:00,,CUMPLIMIENTO,209982.29,
360,0000000186,0000000001,4006-00097-2,2016-09-05 00:00:00,2016-09-05 00:00:00,"AFIANZADORA ASERTA, S.A.",2017-09-05 00:00:00,,ANTICIPO,1049911.44,
361,0000000208,0000000002,1734042,2016-09-05 00:00:00,2016-09-05 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-09-05 00:00:00,,CUMPLIMIENTO,127851.52,
362,0000000208,0000000001,1734043,2016-09-05 00:00:00,2016-09-05 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-09-05 00:00:00,,ANTICIPO,639257.60,
363,0000000209,0000000002,1734052,2016-09-05 00:00:00,2016-09-05 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-09-05 00:00:00,,CUMPLIMIENTO,63315.15,
364,0000000209,0000000001,1734048,2016-09-05 00:00:00,2016-09-05 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-09-05 00:00:00,,ANTICIPO,316575.74,
365,0000000210,0000000002,1735193,2016-09-05 00:00:00,2016-09-05 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-09-05 00:00:00,,CUMPLIMIENTO,69551.99,
366,0000000210,0000000001,1735189,2016-09-05 00:00:00,2016-09-05 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-09-05 00:00:00,,ANTICIPO,347759.93,
367,0000000191,0000000002,1736141,2016-09-05 00:00:00,2016-09-05 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-09-05 00:00:00,,CUMPLIMIENTO,106595.77,
368,0000000191,0000000001,1736138,2016-09-05 00:00:00,2016-09-05 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-09-05 00:00:00,,ANTICIPO,532978.87,
369,0000000211,0000000002,1734270,2016-09-05 00:00:00,2016-09-05 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-09-05 00:00:00,,CUMPLIMIENTO,112411.44,
370,0000000211,0000000001,17342758,2016-09-05 00:00:00,2016-09-05 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-09-05 00:00:00,,ANTICIPO,562057.18,
371,0000000212,0000000002,1734049,2016-09-05 00:00:00,2016-09-05 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-09-05 00:00:00,,CUMPLIMIENTO,70088.10,
372,0000000212,0000000001,1734050,2016-09-05 00:00:00,2016-09-05 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-09-05 00:00:00,,ANTICIPO,350440.53,
373,0000000225,0000000002,161060145161164,2016-09-12 00:00:00,2016-09-12 00:00:00,CESCEMEX FIANZAS,2017-09-12 00:00:00,,CUMPLIMIENTO,67606.60,
374,0000000225,0000000001,161060145161163,2016-09-12 00:00:00,2016-09-12 00:00:00,CESCEMEX FIANZAS,2017-09-12 00:00:00,,ANTICIPO,202819.81,
375,0000000201,0000000002,1728977,2016-09-09 00:00:00,2016-09-09 00:00:00,PRIMERO FINANZAS S.A. DE C.V.,2017-09-09 00:00:00,,CUMPLIMIENTO,97947.96,
376,0000000201,0000000001,1728976,2016-09-09 00:00:00,2016-09-09 00:00:00,PRIMERO FINANZAS S.A. DE C.V.,2017-09-09 00:00:00,,ANTICIPO,293843.87,
377,0000000202,0000000002,1735611,2016-09-09 00:00:00,2016-09-09 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-09-09 00:00:00,,CUMPLIMIENTO,39197.18,
378,0000000202,0000000001,1735612,2016-09-09 00:00:00,2016-09-09 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-09-09 00:00:00,,ANTICIPO,117591.55,
379,0000000192,0000000002,1736263,2016-09-09 00:00:00,2016-09-09 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-09-09 00:00:00,,CUMPLIMIENTO,42684.24,
380,0000000192,0000000001,1736261,2016-09-09 00:00:00,2016-09-09 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-09-09 00:00:00,,ANTICIPO,128052.72,
381,0000000207,0000000002,3270-01309-5,2016-09-09 00:00:00,2016-09-09 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.",2017-09-09 00:00:00,,CUMPLIMIENTO,187979.77,
382,0000000207,0000000001,3270-01307-1,2016-09-09 00:00:00,2016-09-09 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.",2017-09-09 00:00:00,,ANTICIPO,563939.33,
383,0000000215,0000000002,1735136,2016-09-13 00:00:00,2016-09-13 00:00:00,ACE FIANZAS MONTERREY,2017-09-13 00:00:00,,CUMPLIMIENTO,4395622.29,
384,0000000215,0000000001,1735141,2016-09-13 00:00:00,2016-09-13 00:00:00,ACE FIANZAS MONTERREY,2017-09-13 00:00:00,,ANTICIPO,13186866.87,
385,0000000199,0000000002,1735906,2016-09-13 00:00:00,2016-09-13 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-09-13 00:00:00,,CUMPLIMIENTO,54061.28,
386,0000000199,0000000001,1735902,2016-09-13 00:00:00,2016-09-13 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-09-13 00:00:00,,ANTICIPO,162183.84,
387,0000000193,0000000002,1738002,2016-09-20 00:00:00,2016-09-20 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-09-20 00:00:00,,CUMPLIMIENTO,120783.39,
388,0000000193,0000000001,1738004,2016-09-20 00:00:00,2016-09-20 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-09-20 00:00:00,,ANTICIPO,362350.17,
389,0000000203,0000000002,3344-00168-1,2016-09-20 00:00:00,2016-09-20 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.",2017-09-20 00:00:00,,CUMPLIMIENTO,90093.82,
390,0000000203,0000000001,3344-00167-6,2016-09-20 00:00:00,2016-09-20 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.",2017-09-20 00:00:00,,ANTICIPO,270281.48,
391,0000000213,0000000002,669421,2016-09-20 00:00:00,2016-09-20 00:00:00,FIANZAS DORAMA S.A.,2017-09-20 00:00:00,,CUMPLIMIENTO,120549.33,
392,0000000213,0000000001,669414,2016-09-20 00:00:00,2016-09-20 00:00:00,FIANZAS DORAMA S.A.,2017-09-20 00:00:00,,ANTICIPO,361648.00,
393,0000000214,0000000002,1739036,2016-09-28 00:00:00,2016-09-28 00:00:00,ACE FIANZAS MONTERREY,2017-09-28 00:00:00,,CUMPLIMIENTO,66050.40,
394,0000000214,0000000001,1739040,2016-09-28 00:00:00,2016-09-28 00:00:00,ACE FIANZAS MONTERREY,2017-09-28 00:00:00,,ANTICIPO,198151.19,
395,0000000194,0000000002,668452,2016-09-21 00:00:00,2016-09-21 00:00:00,FIANZAS DORAMA S.A.,2017-09-21 00:00:00,,CUMPLIMIENTO,113161.38,
396,0000000194,0000000001,668448,2016-09-21 00:00:00,2016-09-21 00:00:00,FIANZAS DORAMA S.A.,2017-09-21 00:00:00,,ANTICIPO,565806.89,
397,0000000222,0000000002,10083-00300-5,2016-09-23 00:00:00,2016-09-23 00:00:00,AFIANZADORA INSURGENTES S.A.,2017-09-23 00:00:00,,CUMPLIMIENTO,20922.41,
398,0000000222,0000000001,10083-00299-4,2016-09-23 00:00:00,2016-09-23 00:00:00,AFIANZADORA INSURGENTES S.A.,2017-09-23 00:00:00,,ANTICIPO,62767.25,
399,0000000216,0000000002,1739008,2016-09-23 00:00:00,2016-09-23 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-09-23 00:00:00,,CUMPLIMIENTO,231440.54,
400,0000000216,0000000001,1739020,2016-09-23 00:00:00,2016-09-23 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-09-23 00:00:00,,ANTICIPO,694321.62,
401,0000000217,0000000002,161100145161490,2016-10-03 00:00:00,2016-10-03 00:00:00,CESCEMEX FIANZAS,2017-10-03 00:00:00,,CUMPLIMIENTO,24353.78,
402,0000000217,0000000001,161100145161488,2016-10-03 00:00:00,2016-10-03 00:00:00,CESCEMEX FIANZAS,2017-10-03 00:00:00,,ANTICIPO,73061.35,
403,0000000219,0000000002,III-492800-RC,2016-10-06 00:00:00,2016-10-06 00:00:00,FIANZAS ATLAS,2017-10-06 00:00:00,,CUMPLIMIENTO,54719.04,
404,0000000219,0000000001,III-492799-RC,2016-10-06 00:00:00,2016-10-06 00:00:00,FIANZAS ATLAS,2017-10-06 00:00:00,,ANTICIPO,164157.12,
405,0000000220,0000000002,III-492800-RC,2016-10-06 00:00:00,2016-10-06 00:00:00,FIANZAS ATLAS S.A.,2017-10-06 00:00:00,,CUMPLIMIENTO,54719.04,
406,0000000220,0000000001,III-492799-RC,2016-10-06 00:00:00,2016-10-06 00:00:00,FIANZAS ATLAS S.A.,2017-10-06 00:00:00,,ANTICIPO,164157.12,
407,0000000224,0000000002,1744631,2016-10-13 00:00:00,2016-10-13 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-10-13 00:00:00,,CUMPLIMIENTO,120397.12,
408,0000000224,0000000001,1744632,2016-10-13 00:00:00,2016-10-13 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-10-13 00:00:00,,ANTICIPO,361191.38,
409,0000000226,0000000002,1701689-0000,2016-10-27 00:00:00,2016-11-09 00:00:00,LIBERTY FIANZAS,2017-10-26 00:00:00,,NULL,0.00,NULL
410,0000000226,0000000001,1701688-0000,2016-10-27 00:00:00,2016-11-09 00:00:00,LIBERTY FIANZAS,2017-10-26 00:00:00,,NULL,0.00,NULL
413,0000000229,0000000001,III-492448-RC,2016-09-20 00:00:00,2016-10-07 00:00:00,FIANZAS ATLAS,2016-10-31 00:00:00,,NULL,0.00,NULL
414,0000000229,0000000002,III-492449-RC,2016-09-20 00:00:00,2016-10-07 00:00:00,FIANZAS ATLAS,2016-11-19 00:00:00,,NULL,0.00,NULL
415,0000000230,0000000001,III-492509-RC,2016-09-23 00:00:00,2016-10-03 00:00:00,FIANZAS ATLAS,2016-11-10 00:00:00,,NULL,0.00,NULL
416,0000000230,0000000002,III-492513-RC,2016-09-23 00:00:00,2016-10-03 00:00:00,FIANZAS ATLAS,2016-11-26 00:00:00,,NULL,0.00,NULL
417,0000000231,0000000001,88297191 00000 0000,2016-08-25 00:00:00,2016-09-09 00:00:00,CHUBB,2016-12-30 00:00:00,,NULL,0.00,NULL
418,0000000231,0000000002,88297019 00000 0000,2016-08-25 00:00:00,2016-09-09 00:00:00,CHUBB,2016-12-30 00:00:00,,NULL,0.00,NULL
421,0000000233,0000000001,1739549,2016-09-23 00:00:00,2016-09-30 00:00:00,ACE FIANZAS MONTERREY,2016-12-31 00:00:00,,NULL,0.00,NULL
422,0000000233,0000000002,1739547,2016-09-23 00:00:00,2016-09-30 00:00:00,ACE FIANZAS MONTERREY,2016-12-31 00:00:00,,NULL,0.00,NULL
423,0000000234,0000000001,1739046,2016-09-13 00:00:00,2016-10-03 00:00:00,ACE FIANZAS MONTERREY,2016-10-25 00:00:00,,NULL,0.00,NULL
424,0000000234,0000000002,1739052,2016-09-13 00:00:00,2016-10-03 00:00:00,ACE FIANZAS MONTERREY,2016-10-25 00:00:00,,NULL,0.00,NULL
425,0000000094,0000000002,1717961,2016-10-21 00:00:00,2016-10-27 00:00:00,ACE FIANZAS MONTERREY,2016-12-04 00:00:00,0000000003,NULL,0.00,NULL
426,0000000236,0000000001,16A29505,2016-10-04 00:00:00,2016-10-17 00:00:00,FIANZAS DORAMA S A,2017-02-04 00:00:00,,NULL,0.00,NULL
427,0000000236,0000000002,16A29519,2016-10-04 00:00:00,2016-10-17 00:00:00,FIANZAS DORAMA S A,2017-02-04 00:00:00,,NULL,0.00,NULL
428,0000000237,0000000001,16A29505,2016-10-04 00:00:00,2016-10-17 00:00:00,FIANZAS DORAMA S A,2017-02-04 00:00:00,,NULL,0.00,NULL
429,0000000237,0000000002,16A29519,2016-10-04 00:00:00,2016-10-17 00:00:00,FIANZAS DORAMA S A,2017-02-04 00:00:00,,NULL,0.00,NULL
430,0000000238,0000000001,1748207,2016-10-13 00:00:00,2016-10-27 00:00:00,"ACE FIANZAS MONTERREY, S A",2016-11-19 00:00:00,,NULL,0.00,NULL
431,0000000238,0000000002,1748213,2016-10-13 00:00:00,2016-10-27 00:00:00,"ACE FIANZAS MONTERREY, S A",2016-11-19 00:00:00,,NULL,0.00,NULL
432,0000000240,0000000001,1748156,2016-10-27 00:00:00,2016-11-03 00:00:00,ACE FIANZAS MONTERREY S A,2017-04-15 00:00:00,,NULL,0.00,NULL
433,0000000240,0000000002,1748158,2016-10-27 00:00:00,2016-11-03 00:00:00,ACE FIANZAS MONTERREY,2017-04-15 00:00:00,,NULL,0.00,NULL
434,0000000241,0000000001,1748562,2016-10-21 00:00:00,2016-11-04 00:00:00,"ACE FIANZAS MONTERREY, S A",2017-03-04 00:00:00,,NULL,0.00,NULL
435,0000000241,0000000002,1748564,2016-10-21 00:00:00,2016-11-04 00:00:00,"ACE FIANZAS MONTERREY, S A",2017-03-04 00:00:00,,NULL,0.00,NULL
436,0000000242,0000000001,16A34648,2016-10-26 00:00:00,2016-11-04 00:00:00,FIANZAS DORAMA S A,2017-02-25 00:00:00,,NULL,0.00,NULL
437,0000000242,0000000002,16A34646,2016-10-26 00:00:00,2016-11-04 00:00:00,FIANZAS DORAMA S A,2017-02-25 00:00:00,,NULL,0.00,NULL
438,0000000243,0000000001,16A34648,2016-10-26 00:00:00,2016-11-04 00:00:00,FIANZAS DORAMA S A,2017-02-25 00:00:00,,NULL,0.00,NULL
439,0000000243,0000000002,16A34646,2016-10-26 00:00:00,2016-11-04 00:00:00,FIANZAS DORAMA S A,2017-02-25 00:00:00,,NULL,0.00,NULL
440,0000000244,0000000001,III-493816-RC,2016-11-01 00:00:00,2016-11-04 00:00:00,"FIANZAS ATLAS, SA",2016-12-24 00:00:00,,NULL,0.00,NULL
441,0000000244,0000000002,III-493817-RC,2016-11-01 00:00:00,2016-11-04 00:00:00,FIANZAS ATLAS SA,2016-12-24 00:00:00,,NULL,0.00,NULL
442,0000000245,0000000001,1739308,2016-09-23 00:00:00,2016-10-03 00:00:00,ACE FIANZAS MONTERREY,2016-12-24 00:00:00,,NULL,0.00,NULL
443,0000000245,0000000002,1739312,2016-09-23 00:00:00,2016-10-03 00:00:00,ACE FIANZAS MONTERREY,2016-12-24 00:00:00,,NULL,0.00,NULL
444,0000000246,0000000001,1739308,2016-09-23 00:00:00,2016-10-03 00:00:00,ACE FIANZAS MONTERREY,2016-12-24 00:00:00,,NULL,0.00,NULL
445,0000000246,0000000002,1739312,2016-09-23 00:00:00,2016-10-03 00:00:00,ACE FIANZAS MONTERREY,2016-12-24 00:00:00,,NULL,0.00,NULL
448,0000000248,0000000001,1752117,2016-11-07 00:00:00,2016-11-11 00:00:00,ACE FIANZAS MONTERREY,2017-03-11 00:00:00,,NULL,0.00,NULL
449,0000000248,0000000002,1752127,2016-11-07 00:00:00,2016-11-11 00:00:00,ACE FIANZAS MONTERREY,2017-03-11 00:00:00,,NULL,0.00,NULL
450,0000000249,0000000001,1752117,2016-11-07 00:00:00,2016-11-11 00:00:00,ACE FIANZAS MONTERREY,2017-03-11 00:00:00,,NULL,0.00,NULL
451,0000000249,0000000002,1752127,2016-11-07 00:00:00,2016-11-11 00:00:00,ACE FIANZAS MONTERREY,2017-03-11 00:00:00,,NULL,0.00,NULL
452,0000000250,0000000001,1753156-0000,2016-10-04 00:00:00,2016-10-21 00:00:00,PRIMERO FIANZAS S.A. DE C.V.,2017-01-28 00:00:00,,NULL,0.00,NULL
453,0000000250,0000000002,1753155-0000,2016-10-04 00:00:00,2016-10-21 00:00:00,PRIMERO FIANZAS S.A. DE C.V.,2017-01-28 00:00:00,,NULL,0.00,NULL
454,0000000251,0000000001,1753156-0000,2016-10-04 00:00:00,2016-10-21 00:00:00,PRIMERO FIANZAS S.A. DE C.V.,2017-01-28 00:00:00,,NULL,0.00,NULL
455,0000000251,0000000002,1753155-0000,2016-10-04 00:00:00,2016-10-21 00:00:00,PRIMERO FIANZAS S.A. DE C.V.,2017-01-28 00:00:00,,NULL,0.00,NULL
