Id_Contrato_Fianza,Id_Contrato,Id_Fianza,Numero_Fianza,Fecha_Emision,Fecha_Recepcion,Nombre_Afianzadora,Fecha_Liberacion,Id_Contrato_Ampliacion,Descripcion_Fianza,Importe_Fianza,
550,258,1,2029328,20/09/2016 00:00,30/09/2016 00:00,"AFIANZADORA SOFIMEX, S.A.",20/09/2017 00:00,,NULL,0,NULL
551,258,2,2029332,20/09/2016 00:00,30/09/2016 00:00,"AFIANZADORA SOFIMEX, S.A.",20/09/2017 00:00,,NULL,0,NULL
552,298,2,1753965,07/11/2016 00:00,17/11/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",07/11/2017 00:00,,NULL,0,NULL
553,298,1,1753968,07/11/2016 00:00,17/11/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",07/11/2017 00:00,,NULL,0,NULL
554,299,1,III-494075-RC,08/11/2016 00:00,11/11/2016 00:00,"FIANZAS ATLAS, S.A.",08/11/2017 00:00,,NULL,0,NULL
555,299,2,III-494077-RC,08/11/2016 00:00,11/11/2016 00:00,"FIANZAS ATLAS, S.A.",08/11/2017 00:00,,NULL,0,NULL
556,300,1,16A37593,29/11/2016 00:00,01/12/2016 00:00,"FIANZAS DORAMA, S.A.",15/12/2016 00:00,,NULL,0,NULL
557,300,2,16A37594,29/11/2016 00:00,01/12/2016 00:00,"FIANZAS DORAMA, S.A.",29/11/2017 00:00,,NULL,0,NULL
558,302,1,1774513,07/11/2016 00:00,22/11/2016 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",07/11/2017 00:00,,NULL,0,NULL
559,302,2,1774514,07/11/2016 00:00,22/11/2016 00:00,"LIBERTY FIANZAS, S.A.",07/11/2017 00:00,,NULL,0,NULL
560,304,1,2042075,07/11/2016 00:00,17/11/2016 00:00,"AFIANZADORA SOFIMEX, S.A.",07/11/2017 00:00,,NULL,0,NULL
561,304,2,2042068,07/11/2016 00:00,17/11/2016 00:00,"AFIANZADORA SOFIMEX, S.A.",07/11/2017 00:00,,NULL,0,NULL
562,305,1,2042075,07/11/2016 00:00,17/11/2016 00:00,"AFIANZADORA SOFIMEX, S.A.",07/11/2017 00:00,,NULL,0,NULL
563,305,2,2042068,07/11/2016 00:00,17/11/2016 00:00,"AFIANZADORA SOFIMEX, S.A.",07/11/2017 00:00,,NULL,0,NULL
564,306,2,1753768,08/11/2016 00:00,15/11/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",08/11/2017 00:00,,NULL,0,NULL
565,306,1,1753763,08/11/2016 00:00,15/11/2016 00:00,"ACE FIANZAS MONTERREY, S.A. ",08/11/2017 00:00,,NULL,0,NULL
566,307,1,2042979,10/11/2016 00:00,02/11/2016 00:00,"AFIANZADORA SOFIMEX, S.A.",10/11/2017 00:00,,NULL,0,NULL
567,307,2,2042985,10/11/2016 00:00,22/11/2016 00:00,"AFIANZADORA SOFIMEX, S.A.",10/11/2017 00:00,,NULL,0,NULL
568,308,1,1755674,10/11/2016 00:00,22/11/2016 00:00,ACE FIANZAS MONTERREY,10/11/2017 00:00,,NULL,0,NULL
569,308,2,1755672,10/11/2016 00:00,22/11/2016 00:00,ACE FIANZAS MONTERREY,10/11/2017 00:00,,NULL,0,NULL
570,309,1,1.611E+14,11/11/2016 00:00,18/11/2016 00:00,"CESCE FIANZAS MEXICO, S.A. DE C.V.",11/11/2017 00:00,,NULL,0,NULL
571,309,2,1.611E+14,11/11/2016 00:00,18/11/2016 00:00,"CESCE FIANZAS MEXICO, S.A. DE C.V.",11/11/2017 00:00,,NULL,0,NULL
572,310,1,687615,16/11/2016 00:00,07/12/2016 00:00,"FIANZAS DORAMA, S.A.",16/11/2017 00:00,,NULL,0,NULL
573,310,2,687620,16/11/2016 00:00,07/12/2016 00:00,"FIANZAS DORAMA, S.A.",15/12/2016 00:00,,NULL,0,NULL
574,311,1,1758765,16/11/2016 00:00,30/11/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",16/11/2017 00:00,,NULL,0,NULL
575,311,2,1758755,16/11/2016 00:00,30/11/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",16/11/2017 00:00,,NULL,0,NULL
576,312,1,2046221,23/11/2016 00:00,29/11/2016 00:00,"AFIANZADORA SOFIMEX, S.A.",23/11/2017 00:00,,NULL,0,NULL
577,312,2,2046249,23/11/2016 00:00,29/11/2016 00:00,"AFIANZADORA SOFIMEX, S.A.",23/11/2017 00:00,,NULL,0,NULL
580,315,1,16A35555,15/11/2016 00:00,22/11/2016 00:00,FIANZAS DORAMA S.A.,14/11/2017 00:00,,NULL,0,NULL
581,315,2,16A35557,15/11/2016 00:00,22/11/2016 00:00,FIANZAS DORAMA S.A.,14/11/2017 00:00,,NULL,0,NULL
582,316,2,III-494455-RC,14/11/2016 00:00,23/11/2016 00:00,"FIANZAS ATLAS, S.A.",13/11/2017 00:00,,NULL,0,NULL
583,316,1,III-494453-RC,14/11/2016 00:00,23/11/2016 00:00,"FIANZAS ATLAS, S.A.",13/11/2017 00:00,,NULL,0,NULL
584,317,1,10083-00308-7,23/11/2016 00:00,28/11/2016 00:00,"AFIANZADORA INSURGENTES, S.A. DE C.V.",23/11/2017 00:00,,NULL,0,NULL
585,317,2,10083-00309-2,23/11/2016 00:00,28/11/2016 00:00,"AFIANZADORA INSURGENTES, S.A. DE C.V.",23/11/2017 00:00,,NULL,0,NULL
586,318,1,682396,15/11/2016 00:00,17/11/2016 00:00,"FIANZAS DORAMA, S.A.",17/11/2017 00:00,,NULL,0,NULL
587,318,2,682401,15/11/2016 00:00,17/11/2016 00:00,"FIANZAS DORAMA, S.A.",15/11/2017 00:00,,NULL,0,NULL
588,319,1,2049866,25/12/2016 00:00,07/12/2016 00:00,"AFIANZADORA SOFIMEX, S.A.",25/12/2017 00:00,,NULL,0,NULL
589,319,2,2049876,25/11/2016 00:00,07/12/2016 00:00,"AFIANZADORA SOFIMEX, S.A.",25/11/2017 00:00,,NULL,0,NULL
590,320,1,III-494978-RC,25/11/2016 00:00,02/12/2016 00:00,"FIANZAS ATLAS, S.A.",25/11/2017 00:00,,NULL,0,NULL
591,320,2,III-494979-RC,25/11/2016 00:00,02/12/2016 00:00,"FIANZAS ATLAS, S.A.",25/11/2017 00:00,,NULL,0,NULL
592,321,1,1.611E+14,25/11/2016 00:00,01/12/2016 00:00,"CESCE FIANZAS MEXICO, S.A. DE C.V.",25/11/2017 00:00,,NULL,0,NULL
593,321,2,1.611E+14,25/11/2016 00:00,01/12/2016 00:00,"CESCE FIANZAS MEXICO, S.A. DE C.V.",25/11/2017 00:00,,NULL,0,NULL
596,323,1,4197-00299-1,29/11/2016 00:00,01/12/2016 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",29/11/2017 00:00,,NULL,0,NULL
597,323,2,4197-00300-6,29/11/2016 00:00,01/12/2016 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",29/11/2017 00:00,,NULL,0,NULL
598,324,2,1761357,29/11/2016 00:00,08/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",29/11/2017 00:00,,NULL,0,NULL
599,324,1,1761354,29/11/2016 00:00,08/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",29/11/2017 00:00,,NULL,0,NULL
600,325,1,1761354,29/11/2016 00:00,08/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",29/11/2017 00:00,,NULL,0,NULL
601,325,2,1761357,29/11/2016 00:00,08/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",29/11/2017 00:00,,NULL,0,NULL
602,326,2,1760886,29/11/2016 00:00,08/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",29/11/2017 00:00,,NULL,0,NULL
603,326,1,1760880,29/11/2016 00:00,08/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",29/11/2017 00:00,,NULL,0,NULL
604,327,1,1760880,29/11/2016 00:00,08/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",29/11/2017 00:00,,NULL,0,NULL
605,327,2,1760886,29/11/2016 00:00,08/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",29/11/2017 00:00,,NULL,0,NULL
606,328,1,III-495152-RC,29/11/2016 00:00,02/12/2016 00:00,"FIANZAS ATLAS, S.A.",29/11/2017 00:00,,NULL,0,NULL
607,328,2,III-495153-RC,29/11/2016 00:00,02/12/2016 00:00,"FIANZAS ATLAS, S.A.",29/11/2017 00:00,,NULL,0,NULL
608,329,1,III-495152-RC,29/11/2016 00:00,02/12/2016 00:00,"FIANZAS ATLAS, S.A.",29/11/2017 00:00,,NULL,0,NULL
609,329,2,III-495153-RC,29/11/2016 00:00,02/12/2016 00:00,"FIANZAS ATLAS, S.A.",29/11/2017 00:00,,NULL,0,NULL
610,330,1,4566,12/12/2016 00:00,09/12/2016 00:00,"ZURICH FIANZAS MEXICO, S.A. DE C.V.",11/12/2017 00:00,,NULL,0,NULL
611,330,2,4567,12/12/2016 00:00,09/12/2016 00:00,"ZURICH FIANZAS MEXICO, S.A. DE C.V.",11/12/2017 00:00,,NULL,0,NULL
612,331,1,16A29667,04/10/2016 00:00,14/10/2016 00:00,DORAMA,04/10/2017 00:00,,NULL,0,NULL
613,331,2,16A29676,04/10/2016 00:00,14/10/2016 00:00,DORAMA,04/10/2017 00:00,,NULL,0,NULL
614,332,2,3270-01336-5,25/11/2016 00:00,02/12/2016 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",24/11/2017 00:00,,NULL,0,NULL
615,332,1,3270-01335-0,25/11/2016 00:00,02/12/2016 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",24/11/2017 00:00,,NULL,0,NULL
616,333,1,1774591,29/11/2016 00:00,07/12/2016 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",28/11/2017 00:00,,NULL,0,NULL
617,333,2,1774592,28/11/2016 00:00,07/12/2016 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",27/11/2017 00:00,,NULL,0,NULL
618,94,2,1717961,29/11/2016 00:00,15/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",28/11/2017 00:00,15,NULL,0,NULL
619,102,1,88293578,14/12/2016 00:00,19/12/2016 00:00,"CHUBB DE MEXICO COMPAÑIA AFIANZADORA, S.A. DE C.V.",13/12/2017 00:00,16,NULL,0,NULL
620,102,2,88293583,13/12/2016 00:00,19/12/2016 00:00,"CHUBB DE MEXICO COMPAÑIA AFIANZADORA, S.A. DE C.V.",12/12/2017 00:00,16,NULL,0,NULL
621,91,2,2006541,05/12/2016 00:00,16/12/2016 00:00,"AFIANZADORA SOFIMEX, S.A.",04/12/2017 00:00,18,NULL,0,NULL
624,335,1,688570,23/11/2016 00:00,08/12/2016 00:00,"FIANZAS DORAMA, S.A.",22/11/2017 00:00,,NULL,0,NULL
625,335,2,688574,23/11/2016 00:00,08/12/2016 00:00,"FIANZAS DORAMA, S.A.",23/11/2017 00:00,,NULL,0,NULL
626,254,1,690722,06/12/2016 00:00,19/12/2016 00:00,"FIANZAS DORAMA, S.A.",05/12/2017 00:00,21,NULL,0,NULL
627,254,2,689268,06/12/2016 00:00,19/12/2016 00:00,"FIANZAS DORAMA, S.A.",05/12/2017 00:00,21,NULL,0,NULL
628,336,2,1757526,23/11/2016 00:00,29/11/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",23/11/2017 00:00,,NULL,0,NULL
629,336,1,1766815,23/11/2016 00:00,21/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",23/11/2017 00:00,,NULL,0,NULL
630,337,1,1766815,23/11/2016 00:00,21/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",23/11/2017 00:00,,NULL,0,NULL
631,337,2,1757526,23/11/2016 00:00,29/11/2016 00:00,"ACE FIANZAS MONTERREY, S.A. ",23/11/2017 00:00,,NULL,0,NULL
632,339,2,1756545,15/11/2016 00:00,25/11/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",14/11/2017 00:00,,NULL,0,NULL
633,339,1,1756551,15/11/2016 00:00,25/11/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",14/11/2017 00:00,,NULL,0,NULL
634,340,1,1761527,29/11/2016 00:00,09/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",29/11/2017 00:00,,NULL,0,NULL
635,340,2,1761533,29/11/2016 00:00,09/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",29/11/2017 00:00,,NULL,0,NULL
636,341,1,1761527,29/11/2016 00:00,09/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",29/11/2017 00:00,,NULL,0,NULL
637,341,2,1761533,29/11/2016 00:00,09/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",29/11/2017 00:00,,NULL,0,NULL
638,343,2,687671,30/11/2016 00:00,08/12/2016 00:00,"FIANZAS DORAMA, S.A.",30/11/2017 00:00,,NULL,0,NULL
639,344,1,688387,05/12/2016 00:00,14/12/2016 00:00,"FIANZAS DORAMA, S.A.",04/12/2017 00:00,,NULL,0,NULL
640,344,2,688392,05/12/2016 00:00,14/12/2016 00:00,"FIANZAS DORAMA, S.A.",04/12/2017 00:00,,NULL,0,NULL
641,345,1,III-495108-RC,29/11/2016 00:00,13/12/2016 00:00,"FIANZAS ATLAS, S.A.",29/11/2017 00:00,,NULL,0,NULL
642,345,2,III-495110-RC,29/11/2016 00:00,13/12/2016 00:00,"FIANZAS ATLAS, S.A.",29/11/2017 00:00,,NULL,0,NULL
643,346,1,1761218,29/11/2016 00:00,15/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",29/11/2017 00:00,,NULL,0,NULL
644,346,2,1761221,29/11/2016 00:00,15/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",29/11/2017 00:00,,NULL,0,NULL
645,347,1,III-495150-RC,30/11/2016 00:00,01/12/2016 00:00,"FIANZAS ATLAS, S.A.",30/11/2016 00:00,,NULL,0,NULL
646,347,2,III-495151-RC,30/11/2016 00:00,01/12/2016 00:00,"FIANZAS ATLAS, S.A.",30/11/2017 00:00,,NULL,0,NULL
647,348,1,III-495294-RC,05/12/2016 00:00,08/12/2016 00:00,"FIANZAS ATLAS, S.A.",04/12/2017 00:00,,NULL,0,NULL
648,348,2,III-495295-RC,05/12/2016 00:00,26/12/2016 00:00,"FIANZAS ATLAS, S.A.",04/12/2017 00:00,,NULL,0,NULL
649,320,2,III-494979-RC,20/12/2016 00:00,21/12/2016 00:00,"FIANZAS ATLAS, S.A.",19/12/2017 00:00,23,NULL,0,NULL
650,350,2,2043050,10/11/2016 00:00,15/12/2016 00:00,"AFIANZADORA SOFIMEX, S.A.",09/11/2017 00:00,,NULL,0,NULL
651,350,1,2043033,10/11/2016 00:00,15/12/2016 00:00,"AFIANZADORA SOFIMEX, S.A.",09/11/2017 00:00,,NULL,0,NULL
654,168,2,88296093,16/12/2016 00:00,21/12/2016 00:00,"CHUBB DE MEXICO COMPAÑIA AFIANZADORA, S.A. DE C.V.",15/12/2017 00:00,26,NULL,0,NULL
655,70,2,2038,20/06/2016 00:00,21/12/2016 00:00,"ZURICH FIANZAS MEXICO, S.A. DE C.V.",19/06/2017 00:00,27,NULL,0,NULL
656,283,2,III-494455-RC,14/12/2016 00:00,26/12/2016 00:00,"FIANZAS ATLAS, S.A.",13/12/2017 00:00,30,NULL,0,NULL
657,316,2,III-494455-RC,14/12/2016 00:00,26/12/2016 00:00,"FIANZAS ATLAS, S.A.",13/12/2017 00:00,31,NULL,0,NULL
659,268,2,III-494645-RC,13/12/2016 00:00,27/12/2016 00:00,"FIANZAS ATLAS, S.A.",12/12/2017 00:00,36,NULL,0,NULL
660,351,1,4550,23/11/2016 00:00,27/12/2016 00:00,"ZURICH FIANZAS MEXICO, S.A. DE C.V.",22/11/2017 00:00,,NULL,0,NULL
661,351,2,4551,23/11/2016 00:00,19/12/2016 00:00,"ZURICH FIANZAS MEXICO, S.A. DE C.V.",22/11/2017 00:00,,NULL,0,NULL
663,268,2,III-494645-RC,27/12/2016 00:00,27/12/2016 00:00,"FIANZAS ATLAS, S.A.",27/12/2016 00:00,36,NULL,0,NULL
666,339,2,1756545,13/12/2016 00:00,23/12/2016 00:00,ACE FIANZAS MONTERREY,13/12/2017 00:00,37,NULL,0,NULL
667,162,1,1730718,13/12/2016 00:00,23/12/2016 00:00,ACE FIANZAS MONTERREY,13/12/2017 00:00,38,NULL,0,NULL
668,162,2,1730722,13/12/2016 00:00,23/12/2016 00:00,ACE FIANZAS MONTERREY,13/12/2017 00:00,38,NULL,0,NULL
669,230,2,III-492513-RC,06/12/2016 00:00,20/12/2016 00:00,"FIANZAS ATLAS, S.A.",06/12/2017 00:00,39,NULL,0,NULL
670,354,1,1760145,23/11/2016 00:00,22/12/2016 00:00,ACE FIANZAS MONTERREY,23/11/2017 00:00,,NULL,0,NULL
671,354,2,1760146,23/11/2016 00:00,05/12/2016 00:00,ACE FIANZAS MONTERRY,23/11/2017 00:00,,NULL,0,NULL
672,355,1,1760145,23/11/2016 00:00,22/12/2016 00:00,ACE FIANZAS MONTERREY,23/11/2017 00:00,,NULL,0,NULL
673,355,2,1760146,23/11/2016 00:00,05/12/2016 00:00,ACE FIANZAS MONTERREY,23/11/2017 00:00,,NULL,0,NULL
10670,358,1,4197-00310-5,30/11/2016 00:00,21/12/2016 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",30/11/2017 00:00,,NULL,0,NULL
10671,358,2,4197-00311-0,30/11/2016 00:00,21/12/2016 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",30/11/2017 00:00,,NULL,0,NULL
10672,359,1,1764224,09/12/2016 00:00,16/12/2016 00:00,ACE FIANZAS MONTERREY,09/12/2017 00:00,,NULL,0,NULL
10673,359,2,1764228,09/12/2016 00:00,16/12/2016 00:00,ACE FIANZAS MONTERREY,09/12/2017 00:00,,NULL,0,NULL
10674,360,1,1.611E+14,14/12/2016 00:00,21/12/2016 00:00,"CESCE FIANZAS MÉXICO, S.A. DE C.V.",14/12/2017 00:00,,NULL,0,NULL
10675,360,2,1.611E+14,14/12/2016 00:00,21/12/2016 00:00,"CESCE FIANZAS MÉXICO, S.A. DE C.V.",14/12/2017 00:00,,NULL,0,NULL
10676,361,1,2056684,14/12/2016 00:00,22/12/2016 00:00,"AFIANZADORA SOFIMEX, S.A.",14/12/2017 00:00,,NULL,0,NULL
10677,361,2,2056689,14/12/2016 00:00,22/12/2016 00:00,"AFIANZADORA SOFIMEX, S.A.",14/12/2017 00:00,,NULL,0,NULL
10678,362,1,1767354,15/12/2016 00:00,20/12/2016 00:00,ACE FIANZAS MONTERREY,15/12/2017 00:00,,NULL,0,NULL
10679,362,2,1767351,15/12/2016 00:00,20/12/2016 00:00,ACE FIANZAS MONTERREY,15/12/2017 00:00,,NULL,0,NULL
10680,363,1,3449-00676-7,15/12/2016 00:00,21/12/2016 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",15/12/2017 00:00,,NULL,0,NULL
10681,363,2,3449-00677-0,15/12/2016 00:00,21/12/2016 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",15/12/2017 00:00,,NULL,0,NULL
10682,364,1,1768166,19/12/2016 00:00,22/12/2016 00:00,ACE FIANZAS MONTERREY,19/12/2017 00:00,,NULL,0,NULL
10683,364,2,1768171,19/12/2016 00:00,22/12/2016 00:00,ACE FIANZAS MONTERREY,19/12/2017 00:00,,NULL,0,NULL
10684,365,1,1767501,05/12/2016 00:00,20/12/2016 00:00,ACE FIANZAS MONTERREY,05/12/2017 00:00,,NULL,0,NULL
10685,365,2,1767507,05/12/2016 00:00,20/12/2016 00:00,ACE FIANZAS MONTERREY,05/12/2017 00:00,,NULL,0,NULL
10686,306,1,1753763,23/12/2016 00:00,04/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",22/12/2017 00:00,40,NULL,0,NULL
10687,306,2,1753768,23/12/2016 00:00,04/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",22/12/2017 00:00,40,NULL,0,NULL
10688,163,1,1730424,23/12/2016 00:00,06/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",22/12/2017 00:00,41,NULL,0,NULL
10689,163,2,1730426,23/12/2016 00:00,04/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",22/12/2017 00:00,41,NULL,0,NULL
10690,67,2,88290562 00000 0000,14/11/2016 00:00,02/01/2017 00:00,CHUBB DE MEXICO COMPAÑIA AFIANZADORS,14/11/2017 00:00,42,NULL,0,NULL
10691,68,2,88290562 00000 0000,14/11/2016 00:00,02/01/2017 00:00,CHUBB DE MÉXICO COMPAÑIA AFIANZADORA,04/11/2017 00:00,43,NULL,0,NULL
10692,295,1,1790849,03/11/2016 00:00,05/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",03/11/2017 00:00,44,NULL,0,NULL
10693,295,2,1790850,25/11/2016 00:00,05/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",24/11/2017 00:00,44,NULL,0,NULL
10694,121,2,1724171,14/12/2016 00:00,04/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",13/12/2017 00:00,45,NULL,0,NULL
10695,333,1,1790862,30/12/2016 00:00,09/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",29/12/2017 00:00,46,NULL,0,NULL
10696,333,2,1790863,30/12/2016 00:00,09/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",29/12/2017 00:00,46,NULL,0,NULL
10697,323,1,4197-00299-1,30/12/2016 00:00,09/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",29/12/2017 00:00,47,NULL,0,NULL
10698,323,2,4197-00300-6,30/12/2016 00:00,09/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",29/12/2017 00:00,47,NULL,0,NULL
10700,215,2,1735136,29/12/2016 00:00,29/12/2016 00:00,ACE FIANZAS MONTERREY,29/12/2017 00:00,50,NULL,0,NULL
10701,91,1,2006540,05/12/2016 00:00,28/12/2016 00:00,"AFIANZADORA DOFIMEX, S.A.",05/12/2017 00:00,51,NULL,0,NULL
10702,91,2,2006541,05/12/2016 00:00,28/12/2016 00:00,"AFIANZADORA SOFIMEX, S.A.",05/12/2017 00:00,51,NULL,0,NULL
10703,366,1,699224,13/12/2016 00:00,26/12/2016 00:00,"FIANZAS DORAMA, S.A.",12/12/2017 00:00,,NULL,0,NULL
10704,366,2,699204,13/12/2016 00:00,26/12/2016 00:00,"FIANZAS DORAMA, S.A.",12/12/2017 00:00,,NULL,0,NULL
10705,367,2,1767840,13/12/2016 00:00,26/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",12/12/2017 00:00,,NULL,0,NULL
10706,367,1,1767839,13/12/2016 00:00,26/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",12/12/2017 00:00,,NULL,0,NULL
10707,315,1,708324,21/12/2016 00:00,06/01/2017 00:00,"FIANZAS DORAMA, S.A.",20/12/2017 00:00,52,NULL,0,NULL
10708,315,2,708329,21/12/2016 00:00,06/01/2017 00:00,"FIANZAS DORAMA, S.A.",20/12/2017 00:00,52,NULL,0,NULL
10709,296,1,10124-00030-1,23/12/2016 00:00,05/01/2017 00:00,"AFIANZADORA INSURGENTES, S.A. DE C.V.",22/12/2017 00:00,53,NULL,0,NULL
10710,296,2,10124-00031-0,23/12/2016 00:00,05/01/2017 00:00,"AFIANZADORA INSURGENTES, S.A. DE C.V.",22/12/2017 00:00,53,NULL,0,NULL
10711,177,1,3344-0162-1,21/12/2016 00:00,29/12/2016 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",21/12/2017 00:00,54,NULL,0,NULL
10712,177,2,3344-00163-6,21/12/2016 00:00,29/12/2016 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",21/12/2017 00:00,54,NULL,0,NULL
10713,275,1,1765156-0000,14/12/2016 00:00,27/12/2016 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",14/12/2017 00:00,55,NULL,0,NULL
10714,275,2,1765157-0000,14/12/2016 00:00,27/12/2016 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",14/12/2017 00:00,55,NULL,0,NULL
10715,292,2,1754161,14/12/2016 00:00,19/01/2017 00:00,ACE FIANZAS MONTERREY,14/12/2017 00:00,57,NULL,0,NULL
10716,368,1,689034,13/12/2016 00:00,16/12/2016 00:00,"FIANZAS DORAMA, S.A.",12/12/2017 00:00,,NULL,0,NULL
10717,368,2,689037,13/12/2016 00:00,16/12/2016 00:00,"FIANZAS DORAMA, S.A.",12/12/2017 00:00,,NULL,0,NULL
10718,369,1,1764214,13/12/2016 00:00,19/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",12/12/2017 00:00,,NULL,0,NULL
10719,369,2,1764218,13/12/2016 00:00,19/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",12/12/2017 00:00,,NULL,0,NULL
10720,370,1,1763238,13/12/2016 00:00,16/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",12/12/2017 00:00,,NULL,0,NULL
10721,370,2,1763253,13/12/2016 00:00,16/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",12/12/2017 00:00,,NULL,0,NULL
10722,371,1,1766824,26/12/2016 00:00,21/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",25/12/2017 00:00,,NULL,0,NULL
10723,371,2,1766818,26/12/2016 00:00,21/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",25/12/2017 00:00,,NULL,0,NULL
10724,372,1,1768037,14/01/2017 00:00,02/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",13/12/2017 00:00,,NULL,0,NULL
10725,372,2,1768045,14/12/2016 00:00,02/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",13/12/2017 00:00,,NULL,0,NULL
10726,373,1,1764347,09/12/2016 00:00,20/12/2016 00:00,ACE FIANZAS MONTERREY,09/12/2017 00:00,,NULL,0,NULL
10727,373,2,1764355,09/12/2016 00:00,20/12/2016 00:00,ACE FIANZAS MONTERREY,09/12/2017 00:00,,NULL,0,NULL
10728,374,1,III-495911-RC,14/12/2016 00:00,22/12/2016 00:00,"FIANZAS ATLAS, S.A.",13/12/2017 00:00,,NULL,0,NULL
10729,374,2,III-495912-RC,14/12/2016 00:00,22/12/2016 00:00,"FIANZAS ATLAS, S.A.",13/12/2017 00:00,,NULL,0,NULL
10730,375,1,1763342,13/12/2016 00:00,15/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",12/12/2017 00:00,,NULL,0,NULL
10731,375,2,1763338,13/12/2016 00:00,15/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",12/12/2017 00:00,,NULL,0,NULL
10732,376,1,4692,26/12/2016 00:00,15/12/2016 00:00,"ZURICH FIANZAS MEXICO, S.A. DE C.V.",25/12/2017 00:00,,NULL,0,NULL
10733,376,2,4693,26/12/2016 00:00,15/12/2016 00:00,"ZURICH FIANZAS MEXICO, S.A. DE C.V.",25/12/2017 00:00,,NULL,0,NULL
10736,378,2,1764509,13/12/2016 00:00,15/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A. ",12/12/2017 00:00,,NULL,0,NULL
10737,378,1,1764502,13/12/2016 00:00,15/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",12/12/2016 00:00,,NULL,0,NULL
10738,380,1,1764347,09/12/2016 00:00,20/12/2016 00:00,ACE FIANZAS MONTERREY,09/12/2017 00:00,,NULL,0,NULL
10739,380,2,1764355,09/12/2016 00:00,20/12/2016 00:00,ACE FIANZAS MONTERREY,09/12/2017 00:00,,NULL,0,NULL
10740,381,2,1769905,14/12/2016 00:00,27/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",13/12/2017 00:00,,NULL,0,NULL
