Id_Descuento_Adicional,Id_Estimacion,Nombre,Importe
10453,1137,SANCION,18113.92
10454,1152,1% CEDULAR,0.56
10455,1152,10% I.S.R.,5.6
10456,1152,10.6667% RET. DEL I.V.A.,5.98
10463,1155,1% CEDULAR,3.64
10464,1155,10% I.S.R.,36.32
10465,1155,10.6667% RET. DEL I.V.A.,38.74
10470,1169,I.S.R.,4880.69
10471,1169,IMPUESTO CEDULAR,488.07
10472,1172,I.S.R.,8947.19
10473,1172,IMPUESTO CEDULAR,894.72
10474,1174,I.S.R.,5243.62
10475,1174,IMPUESTO CEDULAR,524.36
10476,1189,I.S.R,1236.93
10477,1189,IMPUESTO CEDULA,123.69
10478,1193,SANCIÓN,10458.28
10482,1205,SANCIÓN ,4087.99
10486,1216,SANCIÓN,16692.08
10487,1224,CEDULAR,1.62
10488,1224,I.S.R,16.2
10489,1225,CEDULAR,108.87
10490,1225,I.S.R,1088.75
10493,1239,SANCION ,4087.99
10495,1253,SANCIÓN ,1943.19
30494,1272,I.S.R.,5222.28
30495,1272,IMPUESTO CEDULAR,522.23
30507,1333,I.S.R.,1234.98
30508,1333,IMPUESTO CEDULAR,123.5
30509,1334,I.S.R.,1891.66
30510,1334,IMPUESTO CEDULAR,189.16
40496,1335,I.S.R.,2114.91
40497,1335,IMPUESTO CEDULAR,211.49
50503,1374,PENA CONVENCIONAL,8672.41
60496,1383,CEDULAR,135.84
60497,1383,I.S.R.,1358.36
60498,1383,I.V.A. RETENIDO,1448.93
60499,1384,CEDULAR ,135.84
60500,1384,I.S.R.,1358.36
60501,1384,I.V.A. RETENIDO,1448.93
60502,1397,I.S.R.,3623.83
60503,1397,IMPUESTO CEDULAR,362.38
60505,1407,1% CEDULAR,582.19
60506,1407,10% I.S.R.,5821.91
60507,1407,10.6667% RET. DEL I.V.A.,6210.05
60508,1408,1% CEDULAR,453.69
60509,1408,10% I.S.R. ,4536.91
60510,1408,10.6667% RET. DEL I.V.A.,4839.38
60511,1414,I.S.R,1060.54
60512,1414,IMPUESTO CEDULAR,106.05
60514,1450,SANCION,131.72
70514,1469,*SANCION,16909.76
70528,1615,SANCION,18721.52
70535,1673,SANCION,16806
70536,1731,1% CEDULAR,110.24
70537,1731,10% I.S.R.,1102.4
70544,1745,SANCION ,17416.04
70548,1767,1% CEDULAR,42.52
70549,1767,10% I.S.R.,425.13
70550,1767,10.6667% RET. DEL I.V.A.,453.47
70551,1768,1% CEDULAR,1137.37
70552,1768,10% I.S.R.,11373.63
70553,1768,SANCION,8538.77
70554,1778,SANCION,18721.52
70555,1786,*SANCION,6511.08
70556,1788,SANCIÓN ,10526.92
80560,1835,SANCION,16909
90558,1844,I.S.R.,2451.16
90559,1844,IMPUESTO CEDULAR,245.12
90560,1880,I.S.R.,3500.59
90561,1880,IMPUESTO CEDULAR,350.06
100560,1906,CEDULAR,103.01
100561,1906,I.S.R.,1030.11
100562,1907,CEDULAR,128.65
100563,1907,I.S.R.,1286.46
100564,1908,CEDULAR ,88.44
100565,1908,I.S.R.,884.43
100566,1909,CEDULAR,67.67
100567,1909,I.S.R.,676.72
100568,1917,CEDULAR,4.05
100569,1917,ISR,40.47
100578,1956,CEDULAR,468.67
100579,1956,I.S.R.,4686.69
100581,1975,SANCION,16507.94
110569,1999,I.S.R.,2051.84
110570,1999,IMPUESTO CEDULAR,205.18
110571,2000,I.S.R.,6044.45
110572,2000,IMPUESTO CEDULAR,604.44
110577,2040,SANCIÓN ,9196.6
110580,2088,TOTAL DE SANCIÓN ,28314.23
110581,2089,SANCIÓN ,18721.52
110582,2091,SANCION,18117.6
110583,2099,I.S.R. ,153.44
110584,2099,IMPUESTO CEDULAR,15.34
110585,2100,I.S.R.,12631.72
110586,2100,IMPUESTO CEDULAR,1263.17
110587,2101,I.S.R ,2484.49
110588,2101,IMP. CEDULAR,248.45
110589,2108,I.S.R. 10%,4258.14
110590,2108,IMP. CEDULAR 1%,425.81
110591,2109,I.S.R. 10 %,4938
110592,2109,IMP. CEDULAR 1%,493.8
110593,2110,I.S.R. 10 %,2727
110594,2110,IMP. CEDULAR 1%,272.7
110595,2123,SANCIÓN,9444.18
110596,2129,I.S.R. 10%,1271.74
110597,2129,IMP. CEDULAR 1%,127.17
110601,2177,I.S.R 10%,5485.05
110602,2177,IMPUESTO CEDULAR 1%,548.5
110603,2180,I.S.R. 10%,553.46
110604,2180,IMPUESTO CEDULAR 1%,55.35
110605,2194,I.S.R. 10%,589.39
110606,2194,IMPUESTO CEDULAR 1%,58.94
130601,2209,SANCION ADMINISTRATIVA ,18117.6
130602,2222,I.S.R. 10%,2904.71
130603,2222,IMPUESTO CEDULAR,290.47
130606,2242,SANCIÓN,42772.8
130607,2244,SANCION PARCIAL DEFINITIVA ,42147.12
140602,2270,SANCION PARCIAL DEFINITIVA,13126.69
140603,2271,SANCION PARCIAL DEFINITIVA,21877.82
140607,2343,SANCIÓN,47.11
140610,2368,SANCION,72042.79
140611,2368,SANCIÓN ADMINISTRATIVA,18732.52
150609,2378,SANCIÓN ADMINISTRATIVA,6240.51
150610,2379,SANCIÓN ADMINISTRATIVA,6240.51
150611,2380,SANCIÓN ADMINISTRATIVA,6240.5
150614,2427,SANCION,284370.76
150617,2548,SANCIÓN,18721.52
150618,2550,SANCION DEFINITIVA ,15633.1
150619,2558,SANCION,18117.6
150621,2593,1% CEDULAR,0
150622,2593,10% I.S.R.,0
150623,2593,10.6667% RET. DEL I.V.A.,0
150624,2594,1% CEDULAR,0
150625,2594,10% I.S.R.,0
150626,2594,10.6667% RET. DEL I.V.A.,0
150667,2644,SANCIÓN PARCIAL DEFINITIVA,12970.41
150668,2659,SANCION ,99432.34
150669,2674,SANCIÓN ADMINISTRATIVA,16909.76
150670,2676,SANCIÓN 1,44486.03
150671,2678,SANCIÓN 2,18117.6
150673,2692,SANCION ADMINISTRATIVA,18721.52
150675,2741,SANCIÓN,18117.6
150684,2760,I.S.R.,5240.3
150685,2760,IMP. CEDULAR,524.03
150686,2761,I.S.R,3687.87
150687,2761,IMP. CEDULAR,368.79
150690,2773,I.S.R.,2315.23
150691,2773,IMP. CEDULAR,231.52
150692,2774,I.S.R.,5166.85
150693,2774,IMP. CEDULAR,516.69
150695,2794,SANCION,15824.38
150703,2799,SANCION PARCIAL DEFINITIVA,9319.41
150705,2807,SANCIÓN,24386.06
150706,2831,I.S.R.,7938.11
150707,2831,IMP. CEDULAR,793.81
150709,2861,SANCION ,25446.53
150712,2893,*SANCION PROVISIONAL,143492.66
150714,2907,SANCIÓN,17769.6
150715,2914,SANCION ,11337.64
150716,2915,SANCION,17769.6
150717,2916,SANCIÓN DEFINITIVA,13400.84
150720,2932,SANCION ADMINISTRATIVA ,18721.52
150722,2951,SANCIÓN,1271.3
150724,2970,SANCION ,8876.12
150725,2976,SANCIÓN,5135.44
150728,2981,SANCION ADMINISTRATIVO,18721.52
150730,2988,SANCION DEFINITIVA,13636.08
150731,2989,I.S.R.,678.87
150732,2989,IMP. CEDULAR,67.89
150739,3037,"I.S.R. $15,029.56",
"IMP. CEDULAR $1,502.96",16532.52,,
150740,3049,SANCION DEFINITIVA,6061.01
150744,3089,SANCIÓN ,6700.73
150745,3096,SANCIÓN PROVISIONAL,298797.99
150746,3106,SANCION DEFINITIVA,12191.24
150747,3133,SANCION ,49132.19
150749,3160,SANCION,18361.92
150752,3175,SANCION ,601.67
150754,3177,PENA CONVENCIONAL,255.49
150755,3180,SANCIÓN ,5346.82
150756,3181,SANCIÓN ,5346.82
150757,3202,SANCIÓN ADMINISTRATIVA,18117.6
150758,3204,SANCIÓN ,688.88
150760,3214,SANCION DEFINITIVA,13190.13
150763,3258,SANCION,53238.81
150764,3258,SANCION ADMINISTRATIVA,18721.52
150766,3261,SANCION ,108792.94
150767,3266,SANCIÓN DEFINITIVA,17222.79
150772,3284,SANCION ADMINISTRATIVA,4680.38
150773,3285,SANCION ADMINISTRATIVA,4680.38
150775,3288,SANCION ADMINISTRATIVA,4680.38
150776,3289,SANCION ADMINISTRATIVA,4680.38
150777,3291,SANCION,10097.27
160778,3309,SANCION ,4652.09
160779,3343,SANCIÓN,18009.6
160780,3346,SANCION DEFINITIVA,30534.55
160781,3347,SANCIÓN,37576.05
160798,3369,SANCION PARCIAL DEFINITIVA ,434.39
160801,3371,SANCION PARCIAL DEFINITIVA ,1896.88
160802,3372,SANCION PARCIAL DEFINITIVA ,195.14
160803,3373,SANCION DEFINITIVA,9640.74
160804,3374,SANCION DEFINITIVA ,16933.88
160805,3374,SANCION ADMINISTRATIVA ,18117.6
160806,3375,SANCION DEFINITIVA ,10666.07
160808,3387,SANCION DEFINITIVA ,15055.78
160809,3400,SANCION PROVISIONAL,221975
160811,3409,SANCION ADVA,18721.52
160816,3431,SANCION ADMINISTRATIVA,18117.6
160817,3432,SANCION PROVISIONAL,188165.64
160822,3439,SANCION DEFINITIVA,3908.4
160823,3439,REINTEGRO DE SANCION PROVISIONAL,-410140.64
160824,3443,SANCIÓN ,10874.02
160825,3449,SANCION,17769.6
160826,3480,SANCIÓN,18609.92
160829,3497,SANCION PARCIAL DEFINITIVA,3994.03
160830,3511,SANCION PENA CONVENCIONAL,9148.59
160834,3519,SANCION ADMINISTRATIVA,17769.6
160837,3529,SANCION ADMINISTRATIVA ,18721.52
160838,3546,SANCION ,9467.61
160841,3563,SANCION,73280.25
160842,3565,SANCIÓN,122244.01
160843,3575,SANCION ,258291
160846,3578,PENA CONVENCIONAL ,13583.58
160848,3603,SANCIÓN,298619.73
160849,3605,SANCION ADMINISTRTIVA,18721.52
160854,3609,SANCION ADMINISTRTIVA,18721.52
160855,3610,SANCION ADMINISTRATIVA ,18721.52
160858,3622,SANCION,9732.73
160863,3646,SANCION,5405.41
160864,3649,SANCION ,186543.85
160865,3650,SANCION ,18117.6
160868,3662,SANCION ,49942.39
160869,3662,SANCION ADMINISTRATIVA,18721.52
160870,3674,SANCIÓN,41244
160872,3707,SANCION ADMINISTRATIVA,19988.8
160873,3718,SANCIÓN,12953.64
160874,3722,PENA CONVENCIONAL,23874.24
160883,3762,SANCION,17814.37
170880,3767,SANCIÓN ,267171.99
170883,3768,SANCION,13213.5
