Id_Obra_Recurso,Id_Obra,Id_Recurso_Partida,Porcentaje_Aportacion,Importe_Autorizado,Observaciones,Movimiento,No_Registro_Obrasi,Numero_Oficio,Fecha_Oficio
10375,72,15,100,252397.59,,AMPLIACION,NULL,S/N AMPLIACION,08/02/2017 00:00
10376,293,26,100,3939350.46,,INICIAL,NULL,S/N,08/02/2017 00:00
10377,294,78,100,1003864.79,,INICIAL,NULL,S/N,08/02/2017 00:00
10378,295,79,100,76339.76,,INICIAL,NULL,S/N,08/02/2017 00:00
10379,75,80,100,245748.11,CAPTURADO ALMA 20/12/2016,AMPLIACION,NULL,AMPLIACION 2,08/02/2017 00:00
10380,83,23,6.56,99000,CAPTURADO ALMA 20/12/2016 ALMA,AMPLIACION,NULL,AMPLIACION 1,08/02/2017 00:00
10382,83,19,93.44,1409711.79,CAPTURADO 20/12/2016 ALMA,AMPLIACION,NULL,AMPLIACION 1,08/02/2017 00:00
10383,59,6,100,58572.12,CAPTURADO 21/12/2016 ALMA,AMPLIACION,NULL,s/n,08/02/2017 00:00
10384,209,50,100,116602.7,CAPTURADO 21/12/2016 ALMA,AMPLIACION,NULL,S/N AMPLIACION,08/02/2017 00:00
10385,193,50,100,67036.54,CAPTURADO 21/12/2016 ALMA,AMPLIACION,NULL,S/N AMPLIACION,08/02/2017 00:00
10386,296,1,100,1664226.75,,INICIAL,NULL,s/n,08/02/2017 00:00
10387,195,44,100,1435639.11,CAPTURADO 21/12/2016 ALMA,AMPLIACION,NULL,S/N AMPLIACION,08/02/2017 00:00
10388,297,9,100,533097.72,,INICIAL,NULL,S/N ,08/02/2017 00:00
10389,266,71,100,522251.7,CAPTURADO 26/12/2016 ALMA,AMPLIACION,NULL,S/N AMPLIACION,08/02/2017 00:00
10391,138,6,66.28,255922.32,,AMPLIACION,NULL,AMPLIACION 1,08/02/2017 00:00
10392,138,23,33.72,130173.39,,AMPLIACION,NULL,AMPLIACION 1,08/02/2017 00:00
10393,52,6,100,199997.93,,AMPLIACION,NULL,AMPLIACION 1,08/02/2017 00:00
10394,298,73,100,735336.75,,INICIAL,NULL,S/N  ,08/02/2017 00:00
10395,299,2,100,109251.87,,INICIAL,NULL,S/N  ,08/02/2017 00:00
10396,300,2,100,181976.67,,INICIAL,NULL,S/N  ,08/02/2017 00:00
10399,301,81,100,1929631.99,,INICIAL,NULL,S/N,08/02/2017 00:00
10403,221,47,27.78,12876.69,CAPTURADO 27/12/2016 ALMA,AMPLIACION,NULL,AMPLIACION 1,08/02/2017 00:00
10404,219,47,27.78,86881.21,,AMPLIACION,NULL,,08/02/2016 00:00
10405,221,82,27.78,12876.69,CAPTURADO 27/12/2016 ALMA,AMPLIACION,NULL,AMPLIACION 1,08/02/2017 00:00
10406,219,82,27.78,86881.21,,AMPLIACION,NULL,,08/02/2016 00:00
10407,221,83,16.66,7722.3,,AMPLIACION,NULL,AMPLIACION 1,08/02/2017 00:00
10408,221,84,27.78,12876.68,,AMPLIACION,NULL,AMPLIACION 1,08/02/2017 00:00
10409,219,83,16.66,52103.71,,AMPLIACION,NULL,,08/02/2016 00:00
10410,219,84,27.78,86881.2,,AMPLIACION,NULL,,08/02/2016 00:00
10411,218,47,27.78,110901.67,,AMPLIACION,NULL,AMPLIACION 1,08/02/2017 00:00
10412,218,82,27.78,110901.67,,AMPLIACION,NULL,AMPLIACION 1,08/02/2017 00:00
10413,218,84,27.78,110901.67,,AMPLIACION,NULL,AMPLIACION 1,08/02/2017 00:00
10414,218,83,16.66,66509.06,,AMPLIACION,NULL,AMPLIACION 1,08/02/2017 00:00
10415,220,47,27.78,97399.22,,AMPLIACION,NULL,S/N AMPLIACION,08/02/2016 00:00
10416,220,82,27.78,97399.22,,AMPLIACION,NULL,S/N AMPLIACION,08/02/2016 00:00
10419,224,82,27.78,102304.05,,AMPLIACION,NULL,AMPLIACION 1,08/02/2017 00:00
10420,224,25,16.66,61352.97,,AMPLIACION,NULL,AMPLIACION 1,08/02/2017 00:00
10423,235,55,100,103786,,AMPLIACION,NULL,AMPLIACION 1,08/02/2017 00:00
10425,302,85,100,1442418.11,CAPTURADO 27/12/2016 ALMA,INICIAL,NULL,S/N  ,08/02/2017 00:00
10427,303,9,100,1414930.65,,INICIAL,NULL,S/N  ,08/02/2017 00:00
10428,304,8,100,1048732.46,CAPTURADO 27/12/2016 ALMA,INICIAL,NULL,S/N  ,08/02/2017 00:00
10430,305,20,100,607645.39,,INICIAL,NULL,S/N  ,08/02/2017 00:00
10431,306,8,100,1270589.6,,INICIAL,NULL,S/N   ,08/02/2017 00:00
10433,307,86,100,455949.72,CAPTURADO 27/12/2016 ALMA,INICIAL,NULL,S/N  ,08/02/2017 00:00
10434,308,87,100,1073300.49,,INICIAL,NULL,S/N,08/02/2016 00:00
10435,281,75,100,3723826.2,,AMPLIACION,NULL,S/N AMPLIACIÓN,08/02/2016 00:00
10436,309,2,100,122821.95,,INICIAL,NULL,,08/02/2016 00:00
10437,310,88,100,1215592.42,,INICIAL,NULL,S/N,08/02/2016 00:00
10438,311,88,100,1500176.36,,INICIAL,NULL,S/N,02/01/2017 00:00
10439,133,29,100,8599550.27,,AMPLIACION,NULL,S/N AMPLIACION,15/02/2016 00:00
10440,194,44,100,279606.55,,AMPLIACION,NULL,S/N AMPLIACIÓN,15/02/2016 00:00
10441,312,89,100,941964.22,,INICIAL,NULL,S/N,15/02/2016 00:00
10442,313,89,100,812852.91,,INICIAL,NULL,S/N,15/02/2016 00:00
10443,224,47,100,102304.04,,AMPLIACION,NULL,S/N AMPLIACIÓN,08/02/2016 00:00
10444,224,84,100,102304.08,,AMPLIACION,NULL,S/N AMPLIACIÓN,08/02/2016 00:00
10445,220,83,16.66,58411.47,,AMPLIACION,NULL,S/N AMPLIACIÓN,08/02/2016 00:00
10446,220,84,27.78,97399.26,,AMPLIACION,NULL,S/N AMPLIACIÓN,15/02/2016 00:00
10450,315,90,100,1433341.89,,INICIAL,NULL,S/N,08/02/2016 00:00
20443,316,26,100,2268241.31,,INICIAL,NULL,S/N  ,08/02/2017 00:00
20445,317,91,100,7795919.88,,INICIAL,NULL,S/N,08/02/2017 00:00
20446,318,2,100,262345.57,,INICIAL,NULL,S/N,08/02/2017 00:00
20448,319,90,100,3074415.8,,INICIAL,NULL,S/N,08/02/2017 00:00
20449,320,2,100,396146.43,,INICIAL,NULL,S/N,08/02/2017 00:00
20450,321,2,100,255860.29,,INICIAL,NULL,S/N,08/02/2017 00:00
20452,322,92,100,14405148.41,,INICIAL,NULL,S/N,08/02/2017 00:00
20453,253,68,100,487699.39,CAPTURADO 09/01/2017 ALMA,AMPLIACION,NULL,S/N AMPLIACION,08/02/2017 00:00
20455,134,30,100,9911571.07,,AMPLIACION,NULL,S/N AMPLIACION,08/02/2017 00:00
20457,323,93,100,697746.75,CAPTURADO 09/01/2017 ALMA,INICIAL,NULL,S/N,08/02/2017 00:00
20458,324,2,100,253429.43,,INICIAL,NULL,S/N,08/02/2017 00:00
20461,326,78,100,2778422.96,CAPTURADO 09/01/2017 ALMA,INICIAL,NULL,S/N,08/02/2017 00:00
20462,18,2,100,326450.01,,AMPLIACION,NULL,S/N AMPLIACIÓN,15/02/2016 00:00
20463,72,80,100,300000,,AMPLIACION,NULL,S/N AMPLIACIÓN,15/02/2016 00:00
20464,82,18,100,1571930.19,,AMPLIACION,NULL,S/N AMPLIACIÓN,15/02/2016 00:00
20465,237,57,100,140836.1,,AMPLIACION,NULL,S/N AMPLIACIÓN,15/02/2016 00:00
20467,327,67,100,252988.2,,INICIAL,NULL,S/N,08/02/2017 00:00
20468,328,93,100,765169.13,,INICIAL,NULL,S/N,08/02/2017 00:00
20469,329,93,100,577209.72,,INICIAL,NULL,S/N,08/02/2017 00:00
20470,330,90,100,3420149.28,,INICIAL,NULL,S/N ,08/02/2017 00:00
20472,331,9,100,1378174.02,,INICIAL,NULL,S/N,08/02/2017 00:00
20473,332,9,100,651605.45,,INICIAL,NULL,S/N,08/02/2017 00:00
20474,333,20,100,781797.96,,INICIAL,NULL,S/N,08/02/2017 00:00
20476,250,66,100,476464.52,CAPTURADO 10/01/2017 ALMA,AMPLIACION,NULL,S/N AMPLIACION,08/02/2017 00:00
20477,334,2,100,1512441.34,,INICIAL,NULL,S/N,08/02/2017 00:00
20478,335,67,100,132000.25,,INICIAL,NULL,S/N,08/02/2017 00:00
20479,336,2,100,319979,,INICIAL,NULL,S/N,08/02/2017 00:00
20480,337,90,100,1185127.77,,INICIAL,NULL,S/N,08/02/2017 00:00
20481,338,2,100,276772.9,,INICIAL,NULL,S/N,08/02/2017 00:00
20482,319,90,100,566326.2,,AMPLIACION,NULL,S/N AMPLIACION,08/02/2017 00:00
20483,269,26,100,291962.06,,AMPLIACION,NULL,S/N AMPLIACION,08/02/2017 00:00
20484,268,26,100,437428.38,,AMPLIACION,NULL,S/N AMPLIACION,08/02/2017 00:00
20485,180,41,100,6043777.1,,AMPLIACION,NULL,S/N AMPLIACIÓN,15/02/2016 00:00
20487,339,95,100,3569333.92,,INICIAL,NULL,S/N  ,08/02/2017 00:00
20488,340,89,100,800527.05,,INICIAL,NULL,S/N  ,08/02/2017 00:00
20489,341,89,100,888124.69,CAPTURADO 11/01/2017 ALMA,INICIAL,NULL,S/N,08/02/2017 00:00
20490,342,89,100,1225407.63,CAPTURADO 11/01/2017 ALMA,INICIAL,NULL,S/N,08/02/2017 00:00
20491,343,89,100,1201795.99,,INICIAL,NULL,S/N  ,08/02/2017 00:00
20492,344,89,100,1229513.67,,INICIAL,NULL,S/N  ,08/02/2017 00:00
20493,345,89,100,810766.79,,INICIAL,NULL,S/N,08/02/2017 00:00
20494,346,89,100,1134601.24,,INICIAL,NULL,S/N ,08/02/2017 00:00
20496,347,89,100,1133123.75,CAPTURADO 11/01/2017 ALMA,INICIAL,NULL,S/N,08/02/2017 00:00
20498,348,78,100,2960598.9,,INICIAL,NULL,S/N,08/02/2017 00:00
20499,349,78,100,1519585.94,,INICIAL,NULL,S/N,08/02/2017 00:00
20500,350,46,100,1021628.94,,INICIAL,NULL,S/N,08/02/2017 00:00
20501,351,46,100,1364109.7,,INICIAL,NULL,S/N,08/02/2017 00:00
20503,352,96,100,1021628.94,,INICIAL,NULL,S/N,08/02/2017 00:00
20504,353,8,100,1314332.95,CAPTURADO 12/01/2017 ALMA,INICIAL,NULL,S/N,08/02/2017 00:00
20505,354,88,100,1215592.42,,INICIAL,NULL,S/N,08/02/2017 00:00
20507,355,88,100,1073300.49,,INICIAL,NULL,S/N,08/02/2017 00:00
20508,356,26,100,1479688.95,,INICIAL,NULL,S/N,08/02/2017 00:00
20509,357,26,100,1479688.95,,INICIAL,NULL,S/N,08/02/2017 00:00
20510,358,26,100,1479688.95,,INICIAL,NULL,S/N,08/02/2017 00:00
20511,359,26,100,979936.11,,INICIAL,NULL,S/N,08/02/2017 00:00
20512,360,26,100,1330233.64,,INICIAL,NULL,S/N,08/02/2017 00:00
20513,361,26,100,1330233.64,,INICIAL,NULL,S/N,08/02/2017 00:00
20515,362,90,100,1433341.89,,INICIAL,NULL,S/N,08/02/2017 00:00
20516,363,12,100,790503,,INICIAL,NULL,S/N,02/01/2017 00:00
20517,364,12,100,975467.08,,INICIAL,NULL,S/N,02/01/2017 00:00
20518,365,90,100,1433341.89,,INICIAL,NULL,S/N,08/02/2017 00:00
20519,366,26,100,1029880.83,,INICIAL,NULL,S/N,02/01/2017 00:00
20520,367,26,100,1332696.06,,INICIAL,NULL,s/n,02/01/2017 00:00
20521,368,26,100,1856007.63,,INICIAL,NULL,S/N,02/01/2017 00:00
20522,369,20,100,720009.96,,INICIAL,NULL,S/N,09/01/2017 00:00
20524,370,20,100,935398.71,,INICIAL,NULL,S/N AMPLIACION,09/01/2017 00:00
20525,371,26,100,1433341.89,,INICIAL,NULL,S/N,09/01/2017 00:00
20526,372,90,100,2599058.07,,INICIAL,NULL,S/N,09/01/2017 00:00
20527,373,20,100,662999.14,,INICIAL,NULL,S/N,09/01/2017 00:00
20529,239,59,100,1538736.95,,AMPLIACION,NULL,S/N AMPLIACION,12/01/2017 00:00
20530,374,26,100,998967.21,,INICIAL,NULL,S/N  ,09/01/2017 00:00
20532,375,97,100,511338.46,,INICIAL,NULL,S/N,02/01/2017 00:00
20534,376,98,100,465730.8,,INICIAL,NULL,S/N,02/01/2017 00:00
20535,249,65,100,463527.87,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
20536,377,2,100,766898.95,,INICIAL,NULL,S/N  ,02/01/2017 00:00
20537,146,31,100,3000943.75,,AMPLIACION,NULL,S/N AMPLIACIÓN,15/02/2016 00:00
20538,228,49,100,1732931.88,,AMPLIACION,NULL,S/N AMPLIACIÓN,15/02/2016 00:00
20539,228,23,100,9000,,AMPLIACION,NULL,S/N AMPLIACIÓN,15/02/2016 00:00
20540,99,22,100,1548729.44,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
20541,316,26,100,214540.76,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
20542,378,2,100,270512.85,,INICIAL,NULL,S/N,02/01/2017 00:00
20543,379,67,100,119861.49,,INICIAL,NULL,S/N  ,02/01/2017 00:00
20544,380,2,100,547779.57,,INICIAL,NULL,S/N AMPLIACION,02/01/2017 00:00
20545,381,90,100,2400563.09,,INICIAL,NULL,S/N AMPLIACION,02/01/2017 00:00
20546,381,90,100,468579.63,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
20547,330,90,100,495147.87,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
20549,100,3,100,22301.9,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
20550,382,2,100,126256.57,,INICIAL,NULL,S/N,02/01/2017 00:00
20551,383,6,100,2436129.87,,INICIAL,NULL,S/N AMPLIACION,02/01/2017 00:00
20554,66,23,33.34,15990.27,,AMPLIACION,NULL,S/N AMPLIACIÓN,04/01/2016 00:00
20555,286,95,100,1460019.09,,INICIAL,NULL,S/N,08/02/2016 00:00
20556,53,23,33.34,86750.73,,AMPLIACION,NULL,S/N AMPLIACIÓN,04/01/2016 00:00
20557,385,2,100,99420.54,,INICIAL,NULL,S/N,15/02/2016 00:00
20558,386,78,100,2751060.59,,INICIAL,NULL,S/N,15/02/2016 00:00
20562,388,90,100,1661141.26,,INICIAL,NULL,S/N,02/01/2017 00:00
20563,389,26,100,1479688.95,,INICIAL,NULL,S/N,15/02/2016 00:00
20564,390,90,100,1648632.77,,INICIAL,NULL,S/N  ,02/01/2017 00:00
20565,391,90,100,1945215.83,,INICIAL,NULL,S/N  ,02/01/2017 00:00
20566,392,20,100,1424967.32,,INICIAL,NULL,S/N  ,02/01/2017 00:00
20568,393,100,100,338265.88,,INICIAL,NULL,S/N  ,02/01/2017 00:00
20569,394,8,100,7817749.21,,INICIAL,NULL,S/N,15/02/2016 00:00
20570,395,26,100,1029880.83,,INICIAL,NULL,S/N,02/01/2017 00:00
20571,396,2,100,541724.3,,INICIAL,NULL,S/N,02/01/2017 00:00
20573,397,67,100,292118.4,,INICIAL,NULL,S/N,02/01/2017 00:00
20574,398,78,100,4443459.66,,INICIAL,NULL,S/N,15/02/2016 00:00
20575,399,26,100,2230553.71,,INICIAL,NULL,S/N,15/02/2016 00:00
20577,400,101,100,679325.5,,INICIAL,NULL,S/N,02/01/2017 00:00
20578,401,26,100,2448506.92,,INICIAL,NULL,S/N,15/02/2016 00:00
20579,402,81,100,1847633.07,,INICIAL,NULL,S/N,15/02/2016 00:00
20580,403,26,100,1111384.28,,INICIAL,NULL,S/N,15/02/2016 00:00
20581,404,26,100,846374.41,,INICIAL,NULL,S/N,15/02/2016 00:00
20582,314,8,100,4315934.65,,INICIAL,NULL,S/N,15/02/2016 00:00
20583,248,64,100,1061927.54,,AMPLIACION,NULL,S/N AMPLIACIÓN,15/02/2016 00:00
20584,238,58,100,138723,,AMPLIACION,NULL,S/N AMPLIACIÓN,15/02/2016 00:00
20585,384,99,49.02,5000000,,INICIAL,NULL,S/N,15/02/2016 00:00
20586,384,102,50.98,5199000,,INICIAL,NULL,S/N,15/02/2016 00:00
20587,325,94,100,8698158.14,,INICIAL,NULL,S/N,15/02/2016 00:00
20588,325,94,100,1185791.51,,AMPLIACION,NULL,S/N AMPLIACIÓN,12/01/2017 00:00
20589,405,2,100,269228.61,,INICIAL,NULL,S/N,04/01/2016 00:00
20590,317,91,100,2094180.12,CAPTURADO 25/01/2017 ALMA,AMPLIACION,NULL,S/N AMPLIACION,30/12/2016 00:00
20593,407,103,100,341584.76,,INICIAL,NULL,S/N,15/02/2016 00:00
20594,408,90,100,812806.64,,INICIAL,NULL,S/N,15/02/2016 00:00
20595,233,53,99.55,2120986.2,,AMPLIACION,NULL,S/N AMPLIACION,04/01/2016 00:00
20596,409,101,100,662309.06,,INICIAL,NULL,S/N  ,02/01/2017 00:00
20597,233,104,100,9664.46,,INICIAL,NULL,S/N AMPLIACION,04/01/2016 00:00
20598,339,95,100,564394.36,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
20601,63,6,100,68974.31,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
20602,410,97,100,511338.46,,INICIAL,NULL,S/N,04/01/2016 00:00
20603,388,90,100,326604.74,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
20605,412,34,100,1407660,,INICIAL,NULL,S/N,04/01/2016 00:00
20606,411,101,100,1443471.07,,INICIAL,NULL,S/N,04/01/2016 00:00
20607,413,2,100,952558.13,,INICIAL,NULL,S/N,04/01/2016 00:00
20609,414,69,100,1499997.06,,INICIAL,NULL,S/N,04/01/2016 00:00
20610,415,2,100,237860.58,,INICIAL,NULL,S/N,04/01/2016 00:00
20611,416,20,100,599014.93,,INICIAL,NULL,S/N,04/01/2016 00:00
20612,417,69,100,1451098.8,,INICIAL,NULL,S/N,04/01/2016 00:00
20613,372,90,100,270286.93,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
20614,418,2,100,269666.51,,INICIAL,NULL,S/N,27/01/2017 00:00
20615,419,20,100,691408.74,,INICIAL,NULL,S/N,04/01/2016 00:00
20618,247,62,50,349852.11,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
20620,420,2,100,239483.14,,INICIAL,NULL,S/N,04/01/2016 00:00
20621,247,63,50,349852.11,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
20622,421,97,100,511338.46,,INICIAL,NULL,S/N,04/01/2016 00:00
20624,423,2,100,1517820,,INICIAL,NULL,S/N,04/01/2016 00:00
20625,424,100,100,272342.57,,INICIAL,NULL,S/N,04/01/2016 00:00
20626,425,2,100,133290.33,,INICIAL,NULL,S/N,27/01/2017 00:00
20627,426,32,100,588380.97,,INICIAL,NULL,S/N,27/01/2017 00:00
20628,427,6,100,538294.59,,INICIAL,NULL,S/N,04/01/2016 00:00
20629,428,105,100,185645.84,,INICIAL,NULL,S/N,04/01/2016 00:00
20630,429,74,100,306146.28,,INICIAL,NULL,S7N,27/01/2017 00:00
20631,430,74,100,305287.06,,INICIAL,NULL,S/N,27/01/2017 00:00
20632,390,90,100,228913.23,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
30607,401,26,100,571706.96,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
30608,391,90,100,328229.17,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
30609,399,26,100,37140.94,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
30610,431,26,100,979936.11,,INICIAL,NULL,S/N ,02/01/2017 00:00
30611,406,87,100,440485.48,,INICIAL,NULL,S/N,02/01/2017 00:00
30612,432,20,100,990273.96,,INICIAL,NULL,S/N  ,02/01/2017 00:00
40613,230,51,100,11494273.02,,AMPLIACION,NULL,S/N AMPLIACION,15/02/2017 00:00
50612,422,20,100,1486349.97,,INICIAL,NULL,S/N  ,02/01/2017 00:00
50613,227,106,100,66187.51,,AMPLIACION,NULL,S/N AMPL,16/03/2017 00:00
50614,236,56,100,4014300.8,,INICIAL,NULL,S/N,04/01/2016 00:00
50615,236,56,100,724555.15,,AMPLIACION,NULL,S/N AMPL,02/01/2017 00:00
50616,161,35,100,809998.23,,AMPLIACION,NULL,S/N AMPLIACIÓN,16/03/2017 00:00
60616,216,108,100,249766.35,,AMPLIACION,NULL,S/N AMPLIACIÓN,28/02/2017 00:00
60617,238,106,100,521015.21,,AMPLIACION,NULL,S/N 2A AMPL,27/02/2017 00:00
60618,232,106,100,295655,,AMPLIACION,NULL,S/N AMPL,27/02/2017 00:00
60619,260,106,100,57810.64,,AMPLIACION,NULL,S/N AMPL,27/02/2017 00:00
60620,301,109,100,256352.15,,AMPLIACION,NULL,S/N AMPLIACIÓN,16/01/2017 00:00
60621,412,34,100,912163.68,,AMPLIACION,NULL,S/N AMPLIACIÓN,13/03/2017 00:00
60622,402,109,100,358709.02,,AMPLIACION,NULL,S/N AMPLIACIÓN,01/03/2017 00:00
60623,398,106,100,655459.86,,AMPLIACION,NULL,S/N AMPLIACIÓN,01/03/2017 00:00
60624,72,110,100,450827.77,,AMPLIACION,NULL,S/N AMPLIACIÓN,13/02/2017 00:00
60625,433,6,100,5878.65,,INICIAL,NULL,S/N ESCALATORIA,20/04/2017 00:00
60626,424,111,100,151961.15,,AMPLIACION,NULL,S/N AMPLIACIÓN,20/02/2017 00:00
60627,349,112,100,329467.76,,AMPLIACION,NULL,S/N AMPLIACIÓN,20/03/2017 00:00
60629,434,106,100,30631.45,,INICIAL,NULL,S/N  ,02/01/2017 00:00
60632,363,114,100,16878.53,,AMPLIACION,NULL,S/N,03/04/2017 00:00
60633,322,115,100,5594851.6,,AMPLIACION,NULL,S/N AMPLIACIÓN,06/03/2017 00:00
60634,322,116,100,2000000,,AMPLIACION,NULL,S/N AMPLIACIÓN,06/03/2017 00:00
60635,231,46,100,106127.3,,AMPLIACION,NULL,S/N AMPLIACION,10/04/2017 00:00
60637,301,114,100,106127.3,XOCH 23/JUN/2017,AMPLIACION,NULL,S/N AMPL,27/03/2017 00:00
60638,286,117,50.44,92212.58,,AMPLIACION,NULL,S/N DE AMPLIACION,03/04/2017 00:00
60639,271,108,100,13404.06,,AMPLIACION,NULL,S/N AMPLIACIÓN,06/03/2017 00:00
60640,322,118,100,4017970.15,,AMPLIACION,NULL,S/N,13/03/2017 00:00
60641,417,108,100,350616.38,,AMPLIACION,NULL,S/N AMPLIACIÓN,02/05/2017 00:00
60642,363,117,100,8641.47,,AMPLIACION,NULL,S/N AMPLIACIÓN,04/04/2017 00:00
60643,435,106,100,28515.35,,INICIAL,NULL,S/N INICIAL ESC,03/07/2017 00:00
60644,282,119,100,205655.38,,AMPLIACION,NULL,S/N AMPLIACIÓN,19/06/2017 00:00
60645,419,120,100,69613.55,,AMPLIACION,NULL,S/N AMPLIACIÓN,17/03/2017 00:00
60646,436,106,100,34127.19,,INICIAL,NULL,S/N,05/06/2017 00:00
60647,437,106,100,2278.72,,INICIAL,NULL,S/N,02/05/2017 00:00
60648,438,106,100,2468.73,,INICIAL,NULL,S/N,02/05/2017 00:00
60649,439,108,100,13454.01,,INICIAL,NULL,S/N,17/04/2017 00:00
60650,440,108,100,12347.02,,INICIAL,NULL,S/N,17/04/2017 00:00
60651,414,79,100,517059.1,,AMPLIACION,NULL,S/N AMPLIACION,29/05/2017 00:00
60652,376,69,100,90332.56,,AMPLIACION,NULL,S/N AMPL,24/07/2017 00:00
60653,384,122,100,2000000,,AMPLIACION,NULL,S/N AMPL,26/06/2017 00:00
60655,441,108,100,611.51,CAPTURADO 29/08/17 ALMA,INICIAL,NULL,S/N 3ER ESCALATORIA,02/01/2017 00:00
60656,442,108,100,31898.97,,INICIAL,NULL,S/N 2DA ESCALATORIA,29/08/2017 00:00
60658,443,108,100,70149.06,,INICIAL,NULL,S/N 1ER ESCALATORIA,29/08/2017 00:00
60659,339,95,100,126046.56,,AMPLIACION,NULL,S/N,30/06/2017 00:00
60660,394,8,100,4885195.03,,AMPLIACION,NULL,,18/07/2017 00:00
60661,444,123,100,60957.34,,INICIAL,NULL,S/N,01/08/2017 00:00
60662,445,108,100,31920.88,,INICIAL,NULL,S/N 1ER ESCALATORIA,02/01/2017 00:00
60664,446,106,100,7147.08,,INICIAL,NULL,S/N 2DA ESCALATORIA,02/01/2017 00:00
60665,447,106,100,50858.11,,INICIAL,NULL,S/N 1ER ESCALATORIA,02/01/2017 00:00
60666,448,108,100,77019.01,,INICIAL,NULL,S/N 1ER ESCALATORIA,02/01/2017 00:00
60667,449,108,100,48609.13,,INICIAL,NULL,S/N 1ER ESCALATORIA,02/01/2017 00:00
60668,211,1,100,337365.56,,AMPLIACION,NULL,S/N,20/03/2017 00:00
60669,361,125,100,109068.55,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
60670,450,108,100,13540.33,,AMPLIACION,NULL,S/N,19/09/2017 00:00
60671,451,125,100,65623.76,,INICIAL,NULL,S/N,27/09/2017 00:00
60673,452,110,100,21551.44,,INICIAL,NULL,S/N,04/09/2017 00:00
60674,105,1,100,319836.2,,AMPLIACION,NULL,S/N AMPLIACION,04/01/2016 00:00
60675,453,106,100,18176.99,,INICIAL,NULL,S/N,09/11/2017 00:00
60676,279,73,100,112471.95,,AMPLIACION,NULL,S/N,06/03/2017 00:00
60677,375,46,100,120280.37,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2016 00:00
60678,454,125,100,31725.72,,INICIAL,NULL,S/N ESCALATORIA,04/01/2016 00:00
60679,416,20,100,140169.1,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
60680,413,2,100,117764.74,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
60681,423,2,100,94032.94,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
60682,211,1,100,346011.78,,AMPLIACION,NULL,S/N 2DA AMPLIACION,04/01/2016 00:00
60683,455,108,100,8488.35,,INICIAL,NULL,S/N ESCALATORIAS,04/01/2016 00:00
60685,456,108,100,35453.45,,INICIAL,NULL,S/N ESCALATORIA,16/06/2018 00:00
60687,262,1,100,49908.81,,AMPLIACION,NULL,S/N AMPLIACIÓN,19/08/2018 00:00
60688,457,78,100,72065.17,,INICIAL,NULL,S/N,23/09/2018 00:00
60689,458,65,100,205036.96,,INICIAL,NULL,S/N,23/09/2018 00:00
60690,459,78,100,268179.68,,INICIAL,NULL,S/N,30/09/2018 00:00
60691,460,90,100,50832.61,,INICIAL,NULL,S/N,30/09/2018 00:00
60693,461,1,100,53180.71,,INICIAL,NULL,S/N,30/09/2018 00:00
60694,462,68,100,33603.45,,INICIAL,NULL,S/N,30/09/2018 00:00
70688,185,39,100,1840819.82,,AMPLIACION,NULL,S/N AMPLIACION,22/10/2018 00:00
70689,387,78,96.95,7028184.39,,INICIAL,NULL,S/N,28/10/2018 00:00
70690,387,80,3.05,221577.53,,INICIAL,NULL,S/N,28/10/2018 00:00
70691,463,79,100,6416.13,,INICIAL,NULL,S/N,29/01/2019 00:00
