Id_Contrato,Id_Presupuesto,Numero_Contrato,Nombre_Final,Importe,Porcentaje_Anticipo,Importe_Anticipo,Fecha_Firma_Contrato,Fecha_Inicio,Fecha_Termino,Id_Formato_Contrato,Id_Formato_Caratula,Id_Formato_Hoja_Estimaciones,Observaciones,Estatus,Año,Id_Contratista,Id_Supervisor_Interno,Id_Supervisor_Externo,Id_Fuente_Inversion,Fecha_Adjudicacion,Id_Modalidad,Numero_Licitacion,Leyenda_Oficial,Id_Oficio_Asignacion_Obra,Id_Numero_Contrato_Pertenece
133,203,A-2510-344-6101-C/0137/2010,"LIMPIEZA Y DESAZOLVE DE LOS ARROYOS: EL EJIDO,ALFARO, MUERTO, SARDANETA, PITAYO Y LAS LIEBRES LEON",1352665.01,30,405799.5,10/06/2010 00:00,10/06/2010 00:00,10/07/2010 00:00,1,1,1,,EJECUCION,2010,12,,,1,10/06/2010 00:00,2,,NULL,0,NULL
134,205,A-2510-309-6101-D/0139/2010,PAVIMENTACION DE LA CALLE BARACALDO TRAMO: DE BADAJOZ-BARCELONA COL. SAN JUAN BOSCO,479082.75,30,143724.83,15/06/2010 00:00,28/06/2010 00:00,07/08/2010 00:00,1,1,1,,EJECUCION,2010,323,,,1,15/06/2010 00:00,1,,NULL,0,NULL
135,214,A-2510-309-6101-D/0145/2010,PAVIMENTACION DE LA CALLE CRUZ DE TREBOLADA TRAMO:DE PAV. EXISTENTE A TOPAR CON ANDADOR SUSPIRO COL. EL SUSPIRO,1107816.82,30,332345.05,15/06/2010 00:00,28/06/2010 00:00,16/10/2010 00:00,1,1,1,,EJECUCION,2010,81,,,1,15/06/2010 00:00,1,,NULL,0,NULL
136,206,A-2510-309-6101-D/0140/2010,PAVIMENTACION DE LA CALLE BAJIO TRAMO: DE CONSTELACION BOREAL A VIA LACTEA COL. MIRADOR CAMPESTRE,898502.59,30,269550.78,15/06/2010 00:00,28/06/2010 00:00,02/10/2010 00:00,1,1,1,,EJECUCION,2010,391,,,1,15/06/2010 00:00,1,,NULL,0,NULL
137,220,A-2510-315-6101-H/0150/2010,PROYECTO EJECUTIVO DE LAS CALLES: SAUCE TRAMO: CAOBA A MANZANO; CALLE CAOBA TRAMO: CASTAÑO A SAN ROMAN; CALLE CEDRO TRAMO: CANELO A GUTY CARDENAS; CALLE BANANO TRAMO: SAN ROMAN A SAUCE; CALLE MEMBRILLO TRAMO: CANELO A SAUCE; CALLE CACAO TRAMO: GUAYABO A CEDRO; CALLE COCOTERO TRAMO: GUAYABO A JACARANDA; CALLE CIRUELO TRAMO: COCOTERO A SAN ROMAN; CALLE PERAL TRAMO:COCOTERO A GUTY CARDENAS; CALLE TABACHIN TRAMO: ARAUCARIA A MAGNOLIA; CALLE ROSSINI TRAMO:CANELO A NOGAL; CALLE GUTY CARDENAS TRAMO: NOGAL A SAN ROMAN COL.ARBOLEDAS DE INFONAVIT,941704.43,30,282511.33,22/06/2010 00:00,05/07/2010 00:00,25/09/2010 00:00,1,1,1,,EJECUCION,2010,343,,,1,22/06/2010 00:00,1,,NULL,0,NULL
138,221,A-2510-324-6502-H/0151/2010,PROYECTO EJECUTIVO DE REMODELACION DE LAS INSTALACIONES DE LAS OFICINAS DEL CECYTEG CALLE MAR TIMOR 204 COL. JARDINES DE LA PRADERA,434791.08,30,130437.32,22/06/2010 00:00,05/07/2010 00:00,25/09/2010 00:00,1,1,1,,EJECUCION,2010,392,,,1,22/06/2010 00:00,1,,NULL,0,NULL
139,226,A-2510-309-6101-D/0153/2010,PAVIMENTACION DE LA CALLE PRESA SOLIS TRAMO: DE PRESA NACOZARI- TOPAR ( NORTE Y SUR) COL. SAN NICOLAS,630236.8,30,189071.04,25/06/2010 00:00,05/07/2010 00:00,11/09/2010 00:00,1,1,1,,EJECUCION,2010,221,,,1,25/06/2010 00:00,1,,NULL,0,NULL
140,227,A-2510-309-6101-D/0154/2010,PAVIMENTACION DE LA CALLE CRONOS TRAMO: DE BLVD. ANTONIO MADRAZO A SAN FRANCISCO DE ASIS COL. ARBOLEDAS DE SEÑORA,932286.99,30,279686.1,25/06/2010 00:00,12/07/2010 00:00,02/10/2010 00:00,1,1,1,,EJECUCION,2010,371,,,1,25/06/2010 00:00,1,,NULL,0,NULL
141,198,H-2510-904-6902-D/0132/2010,BLVD. DELTA EN ELTRAMO DE LA VIALIDAD DEL EJE METROPOLITANO DEL BLVD. JUAN ALONSO DE TORRES A BLVD. AEROPUERTO (SEPTIMA ETAPA PUENTE VEHICULAR EN ARROYO LA TINAJA INTERSECCION BLVD. DELTA Y BLVD. LA LUZ) LEON,4515419.65,30,1354625.9,08/06/2010 00:00,14/06/2010 00:00,16/10/2010 00:00,1,1,1,,EJECUCION,2010,34,,,3,08/06/2010 00:00,3,,NULL,0,NULL
142,228,A-2510-324-6502-H/0155/2010,PROYECTO EJECUTIVO DE REHABILITACION Y REFUERZO DE MUROS DE CONTENCION DEL BORDO DEL MALECON DEL RIO DE LOS GOMEZ EN EL CUERPO PONIENTE TRAMO: DEL MERCADO REPUBLICA A CALZADA DE LOS HEROES LEON,918139.21,30,275441.76,25/06/2010 00:00,12/07/2010 00:00,30/10/2010 00:00,1,1,1,,EJECUCION,2010,328,,,1,25/06/2010 00:00,1,,NULL,0,NULL
143,229,A-2510-309-6101-D/0156/2010,PAVIMENTACION DE LA CALLE ALMEJA TRAMO: DE BLVD. DELTA A AV. JEREZ DE ANTAÑO COL. ESPERANZA DE JEREZ,761737.77,30,228521.33,25/06/2010 00:00,12/07/2010 00:00,30/10/2010 00:00,1,1,1,,EJECUCION,2010,303,,,1,25/06/2010 00:00,1,,NULL,0,NULL
144,230,A-2510-315-6101-H/0157/2010,PROYECTO EJECUTIVO DE CENTRO MULTIDISCIPLINARIO PARA LA ATENCION INTEGRAL DE LA VIOLENCIA UBICADO EN CALLE ARCO TIBERIO ESQ. ARCO OJIVAL COL. PORTALES DE SAN SEBASTIAN,715076.84,30,214523.05,25/06/2010 00:00,12/07/2010 00:00,30/10/2010 00:00,1,1,1,,EJECUCION,2010,252,,,1,25/06/2010 00:00,1,,NULL,0,NULL
145,231,A-2510-326-6101-D/0158/2010,CONSTRUCCION DE ESTACIONAMIENTO DE BICICLETAS PARA INTEGRACION CON EL SIT EN ESTACIONES Y PARADEROS(ESTACION DE TRANSFERENCIA SAN JERONIMO) LEON,303946.95,30,91184.09,25/06/2010 00:00,12/07/2010 00:00,21/08/2010 00:00,1,1,1,,EJECUCION,2010,50,,,1,25/06/2010 00:00,1,,NULL,0,NULL
146,194,A-2310-339-6703-G/0129/2010,MANTENIMIENTO DE PLAZAS EN ZONA URBANA PAQUETE 1-LEON,385344.02,30,115603.21,03/06/2010 00:00,03/06/2010 00:00,30/10/2010 00:00,1,1,1,,EJECUCION,2010,148,,,1,03/06/2010 00:00,1,,NULL,0,NULL
147,217,A-1195-314-6301-G/0147/2010,SEMAFORIZACION DE LA INTERSECCION DEL BLVD. MADRAZO CON LA CALLE SAN JOSE LEON DEL PROGRAMA TU ASAMBLEA DE BARRIO,344491.52,30,103347.46,21/06/2010 00:00,21/06/2010 00:00,26/06/2010 00:00,1,1,1,,EJECUCION,2010,230,,,1,21/06/2010 00:00,1,,NULL,0,NULL
148,232,A-2510-309-6101-D/0159/2010,PAVIMENTACION DE LA CALLE HISTORIADORES TRAMO: DE BLVD. FRANCISCO VILLA- AL FRENTE 1180 B LEON,1814054.81,30,544216.44,25/06/2010 00:00,12/07/2010 00:00,30/10/2010 00:00,1,1,1,,EJECUCION,2010,206,,,1,25/06/2010 00:00,1,,NULL,0,NULL
149,236,A-2210-333-6201-E/0162/2010,REHABILITACION Y REFUERZO DE BIBLIOTECA PUBLICA SANTA RITA S/N LEON,487032.17,30,146109.65,25/06/2010 00:00,12/07/2010 00:00,30/10/2010 00:00,1,1,1,,EJECUCION,2010,42,,,1,25/06/2010 00:00,1,,NULL,0,NULL
150,204,C-2510-601-6101-C/0138/2010,"LIMPIEZA Y DESAZOLVE DE LOSARROYOS: EL EJIDO, SARDANETA, GRANIZO, BLANCO Y LANGOSTA LEON",839721.98,30,251916.59,10/06/2010 00:00,10/06/2010 00:00,10/07/2010 00:00,1,1,1,,EJECUCION,2010,12,,,10,10/06/2010 00:00,1,,NULL,0,NULL
151,219,A-2510-315-6101-H/0149/2010,PROYECTO EJECUTIVO DE LAS CALLES: SAUCE TRAMO: ABEDUL A FRESNO: CALLE ROBLE TRAMO: FRESNO A CAOBA; CALLE ENCINO TRAMO: FRESNO A OLMO; CALLE RICARDO PALMERIN TRAMO: FRESNO A ROBLE; CALLE ABEDUL TRAMO: ENCINO A MALECON DEL RIO DE LOS GOMEZ; CALLE OLIVO TRAMO:ARCE A PALMERIN; CALLE FRESNO TRAMO: ARCE GUTY CARDENAS; CALLE FRESNO DE PALMERIN A JUVENTINO ROSAS; CALLE JUVENTINO ROSAS TRAMO: FRESNO A TOPAR CON PAV. EXISTENTE (PRIV. GUTY CARDENAS) COL. ARBOLEDAS DE INFONAVIT,744233.22,30,223269.97,22/06/2010 00:00,05/07/2010 00:00,25/09/2010 00:00,1,1,1,,EJECUCION,2010,287,,,1,22/06/2010 00:00,1,,NULL,0,NULL
152,233,A-2510-309-6101-D/0160/2010,PAVIMENTACION DE LA CALLE ISLAS BALEARES TRAMO: PASEO DE LOS INSURGENTES A TOPAR COL. LINDA VISTA,3782871.72,30,1134861.52,28/06/2010 00:00,05/07/2010 00:00,16/10/2010 00:00,1,1,1,,EJECUCION,2010,213,,,1,28/06/2010 00:00,3,,NULL,0,NULL
153,235,A-2510-309-6101-D/0161/2010,PAVIMENTACION DE LA CALLE ALEGRIA TRAMO: DE BLVD. TIMOTEO LOZANO A FRENTES 217 Y 218 COL. SAN JOSE DE CEMENTOS,1696937.08,30,509081.12,28/06/2010 00:00,12/07/2010 00:00,28/08/2010 00:00,1,1,1,,EJECUCION,2010,393,,,1,28/06/2010 00:00,1,,NULL,0,NULL
154,241,A-2510-312-6101-H/0165/2010,PROYECTO EJECUTIVO DE CICLOVIA DEL BLVD. CAMPESTRE-BALAUZAN-CONGRESO DE CHILPANCINGO TRAMO: DE BLVD. ADOLFO LOPEZ MATEOS A BLVD. MADRAZO LEON,587945.92,30,176383.78,30/06/2010 00:00,19/07/2010 00:00,06/11/2010 00:00,1,1,1,,EJECUCION,2010,394,,,1,30/06/2010 00:00,1,,NULL,0,NULL
155,224,A-2510-312-6101-H/0152/2010,PROYECTO DE CICLOVIA DEL BLVD. CLOUTHIER TRAMO: BLVD. MORELOS A BLVD. ALONSO DE TORRES LEON,348815.58,30,104644.67,25/06/2010 00:00,05/07/2010 00:00,23/10/2010 00:00,1,1,1,,EJECUCION,2010,273,,,1,25/06/2010 00:00,1,,NULL,0,NULL
156,218,A-2510-312-6101-H/0148/2010,PROYECTO EJECUTIVO DE CICLOVIA DEL BLVD ANTONIO MADRAZO TRAMO: DE BLVD. JOSE MARIA MORELOS A BLVD. VICENTE VALTIERRA LEON,430504.88,30,129151.46,22/06/2010 00:00,05/07/2010 00:00,20/11/2010 00:00,1,1,1,,EJECUCION,2010,265,,,1,22/06/2010 00:00,1,,NULL,0,NULL
157,208,A-2510-312-6101-H/0141/2010,PROYECTO EJECUTIVO DE CICLOVIA DEL BLVD. FRANCISCO VILLA TRAMO: DEL BLVD. TIMOTEO LOZANO A BLVD. MORELOS LEON,982916.21,30,294874.86,15/06/2010 00:00,28/06/2010 00:00,30/10/2010 00:00,1,1,1,,EJECUCION,2010,103,,,1,15/06/2010 00:00,1,,NULL,0,NULL
158,210,A-2510-312-6101-H/0142/2010,PROYECTO EJECUTIVO DE CICLOVIA DE LAS CALLES TANCITARO- 5 DE MAYO- ARENA NORTE- RIO USUMACINTA-HONDA DE SAN MIGUEL TRAMO: DEL BLVD. ALONSO DE TORRES A TIMOTEO LOZANO LEON,298138.68,30,89441.6,15/06/2010 00:00,28/06/2010 00:00,16/10/2010 00:00,1,1,1,,EJECUCION,2010,299,,,1,15/06/2010 00:00,1,,NULL,0,NULL
159,211,A-2510-312-6101-H/0143/2010,PROYECTO EJECUTIVO DE CICLOVIA DEL BLVD. HERMANOS ALDAMA TRAMO: DE BLVD. MARIANO ESCOBEDO A BLVD. TORRES LANDA LEON,305080.89,30,91524.27,15/06/2010 00:00,28/06/2010 00:00,13/11/2010 00:00,1,1,1,,EJECUCION,2010,106,,,1,15/06/2010 00:00,1,,NULL,0,NULL
160,213,A-2510-312-6101-H/0144/2010,PROYECTO EJECUTIVO DE CICLOVIA DE LA CALLE 27 DE SEPTIEMBRE TRAMO: DE LA CALLE 16 DE SEPTIEMBRE A CALLE OBREGON LEON,109880.97,0,0,15/06/2010 00:00,28/06/2010 00:00,14/08/2010 00:00,1,1,1,,EJECUCION,2010,356,,,1,15/06/2010 00:00,1,,NULL,0,NULL
161,251,A-2510-344-6101-D/0175/2010,TRABAJOS COMPLEMENTARIOS EN LA CONSTRUCCION DE LA PRIMERA ETAPA EJE NORTE SUR MALECON DEL RIO DE LOS GOMEZ TRAMO: BLVD. CAMPESTRE A BLVD. JUAN ALONSO DE TORRES Y PUENTE VEHICULAR EJE D.D. CRUCE RIO EL GRANIZO CON BLVD. JUAN ALONSO DE TORRES,528899.34,30,158669.8,30/06/2010 00:00,12/07/2010 00:00,19/07/2010 00:00,1,1,1,,EJECUCION,2010,135,,,1,30/06/2010 00:00,1,,NULL,0,NULL
162,253,A-2510-309-6101-D/0177/2010,PAVIMENTACION DE LA CALLE FUERTE DE ALFARO TRAMO: DE AV. LUCERO A FUERTE DE SAN DIEGO COL. UNIDAD HABITACIONAL INDEPENDENCIA,831237.68,30,249371.3,07/07/2010 00:00,26/07/2010 00:00,18/09/2010 00:00,1,1,1,,EJECUCION,2010,71,,,1,07/07/2010 00:00,1,,NULL,0,NULL
163,257,A-2510-309-6101-D/0181/2010,PAVIMENTACION DE LA CALLE CAMINO ALFARO TRAMO: BLVD. VICENTE VALTIERRA A TOPAR CON PAVIMENTO EXISTENTE COL. FRACCIONES DE ALFARO,2815792.48,30,844737.74,30/06/2010 00:00,19/07/2010 00:00,19/11/2010 00:00,1,1,1,,EJECUCION,2010,135,,,1,30/06/2010 00:00,1,,NULL,0,NULL
164,250,A-2510-315-6101-H/0174/2010,PROYECTO GEOMETRICO ESTUDIOS TOPOGRAFICOS Y FICHAS DE AFECTACIONES DEL BLVD. MORELOS TRAMO: DE BLVD. INSURGENTES A CARRETERA LEON-AGUASCALIENTES,1624892.57,30,487467.77,30/06/2010 00:00,19/07/2010 00:00,04/12/2010 00:00,1,1,1,,EJECUCION,2010,109,,,1,30/06/2010 00:00,1,,NULL,0,NULL
165,244,A-2510-309-6101-D/0168/2010,PAVIMENTACION DE LA CALLE MADRE MONICA TRAMO: DE CALLE MADRE TIERRA A CERRO DEL ZOYATE COL. DIEZ DE MAYO,1550756.99,30,465227.1,30/06/2010 00:00,19/07/2010 00:00,23/10/2010 00:00,1,1,1,,EJECUCION,2010,395,,,1,30/06/2010 00:00,1,,NULL,0,NULL
166,243,A-2510-309-6101-D/0167/2010,PAVIMENTACION DE LA CALLE ALMENDRO TRAMO: DE CALLE ALAMO A CALLE AVELLANO COL. ARBOLEDAS DE INFONAVIT,518412.53,30,155523.76,30/06/2010 00:00,19/07/2010 00:00,09/10/2010 00:00,1,1,1,,EJECUCION,2010,17,,,1,30/06/2010 00:00,1,,NULL,0,NULL
167,242,A-1195-314-6101-H/0166/2010,"PROYECTO EJECUTIVO DE MINIDEPORTIVA EN LA COL. VILLA MAGNA TRAMO: ELEFANTE, TIBER, SIXTINA Y FLAMINA LEON",395551.68,30,118665.5,30/06/2010 00:00,19/07/2010 00:00,09/10/2010 00:00,1,1,1,,EJECUCION,2010,342,,,1,30/06/2010 00:00,1,,NULL,0,NULL
168,248,A-2510-309-6101-D/0172/2010,PAVIMENTACION DE LA CALLE ALFALFA TRAMO: DE CALLE CANDELARIA A TOPAR CON PAVIMENTO EXISTENTE COL. KILLIAN,899617.72,30,269885.32,30/06/2010 00:00,19/07/2010 00:00,25/09/2010 00:00,1,1,1,,EJECUCION,2010,49,,,1,30/06/2010 00:00,1,,NULL,0,NULL
169,247,A-2510-309-6101-D/0171/2010,PAVIMENTACION DE LA CALLE DEL BARRIO TRAMO: DE LA MORADA A VILLAS DE LEON ORIENTE COL. VILLAS DE LEON,1584663.81,30,475399.14,30/06/2010 00:00,19/07/2010 00:00,09/10/2010 00:00,1,1,1,,EJECUCION,2010,57,,,1,30/06/2010 00:00,1,,NULL,0,NULL
170,245,A-2510-309-6101-D/0169/2010,PAVIMENTACION DE LA CALLE 3RA. PRIVADA SANCHEZ TRAMO: DE SANCHEZ A TOPAR COL. EL COECILLO,639995.44,0,0,30/06/2010 00:00,05/07/2010 00:00,16/10/2010 00:00,1,1,1,,EJECUCION,2010,5,,,1,30/06/2010 00:00,1,,NULL,0,NULL
171,215,A-2510-416-6702-E/0146/2010,LIMPIAR Y PROTEGER DE GRAFITI EN LA CIUDAD DE LEON,438288.37,0,0,21/06/2010 00:00,21/06/2010 00:00,21/12/2010 00:00,1,1,1,,EJECUCION,2010,396,,,1,21/06/2010 00:00,1,,NULL,0,NULL
172,246,A-2510-309-6101-D/0170/2010,PAVIMENTACION DE LA CALLE LUIS SUAREZ ZAMBRNO TRAMO: DE FRANCISCO MATHEY A CEFERINO ORTIZ COL. LAS HILAMAS,1735646.22,30,520693.87,30/06/2010 00:00,19/07/2010 00:00,23/10/2010 00:00,1,1,1,,EJECUCION,2010,397,,,1,30/06/2010 00:00,2,,NULL,0,NULL
173,286,C-2510-601-6101-D/0205/2010,LIMPIEZA Y COLOCACION DE COSTALERIA PARA PROTECCION DE TALUD EN EL ARROYO LA TINAJA TRAMO: DE BLVD. LA LUZ A VILLAS DE SAN JUAN LEON,726816.34,30,218044.9,29/07/2010 00:00,02/08/2010 00:00,07/08/2010 00:00,1,1,1,,EJECUCION,2010,17,,,10,29/07/2010 00:00,1,,NULL,0,NULL
174,274,A-1810-351-6101-D/0196/2010,TRABAJOS DE LIMPIEZA DEL RIO TURBIO Y ESTABILIZACION DE TALUDES CON MATERIAL INERTE PARA PREVENCION DE INUNDACIONES TRAMO: DE COMUNIDADES ESTANCIA DE VAQUEROS A PUERTAS DE SAN GERMAN LEON,454743.79,0,0,22/07/2010 00:00,26/07/2010 00:00,31/07/2010 00:00,1,1,1,,EJECUCION,2010,12,,,1,22/07/2010 00:00,1,,NULL,0,NULL
175,118,B-5051-236-7101-H/0068/2010,PROYECTO EJECUTIVO DE LAS CALLES: CIRCUITO RINCONADA DE SAN PEDRO TRAMO: MARMOLEJO- MARMOLEJO COL. SAN PEDRO DE LOS HERNANDEZ; CALLE VERBENA TRAMO: FRAY DANIEL MIRELES-HEROES DE LA INDEPENDENCIA COL. SAN PEDRO DE LOS HERNANDEZ,151400.31,0,0,17/03/2010 00:00,29/03/2010 00:00,19/06/2010 00:00,1,1,1,,EJECUCION,2010,398,,,2,17/03/2010 00:00,2,,NULL,0,NULL
176,305,A-2110-304-6101-C/0221/2010,REHABILITACION DE COLOR DEL CONCRETO ESTAMPADO EN LA CALLE MADERO CENTRO LEON,1331768.18,30,399530.45,10/08/2010 00:00,16/08/2010 00:00,11/09/2010 00:00,1,1,1,,EJECUCION,2010,388,,,1,10/08/2010 00:00,2,,NULL,0,NULL
177,297,A-2210-338-6201-H/0214/2010,"ESTUDIO DE MECANICA DE SUELOS PARA LA RESTRUCTURACION Y REMODELACION DEL JARDIN DE NIÑOS ""MARIANO SILVA ACEVES"" CALLE PALMERIN S/N COL. LAS ARBOLEDAS",18158.92,0,0,05/08/2010 00:00,09/08/2010 00:00,21/08/2010 00:00,1,1,1,,EJECUCION,2010,98,,,1,05/08/2010 00:00,1,,NULL,0,NULL
178,294,A-2510-344-6101-C/0211/2010,ALIMENTACION ELECTRICA A TORRES PARA LA PROYECCION DEL MURAL DE LUZ A UBICARSE EN PLAZA DEL EXPIATORIO LEON,105134.81,0,0,05/08/2010 00:00,09/08/2010 00:00,14/08/2010 00:00,1,1,1,,EJECUCION,2010,26,,,1,05/08/2010 00:00,1,,NULL,0,NULL
179,292,A-2510-324-6502-H/0209/2010,PROYECTO EJECUTIVO DE REHABILITACION DEL MERCADO EX ESTACIONAMIENTO COMONFORT ZONA CENTRO,360457.09,30,108137.13,05/08/2010 00:00,16/08/2010 00:00,20/11/2010 00:00,1,1,1,,EJECUCION,2010,399,,,1,05/08/2010 00:00,2,,NULL,0,NULL
180,303,A-2510-344-6101-E/0219/2010,SISTEMA DE RIEGO AUTOMATIZADO DE SEIS CANCHAS Y SIEMBRA DE PASTO EN LA DEPORTIVA ENRIQUE FERNANDEZ MARTINEZ LEON,2191491.87,50,1095745.94,10/08/2010 00:00,16/08/2010 00:00,27/11/2010 00:00,1,1,1,,EJECUCION,2010,315,,,1,10/08/2010 00:00,2,,NULL,0,NULL
181,266,A-2510-344-6101-E/0189/2010,OBRA COMPLEMENTARIA EN EL MERCADO CARRO VERDE MEJORAMIENTO A LA INFRAESTRUCTURA DE GAS Y AGUA LEON,63053.77,0,0,19/07/2010 00:00,26/07/2010 00:00,31/07/2010 00:00,1,1,1,,EJECUCION,2010,383,,,1,19/07/2010 00:00,3,,NULL,0,NULL
182,300,A-1519-342-6201-H/0217/2010,PROYECTO EJECUTIVO DE GIMNASIO EN EL CENTRO DE FORMACION POLICIAL ( CEFOPOL ) CALLE ARROYO 1010 LEON,179998.15,30,53999.45,10/08/2010 00:00,23/08/2010 00:00,13/11/2010 00:00,1,1,1,,EJECUCION,2010,392,,,1,10/08/2010 00:00,2,,NULL,0,NULL
183,252,A-2510-309-6101-D/0176/2010,PAVIMENTACION DE LA CALLE 1RA. RIO BALSAS TRAMO: DE RIO BALSAS-RIO HONDO COL. SAN NICOLAS,302235.83,30,90670.75,07/07/2010 00:00,26/07/2010 00:00,18/09/2010 00:00,1,1,1,,EJECUCION,2010,312,,,1,07/07/2010 00:00,1,,NULL,0,NULL
184,285,A-1195-314-6301-G/0204/2010,"SEMAFORIZACION DEL CRUCERO DEL BLVD. MIGUEL DE CERVANTES SAAVEDRA Y ARROYO  DE MARICHES DEL PROGRAMA ""TU ASAMBLEA DE BARRIO"" LEON",440786,30,132235.8,30/07/2010 00:00,02/08/2010 00:00,14/08/2010 00:00,1,1,1,,EJECUCION,2010,400,,,1,30/07/2010 00:00,1,,NULL,0,NULL
185,298,A-2510-326-6101-D/0215/2010,TRABAJOS DE JARDINERIA A REALIZAR EN LOS BLVDS. SAN JUAN BOSCO Y TORRES LANDA LEON,973299.35,30,291989.81,06/08/2010 00:00,06/08/2010 00:00,14/08/2010 00:00,1,1,1,,EJECUCION,2010,148,,,1,06/08/2010 00:00,1,,NULL,0,NULL
186,304,A-2310-339-6703-G/0220/2010,MEJORAMIENTO DE PLAZAS EN ZONA URBANA PAQUETE 2 LEON,409409.21,30,122822.76,10/08/2010 00:00,16/08/2010 00:00,15/04/2011 00:00,1,1,1,,EJECUCION,2010,339,,,1,10/08/2010 00:00,1,,NULL,0,NULL
187,288,A-2510-322-6501-C/0207/2010,LABORATORIO VERIFICADOR 2010 PAQUETE 2 LEON,484113.6,0,0,05/08/2010 00:00,09/08/2010 00:00,31/12/2010 00:00,1,1,1,,EJECUCION,2010,99,,,1,05/08/2010 00:00,1,,NULL,0,NULL
188,320,A-2510-315-6101-H/0231/2010,PROYECTO EJECUTIVO DE PLAZA CATEDRAL EN CALLE ALVARO OBREGON ESQ. CALLE HIDALGO CENTRO,768335.47,30,230500.64,17/08/2010 00:00,30/08/2010 00:00,18/12/2010 00:00,1,1,1,,EJECUCION,2010,320,,,1,17/08/2010 00:00,1,,NULL,0,NULL
189,299,A-2310-339-6703-G/0216/2010,"MANTENIMIETO PREVENTIVO Y CORRECTIVO DE FUENTES EN VARIAS PARTES DE LA CIUDAD PAQUETE 2, LEON",508080.23,30,152424.07,10/08/2010 00:00,16/08/2010 00:00,31/12/2010 00:00,1,1,1,,EJECUCION,2010,333,,,1,10/08/2010 00:00,1,,NULL,0,NULL
190,315,A-1513-340-6101-G/0227/2010,SUMINISTRO E INSTALACION DE 40 TOPES EN DIVERSAS CALLES DE LA CIUDAD LEON,286003.57,30,85801.07,17/08/2010 00:00,30/08/2010 00:00,25/09/2010 00:00,1,1,1,,EJECUCION,2010,401,,,1,17/08/2010 00:00,2,,NULL,0,NULL
191,287,A-2510-315-6101-H/0206/2010,PROYECTO EJECUTIVO DEL PASO SUPERIOR VEHICULAR EN LA INTERSECCION DEL BLVD. JOSE MARIA MORELOS Y BLVD. TALABARTEOS VARIAS COLONIAS,1323152.02,0,0,30/07/2010 00:00,09/08/2010 00:00,27/11/2010 00:00,1,1,1,,EJECUCION,2010,210,,,1,30/07/2010 00:00,1,,NULL,0,NULL
192,290,A-2510-322-6501-C/0208/2010,LABORATORIO VERIFICADOR 2010 PAQUETE 1 LEON,484113.6,0,0,05/08/2010 00:00,09/08/2010 00:00,31/12/2010 00:00,1,1,1,,EJECUCION,2010,233,,,1,05/08/2010 00:00,1,,NULL,0,NULL
193,272,A-1513-340-6101-G/0194/2010,"SUMINISTRO Y APLICACION DE PINTURA EPOXICA ("" LEON ES COMO LO SEÑALAMOS 2010"") LEON",2399106.2,30,719731.86,18/07/2010 00:00,02/08/2010 00:00,24/09/2010 00:00,1,1,1,,EJECUCION,2010,400,,,1,18/07/2010 00:00,1,,NULL,0,NULL
194,277,A-2510-313-6301-E/0198/2010,MALLA CICLONICA EN ESCUELA PRIMARIA FEDERAL FRAY PEDRO DE GANTE Y LEONA VICARIO BLVD. JUAN ALONSO DE TORRES S/N PTE. COL. PILETAS,32717.05,0,0,22/07/2010 00:00,26/07/2010 00:00,07/08/2010 00:00,1,1,1,,EJECUCION,2010,402,,,1,22/07/2010 00:00,1,,NULL,0,NULL
195,249,A-2510-309-6101-D/0173/2010,PAVIMENTACION DE LA CALLE LAGO NEGRO TRAMO: DE AV. CANAL A SANTA MARIA COL. INFONAVIT GRANADA,905946.63,30,271783.99,30/06/2010 00:00,19/07/2010 00:00,09/10/2010 00:00,1,1,1,,EJECUCION,2010,288,,,1,30/06/2010 00:00,2,,NULL,0,NULL
196,254,A-2510-309-6101-D/0178/2010,PAVIMENTACION DE LA CALLE IGNACIO GARCIA TELLEZ TRAMO: DE CALLE MARIA ALICIA A TOPAR (IGNACIO GARCIA TELLEZ) COL. ORIENTAL,879951.99,30,263985.6,07/07/2010 00:00,26/07/2010 00:00,16/10/2010 00:00,1,1,1,,EJECUCION,2010,351,,,1,07/07/2010 00:00,1,,NULL,0,NULL
197,255,A-2510-315-6101-H/0179/2010,PROYECTO EJECUTIVO DE LA CALLE PLAN DE GUADALUPE TRAMO: DE CERVANTES SAAVEDRA A OBRERO MUNDIAL COL.LAS MANDARINAS; CALLE ANTONIO BARROSO TRAMO: DE BLVD. MARIANO ESCOBEDO A CEFERINO ORTIZ COL. LEON I,163060.46,30,48918.14,07/07/2010 00:00,19/07/2010 00:00,09/10/2010 00:00,1,1,1,,EJECUCION,2010,403,,,1,07/07/2010 00:00,1,,NULL,0,NULL
198,329,A-2510-315-6101-H/0238/2010,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: ESTHER V. D VILLEGAS TRAMO: MARIANO ESCOBEDO A VICENTE GONZALEZ DEL CASTILLO COL. LAS HILAMAS CALLE VENCEDOR TRAMO: BLVD. JUAN JOSE TORRES LANDA 300 MTS AL SURESTE COL. LA RESERVA OTE,188706.98,30,56612.09,24/08/2010 00:00,06/08/2010 00:00,27/11/2010 00:00,1,1,1,,EJECUCION,2010,332,,,1,24/08/2010 00:00,1,,NULL,0,NULL
