Id_Descuento_Adicional,Id_Estimacion,Nombre,Importe
791,2702,C.N.E.C.,403.43
792,2703,C.E.N.E.C.,152.88
793,2704,C.E.N.E.C.,199.74
794,2705,C.E.N.E.C.,254.33
795,2706,R.A.P.C.E.,688.35
796,2707,R.A.P.C.E.,1761.63
797,2710,C.N.E.C.,1670.76
798,2711,C.N.E.C.,869.8
799,2711,I.S.R.,12177.19
800,2711,CEDULAR,1217.72
801,2712,C.N.E.C.,503.51
802,2712,I.S.R.,7049.21
803,2712,CEDULAR,704.92
804,2716,C.N.E.C.,1823.36
805,2718,R.A.P.C.E.,757.7
806,2719,R.A.P.C.E.,231.42
807,2721,C.N.E.C.,52.62
808,2726,C.N.E.C.,43.36
809,2727,R.A.P.C.E.,2313.39
810,2728,C.N.E.C.,95.43
811,2729,C.N.E.C.,1384.68
812,2731,R.A.P.C.E.,1067.89
813,2732,C.N.E.C.,1480.61
814,2733,C.N.E.C,804.64
815,2734,C.N.E.C.,275.75
816,2735,R.A.P.C.E.,24804.14
817,2740,C.N.E.C.,286.7
818,2741,C.N.E.C.,25.85
819,2742,C.N.E.C.,41.61
820,2743,C.N.E.C.,90.61
821,2744,SANCION ADMINIS,13798.51
822,2745,C.N.E.C.,104.99
823,2746,R.A.P.C.E.,1045.89
824,2747,C.N.E.C.,156.74
825,2748,C.N.E.C.,110.62
826,2753,C.N.E.C.,72.09
827,2756,C.N.E.C.,26.21
828,2763,R.A.P.C.E.,577.79
829,2767,C.N.E.C.,598.82
830,2769,C.N.E.C,1032.71
831,2771,C.N.E.C,611.3
832,2772,C.N.E.C.,327.02
833,2775,R.A.P.C.E.,2839.83
834,2777,C.N.E.C.,563.4
835,2783,R.A.P.C.E.,254.42
836,2789,C.N.E.C.,469.42
837,2794,C.N.E.C.,50.76
838,2797,C.N.E.C.,203.74
839,2798,C.N.E.C.,176.31
840,2799,R.A.P.C.E.,1765.65
841,2800,C.N.E.C.,311.16
842,2801,C.N.E.C.,113.96
843,2802,C.N.E.C.,617.74
844,2803,R.A.P.C.E.,1281.63
845,2804,C.N.E.C.,666.37
846,2805,R.A.P.C.E.,1197.3
847,2811,C.N.E.C.,241.16
848,2812,C.N.E.C.,111.13
849,2815,C.N.E.C.,1470.7
850,2816,C.N.E.C.,67.54
851,2823,C.N.E.C.,369.51
852,2824,R.A.P.C.E.,1611.89
853,2826,C.N.E.C.,120.28
854,2827,C.N.E.C.,12.52
855,2828,C.N.E.C.,60.27
856,2829,C.N.E.C.,257.57
857,2830,C.N.E.C.,833.2
858,2830,SANCION DEFINIT,8054.1
859,2833,C.N.E.C.,297.95
860,2834,R.A.P.C.E.,4533.96
861,2836,C.N.E.C.,470.92
862,2838,C.N.E.C.,105.58
863,2839,C.N.E.C.,55.29
864,2840,C.N.E.C.,197.82
865,2841,C.N.E.C.,169.5
866,2843,R.A.P.C.E.,580.24
867,2844,C.N.E.C.,407.58
868,2845,C.N.E.C.,88.36
869,2846,C.N.E.C.,130.85
870,2847,C.N.E.C.,171.38
871,2848,C.N.E.C.,196.25
872,2849,C.N.E.C.,208.09
873,2850,C.N.E.C.,41.61
874,2854,C.N.E.C.,56.99
875,2858,CNEC,116.23
876,2861,C.E.N.E.C.,446.43
877,2862,C.N.E.C.,376.78
878,2863,R.A.P.C.E.,905.28
879,2864,R.A.P.C.E.,830.88
880,2866,C.N.E.C.,380.31
881,2867,R.A.P.C.E.,6382.79
882,2869,C.N.E.C.,54.41
883,2870,C.N.E.C.,340.02
884,2871,SANCION DEFINIT,199499.16
885,2871,SANCION ADMINIS,55194.05
886,2873,C.N.E.C.,186.84
887,2876,C.N.E.C.,205.02
888,2881,C.N.E.C.,960.45
889,2882,C.N.E.C.,158.88
890,2883,C.N.E.C.,158.88
891,2891,C.N.E.C.,541.48
892,2894,C.N.E.C.,609.19
893,2897,C.N.E.C.,117.91
894,2901,R.A.P.C.E.,466.5
895,2902,R.A.P.C.E.,233.99
896,2903,R.A.P.C.E.,453.25
897,2904,C.N.E.C.,496.16
898,2905,C.N.E.C.,166.88
899,2909,C.N.E.C.,81.71
900,2911,R.A.P.C.E.,151.49
901,2912,R.A.P.C.E.,228.84
902,2913,C.N.E.C.,264.25
903,2918,C.N.E.C.,2871.66
904,2920,R.A.P.C.E.,670.02
905,2924,R.A.P.C.E.,1683.64
906,2925,R.A.P.C.E.,651.97
907,2927,C.N.E.C.,532.89
908,2928,C.N.E.C.,413.9
909,2929,C.N.E.C.,359.26
910,2930,C.N.E.C.,442.59
911,2933,R.A.P.C.E.,3252.75
912,2934,CENEC,625.04
913,2936,C.N.E.C.,54.18
914,2937,C.N.E.C.,226.08
915,2938,C.N.E.C.,776.31
916,2939,R.A.P.C.E.,1119.19
917,2944,C.N.E.C.,433.77
918,2944, SANCION DEFINI,9100.2
919,2945,R.A.P.C.E.,309.58
920,2946,R.A.P.C.E.,203.72
921,2947,C.N.E.C.,1704.52
922,2950,SANCION DEFINIT,8551.84
923,2951,C.N.E.C,13.63
924,2951,SANCION DEFIN.,3149.04
925,2952,C.N.E.C,61.34
926,2952, SANCION DEFI.,14170.68
927,2953,R.A.P.C.E.,802.88
928,2954,R.A.P.C.E.,82.73
929,2955,C.N.E.C,100.85
930,2955,SANCION DEFINIT,433.14
931,2956,C.N.E.C,40.18
932,2957,C.N.E.C,33.39
933,2958,R.A.P.C.E.,315.69
934,2959,C.N.E.C,29.47
935,2960,R.A.P.C.E.,1148.05
936,2961,SANCION DEFINIT,21957.11
937,2966,C.N.E.C.,78.82
938,2968,R.A.P.C.E.,2755.43
939,2969,C.N.E.C,727.1
940,2970,R.A.P.C.E.,1272.6
941,2971,C.N.E.C.,973.83
942,2975,C.N.E.C.,90.73
943,2977,C.N.E.C.,646.49
944,2979,C.N.E.C.,513.55
945,2982,C.N.E.C.,236.94
946,2983,C.N.E.C.,432.63
947,2984,R.A.P.C.E.,536.06
948,2987,CNEC,22
949,2988,CNEC,22
950,2989,CNEC,22
951,2990,CNEC,16.83
952,2991,R.A.P.C.E.,350.96
953,2992,R.A.P.C.E.,358.78
954,2993,C.N.E.C,141.93
955,2994,C.N.E.C,94.28
956,2995,C.N.E.C,186.54
957,2996,R.A.P.C.E.,1800.28
958,2997,C.N.E.C,5.53
959,2997,SANCION DEFINIT,1277.17
960,2999,C.N.E.C.,1950.4
961,3000,C.N.E.C.,77.47
962,3001,C.N.E.C.,254.95
963,3002,SANCION DEFINIT,459103.81
964,3004,C.N.E.C.,144.33
965,3006,C.N.E.C.,44.13
966,3007,C.N.E.C.,140.21
967,3008,C.N.E.C.,44.13
968,3009,C.N.E.C.,284.48
969,3010,R.A.P.C.E.,636.14
970,3015,C.N.E.C.,121.57
971,3016,C.N.E.C.,1298.75
972,3016,SANCION DEFINIT,57771.92
973,3018,C.N.E.C.,554.5
974,3018,I.S.R.,7292.93
975,3018,CEDULAR,729.29
976,3021,C.N.E.C.,194.53
977,3024,SANCION DEFINIT,9161.46
978,3025,R.A.P.C.E.,90.29
979,3027,SANCION DEFINIT,33968.33
980,3031,R.A.P.C.E.,249.74
981,3033,C.N.E.C.,322.86
982,3034,R.A.P.C.E.,1709.65
983,3035,R.A.P.C.E.,1501.28
984,3036,R.A.P.C.E.,6949.31
985,3037,C.N.E.C.,359.14
986,3038,R.A.P.C.E.,597.04
987,3039,R.A.P.C.E.,240.66
988,3040,R.A.P.C.E.,721.94
989,3042,C.N.E.C.,167.9
990,3045,R.A.P.C.E.,634.48
991,3051,C.N.E.C.,477.91
992,3052,R.A.P.C.E.,1885.82
993,3055,R.A.P.C.E.,1088.55
994,3058,R.A.P.C.E.,464.92
995,3059,C.N.E.C.,937.44
996,3059,SANCION DEFINIT,77510.02
997,3061,C.N.E.C.,614.41
998,3062,R.A.P.C.E.,381.68
999,3063,R.A.P.C.E.,77.22
1000,3064,R.A.P.C.E.,1390.38
1001,3065,C.N.E.C.,102.28
1002,3066,R.A.P.C.E.,1213.63
1003,3070,R.A.P.C.E.,200.88
1004,3071,R.A.P.C.E.,523.31
1005,3072,C.N.E.C.,258.75
1006,3073,C.N.E.C.,306.18
1007,3074,C.N.E.C.,843.36
1008,3075,CNEC,-32.5
1009,3076,CNEC,32.5
1010,3076,SALDO EST 4,7507.5
1011,3077,C.E.N.E.C.,201.38
1012,3078,C.E.N.E.C.,416.15
1013,3079,C.N.E.C,286
1014,3080,C.E.N.E.C.,303.8
1015,3081,C.E.N.E.C.,303.8
1016,3085,C.E.N.E.C.,110.32
1017,3086,SANCION DEFINIT,9621.81
1018,3087,C.E.N.E.C.,133.48
1019,3088,C.E.N.E.C.,73.4
1020,3089,C.E.N.E.C.,101.22
1021,3090,C.E.N.E.C.,93.42
1022,3091,C.E.N.E.C.,597.01
1023,3092,C.N.E.C.,436.61
1024,3094,C.N.E.C.,456.51
1025,3095,SANCION DEFINIT,9998.77
1026,3097,C.N.E.C.,510.55
1027,3098,SANCION DEFINIT,11395.92
1028,3098,SANCION ADMINIS,13798.51
1029,3101,R.A.P.C.E.,498
1030,3105,C.N.E.C,404.53
1031,3106,C.N.E.C.,105.24
1032,3108,C.N.E.C.,361.53
1033,3109,C.N.E.C.,596.05
1034,3110,C.N.E.C.,320.98
1035,3111,C.N.E.C.,374.36
1036,3112,C.N.E.C.,903.36
1037,3114,R.A.P.C.E.,190.14
1038,3115,C.N.E.C.,996.13
1039,3116,R.A.P.C.E.,13025.24
1040,3117,R.A.P.C.E.,3078.09
1041,3118,C.N.E.C.,296.12
1042,3119,C.N.E.C.,578.44
1043,3120,C.N.E.C,14.57
1044,3121,C.N.E.C,31.38
1045,3122,C.N.E.C.,1875.06
1046,3122,SANCION DEFINIT,96093.26
1047,3123,R.A.P.C.E.,622.85
1048,3127,C.N.E.C.,3.49
1049,3129,C.N.E.C.,3.49
1050,3131,C.N.E.C.,20.05
1051,3132,C.N.E.C.,20.05
1052,3135,C.N.E.C.,164.38
1053,3135,SANCION DEFINIT,16269.76
1054,3137,R.A.P.C.E.,564.55
1055,3140,R.A.P.C.E.,1632.36
1056,3141,C.N.E.C.,1051.83
1057,3142,C.N.E.C.,1131.99
1058,3143,C.N.E.C.,13.45
1059,3144,R.A.P.C.E.,2229.1
1060,3146,C.N.E.C.,833.57
1061,3147,C.N.E.C.,13.45
1062,3151,C.N.E.C.,410.75
1063,3152,C.N.E.C.,356.94
1064,3153,R.A.P.C.E.,322.79
1065,3154,R.A.P.C.E.,3376.31
1066,3156,RAPCE,17576.61
1067,3157,R.A.P.C.E.,75.38
1068,3159,C.N.E.C.,316.74
1069,3160,C.N.E.C.,680.01
1070,3162,C.N.E.C.,163.5
1071,3163,C.N.E.C.,120.09
1072,3164,R.A.P.C.E.,929.41
1073,3167,R.A.P.C.E.,1803.42
1074,3168,R.A.P.C.E.,2846.76
1075,3169,R.A.P.C.E.,782.71
1076,3170,R.A.P.C.E.,2327.28
1077,3171,R.A.P.C.E.,1280.36
1078,3174,C.E.N.E.C.,22.92
1079,3175,C.E.N.E.C.,99.2
1080,3176,C.E.N.E.C.,523.54
1081,3177,C.E.N.E.C.,19.84
1082,3178,R.A.P.C.E.,3075.13
1083,3179,RAPCE,1844.21
1084,3179,FINAN. ANTICIPO,42767.25
1085,3181,C.N.E.C.,314.46
1086,3182,C.N.E.C.,609.85
1087,3184,C.N.E.C,45.34
1088,3185,C.N.E.C,46.74
1089,3186,C.N.E.C,51.81
1090,3187,R.A.P.C.E.,2075.18
1091,3188,C.N.E.C.,514.83
1092,3190,R.A.P.C.E.,1860.07
1093,3192,C.N.E.C.,86
1094,3193,R.A.P.C.E.,80
1095,3194,C.N.E.C.,85.63
1096,3195,C.N.E.C.,204.82
1097,3196,C.N.E.C.,136.46
1098,3196,SANCION DE FINI,8422.34
1099,3198,R.A.P.C.E.,354.35
1100,3200,C.N.E.C.,73.19
1101,3201,R.A.P.C.E.,2005.35
1102,3202,C.N.E.C.,360.5
1103,3203,C.N.E.C.,547.99
1104,3204,R.A.P.C.E.,838.67
1105,3207,R.A.P.C.E.,2211.66
1106,3209,C.N.E.C.,308.45
1107,3215,C.N.E.C.,403.16
1108,3216,C.N.E.C.,458.35
1109,3220,C.N.E.C.,934.27
1110,3220,SANCION DEFINIT,11906.57
1111,3223,R.A.P.C.E.,595.13
1112,3226,R.A.P.C.E.,666.38
1113,3227,R.A.P.C.E.,803.31
1114,3228,C.N.E.C.,270.13
1115,3229,R.A.P.C.E.,1524.24
1116,3230,C.N.E.C.,52.56
1117,3231,C.N.E.C.,103.81
1118,3232,C.N.E.C.,103.81
1119,3233,C.N.E.C.,125.71
1120,3234,C.N.E.C.,66.95
1121,3235,R.A.P.C.E.,8087.07
1122,3237,R.A.P.C.E.,462.14
1123,3238,R.A.P.C.E.,418.95
1124,3238,SANCION DEFINIT,18785.84
1125,3239,C.N.E.C.,294.71
1126,3240,R.A.P.C.E.,1761.43
1127,3241,C.N.E.C.,59.64
1128,3242,C.N.E.C.,307.87
1129,3243,C.N.E.C.,768.37
1130,3244,R.A.P.C.E.,452.61
1131,3245,C.N.E.C.,445.73
1132,3247,C.N.E.C.,1034.64
1133,3248,C.N.E.C.,111.25
1134,3249,R.A.P.C.E.,524.23
1135,3250,R.A.P.C.E.,734.57
1136,3251,C.N.E.C.,569.81
1137,3253,C.N.E.C.,220.61
1138,3254,C.N.E.C.,343.87
1139,3255,C.N.E.C.,312.91
1140,3256,R.A.P.C.E.,1038.03
1141,3258,C.N.E.C.,59.32
1142,3259,R.A.P.C.E.,5511.23
1143,3260,C.N.E.C.,185.02
1144,3264,R.A.P.C.E.,370.77
1145,3265,R.A.P.C.E.,7185.36
1146,3266,R.A.P.C.E.,1108.62
1147,3269,R.A.P.C.E.,432.75
1148,3271,C.N.E.C.,445.66
1149,3271,SANCION DEFINIT,53985.48
1150,3274,R.A.P.C.E.,1476.24
1151,3275,C.N.E.C.,978.73
1152,3276,C.N.E.C.,230.83
1153,3278,C.N.E.C.,624.86
1154,3279,C.N.E.C.,673.86
1155,3280,C.N.E.C.,654.94
1156,3284,C.N.E.C.,1227.12
1157,3285,C.N.E.C.,958.28
1158,3286,C.N.E.C.,470.26
1159,3287,C.N.E.C.,115.96
1160,3288,R.A.P.C.E.,924.75
1161,3289,C.N.E.C.,254.1
1162,3291,C.N.E.C.,280.35
1163,3293,R.A.P.C.E.,595.09
1164,3295,C.E.N.E.C.,852.11
1165,3296,C.E.N.E.C.,116.21
1166,3298,C.N.E.C.,433.48
1167,3299,C.N.E.C.,422.44
1168,3302,R.A.P.C.E.,4602.98
1169,3303,C.N.E.C.,118.64
1170,3304,R.A.P.C.E.,464.29
1171,3305,C.N.E.C.,56.18
1172,3306,R.A.P.C.E.,2799.52
1173,3307,C.E.N.E.C.,1029.94
1174,3308,C.E.N.E.C.,87.91
1175,3309,C.N.E.C.,168.15
1176,3310,C.N.E.C.,241.66
1177,3311,C.N.E.C.,151.91
1178,3312,C.N.E.C.,169.59
1179,3313,C.N.E.C.,46.47
1180,3314,R.A.P.C.E.,463.16
1181,3315,C.E.N.E.C.,91.06
1182,3316,C.E.N.E.C.,199.71
1183,3317,C.E.N.E.C.,464.09
1184,3319,R.A.P.C.E.,461.88
1185,3323,C.N.E.C.,157.49
1186,3324,C.N.E.C.,1401.99
1187,3325,C.N.E.C.,539.62
1188,3328,C.N.E.C.,61.24
1189,3329,R.A.P.C.E.,561
1190,3330,SANCION DEFINIT,638882.09
1191,3330,SANCION ADMINIS,82791.07
1192,3330,SOBRECOSTO DE O,625926.59
1193,3331,C.N.E.C.,176.28
1194,3332,C.N.E.C.,256.29
1195,3333,R.A.P.C.E.,1857.66
1196,3334,SANCION ADMINIS,17248.14
1197,3335,C.N.E.C.,138.19
1198,3336,C.N.E.C.,68.67
1199,3340,SANCION DEFINIT,7639.75
1200,3342,C.N.E.C.,814.53
1201,3343,C.N.E.C.,506.49
1202,3344,C.N.E.C.,93.33
1203,3345,C.N.E.C.,123.74
1204,3346,C.N.E.C.,13.5
1205,3347,C.N.E.C.,753.6
1206,3349,C.N.E.C.,11.04
1207,3350,C.N.E.C.,17.77
1208,3354,C.N.E.C.,49.55
1209,3355,C.N.E.C.,47.45
1210,3356,C.N.E.C.,38.29
1211,3358,C.N.E.C.,54.59
1212,3359,C.N.E.C.,59.02
1213,3360,C.N.E.C.,54.18
1214,3362,C.N.E.C.,44.91
1215,3363,C.N.E.C.,14.97
1216,3364,C.N.E.C.,157.74
1217,3365,R.A.P.C.E.,2355.36
1218,3366,R.A.P.C.E.,1789.67
1219,3367,SANCION DEFINIT,9332.07
1220,3369,R.A.P.C.E.,478.83
1221,3370,R.A.P.C.E.,1832.04
1222,3371,R.A.P.C.E.,201.29
1223,3372,C.N.E.C.,350.08
1224,3374,R.A.P.C.E.,384.72
1225,3380,C.N.E.C.,579.26
1226,3383,C.N.E.C.,1032.03
1227,3384,C.N.E.C.,702.45
1228,3385,C.N.E.C.,411.01
1229,3386,C.N.E.C.,367.38
1230,3387,R.A.P.C.E.,577.13
1231,3393,C.N.E.C.,1227.91
1232,3394,R.A.P.C.E.,479.43
1233,3395,C.N.E.C.,586.33
1234,3397,R.A.P.C.E.,614.74
1235,3399,C.N.E.C.,103.81
1236,3400,R.A.P.C.E.,671.56
1237,3401,R.A.P.C.E.,25.87
1238,3402,C.N.E.C.,165.73
1239,3404,C.N.E.C.,182.58
1240,3405,C.N.E.C.,450.09
1241,3406,R.A.P.C.E.,4909.84
1242,3410,C.N.E.C.,314.26
1243,3413,SANCION DEFINIT,4218.58
1244,3417,R.A.P.C.E.,76.26
1245,3418,R.A.P.C.E.,94.08
1246,3419,R.A.P.C.E.,104.05
1247,3421,R.A.P.C.E.,611.23
1248,3423,C.N.E.C.,327.04
1249,3425,C.N.E.C.,389.37
1250,3426,C.N.E.C.,567.4
1251,3427,C.N.E.C.,357.32
1252,3428,R.A.P.C.E.,502.71
1253,3429,R.A.P.C.E.,803.24
1254,3431,C.N.E.C.,365.76
1255,3433,C.N.E.C.,51.32
1256,3436,C.N.E.C.,410.77
1257,3436,SANCION DEFINIT,22801.48
1258,3437,C.N.E.C.,609.07
1259,3438,C.N.E.C.,17.37
1260,3439,C.N.E.C.,17.37
1261,3440,C.N.E.C.,17.37
1262,3441,C.N.E.C.,703.84
1263,3442,C.N.E.C.,283.94
1264,3448,C.N.E.C.,53.33
1265,3449,C.N.E.C.,83.36
1266,3450,C.N.E.C.,246.39
1267,3451,C.N.E.C.,678.94
1268,3452,C.E.N.E.C.,474.71
1269,3453,R.A.P.C.E.,3672.67
1270,3454,C.N.E.C.,243.12
1271,3455,C.N.E.C.,83.15
1272,3456,C.N.E.C.,579.99
1273,3457,C.N.E.C.,340.2
1274,3458,C.N.E.C.,129.49
1275,3458,SANCION DEFINIT,11591.63
1276,3461,R.A.P.C.E.,1924.08
1277,3463,R.A.P.C.E.,555.57
1278,3464,C.E.N.E.C.,260.04
1279,3465,C.N.E.C.,386.03
1280,3471,C.N.E.C.,50.92
1281,3473,R.A.P.C.E.,77.48
1282,3475,R.A.P.C.E.,241.97
1283,3476,R.A.P.C.E.,51.68
1284,3477,R.A.P.C.E.,172.63
1285,3478,R.A.P.C.E.,79.88
1286,3480,R.A.P.C.E.,414.46
1287,3482,R.A.P.C.E.,115.8
1288,3483,R.A.P.C.E.,163.02
1289,3485,C.N.E.C.,231.48
1290,3486,R.A.P.C.E.,350.63
1291,3487,C.N.E.C.,548.15
1292,3489,R.A.P.C.E.,845.63
1293,3490,R.A.P.C.E.,130.05
1294,3491,R.A.P.C.E.,116.25
1295,3492,R.A.P.C.E.,1211.14
1296,3494,R.A.P.C.E.,685.24
1297,3496,R.A.P.C.E.,23.17
1298,3497,R.A.P.C.E.,921.13
1299,3499,C.N.E.C.,770.58
1300,3501,R.A.P.C.E.,1276.69
1301,3502,R.A.P.C.E.,205.87
1302,3503,R.A.P.C.E.,199.24
1303,3504,R.A.P.C.E.,1080.44
1304,3508,R.A.P.C.E.,90.36
1305,3509,R.A.P.C.E.,3481.25
1306,3509,SANCION DEFINIT,147995.93
1307,3509,SANCION ADMINIS,32349.84
1308,3514,C.N.E.C.,264.74
1309,3515,C.N.E.C.,318.59
1310,3516,C.N.E.C.,181.02
1311,3519,R.A.P.C.E.,116.22
1312,3520,R.A.P.C.E.,98.42
1313,3521,R.A.P.C.E.,191.19
1314,3522,SANCION DEFINIT,5711.34
1315,3526,R.A.P.C.E.,27.95
1316,3527,R.A.P.C.E.,23.58
1317,3528,R.A.P.C.E.,363.98
1318,3528,SANCION ECONOMI,17232.11
1319,3529,R.A.P.C.E.,116.38
1320,3530,R.A.P.C.E.,1798.34
1321,3530,SANCION DEFINIT,9629.82
1322,3533,R.A.P.C.E.,5.42
1323,3542,C.N.E.C.,565.01
1324,3545,SANCION DEFINIT,5627.95
1325,3547,C.N.E.C.,1424.11
1326,3547,SANCION DEFINIT,14524.26
1327,3549,C.N.E.C.,810.95
1328,3553,C.N.E.C.,32.06
1329,3554,C.N.E.C.,28.2
1330,3556,C.N.E.C.,177.81
1331,3565,C.N.E.C.,29.66
1332,3566,C.N.E.C.,29.66
1333,3567,C.N.E.C.,17.71
1334,3572,C.N.E.C.,247.28
1335,3572,SANCION DEFINIT,20842.64
1336,3574,C.N.E.C.,2085.36
1337,3575,AMORT NO APLI E,1165815.23
1338,3576,C.N.E.C.,-21.65
1339,3577,C.N.E.C.,12.62
1340,3578,C.N.E.C.,25
1341,3579,C.N.E.C.,25
1342,3580,C.N.E.C.,25
1343,3581,C.N.E.C.,28.21
1344,3582,C.N.E.C.,39.82
1345,3583,C.N.E.C.,39.82
1346,3584,C.N.E.C.,39.82
1347,3585,C.N.E.C.,36.61
1348,3586,C.N.E.C.,29.29
1349,3587,C.N.E.C.,29.29
1350,3588,C.N.E.C.,29.29
1351,3589,C.N.E.C.,29.29
1352,3593,C.N.E.C.,32.49
1353,3594,C.N.E.C.,29.29
1354,3595,C.N.E.C.,29.29
1355,3596,C.N.E.C.,29.29
1356,3597,C.N.E.C.,29.29
1357,3598,C.N.E.C.,32.49
1358,3599,C.N.E.C.,3.21
1359,3601,C.E.N.E.C.,522.3
1360,3602,C.E.N.E.C.,550.11
1361,3604,C.E.N.E.C.,689.96
1362,3605,C.E.N.E.C.,884.62
1363,3610,SANCION DEFINIT,58173.11
1364,3612,SANCION DEFINIT,10966.18
1365,3612,SANCION ADMINIS,14377.71
1366,3613,CNEC,169.95
1367,3614,CNEC,27.71
1368,3615,C.N.E.C.,551.78
1369,3617,C.E.N.E.C.,520
1370,3618,SANCION ECONOMI,295063.81
1371,3621,C.E.N.E.C.,382.56
1372,3622,C.N.E.C.,610.28
1373,3623,C.E.N.E.C.,247.11
1374,3624,C.E.N.E.C.,395.76
1375,3626,C.E.N.E.C.,364.7
1376,3630,C.E.N.E.C.,100.89
1377,3631,C.N.E.C.,102.88
1378,3632,C.N.E.C.,128.6
1379,3633,C.N.E.C.,1488.33
1380,3634,C.N.E.C,4104.78
1381,3635,C.N.E.C.,1738.37
1382,3637,C.N.E.C,265.46
1383,3638,C.N.E.C.,989.14
1384,3639,C.N.E.C,84.03
1385,3640,C.N.E.C.,41.83
1386,3640,I.S.R,836.58
1387,3640,CEDULAR,83.66
1388,3641,C.N.E.C.,145.89
1389,3641,I.S.R.,2917.87
1390,3641,CEDULAR,291.79
1391,3642,C.N.E.C.,257.31
1392,3642,I.S.R.,5146.22
1393,3642,CEDULAR,514.62
1394,3643,C.N.E.C.,2.27
1395,3643,I.S.R.,45.44
1396,3643,CEDULAR,4.54
1397,3644,C.N.E.C.,262.34
1398,3644,I.S.R.,5246.79
1399,3644,CEDULAR,524.68
