Id_Contrato_Fianza,Id_Contrato,Id_Fianza,Numero_Fianza,Fecha_Emision,Fecha_Recepcion,Nombre_Afianzadora,Fecha_Liberacion,Id_Contrato_Ampliacion
348,0000000204,0000000002,1915989,2018-06-13 00:00:00,2018-06-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-06-12 00:00:00,
349,0000000205,0000000001,979225,2018-05-17 00:00:00,2018-05-24 00:00:00,"FIANZAS DORAMA, S.A.",2019-05-16 00:00:00,
350,0000000205,0000000002,979227,2018-05-17 00:00:00,2018-05-24 00:00:00,"FIANZAS DORAMA, S.A.",2019-05-16 00:00:00,
351,0000000206,0000000001,979225,2018-05-17 00:00:00,2018-05-24 00:00:00,"FIANZAS DORAMA, S.A.",2019-05-16 00:00:00,
352,0000000206,0000000002,979227,2018-05-17 00:00:00,2018-05-24 00:00:00,"FIANZAS DORAMA, S.A.",2019-05-16 00:00:00,
353,0000000207,0000000002,10124-00128-5,2018-07-20 00:00:00,2018-07-27 00:00:00,"AFIANZADORA INSURGENTES, S.A. DE C.V.",2019-07-19 00:00:00,
354,0000000208,0000000002,10124-00116-0,2018-07-20 00:00:00,2018-07-27 00:00:00,"AFIANZADORA INSURGENTES, S.A. DE C.V.",2019-07-19 00:00:00,
355,0000000208,0000000001,10124-00115-5,2018-07-20 00:00:00,2018-07-27 00:00:00,"AFIANZADORA INSURGENTES, S.A. DE C.V.",2019-07-19 00:00:00,
356,0000000209,0000000001,1918249,2018-07-19 00:00:00,2018-07-27 00:00:00,"LIBERTY FIANZAS, S.A.",2019-07-18 00:00:00,
357,0000000209,0000000002,1918248,2018-07-19 00:00:00,2018-07-27 00:00:00,"LIBERTY FIANZAS, S.A.",2019-07-18 00:00:00,
358,0000000210,0000000001,10124-00120-3,2018-07-20 00:00:00,2018-07-27 00:00:00,"AFIANZADORA INSURGENTES, S.A. DE C.V.",2019-07-19 00:00:00,
359,0000000210,0000000002,10124-00121-4,2018-07-20 00:00:00,2018-07-27 00:00:00,"AFIANZADORA INSURGENTES, S.A. DE C.V.",2019-07-19 00:00:00,
360,0000000211,0000000001,1907189,2018-05-17 00:00:00,2018-05-25 00:00:00,"LIBERTY FIANZAS, S.A.",2019-05-16 00:00:00,
361,0000000211,0000000002,1907190,2018-05-17 00:00:00,2018-05-25 00:00:00,"LIBERTY FIANZAS, S.A.",2019-05-16 00:00:00,
362,0000000212,0000000001,1907189,2018-05-17 00:00:00,2018-05-25 00:00:00,"LIBERTY FIANZAS, S.A.",2019-05-16 00:00:00,
363,0000000212,0000000002,1907190,2018-05-17 00:00:00,2018-05-25 00:00:00,"LIBERTY FIANZAS, S.A.",2019-05-16 00:00:00,
364,0000000084,0000000001,4197-00622-7,2018-07-09 00:00:00,2018-08-10 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",2019-07-08 00:00:00,0000000001
365,0000000084,0000000002,4197-00623-8,2018-07-09 00:00:00,2018-08-10 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",2019-07-08 00:00:00,0000000001
366,0000000085,0000000002,1006625,2018-06-08 00:00:00,2018-08-13 00:00:00,"FIANZAS DORAMA, S.A.",2019-06-07 00:00:00,0000000002
367,0000000009,0000000001,2186793,2018-08-14 00:00:00,2018-08-16 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-08-13 00:00:00,0000000003
368,0000000009,0000000002,2186797,2018-08-14 00:00:00,2018-08-13 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-08-13 00:00:00,0000000003
369,0000000068,0000000001,2186215,2018-08-14 00:00:00,2018-08-16 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-08-13 00:00:00,0000000004
370,0000000068,0000000002,2186218,2018-08-14 00:00:00,2018-08-16 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-08-13 00:00:00,0000000004
371,0000000214,0000000002,1928234,2018-07-12 00:00:00,2018-08-02 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-07-11 00:00:00,
372,0000000219,0000000002,1915198,2018-07-09 00:00:00,2018-07-19 00:00:00,"LIBERTY FIANZAS, S.A.",2019-07-08 00:00:00,
373,0000000219,0000000001,1915197,2018-07-09 00:00:00,2018-07-19 00:00:00,"LIBERTY FIANZAS, S.A.",2019-07-08 00:00:00,
374,0000000220,0000000001,1919455,2018-07-18 00:00:00,2018-06-29 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-07-17 00:00:00,
375,0000000220,0000000002,1919457,2018-06-18 00:00:00,2018-06-29 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-06-17 00:00:00,
376,0000000221,0000000001,1919458,2018-06-18 00:00:00,2018-06-29 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-06-17 00:00:00,
377,0000000221,0000000002,1919459,2018-06-18 00:00:00,2018-06-29 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-06-17 00:00:00,
378,0000000223,0000000002,4197-00649-0,2018-07-12 00:00:00,2018-07-19 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",2019-07-11 00:00:00,
379,0000000223,0000000001,4197-00648-3,2018-07-12 00:00:00,2018-07-19 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",2019-07-11 00:00:00,
380,0000000224,0000000001,997415,2018-07-09 00:00:00,2018-07-16 00:00:00,"FIANZAS DORAMA, S.A.",2019-07-08 00:00:00,
381,0000000224,0000000002,997424,2018-07-12 00:00:00,2018-07-16 00:00:00,"FIANZAS DORAMA, S.A.",2019-07-11 00:00:00,
382,0000000225,0000000001,III-517978-RC,2018-07-12 00:00:00,2018-07-20 00:00:00,"LIBERTY FIANZAS, S.A.",2019-07-11 00:00:00,
383,0000000225,0000000002,III-517979-RC,2018-07-12 00:00:00,2018-07-20 00:00:00,"FIANZAS ATLAS, S.A.",2019-07-11 00:00:00,
384,0000000226,0000000001,2225426,2018-07-12 00:00:00,2018-07-20 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-07-11 00:00:00,
385,0000000226,0000000002,2225438,2018-07-12 00:00:00,2018-07-20 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-07-11 00:00:00,
386,0000000227,0000000001,1925705,2018-07-18 00:00:00,2018-07-25 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-07-17 00:00:00,
387,0000000227,0000000002,1925709,2018-07-18 00:00:00,2018-07-25 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-07-17 00:00:00,
388,0000000228,0000000002,1001986,2018-07-18 00:00:00,2018-07-27 00:00:00,"FIANZAS DORAMA, S.A.",2019-07-17 00:00:00,
389,0000000228,0000000001,1001982,2018-07-18 00:00:00,2018-07-27 00:00:00,"FIANZAS DORAMA, S.A.",2019-07-17 00:00:00,
390,0000000229,0000000002,1001986,2018-07-18 00:00:00,2018-07-27 00:00:00,"FIANZAS DORAMA, S.A.",2019-07-17 00:00:00,
391,0000000229,0000000001,1001982,2018-07-18 00:00:00,2018-07-27 00:00:00,"FIANZAS DORAMA, S.A.",2019-07-17 00:00:00,
392,0000000230,0000000002,3915-03774-9,2018-08-06 00:00:00,2018-08-24 00:00:00,"AFIANZADORA INSURGENTES, S.A. DE C.V.",2019-08-05 00:00:00,
393,0000000230,0000000001,3915-03773-2,2018-08-06 00:00:00,2018-08-24 00:00:00,"AFIANZADORA INSURGENTES, S.A. DE C.V.",2019-08-05 00:00:00,
394,0000000231,0000000002,III-518956-RC,2018-08-07 00:00:00,2018-08-07 00:00:00,"FIANZAS ATLAS, S.A.",2019-08-06 00:00:00,
395,0000000231,0000000001,III-518955-RC,2018-08-07 00:00:00,2018-08-10 00:00:00,"FIANZAS ATLAS, S.A.",2019-08-06 00:00:00,
396,0000000232,0000000001,III-516246-RC,2018-06-07 00:00:00,2018-06-14 00:00:00,"FIANZAS ATLAS, S.A.",2019-06-06 00:00:00,
397,0000000232,0000000002,III-516247-RC,2018-06-07 00:00:00,2018-06-14 00:00:00,"FIANZAS ATLAS, S.A.",2019-06-06 00:00:00,
398,0000000233,0000000002,III-516247-RC,2018-06-07 00:00:00,2018-06-14 00:00:00,"FIANZAS ATLAS, S.A.",2019-06-06 00:00:00,
399,0000000233,0000000001,III-516246-RC,2018-06-07 00:00:00,2018-06-14 00:00:00,"FIANZAS ATLAS, S.A.",2019-06-06 00:00:00,
400,0000000234,0000000001,III-516246-RC,2018-06-07 00:00:00,2018-06-14 00:00:00,"FIANZAS ATLAS, S.A.",2019-06-06 00:00:00,
401,0000000234,0000000002,III-516247-RC,2018-06-07 00:00:00,2018-06-14 00:00:00,"FIANZAS ATLAS, S.A.",2019-06-06 00:00:00,
402,0000000235,0000000001,996423,2018-06-13 00:00:00,2018-06-21 00:00:00,"FIANZAS DORAMA, S.A.",2019-06-12 00:00:00,
403,0000000235,0000000002,996430,2018-06-13 00:00:00,2018-06-21 00:00:00,"FIANZAS DORAMA, S.A.",2019-06-12 00:00:00,
404,0000000236,0000000001,996423,2018-06-13 00:00:00,2018-06-21 00:00:00,"FIANZAS DORAMA, S.A.",2019-06-12 00:00:00,
405,0000000236,0000000002,996430,2018-06-13 00:00:00,2018-06-21 00:00:00,"FIANZAS DORAMA, S.A.",2019-06-12 00:00:00,
406,0000000237,0000000001,996423,2018-06-13 00:00:00,2018-06-21 00:00:00,"FIANZAS DORAMA, S.A.",2019-06-12 00:00:00,
407,0000000237,0000000002,996430,2018-06-13 00:00:00,2018-06-21 00:00:00,"FIANZAS DORAMA, S.A.",2019-06-12 00:00:00,
408,0000000238,0000000002,III-516676-RC,2018-08-08 00:00:00,2018-08-10 00:00:00,"FIANZAS ATLAS, S.A.",2019-08-07 00:00:00,
409,0000000239,0000000001,1922871,2018-07-09 00:00:00,2018-07-16 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-07-08 00:00:00,
410,0000000239,0000000002,1922869,2018-07-09 00:00:00,2018-07-16 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-07-08 00:00:00,
411,0000000240,0000000002,1930128,2018-07-30 00:00:00,2018-08-08 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-07-29 00:00:00,
412,0000000240,0000000001,1930126,2018-07-30 00:00:00,2018-08-08 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-07-29 00:00:00,
413,0000000241,0000000002,1930592,2018-08-01 00:00:00,2018-08-02 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-07-31 00:00:00,
414,0000000241,0000000001,1930594,2018-08-01 00:00:00,2018-08-02 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-07-31 00:00:00,
415,0000000242,0000000002,1973489,2018-05-25 00:00:00,2018-05-29 00:00:00,"LIBERTY FIANZAS, S.A.",2019-05-24 00:00:00,
416,0000000242,0000000001,1973488,2018-05-25 00:00:00,2018-05-29 00:00:00,"LIBERTY FIANZAS, S.A.",2019-05-24 00:00:00,
417,0000000243,0000000001,1973488,2018-05-25 00:00:00,2018-05-29 00:00:00,"LIBERTY FIANZAS, S.A.",2019-05-24 00:00:00,
418,0000000243,0000000002,1973489,2018-05-25 00:00:00,2018-05-29 00:00:00,"LIBERTY FIANZAS, S.A.",2019-05-24 00:00:00,
419,0000000244,0000000001,1912547,2018-06-08 00:00:00,2018-06-12 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-06-07 00:00:00,
420,0000000244,0000000002,1912544,2018-06-08 00:00:00,2018-06-12 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-06-07 00:00:00,
421,0000000245,0000000001,1912547,2018-06-08 00:00:00,2018-06-12 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-06-07 00:00:00,
422,0000000245,0000000002,1912544,2018-06-08 00:00:00,2018-06-12 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-06-07 00:00:00,
423,0000000246,0000000001,1912547,2018-06-08 00:00:00,2018-06-12 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-06-07 00:00:00,
424,0000000246,0000000002,1912544,2018-06-08 00:00:00,2018-06-12 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-06-07 00:00:00,
425,0000000247,0000000001,1973486,2018-05-25 00:00:00,2018-05-29 00:00:00,"LIBERTY FIANZAS, S.A.",2019-05-24 00:00:00,
426,0000000247,0000000002,107402.42,2018-05-25 00:00:00,2018-05-29 00:00:00,"LIBERTY FIANZAS, S.A.",2019-05-24 00:00:00,
427,0000000248,0000000001,1973486,2018-05-25 00:00:00,2018-05-29 00:00:00,"LIBERTY FIANZAS, S.A.",2019-05-24 00:00:00,
428,0000000248,0000000002,1973487,2018-05-25 00:00:00,2018-05-28 00:00:00,"LIBERTY FIANZAS, S.A.",2019-05-24 00:00:00,
429,0000000249,0000000001,1973486,2018-05-25 00:00:00,2018-05-29 00:00:00,"LIBERTY FIANZAS, S.A.",2019-05-24 00:00:00,
430,0000000249,0000000002,1973487,2018-05-25 00:00:00,2018-05-29 00:00:00,"LIBERTY FIANZAS, S.A.",2019-05-24 00:00:00,
431,0000000039,0000000001,10124-00074-5,2018-08-28 00:00:00,2018-08-31 00:00:00,INSURGENTES,2019-08-27 00:00:00,0000000006
432,0000000039,0000000002,10124-00073-8,2018-08-28 00:00:00,2018-08-31 00:00:00,INSURGENTES,2019-08-27 00:00:00,0000000006
433,0000000250,0000000001,1918335,2018-07-30 00:00:00,2018-08-02 00:00:00,"LIBERTY FIANZAS, S.A.",2019-07-29 00:00:00,
434,0000000250,0000000002,1918334,2018-07-30 00:00:00,2018-08-02 00:00:00,"LIBERTY FIANZAS, S.A.",2019-07-29 00:00:00,
10433,0000000251,0000000001,1919902,2018-08-06 00:00:00,2018-08-15 00:00:00,"LIBERTY FIANZAS, S.A.",2019-08-05 00:00:00,
10434,0000000251,0000000002,1919901,2018-08-06 00:00:00,2018-08-15 00:00:00,"LIBERTY FIANZAS, S.A.",2019-08-05 00:00:00,
10435,0000000252,0000000001,1919902,2018-08-06 00:00:00,2018-08-15 00:00:00,"LIBERTY FIANZAS, S.A.",2019-08-05 00:00:00,
10436,0000000252,0000000002,1919901,2018-08-06 00:00:00,2018-08-15 00:00:00,"LIBERTY FIANZAS, S.A.",2019-08-05 00:00:00,
10437,0000000255,0000000001,1906421,2018-05-15 00:00:00,2018-05-23 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-05-14 00:00:00,
10438,0000000255,0000000002,1906419,2018-05-15 00:00:00,2018-05-23 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-05-14 00:00:00,
10439,0000000256,0000000001,1929383,2018-07-30 00:00:00,2018-08-07 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-07-29 00:00:00,
10440,0000000256,0000000002,1929390,2018-07-30 00:00:00,2018-08-07 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-07-29 00:00:00,
10441,0000000257,0000000001,III-518302-RC,2018-07-30 00:00:00,2018-08-01 00:00:00,"FIANZAS ATLAS, S.A.",2019-07-29 00:00:00,
10442,0000000257,0000000002,III-518303-RC,2018-07-30 00:00:00,2018-08-01 00:00:00,"FIANZAS ATLAS, S.A.",2019-07-29 00:00:00,
10443,0000000258,0000000002,BKY-0007-0011182,2018-07-30 00:00:00,2018-08-02 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-07-29 00:00:00,
10444,0000000258,0000000001,BKY-0007-0011181,2018-07-30 00:00:00,2018-08-02 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-07-29 00:00:00,
10445,0000000259,0000000001,1918349,2018-07-30 00:00:00,2018-08-03 00:00:00,"LIBERTY FIANZAS, S.A.",2019-07-29 00:00:00,
10446,0000000259,0000000002,1918350,2018-07-30 00:00:00,2018-08-03 00:00:00,"LIBERTY FIANZAS, S.A.",2019-07-29 00:00:00,
10447,0000000260,0000000001,2230141,2018-07-30 00:00:00,2018-08-09 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-07-29 00:00:00,
10448,0000000260,0000000002,2230144,2018-07-30 00:00:00,2018-08-09 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-08-29 00:00:00,
10449,0000000261,0000000001,1927984,2018-07-30 00:00:00,2018-08-06 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-07-29 00:00:00,
10450,0000000261,0000000002,1927986,2018-07-30 00:00:00,2018-08-06 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-07-29 00:00:00,
10451,0000000262,0000000002,4176-00106-5,2018-07-31 00:00:00,2019-08-06 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",2019-07-30 00:00:00,
10452,0000000262,0000000001,4176-000105-8,2018-07-31 00:00:00,2018-08-06 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",2019-07-30 00:00:00,
10453,0000000263,0000000001,1003459,2018-07-30 00:00:00,2018-08-08 00:00:00,"FIANZAS DORAMA, S.A.",2019-07-29 00:00:00,
10454,0000000263,0000000002,1003464,2018-07-30 00:00:00,2018-08-08 00:00:00,"FIANZAS DORAMA, S.A.",2019-08-29 00:00:00,
10455,0000000264,0000000001,1927970,2018-07-30 00:00:00,2018-08-03 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-07-29 00:00:00,
10456,0000000264,0000000002,1927972,2018-07-30 00:00:00,2018-08-03 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-07-29 00:00:00,
10457,0000000265,0000000001,998796,2018-07-16 00:00:00,2018-07-19 00:00:00,"FIANZAS DORAMA, S.A.",2019-07-15 00:00:00,
10458,0000000265,0000000002,998803,2018-07-16 00:00:00,2018-07-19 00:00:00,"FIANZAS DORAMA, S.A.",2019-07-15 00:00:00,
10459,0000000266,0000000001,2233759,2018-07-30 00:00:00,2018-08-09 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-07-29 00:00:00,
10460,0000000266,0000000002,2233764,2018-07-30 00:00:00,2018-08-09 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-07-29 00:00:00,
10461,0000000268,0000000001,2229954,2018-07-30 00:00:00,2018-08-01 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-07-29 00:00:00,
10462,0000000268,0000000002,2229956,2018-07-30 00:00:00,2018-08-01 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-07-29 00:00:00,
10463,0000000269,0000000001,2232490,2018-07-30 00:00:00,2018-08-08 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-07-29 00:00:00,
10464,0000000269,0000000001,2232480,2018-07-30 00:00:00,2018-08-08 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-07-29 00:00:00,
10465,0000000272,0000000002,1937971,2018-08-01 00:00:00,2018-08-09 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-07-31 00:00:00,
10466,0000000279,0000000002,1933517,2018-08-17 00:00:00,2018-08-24 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-08-16 00:00:00,
10467,0000000279,0000000001,1933512,2018-08-17 00:00:00,2018-08-24 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-08-16 00:00:00,
10468,0000000291,0000000002,BKY-0007-0011688,2018-08-06 00:00:00,2018-08-16 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-08-05 00:00:00,
10469,0000000291,0000000001,BKY-0007-0011687,2018-08-06 00:00:00,2018-08-16 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-08-05 00:00:00,
10470,0000000292,0000000002,BKY-0007-0011049,2018-07-20 00:00:00,2018-07-30 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-07-19 00:00:00,
10471,0000000292,0000000001,BKY-0007-0011048,2018-07-20 00:00:00,2018-07-30 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-07-19 00:00:00,
10472,0000000293,0000000002,BKY-0004-00013301,2018-09-06 00:00:00,2018-09-14 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-05 00:00:00,
10473,0000000294,0000000002,BKY-0004-0013301,2018-09-06 00:00:00,2018-09-14 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-05 00:00:00,
10474,0000000294,0000000001,BKY-0004-0013299,2018-09-06 00:00:00,2018-09-14 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-05 00:00:00,
10475,0000000295,0000000001,BKY-0004-0013299,2018-09-06 00:00:00,2018-09-14 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-05 00:00:00,
10476,0000000295,0000000002,BKY-0004-0013301,2018-09-06 00:00:00,2018-09-14 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-05 00:00:00,
10477,0000000296,0000000001,BKY-0004-0013299,2018-09-06 00:00:00,2018-09-14 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-05 00:00:00,
10478,0000000296,0000000002,BKY-0004-0013301,2018-09-06 00:00:00,2018-09-14 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-05 00:00:00,
10479,0000000297,0000000001,4197-00660-7,2018-07-20 00:00:00,2018-07-30 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",2019-07-19 00:00:00,
10480,0000000297,0000000002,4197-0661-4,2018-07-20 00:00:00,2018-07-30 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",2019-07-19 00:00:00,
10481,0000000293,0000000001,BKY-0004-0013299,2018-09-06 00:00:00,2018-09-14 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-05 00:00:00,
10482,0000000300,0000000001,BKY-0007-0013740,2018-09-24 00:00:00,2018-10-01 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-23 00:00:00,
10483,0000000300,0000000002,BKY-0007-0013741,2018-09-24 00:00:00,2018-10-01 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-23 00:00:00,
10484,0000000301,0000000002,2001208,2018-09-24 00:00:00,2018-10-01 00:00:00,"LIBERTY FIANZAS, S.A.",2019-09-23 00:00:00,
10485,0000000301,0000000001,2001207,2018-09-24 00:00:00,2018-10-01 00:00:00,"LIBERTY FIANZAS, S.A.",2019-09-23 00:00:00,
10490,0000000304,0000000001,1945174,2018-09-24 00:00:00,2018-10-03 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-23 00:00:00,
10491,0000000304,0000000002,1945169,2018-09-24 00:00:00,2018-10-03 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-23 00:00:00,
10492,0000000305,0000000001,4197-00683-4,2018-09-24 00:00:00,2018-10-03 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",2019-09-23 00:00:00,
10493,0000000305,0000000002,4197-00684-5,2018-09-24 00:00:00,2018-10-03 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",2019-09-23 00:00:00,
10494,0000000306,0000000001,4197-00683-4,2018-09-24 00:00:00,2018-10-03 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",2019-09-23 00:00:00,
10495,0000000306,0000000002,4197-00684-5,2018-09-24 00:00:00,2018-10-03 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",2019-09-23 00:00:00,
10496,0000000278,0000000002,BKY-0007-0009279,2018-06-13 00:00:00,2018-09-17 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-06-12 00:00:00,
10497,0000000278,0000000001,BKY-0007-0009278,2018-06-13 00:00:00,2018-09-17 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-06-12 00:00:00,
10498,0000000307,0000000001,1022028,2018-09-14 00:00:00,2018-09-19 00:00:00,"FIANZAS DORAMA, S.A.",2019-09-13 00:00:00,
10499,0000000307,0000000002,1022033,2018-09-14 00:00:00,2018-09-19 00:00:00,"FIANZAS DORAMA, S.A.",2019-09-13 00:00:00,
10500,0000000308,0000000001,BKY-0007-0013154,2018-09-10 00:00:00,2018-09-17 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-09 00:00:00,
10501,0000000308,0000000002,BKY-0007-0013156,2018-09-10 00:00:00,2018-09-17 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-09 00:00:00,
10502,0000000309,0000000002,1940693,2018-09-10 00:00:00,2018-09-14 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-09 00:00:00,
10503,0000000309,0000000001,1940697,2018-09-10 00:00:00,2018-09-14 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-09 00:00:00,
10504,0000000310,0000000001,10124-00126-9,2018-07-20 00:00:00,2018-07-27 00:00:00,"AFIANZADORA INSURGENTES, S.A. DE C.V.",2019-07-19 00:00:00,
10505,0000000310,0000000002,10124-00127-8,2018-07-20 00:00:00,2018-07-27 00:00:00,"AFIANZADORA INSURGENTES, S.A. DE C.V.",2019-07-19 00:00:00,
10506,0000000311,0000000002,BKY-0007-0013222,2018-09-14 00:00:00,2018-09-18 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-13 00:00:00,
10507,0000000311,0000000001,BKY-0007-0013220,2018-09-14 00:00:00,2018-09-18 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-13 00:00:00,
10508,0000000280,0000000001,III-520492-RC,2018-09-13 00:00:00,2018-09-26 00:00:00,"FIANZAS ATLAS, S.A.",2019-09-12 00:00:00,
10509,0000000280,0000000002,III-520495-RC,2018-09-13 00:00:00,2018-09-26 00:00:00,"FIANZAS ATLAS, S.A.",2019-09-12 00:00:00,
10510,0000000289,0000000001,III-520492-RC,2018-09-13 00:00:00,2018-09-26 00:00:00,"FIANZAS ATLAS, S.A.",2019-09-12 00:00:00,
10511,0000000289,0000000002,III-520495-RC,2018-09-13 00:00:00,2018-09-26 00:00:00,"FIANZAS ATLAS, S.A.",2019-09-12 00:00:00,
10512,0000000281,0000000002,III-520495-RC,2018-09-13 00:00:00,2018-09-26 00:00:00,"FIANZAS ATLAS, S.A.",2019-09-12 00:00:00,
10513,0000000281,0000000001,III-520492-RC,2018-09-13 00:00:00,2018-09-26 00:00:00,"FIANZAS ATLAS, S.A.",2019-09-12 00:00:00,
10514,0000000282,0000000001,III-520492-RC,2018-09-13 00:00:00,2018-09-26 00:00:00,"FIANZAS ATLAS, S.A.",2019-09-12 00:00:00,
10515,0000000282,0000000002,III-520495-RC,2018-09-13 00:00:00,2018-09-26 00:00:00,"FIANZAS ATLAS, S.A.",2019-09-12 00:00:00,
10516,0000000283,0000000001,III-520492-RC,2018-09-13 00:00:00,2018-09-26 00:00:00,"FIANZAS ATLAS, S.A.",2019-09-12 00:00:00,
10517,0000000283,0000000002,III-520495-RC,2018-09-13 00:00:00,2018-09-26 00:00:00,"FIANZAS ATLAS, S.A.",2019-09-12 00:00:00,
10518,0000000284,0000000001,III-520492-RC,2018-09-13 00:00:00,2018-09-26 00:00:00,"FIANZAS ATLAS, S.A.",2019-09-12 00:00:00,
10519,0000000284,0000000002,III-520495-RC,2018-09-13 00:00:00,2018-09-26 00:00:00,"FIANZAS ATLAS, S.A.",2019-09-12 00:00:00,
