Id_Capitulo,Clave,Descripcion,Importe
1657,1,1 CONCEPTOS,29973
1658,1,1 CONCEPTOS,26644.45
1659,1,1 CONCEPTOS,25330.8
1660,1,1 CONCEPTOS,2566.97
1661,1,1 CONCEPTOS,5708.09
1662,1,CONCEPTOS,0
1663,1,CONCEPTOS,0
1664,1,CONCEPTOS,0
1665,1,CONCEPTOS,0
1666,1,CONCEPTOS,0
1667,1,CONCEPTOS,0
1668,1,CONCEPTOS,0
1669,1,CONCEPTOS,0
1670,1,CONCEPTOS,0
1671,1,CONCEPTOS,0
1672,1,CONCEPTOS,0
1680,1,1 CONCEPTOS,9280.83
1681,1,1 CONCEPTOS,1254.88
1682,1,1 CONCEPTOS,5260.2
1683,1,1 CONCEPTOS,16156.15
1684,1,1 CONCEPTOS,18877.74
1685,1,1 CONCEPTOS,11724.7
1686,1,1 CONCEPTOS,24196.66
1687,1,1 CONCEPTOS,11400.65
1688,1,1 CONCEPTOS,1254.88
1689,1,1 CONCEPTOS,5260.2
1690,1,1 CONCEPTOS,20652.45
1691,1,1 CONCEPTOS,24506.83
1692,1,1 CONCEPTOS,12749.05
1693,1,1 CONCEPTOS,22468.33
1694,1,1 CONCEPTOS,76991.58
1695,1,1 CONCEPTOS,233735.94
1696,1,1 CONCEPTOS,139991.14
1697,1,1 CONCEPTOS,36745.32
1698,1,1 CONCEPTOS,42060.41
1699,1,1 CONCEPTOS,562211.27
1700,1,1 CONCEPTOS,527912.88
1701,1,1 CONCEPTOS,16225.74
1702,1,1 CONCEPTOS,45360
1703,1,1 CONCEPTOS,516.18
1704,1,1 CONCEPTOS,127.84
1705,1,1 CONCEPTOS,6609.66
1706,1,1 CONCEPTOS,1049.27
1707,1,1 CONCEPTOS,24694.04
1708,1,1 CONCEPTOS,103.28
1709,1,1 CONCEPTOS,428.57
1710,1,1 CONCEPTOS,9947.84
1711,1,1 CONCEPTOS,531.04
1712,1,1 CONCEPTOS,4.27
1713,1,1 CONCEPTOS,881.25
1714,1,1 CONCEPTOS,62128.54
1715,1,1 CONCEPTOS,118568.23
1716,1,1 CONCEPTOS,80085.38
1717,1,1 CONCEPTOS,24333.87
1718,1,1 CONCEPTOS,343164.78
1719,1,1 CONCEPTOS,9947.84
1720,1,1 CONCEPTOS,4126.82
1721,1,1 CONCEPTOS,6775.38
1722,1,1 CONCEPTOS,10960.35
1723,1,1 CONCEPTOS,6621.26
1724,1,1 CONCEPTOS,21480.68
1725,1,1 CONCEPTOS,1205.43
1726,1,1 CONCEPTOS,62172.13
1727,1,1 CONCEPTOS,17882.89
1728,1,1 CONCEPTOS,6352.2
1729,1,1 CONCEPTOS,66957.82
1730,1,1 Conceptos,102616.26
1731,1,1 Conceptos,89032.84
1732,1,1 CONCEPTOS,125337.66
1733,1,1 Conceptos,769947.33
1734,1,1 Conceptos,67417.27
1735,1,1 Conceptos,77475.9
1736,1,1 Conceptos,9129.04
1737,1,1 Conceptos,102616.26
1738,1,1 Conceptos,89032.84
1739,1,1 CONCEPTOS,125337.66
1740,1,1 Conceptos,769947.33
1741,1,1 Conceptos,67417.27
1742,1,1 Conceptos,77475.9
1743,1,1 Conceptos,9129.04
1744,1,1 CONCEPTOS,9064.45
1745,1,1 CONCEPTOS,25828.5
1746,1,1 CONCEPTOS,45359.77
1747,1,1 CONCEPTOS,333750.72
1748,1,1 CONCEPTOS,22697.77
1749,1,1 CONCEPTOS,158223.95
1750,1,1 CONCEPTOS,17577.34
1751,1,1 Conceptos,100227.29
1752,1,1 1 CONCEPTOS,17626.41
1753,1,1 1 CONCEPTOS,149858.64
1754,1,1 1 CONCEPTOS,320949.93
1755,1,1 1 CONCEPTOS,77316.06
1756,1,1 1 CONCEPTOS,15836.25
1757,1,1 1 CONCEPTOS,144536.3
1758,1,1 1 CONCEPTOS,29031.42
1759,1,1 1 CONCEPTOS,14400.67
1760,1,1 1 CONCEPTOS,61990.32
1761,1,1 1 CONCEPTOS,15775.68
1762,1,1 1 CONCEPTOS,11052
1763,1,1 1 CONCEPTOS,41239.2
1764,1,1 1 CONCEPTOS,24567.84
1765,1,1 1 CONCEPTOS,110394.96
1766,1,1 1 CONCEPTOS,83300.88
1767,1,1 1 CONCEPTOS,6475.24
1768,1,1 CONCEPTOS,19095.29
1769,1,1 CONCEPTOS,162346.86
1770,1,1 CONCEPTOS,347695.75
1771,1,1 CONCEPTOS,83759.07
1772,1,1 CONCEPTOS,17155.93
1773,1,1 CONCEPTOS,156581
1774,1,1 CONCEPTOS,31450.71
1775,1,1 CONCEPTOS,15600.73
1776,1,1 CONCEPTOS,67156.18
1777,1,1 CONCEPTOS,17090.32
1778,1,1 CONCEPTOS,11973
1779,1,1 CONCEPTOS,44675.8
1780,1,1 CONCEPTOS,26615.16
1781,1,1 CONCEPTOS,119594.54
1782,1,1 CONCEPTOS,90242.62
1783,1,1 CONCEPTOS,6622.16
1784,1,1 Conceptos,233751.7
1785,1,1 Conceptos,74517.71
1786,1,1 Conceptos,35571.54
1787,1,1 Conceptos,1335.36
1788,1,1 Conceptos,2229.4
1789,1,1 Conceptos,429129.54
1790,1,1 Conceptos,44336.68
1791,1,1 Conceptos,125482.28
1792,1,1 Conceptos,18632.01
1793,1,1 Conceptos,30115.75
1794,1,1 Conceptos,67645.5
1795,1,1 CONCEPTOS,27834.42
1796,1,1 CONCEPTOS,58710.57
1797,1,1 CONCEPTOS,12452.54
1798,1,1 CONCEPTOS,32665.87
1799,1,1 CONCEPTOS,296313.7
1800,1,1 CONCEPTOS,103694.27
1801,1,1 CONCEPTOS,15167.93
1802,1,1 CONCEPTOS,6254.85
1803,1,1 CONCEPTOS,257754.23
1814,1,CONCEPTOS,0
1815,1,1 CONCEPTOS,36628.44
1816,1,1 CONCEPTOS,307737.08
1817,1,1 CONCEPTOS,29064.28
1818,1,1 CONCEPTOS,19075.93
1819,1,1 CONCEPTOS,73762.13
1820,1,1 CONCEPTOS,182250.21
1821,1,1 CONCEPTOS,13647.42
1822,1,1 CONCEPTOS,421384.6
1823,1,1 CONCEPTOS,165934.36
1824,1,1 CONCEPTOS,19311.68
1825,1,1 CONCEPTOS,17578.11
1826,1,1 CONCEPTOS,296674.64
1827,1,1 CONCEPTOS,241631.4
1828,1,1 CONCEPTOS,188008.38
1829,1,1 CONCEPTOS,92350.14
1830,1,1 CONCEPTOS,2644.12
1831,1,1 CONCEPTOS,4316.22
1832,1,1 CONCEPTOS,97502.21
1833,1,1 CONCEPTOS,11732.73
1834,1,1 CONCEPTOS,3726.15
1835,1,1 CONCEPTOS,3645.25
1836,1,1 CONCEPTOS,8202.15
1837,1,1 CONCEPTOS,4571.68
1838,1,1 CONCEPTOS,109552.21
1839,1,1 CONCEPTOS,766811
1840,1,1 CONCEPTOS,651489.1
1841,1,1 CONCEPTOS,50581.13
1842,1,1 CONCEPTOS,55925.76
1843,1,1 CONCEPTOS,61004.68
1844,1,CONCEPTOS,0
1845,1,CONCEPTOS,0
1846,1,CONCEPTOS,0
1857,1,1 Conceptos,1805.79
1858,1,1 Conceptos,7733.39
1859,1,1 Conceptos,4622.89
1860,1,1 Conceptos,27082.32
1861,1,1 Conceptos,15766.97
1862,1,1 Conceptos,20316.68
1863,1,1 Conceptos,32507.72
1864,1,1 Conceptos,25097.03
1865,1,1 Conceptos,14751.26
1866,1,1 Conceptos,23566.07
1867,1,1 Conceptos,3386.17
1868,1,1 Conceptos,10981.01
1869,1,1 Conceptos,6766.49
1870,1,1 Conceptos,17728.63
1871,1,1 Conceptos,15343.03
1872,1,1 Conceptos,20307.9
1873,1,1 Conceptos,36193.12
1874,1,1 Conceptos,15071.49
1875,1,1 Conceptos,15103.4
1876,1,1 Conceptos,23336.55
1878,1,1 Conceptos,340482.81
1879,1,1 Conceptos,3957.21
1880,1,CONCEPTOS,0
1881,1,CONCEPTOS,0
1882,1,1 Conceptos,3941.44
1883,1,1 Conceptos,154317.44
1884,1,1 Conceptos,24718.59
1885,1,1 Conceptos,49870.44
1886,1,1 Conceptos,450022.58
1887,1,1 Conceptos,1303.12
1888,1,1 Conceptos,4896.14
1889,1,1 Conceptos,45456.9
1890,1,1 Conceptos,18827.55
1891,1,1 Conceptos,75350.25
1892,1,1 Conceptos,61884.38
1893,1,1 Conceptos,316996.37
1894,1,1 Conceptos,38516.45
1895,1,1 Conceptos,94268.47
1896,1,1 Conceptos,52305.56
1897,1,1 Conceptos,7692.7
1898,1,1 Conceptos,44859.96
1899,1,1 Conceptos,11773.22
1900,1,1 Conceptos,2589.11
1901,1,1 Conceptos,26625.72
1902,1,1 Conceptos,590.57
1903,1,1 Conceptos,544.85
1904,1,1 Conceptos,159.18
1905,1,1 Conceptos,15150.63
1906,1,1 Conceptos,557.8
1907,1,1 Conceptos,4.27
1908,1,1 Conceptos,881.25
1909,1,1 Conceptos,57888.44
1910,1,1 Conceptos,89554.01
1911,1,1 Conceptos,77016.97
1912,1,1 Conceptos,23177.25
1913,1,1 Conceptos,335745.03
1914,1,1 Conceptos,10047.34
1915,1,1 Conceptos,3921.39
1916,1,1 Conceptos,5161.82
1917,1,1 Conceptos,6374.32
1918,1,1 Conceptos,6321.43
1919,1,1 Conceptos,46881.1
1920,1,1 Conceptos,1064.8
1921,1,1 Conceptos,44897.02
1922,1,1 Conceptos,18803.35
1923,1,1 Conceptos,10515.32
1924,1,1 Conceptos,68191.15
1925,1,1 CONCEPTOS,4978.05
1926,1,1 CONCEPTOS,12863.87
1927,1,1 CONCEPTOS,16460.51
1928,1,1 CONCEPTOS,15673.77
1929,1,1 CONCEPTOS,8144.17
1930,1,1 CONCEPTOS,26258.56
1931,1,1 CONCEPTOS,632.42
1932,1,1 CONCEPTOS,430.67
1933,1,1 CONCEPTOS,10047.34
1934,1,1 CONCEPTOS,492.97
1935,1,1 CONCEPTOS,4.27
1936,1,1 CONCEPTOS,293.75
1937,1,1 CONCEPTOS,61453.35
1938,1,1 CONCEPTOS,106575.07
1939,1,1 CONCEPTOS,76884.78
1940,1,1 CONCEPTOS,23137.42
1941,1,1 CONCEPTOS,334432.06
1942,1,1 CONCEPTOS,10047.34
1943,1,1 CONCEPTOS,3914.59
1944,1,1 CONCEPTOS,7225.87
1945,1,1 CONCEPTOS,14708.77
1946,1,1 CONCEPTOS,9810.63
1947,1,1 CONCEPTOS,58890.53
1948,1,1 CONCEPTOS,30004.23
1949,1,1 CONCEPTOS,1172.04
1950,1,1 CONCEPTOS,44873.97
1951,1,1 CONCEPTOS,16816.68
1952,1,1 CONCEPTOS,6248.2
1953,1,1 CONCEPTOS,67096.04
1954,1,1 CONCEPTOS,48568.46
1955,1,1 CONCEPTOS,287474.45
1956,1,1 CONCEPTOS,307115.14
1957,1,1 CONCEPTOS,2903.25
1958,1,1 CONCEPTOS,15351.3
1959,1,1 CONCEPTOS,41077.67
1960,1,1 Conceptos,235532.35
1961,1,1 CONCEPTOS,460.28
1962,1,1 CONCEPTOS,17683.24
1963,1,1 CONCEPTOS,31821.92
1964,1,1 CONCEPTOS,139758.26
1965,1,1 CONCEPTOS,82472.51
1966,1,1 CONCEPTOS,13441
1967,1,1 CONCEPTOS,441.32
1968,1,1 Conceptos,73266.47
1969,1,1 Conceptos,49803.86
1970,1,1 Conceptos,36935.22
1971,1,1 Conceptos,80680.12
1972,1,1 Conceptos,34567.02
1973,1,1 CONCEPTOS,27582.13
1974,1,1 CONCEPTOS,14670.77
1975,1,1 CONCEPTOS,12256.81
1976,1,1 CONCEPTOS,108644.29
1977,1,1 CONCEPTOS,1296.78
1978,1,1 CONCEPTOS,1785.81
1979,1,1 CONCEPTOS,3287.92
1980,1,1 CONCEPTOS,2681.47
1981,1,1 CONCEPTOS,41348.06
1982,1,1 CONCEPTOS,40316.9
1983,1,1 CONCEPTOS,140.25
1984,1,1 CONCEPTOS,1258136.19
1985,1,1 CONCEPTOS,1258136.19
1986,1,1 CONCEPTOS,11019.75
1987,1,1 CONCEPTOS,6605.95
1988,1,1 CONCEPTOS,94767.52
1989,1,1 CONCEPTOS,53133.4
1990,1,1 CONCEPTOS,62154.89
1991,1,1 CONCEPTOS,178305.48
1992,1,1 CONCEPTOS,314961.6
1993,1,1 CONCEPTOS,1885.35
1994,1,1 CONCEPTOS,26474.48
1995,1,1 CONCEPTOS,7835.16
1996,1,1 CONCEPTOS,30036.29
1997,1,1 CONCEPTOS,43016.14
1998,1,1 CONCEPTOS,34459.94
1999,1,1 CONCEPTOS,490.71
2000,1,1 CONCEPTOS,21013.84
2001,1,1 CONCEPTOS,96973.02
2002,1,1 CONCEPTOS,29567.58
2003,1,1 CONCEPTOS,44593.7
2004,1,1 CONCEPTOS,1053.43
2005,1,1 CONCEPTOS,273.84
2006,1,1 CONCEPTOS,1690.43
2007,1,1 CONCEPTOS,10766.77
2008,1,1 CONCEPTOS,3945.95
2009,1,1 CONCEPTOS,8335
2010,1,1 CONCEPTOS,122.25
2011,1,1 CONCEPTOS,13272.53
2012,1,1 CONCEPTOS,37982.74
2013,1,1 CONCEPTOS,45417.55
2014,1,1 CONCEPTOS,11408.09
2015,1,1 CONCEPTOS,186668.2
2016,1,1 CONCEPTOS,2077.66
2017,1,1 CONCEPTOS,5441.53
2018,1,1 CONCEPTOS,4870.6
2019,1,1 CONCEPTOS,28305.41
2020,1,1 CONCEPTOS,32018.74
2021,1,1 CONCEPTOS,591.01
2022,1,1 CONCEPTOS,26842.94
2023,1,1 CONCEPTOS,5948.33
2024,1,1 CONCEPTOS,9512.86
2025,1,1 CONCEPTOS,35729.63
2026,1,1 CONCEPTOS,4047.41
2027,1,1 CONCEPTOS,11043.08
2028,1,1 CONCEPTOS,22374.09
2029,1,1 CONCEPTOS,20227.86
2030,1,1 CONCEPTOS,17813.35
2031,1,1 CONCEPTOS,28260.36
2032,1,1 CONCEPTOS,45524.03
2033,1,1 CONCEPTOS,101728.74
2034,1,1 CONCEPTOS,1170.32
2035,1,1 CONCEPTOS,4867.62
2036,1,1 CONCEPTOS,4338.96
2037,1,1 CONCEPTOS,4872.91
2038,1,1 CONCEPTOS,38110.08
2039,1,1 CONCEPTOS,614.77
2040,1,1 CONCEPTOS,21757.63
2041,1,1 CONCEPTOS,2829.42
2042,1,1 CONCEPTOS,26432.56
2043,1,1 CONCEPTOS,1756128.02
2044,1,1 CONCEPTOS,12222.5
2045,1,1 CONCEPTOS,17708.84
2046,1,1 CONCEPTOS,46462.53
2047,1,1 CONCEPTOS,25390.5
2048,1,1 CONCEPTOS,36339.66
2049,1,1 CONCEPTOS,908.56
2050,1,1 CONCEPTOS,7486.82
2051,1,1 CONCEPTOS,72120.98
2052,1,1 CONCEPTOS,48563.7
2053,1,1 CONCEPTOS,30835.74
2054,1,1 CONCEPTOS,522.5
2055,1,1 CONCEPTOS,6803.76
2056,1,1 CONCEPTOS,33116.3
2057,1,1 CONCEPTOS,18515.37
2058,1,1 CONCEPTOS,28606.13
2059,1,1 CONCEPTOS,562.35
2060,1,1 CONCEPTOS,75438.04
2061,1,1 CONCEPTOS,75711.35
2062,1,1 CONCEPTOS,97688.56
2063,1,1 CONCEPTOS,20877.14
2064,1,1 CONCEPTOS,333597.49
2065,1,1 CONCEPTOS,2051.15
2066,1,1 CONCEPTOS,3796.16
2067,1,1 CONCEPTOS,14935.08
2068,1,1 CONCEPTOS,6022.58
2069,1,1 CONCEPTOS,3626.66
2070,1,1 CONCEPTOS,10156.67
2071,1,1 CONCEPTOS,104826.47
2072,1,1 CONCEPTOS,1281.38
2073,1,1 CONCEPTOS,60715.16
2074,1,1 Conceptos,15569.48
2075,1,1 Conceptos,40506.88
2076,1,1 Conceptos,111143.22
2077,1,1 Conceptos,17473.39
2078,1,1 CONCEPTOS,66473.79
2079,1,1 CONCEPTOS,37081.43
2080,1,1 CONCEPTOS,83128.28
2081,1,1 CONCEPTOS,61449.03
2082,1,1 CONCEPTOS,2626.8
2083,1,1 CONCEPTOS,1258136.19
2084,1,1 CONCEPTOS,67729.33
2085,1,1 CONCEPTOS,230997.86
2086,1,1 CONCEPTOS,30083.82
2087,1,1 CONCEPTOS,343274.8
2088,1,1 CONCEPTOS,661135.06
2089,1,1 CONCEPTOS,23488.46
2090,1,1 CONCEPTOS,45599.42
2091,1,1 Conceptos,88067.55
2092,1,1 Conceptos,181316.39
2093,1,1 Conceptos,99113.11
2094,1,1 Conceptos,69814.17
2095,1,1 Conceptos,31009.07
2096,1,1 Conceptos,370886.79
2097,1,1 Conceptos,31310.24
2098,1,1 Conceptos,267303.85
2099,1,1 Conceptos,13595.64
2100,1,1 1 Conceptos,162214.89
2101,1,1 1 Conceptos,414348.56
2102,1,1 1 Conceptos,195473.48
2103,1,1 1 Conceptos,46270.7
2104,1,1 1 Conceptos,38497.22
2105,1,1 1 Conceptos,383645.95
2106,1,1 1 Conceptos,80299.69
2107,1,1 1 Conceptos,240986.73
2108,1,1 Conceptos,104730.18
2109,1,1 Conceptos,189273.65
2110,1,1 Conceptos,95323.54
2111,1,1 Conceptos,27345.97
2112,1,1 Conceptos,392020.76
2113,1,1 Conceptos,51482.91
2114,1,1 Conceptos,528457.88
2115,1,1 Conceptos,15167.93
2116,1,1 Conceptos,117252.97
2117,1,1 Conceptos,263398.14
2118,1,1 Conceptos,144034.03
2119,1,1 Conceptos,50126.06
2120,1,1 Conceptos,31246.45
2121,1,1 Conceptos,380958.45
2122,1,1 Conceptos,47020.04
2123,1,1 Conceptos,343456.36
2124,1,1 Conceptos,14802.72
2125,1,1 CONCEPTOS,418419.58
2126,1,1 CONCEPTOS,11715.3
2127,1,1 CONCEPTOS,103753.38
2128,1,1 CONCEPTOS,5862.98
2129,1,1 CONCEPTOS,48889
2130,1,1 CONCEPTOS,11792.7
2131,1,1 CONCEPTOS,59533.4
2132,1,1 CONCEPTOS,970302.64
2133,1,1 CONCEPTOS,20585.68
2134,1,1 CONCEPTOS,107288.68
2135,1,1 CONCEPTOS,325437.84
2136,1,1 CONCEPTOS,35298.13
2137,1,1 CONCEPTOS,88662.95
2138,1,1 CONCEPTOS,144697.17
2139,1,1 CONCEPTOS,26236.04
2140,1,1 CONCEPTOS,474285.03
2141,1,1 CONCEPTOS,430234.5
2142,1,1 CONCEPTOS,83372.87
2143,1,1 CONCEPTOS,1273989.49
2144,1,1 CONCEPTOS,141852.06
2145,1,1 CONCEPTOS,189402.64
2146,1,1 CONCEPTOS,139034.37
2147,1,1 Conceptos,135696.47
2148,1,1 Conceptos,161113.48
2149,1,1 Conceptos,7762.59
2150,1,1 Conceptos,126461.55
2151,1,CONCEPTOS,0
2152,1,CONCEPTOS,0
2153,1,1 CONCEPTOS,80380.01
2154,1,1 CONCEPTOS,198203.81
2155,1,1 CONCEPTOS,69376.81
2156,1,1 CONCEPTOS,47335.3
2157,1,1 CONCEPTOS,34035.37
2158,1,1 CONCEPTOS,413626.59
2159,1,1 CONCEPTOS,248887.1
2160,1,1 CONCEPTOS,17564.79
2161,1,1 CONCEPTOS,102026
2162,1,1 CONCEPTOS,93244.66
2163,1,1 CONCEPTOS,412512.12
2164,1,1 CONCEPTOS,86621.63
2165,1,1 CONCEPTOS,61723.9
2166,1,1 CONCEPTOS,126484.33
2167,1,1 CONCEPTOS,345117.88
2168,1,1 CONCEPTOS,76994.13
2169,1,1 CONCEPTOS,41035.32
2170,1,1 CONCEPTOS,22949.17
2171,1,1 Conceptos,75642.91
2172,1,1 Conceptos,48987.31
2173,1,1 Conceptos,42181.72
2174,1,1 Conceptos,1434.34
2175,1,1 Conceptos,3962.4
2176,1,1 Conceptos,941460.57
2177,1,1 Conceptos,56869.6
2178,1,1 Conceptos,125482.28
2179,1,1 Conceptos,27948.02
2180,1,1 Conceptos,30115.75
2181,1,1 Conceptos,90761.91
2182,1,CONCEPTOS,0
2183,1,CONCEPTOS,0
2184,1,1 1 Conceptos,30200.52
2185,1,1 1 Conceptos,32211.39
2186,1,1 1 Conceptos,915.88
2187,1,1 1 Conceptos,20001.08
2188,1,1 Conceptos,46146.81
2189,1,1 Conceptos,53272.84
2190,1,1 Conceptos,924.14
2191,1,1 Conceptos,28460.75
2192,1,1 Conceptos,3889.2
2193,1,1 Conceptos,239518.66
2194,1,1 Conceptos,197551.88
2195,1,1 Conceptos,9832.56
2196,1,1 Conceptos,75178.05
2197,1,1 Conceptos,55062.31
2198,1,1 Conceptos,16009.53
2199,1,1 Conceptos,64777.4
2200,1,1 Conceptos,14354.01
2201,1,1 Conceptos,1044949.44
2202,1,1 Conceptos,442694.94
2203,1,1 Conceptos,2704
2204,1,1 Conceptos,2804
2205,1,CONCEPTOS,0
2206,1,CONCEPTOS,0
2207,1,CONCEPTOS,0
2208,1,1 CONCEPTOS,46106.18
2209,1,1 CONCEPTOS,965292.38
2210,1,1 CONCEPTOS,107149.66
2211,1,1 CONCEPTOS,10168.87
2212,1,1 CONCEPTOS,87068.32
2213,1,1 CONCEPTOS,367450.81
2214,1,1 CONCEPTOS,496667.23
2215,1,1 CONCEPTOS,394590.47
2216,1,1 CONCEPTOS,36425.6
2217,1,1 CONCEPTOS,139597.38
2218,1,1 CONCEPTOS,147444.57
2219,1,1 CONCEPTOS,18046.6
2220,1,1 CONCEPTOS,68430.61
2221,1,1 CONCEPTOS,34142.16
2222,1,1 CONCEPTOS,40890.36
2223,1,1 CONCEPTOS,36270
2224,1,1 CONCEPTOS,2110.34
2225,1,1 CONCEPTOS,7254.33
2226,1,1 Conceptos,3941.44
2227,1,1 Conceptos,154317.44
2228,1,1 Conceptos,24718.59
2229,1,1 Conceptos,49870.44
2230,1,1 Conceptos,450022.58
2231,1,1 Conceptos,1303.12
2232,1,1 CONCEPTOS,233815.34
2233,1,1 CONCEPTOS,538396.53
2234,1,1 CONCEPTOS,423222.37
2235,1,1 CONCEPTOS,664427.93
2236,1,CONCEPTOS,0
2237,1,CONCEPTOS,0
2238,1,1 CONCEPTOS,336688.8
2239,1,1 CONCEPTOS,217982.43
2240,1,1 Conceptos,197663.49
2241,1,1 Conceptos,105904.54
2242,1,1 Conceptos,3574.41
2243,1,1 Conceptos,382774.1
2244,1,1 Conceptos,36669.15
2245,1,1 Conceptos,204654.33
2246,1,1 Conceptos,62676.34
2247,1,1 Conceptos,16554.01
2248,1,1 CONCEPTOS,24801.47
2249,1,1 CONCEPTOS,19981.1
2250,1,1 CONCEPTOS,19181.92
2251,1,1 CONCEPTOS,8396.1
2252,1,1 CONCEPTOS,11812.88
2253,1,1 CONCEPTOS,434.77
2254,1,1 CONCEPTOS,3002.82
2255,1,1 CONCEPTOS,29605.64
2256,1,1 CONCEPTOS,21174.16
2257,1,1 CONCEPTOS,24036.84
2258,1,1 CONCEPTOS,199.66
2259,1,1 CONCEPTOS,2752.42
2260,1,1 CONCEPTOS,23185.43
2261,1,1 CONCEPTOS,15581.74
2262,1,1 CONCEPTOS,10853.19
2263,1,1 CONCEPTOS,250.95
2264,1,1 CONCEPTOS,22351.29
2265,1,1 CONCEPTOS,48595.44
2266,1,1 CONCEPTOS,63224.24
2267,1,1 CONCEPTOS,212721.66
2268,1,1 CONCEPTOS,2356.2
2269,1,1 CONCEPTOS,10733.11
2270,1,1 CONCEPTOS,10118.07
2271,1,1 CONCEPTOS,10789.87
2272,1,1 CONCEPTOS,72604.49
2273,1,1 CONCEPTOS,6197.62
2274,1,1 CONCEPTOS,1361.57
2275,1,1 CONCEPTOS,20768.16
2276,1,1 CONCEPTOS,3281.65
2277,1,1 CONCEPTOS,3015.59
2278,1,1 CONCEPTOS,32259.56
2279,1,1 CONCEPTOS,51450.07
2280,1,1 CONCEPTOS,12015.28
2281,1,1 CONCEPTOS,44387.88
2282,1,1 CONCEPTOS,22405.63
2283,1,1 CONCEPTOS,27044.14
2284,1,1 CONCEPTOS,260.77
2285,1,1 CONCEPTOS,5932.5
2286,1,1 CONCEPTOS,3865.32
2287,1,1 CONCEPTOS,46910.18
2288,1,1 CONCEPTOS,14762.23
2289,1,1 CONCEPTOS,7766.07
2290,1,1 CONCEPTOS,630.12
2291,1,1 CONCEPTOS,4785.34
2292,1,1 CONCEPTOS,33622.63
2293,1,1 CONCEPTOS,11560.9
2294,1,1 CONCEPTOS,17777.42
2295,1,1 CONCEPTOS,1388.4
2296,1,1 CONCEPTOS,22420.19
2297,1,1 CONCEPTOS,63752.52
2298,1,1 CONCEPTOS,72633.39
2299,1,1 CONCEPTOS,15351.15
2300,1,1 CONCEPTOS,237783.77
2301,1,1 CONCEPTOS,11151.88
2302,1,1 CONCEPTOS,2791.07
2303,1,1 CONCEPTOS,14660.87
2304,1,1 CONCEPTOS,11657.59
2305,1,1 CONCEPTOS,11828.94
2306,1,1 CONCEPTOS,71057.29
2307,1,1 CONCEPTOS,1158.25
2308,1,1 CONCEPTOS,2643.98
2309,1,1 CONCEPTOS,32237.51
2310,1,1 CONCEPTOS,3856.22
2311,1,1 CONCEPTOS,3194.29
2312,1,1 CONCEPTOS,80939.14
2313,1,1 CONCEPTOS,29714.67
2314,1,1 CONCEPTOS,6632.24
2315,1,1 CONCEPTOS,18988.47
2316,1,1 CONCEPTOS,1315.86
2317,1,1 CONCEPTOS,46374.48
2318,1,1 CONCEPTOS,51556.78
2319,1,1 CONCEPTOS,359288.02
2320,1,1 CONCEPTOS,41562.92
2321,1,1 CONCEPTOS,236991.87
2322,1,1 CONCEPTOS,3381.52
2323,1,1 CONCEPTOS,5873.23
2324,1,1 CONCEPTOS,7825.14
2325,1,1 CONCEPTOS,2232.32
2326,1,1 CONCEPTOS,23512.48
2327,1,1 CONCEPTOS,34307.48
2328,1,1 CONCEPTOS,5509.3
2329,1,1 CONCEPTOS,16716.85
2330,1,1 CONCEPTOS,81968.85
2331,1,1 CONCEPTOS,395576.47
2332,1,1 CONCEPTOS,80599.68
2333,1,1 CONCEPTOS,54316.92
2334,1,1 CONCEPTOS,184526.12
2335,1,1 CONCEPTOS,341565.96
2336,1,1 CONCEPTOS,77360.88
2337,1,1 CONCEPTOS,36111.15
2338,1,1 CONCEPTOS,18378.56
2339,1,1 1 CONCEPTOS,83868.99
2340,1,1 1 CONCEPTOS,358328.78
2341,1,1 1 CONCEPTOS,101789.16
2342,1,1 1 CONCEPTOS,50593.37
2343,1,1 1 CONCEPTOS,133446.37
2344,1,1 1 CONCEPTOS,413697.72
2345,1,1 1 CONCEPTOS,66438.65
2346,1,1 1 CONCEPTOS,33635.43
2347,1,1 1 CONCEPTOS,18813.4
2348,1,1 CONCEPTOS,56621.83
2349,1,1 CONCEPTOS,186132.56
2350,1,1 CONCEPTOS,48576.06
2351,1,1 CONCEPTOS,67922.38
2352,1,1 CONCEPTOS,46404.67
2353,1,1 CONCEPTOS,334097.68
2354,1,1 CONCEPTOS,41559.14
2355,1,1 CONCEPTOS,549032.17
2356,1,1 CONCEPTOS,13755.69
2357,1,1 CONCEPTOS,53075.4
2358,1,1 CONCEPTOS,61898.31
2359,1,1 CONCEPTOS,160299.79
2360,1,1 CONCEPTOS,62555.09
2361,1,1 CONCEPTOS,37669.87
2362,1,1 CONCEPTOS,34035.37
2363,1,1 CONCEPTOS,372182.11
2364,1,1 CONCEPTOS,313146.77
2365,1,1 CONCEPTOS,12317.1
2366,1,1 CONCEPTOS,13755.69
2367,1,1 CONCEPTOS,30828
2368,1,1 CONCEPTOS,15710.6
2369,1,1 CONCEPTOS,1356.3
2370,1,1 CONCEPTOS,5621.9
2371,1,1 CONCEPTOS,19268.69
2372,1,1 CONCEPTOS,23962.47
2373,1,1 CONCEPTOS,15008.14
2374,1,1 CONCEPTOS,23969.95
2375,1,1 CONCEPTOS,10810.03
2376,1,1 CONCEPTOS,1356.3
2377,1,1 CONCEPTOS,5621.9
2378,1,1 CONCEPTOS,23643.34
2379,1,1 CONCEPTOS,30497.65
2380,1,1 CONCEPTOS,13895.89
2381,1,1 CONCEPTOS,23969.95
