Id_Estimacion_Concepto,Id_Estimacion,Id_Concepto,Contratado,Actual,Anterior,Acumulado,Por_Estimar,Precio_Unitario,Importe,Excedente,Excedente_Acumulado
39611,0000001473,27937,6.00,6.00,0.00,6.00,0.00,82.15,492.90,0.00,0.00
39612,0000001473,27945,1.00,1.00,0.00,1.00,0.00,114.42,114.42,0.00,0.00
39613,0000001473,27938,5.00,5.00,0.00,5.00,0.00,92.86,464.30,0.00,0.00
39614,0000001473,27939,2.00,2.00,0.00,2.00,0.00,260.61,521.22,0.00,0.00
39615,0000001473,27944,1.00,1.00,0.00,1.00,0.00,52.39,52.39,0.00,0.00
39616,0000001473,27940,1.00,1.00,0.00,1.00,0.00,159.25,159.25,0.00,0.00
39617,0000001473,27943,3.00,3.00,0.00,3.00,0.00,1144.69,3434.07,0.00,0.00
39618,0000001473,27941,1.00,1.00,0.00,1.00,0.00,1254.08,1254.08,0.00,0.00
39619,0000001473,27946,18.45,18.45,0.00,18.45,0.00,19.39,357.75,0.00,0.00
39620,0000001473,27947,13.00,13.00,0.00,13.00,0.00,50.89,661.57,0.00,0.00
39621,0000001473,27948,3.00,3.00,0.00,3.00,0.00,50.89,152.67,0.00,0.00
39622,0000001473,27949,4.00,4.00,0.00,4.00,0.00,51.97,207.88,0.00,0.00
39623,0000001473,27950,2.00,2.00,0.00,2.00,0.00,92.86,185.72,0.00,0.00
39624,0000001473,27951,2.00,2.00,0.00,2.00,0.00,667.92,1335.84,0.00,0.00
39625,0000001473,27952,4.00,4.00,0.00,4.00,0.00,220.44,881.76,0.00,0.00
39626,0000001473,27953,2.00,2.00,0.00,2.00,0.00,248.79,497.58,0.00,0.00
39627,0000001473,27954,80.00,80.00,0.00,80.00,0.00,96.31,7704.80,0.00,0.00
39628,0000001473,27955,10.00,10.00,0.00,10.00,0.00,146.23,1462.30,0.00,0.00
39629,0000001473,27956,18.40,18.40,0.00,18.40,0.00,220.68,4060.51,0.00,0.00
39630,0000001473,27957,44.85,44.85,0.00,44.85,0.00,42.67,1913.75,0.00,0.00
39631,0000001473,27962,12.05,12.05,0.00,12.05,0.00,96.31,1160.54,0.00,0.00
39632,0000001473,27961,10.00,10.00,0.00,10.00,0.00,101.63,1016.30,0.00,0.00
39633,0000001473,27958,3.00,3.00,0.00,3.00,0.00,99.85,299.55,0.00,0.00
39634,0000001473,27963,2.00,2.00,0.00,2.00,0.00,103.71,207.42,0.00,0.00
39635,0000001473,27959,2.00,2.00,0.00,2.00,0.00,87.89,175.78,0.00,0.00
39636,0000001473,27964,7.00,7.00,0.00,7.00,0.00,197.21,1380.47,0.00,0.00
39637,0000001473,27960,1.00,1.00,0.00,1.00,0.00,260.61,260.61,0.00,0.00
39638,0000001473,27965,1.00,1.00,0.00,1.00,0.00,1765.43,1765.43,0.00,0.00
39639,0000001473,27966,6.00,6.00,0.00,6.00,0.00,1208.10,7248.60,0.00,0.00
39640,0000001473,27967,69.55,69.55,0.00,69.55,0.00,96.31,6698.36,0.00,0.00
39641,0000001473,27968,8.00,8.00,0.00,8.00,0.00,146.23,1169.84,0.00,0.00
39642,0000001473,27969,4.53,4.53,0.00,4.53,0.00,2820.98,12779.04,0.00,0.00
39643,0000001473,27970,5.85,5.85,0.00,5.85,0.00,197.07,1152.86,0.00,0.00
39644,0000001473,27971,4.00,4.00,0.00,4.00,0.00,50.90,203.60,0.00,0.00
39645,0000001473,27972,1.00,1.00,0.00,1.00,0.00,58.81,58.81,0.00,0.00
39646,0000001473,27973,2.00,2.00,0.00,2.00,0.00,61.81,123.62,0.00,0.00
39647,0000001473,27974,1.00,1.00,0.00,1.00,0.00,158.00,158.00,0.00,0.00
39648,0000001473,27975,1.00,1.00,0.00,1.00,0.00,79.75,79.75,0.00,0.00
39649,0000001473,27976,1.00,1.00,0.00,1.00,0.00,497.28,497.28,0.00,0.00
39650,0000001473,27977,1.00,1.00,0.00,1.00,0.00,551.99,551.99,0.00,0.00
39651,0000001473,27978,5.85,5.85,0.00,5.85,0.00,6.57,38.43,0.00,0.00
39652,0000001473,27979,0.50,0.50,0.00,0.50,0.00,194.77,97.39,0.00,0.00
39653,0000001473,27980,3.00,3.00,0.00,3.00,0.00,20.92,62.76,0.00,0.00
39654,0000001473,27982,33.20,33.20,0.00,33.20,0.00,94.11,3124.45,0.00,0.00
39655,0000001473,27983,9.00,9.00,0.00,9.00,0.00,34.46,310.14,0.00,0.00
39656,0000001473,27984,2.00,2.00,0.00,2.00,0.00,39.70,79.40,0.00,0.00
39657,0000001473,27985,2.00,2.00,0.00,2.00,0.00,31.45,62.90,0.00,0.00
39658,0000001473,27986,2.00,2.00,0.00,2.00,0.00,78.23,156.46,0.00,0.00
39659,0000001473,27987,1.00,1.00,0.00,1.00,0.00,51.05,51.05,0.00,0.00
39660,0000001473,27988,2.00,2.00,0.00,2.00,0.00,70.13,140.26,0.00,0.00
39661,0000001473,27989,1.00,1.00,0.00,1.00,0.00,1279.27,1279.27,0.00,0.00
39662,0000001473,27990,2.00,2.00,0.00,2.00,0.00,132.15,264.30,0.00,0.00
39663,0000001473,27991,1.00,1.00,0.00,1.00,0.00,399.91,399.91,0.00,0.00
39664,0000001473,27992,20.00,20.00,0.00,20.00,0.00,8.40,168.00,0.00,0.00
39665,0000001473,27993,50.00,50.00,0.00,50.00,0.00,6.78,339.00,0.00,0.00
39666,0000001473,27994,2.00,2.00,0.00,2.00,0.00,22.66,45.32,0.00,0.00
39667,0000001473,27981,33.20,33.20,0.00,33.20,0.00,6.57,218.12,0.00,0.00
39668,0000001473,27995,1.00,1.00,0.00,1.00,0.00,8434.34,8434.34,0.00,0.00
39669,0000001473,27996,1.00,1.00,0.00,1.00,0.00,734.75,734.75,0.00,0.00
39670,0000001473,28001,51.00,51.00,0.00,51.00,0.00,13.64,695.64,0.00,0.00
39671,0000001473,28002,24.00,24.00,0.00,24.00,0.00,16.03,384.72,0.00,0.00
39672,0000001473,27997,13.00,13.00,0.00,13.00,0.00,20.51,266.63,0.00,0.00
39673,0000001473,28003,22.00,22.00,0.00,22.00,0.00,5.15,113.30,0.00,0.00
39674,0000001473,28004,8.00,8.00,0.00,8.00,0.00,10.70,85.60,0.00,0.00
39675,0000001473,27998,6.00,6.00,0.00,6.00,0.00,15.72,94.32,0.00,0.00
39676,0000001473,28005,9.00,9.00,0.00,9.00,0.00,32.96,296.64,0.00,0.00
39677,0000001473,28006,1.00,1.00,0.00,1.00,0.00,37.17,37.17,0.00,0.00
39678,0000001473,28007,4.00,4.00,0.00,4.00,0.00,40.15,160.60,0.00,0.00
39679,0000001473,28008,2.00,2.00,0.00,2.00,0.00,530.52,1061.04,0.00,0.00
39680,0000001473,28000,2.00,2.00,0.00,2.00,0.00,241.24,482.48,0.00,0.00
39681,0000001473,28009,1.00,1.00,0.00,1.00,0.00,169.63,169.63,0.00,0.00
39682,0000001473,27999,1.00,1.00,0.00,1.00,0.00,1477.56,1477.56,0.00,0.00
39683,0000001473,28010,1.00,1.00,0.00,1.00,0.00,1444.25,1444.25,0.00,0.00
39684,0000001473,28011,1.00,1.00,0.00,1.00,0.00,66.61,66.61,0.00,0.00
39685,0000001473,28012,2.00,2.00,0.00,2.00,0.00,18.34,36.68,0.00,0.00
39686,0000001473,28013,1.00,1.00,0.00,1.00,0.00,37.21,37.21,0.00,0.00
39687,0000001473,28014,1.00,1.00,0.00,1.00,0.00,20602.73,20602.73,0.00,0.00
39688,0000001473,28015,101.00,101.00,0.00,101.00,0.00,2.57,259.57,0.00,0.00
39689,0000001473,28016,1.00,1.00,0.00,1.00,0.00,2078.70,2078.70,0.00,0.00
39690,0000001473,28017,4.00,4.00,0.00,4.00,0.00,439.72,1758.88,0.00,0.00
39691,0000001473,28018,7.00,7.00,0.00,7.00,0.00,3597.77,25184.39,0.00,0.00
39692,0000001473,28019,3.00,3.00,0.00,3.00,0.00,3197.99,9593.97,0.00,0.00
39693,0000001473,28020,3.00,3.00,0.00,3.00,0.00,1918.80,5756.40,0.00,0.00
39694,0000001473,28021,1.00,1.00,0.00,1.00,0.00,4556.64,4556.64,0.00,0.00
39695,0000001473,28022,5.00,5.00,0.00,5.00,0.00,7953.63,39768.15,0.00,0.00
39696,0000001473,28023,1.00,1.00,0.00,1.00,0.00,13991.27,13991.27,0.00,0.00
39697,0000001473,28024,1.00,1.00,0.00,1.00,0.00,799.51,799.51,0.00,0.00
39698,0000001473,28025,1.00,1.00,0.00,1.00,0.00,5156.79,5156.79,0.00,0.00
39699,0000001473,28026,1.00,1.00,0.00,1.00,0.00,4483.23,4483.23,0.00,0.00
39700,0000001473,28027,1.00,1.00,0.00,1.00,0.00,8994.40,8994.40,0.00,0.00
39701,0000001473,28028,1.00,1.00,0.00,1.00,0.00,13259.09,13259.09,0.00,0.00
39702,0000001473,28029,30.00,30.00,0.00,30.00,0.00,13.64,409.20,0.00,0.00
39703,0000001473,28030,3.00,3.00,0.00,3.00,0.00,16.03,48.09,0.00,0.00
39704,0000001473,28041,2.00,2.00,0.00,2.00,0.00,9.67,19.34,0.00,0.00
39705,0000001473,28042,1.00,1.00,0.00,1.00,0.00,12.98,12.98,0.00,0.00
39706,0000001473,28031,14.00,14.00,0.00,14.00,0.00,5.15,72.10,0.00,0.00
39707,0000001473,28032,2.00,2.00,0.00,2.00,0.00,10.70,21.40,0.00,0.00
39708,0000001473,28043,8.00,8.00,0.00,8.00,0.00,32.96,263.68,0.00,0.00
39709,0000001473,28033,1.00,1.00,0.00,1.00,0.00,37.17,37.17,0.00,0.00
39710,0000001473,28034,33.00,33.00,0.00,33.00,0.00,2.57,84.81,0.00,0.00
39711,0000001473,28036,11.00,11.00,0.00,11.00,0.00,3597.77,39575.47,0.00,0.00
39712,0000001473,28037,1.00,1.00,0.00,1.00,0.00,3197.99,3197.99,0.00,0.00
39713,0000001473,28038,1.00,1.00,0.00,1.00,0.00,1918.80,1918.80,0.00,0.00
39714,0000001473,28035,3.00,3.00,0.00,3.00,0.00,439.72,1319.16,0.00,0.00
39715,0000001473,28039,3.00,3.00,0.00,3.00,0.00,4556.64,13669.92,0.00,0.00
39716,0000001473,28040,2.00,2.00,0.00,2.00,0.00,799.51,1599.02,0.00,0.00
39717,0000001473,28044,1.00,1.00,0.00,1.00,0.00,1233.74,1233.74,0.00,0.00
39718,0000001473,28045,3.00,3.00,0.00,3.00,0.00,248.44,745.32,0.00,0.00
39719,0000001473,28046,3.00,3.00,0.00,3.00,0.00,332.83,998.49,0.00,0.00
39720,0000001473,28047,14.00,14.00,0.00,14.00,0.00,210.89,2952.46,0.00,0.00
39721,0000001473,28048,1.00,1.00,0.00,1.00,0.00,754.49,754.49,0.00,0.00
39722,0000001473,28049,3.00,3.00,0.00,3.00,0.00,1320.03,3960.09,0.00,0.00
39723,0000001473,28050,1.00,1.00,0.00,1.00,0.00,678.14,678.14,0.00,0.00
39724,0000001473,28051,121.00,121.00,0.00,121.00,0.00,20.93,2532.53,0.00,0.00
39725,0000001473,28052,3.00,3.00,0.00,3.00,0.00,434.82,1304.46,0.00,0.00
39726,0000001473,28053,4.00,4.00,0.00,4.00,0.00,17.94,71.76,0.00,0.00
39727,0000001473,28054,4.00,4.00,0.00,4.00,0.00,24.15,96.60,0.00,0.00
39728,0000001473,28055,4.00,4.00,0.00,4.00,0.00,14990.65,59962.60,0.00,0.00
39729,0000001473,28056,1.00,1.00,0.00,1.00,0.00,7270.73,7270.73,0.00,0.00
39730,0000001474,47313,345.00,572.80,0.00,572.80,-227.80,219.10,125500.48,227.80,227.80
39731,0000001474,47314,359.00,372.32,0.00,372.32,-13.32,5.71,2125.95,13.32,13.32
39732,0000001474,47328,2.00,6.00,0.00,6.00,-4.00,643.42,3860.52,4.00,4.00
39733,0000001474,47329,2.00,6.00,0.00,6.00,-4.00,1623.21,9739.26,4.00,4.00
39734,0000001474,47330,2.00,6.00,0.00,6.00,-4.00,3025.57,18153.42,4.00,4.00
39735,0000001474,47331,2.00,6.00,0.00,6.00,-4.00,227.25,1363.50,4.00,4.00
39736,0000001475,47294,2915.25,1056.00,2684.00,3740.00,-824.75,2.41,2544.96,824.75,824.75
39737,0000001475,47297,1311.86,769.70,1591.65,2361.35,-1049.49,31.04,23891.49,769.70,1049.49
39738,0000001475,47299,4743.78,1000.61,2069.15,3069.76,1674.02,8.44,8445.15,0.00,0.00
39739,0000001475,47300,51162.64,21012.81,43452.15,64464.96,-13302.32,2.41,50640.87,13302.32,13302.32
39740,0000001475,47304,874.58,316.80,805.20,1122.00,-247.42,378.70,119972.16,247.42,247.42
39741,0000001475,47305,29.15,5.28,13.42,18.70,10.45,270.93,1430.51,0.00,0.00
39742,0000001475,47306,2915.25,3010.00,0.00,3010.00,-94.75,1.30,3913.00,94.75,94.75
39743,0000001475,47307,2915.25,1056.00,2684.00,3740.00,-824.75,15.23,16082.88,824.75,824.75
39744,0000001475,47308,2915.25,2800.00,0.00,2800.00,115.25,6.97,19516.00,0.00,0.00
39745,0000001475,47309,2915.25,2800.00,0.00,2800.00,115.25,270.46,757288.00,0.00,0.00
39746,0000001475,47310,2915.25,2800.00,0.00,2800.00,115.25,25.53,71484.00,0.00,0.00
39747,0000001475,47330,2.00,1.00,6.00,7.00,-5.00,3025.57,3025.57,1.00,5.00
39748,0000001475,47331,2.00,1.00,6.00,7.00,-5.00,227.25,227.25,1.00,5.00
39749,0000001476,51648,2.00,2.00,0.00,2.00,0.00,3426.34,6852.68,0.00,0.00
39750,0000001476,51649,2.00,5.00,0.00,5.00,-3.00,506.38,2531.90,3.00,3.00
39751,0000001476,51650,2.00,2.00,0.00,2.00,0.00,64.98,129.96,0.00,0.00
39752,0000001476,51651,4.00,6.00,0.00,6.00,-2.00,1134.08,6804.48,2.00,2.00
39753,0000001476,51652,4.00,4.00,0.00,4.00,0.00,137.81,551.24,0.00,0.00
39754,0000001476,51653,4.00,6.00,0.00,6.00,-2.00,72.58,435.48,2.00,2.00
39755,0000001476,51654,2.00,2.00,0.00,2.00,0.00,3159.81,6319.62,0.00,0.00
39756,0000001476,51655,2.00,2.00,0.00,2.00,0.00,880.80,1761.60,0.00,0.00
39757,0000001476,51647,2.00,2.00,0.00,2.00,0.00,276.24,552.48,0.00,0.00
39758,0000001476,51656,2.00,2.00,0.00,2.00,0.00,7921.83,15843.66,0.00,0.00
39759,0000001476,51657,2.00,2.00,0.00,2.00,0.00,11150.56,22301.12,0.00,0.00
39760,0000001476,51658,1.00,2.00,0.00,2.00,-1.00,6361.47,12722.94,1.00,1.00
39761,0000001476,51660,2.00,2.00,0.00,2.00,0.00,664.15,1328.30,0.00,0.00
39762,0000001476,51661,6.00,5.00,0.00,5.00,1.00,664.15,3320.75,0.00,0.00
39763,0000001476,51662,4.00,1.00,0.00,1.00,3.00,664.15,664.15,0.00,0.00
39764,0000001476,51664,2.00,3.00,0.00,3.00,-1.00,6663.13,19989.39,1.00,1.00
39765,0000001476,51665,4.00,4.00,0.00,4.00,0.00,5501.37,22005.48,0.00,0.00
39766,0000001476,51667,2.00,2.00,0.00,2.00,0.00,1048.64,2097.28,0.00,0.00
39767,0000001476,51668,42.00,42.00,0.00,42.00,0.00,109.64,4604.88,0.00,0.00
39768,0000001476,51669,7.00,7.00,0.00,7.00,0.00,20.13,140.91,0.00,0.00
39769,0000001476,51670,100.00,72.00,0.00,72.00,28.00,56.81,4090.32,0.00,0.00
39770,0000001476,51671,12.00,12.00,0.00,12.00,0.00,11.25,135.00,0.00,0.00
39771,0000001476,51672,24.00,24.00,0.00,24.00,0.00,33.94,814.56,0.00,0.00
39772,0000001476,51673,2.00,2.00,0.00,2.00,0.00,37.09,74.18,0.00,0.00
39773,0000001476,51675,12.00,12.00,0.00,12.00,0.00,65.11,781.32,0.00,0.00
39774,0000001476,51676,6.00,6.00,0.00,6.00,0.00,24.73,148.38,0.00,0.00
39775,0000001477,43689,1100.00,301.30,0.00,301.30,798.70,12.42,3742.15,0.00,0.00
39776,0000001477,43679,660.00,163.30,0.00,163.30,496.70,8.91,1455.00,0.00,0.00
39777,0000001477,43680,22.00,23.00,0.00,23.00,-1.00,146.74,3375.02,1.00,1.00
39778,0000001477,43681,22.00,23.00,0.00,23.00,-1.00,56.23,1293.29,1.00,1.00
39779,0000001477,43678,22.00,23.00,0.00,23.00,-1.00,50.90,1170.70,1.00,1.00
39780,0000001477,43682,44.00,23.00,0.00,23.00,21.00,51.74,1190.02,0.00,0.00
39781,0000001477,43683,22.00,23.00,0.00,23.00,-1.00,72.74,1673.02,1.00,1.00
39782,0000001477,43684,440.00,232.30,0.00,232.30,207.70,8.58,1993.13,0.00,0.00
39783,0000001477,43685,44.00,46.00,0.00,46.00,-2.00,68.91,3169.86,2.00,2.00
39784,0000001477,43686,44.00,46.00,0.00,46.00,-2.00,56.32,2590.72,2.00,2.00
39785,0000001477,43687,220.00,184.00,0.00,184.00,36.00,5.29,973.36,0.00,0.00
39786,0000001477,43688,22.00,23.00,0.00,23.00,-1.00,29.90,687.70,1.00,1.00
39787,0000001477,43690,312.18,321.704,0.00,321.704,-9.524,12.06,3879.75,9.524,9.524
39788,0000001477,43691,22.00,23.00,0.00,23.00,-1.00,73.46,1689.58,1.00,1.00
39789,0000001478,51009,4.00,4.00,0.00,4.00,0.00,319.51,1278.04,0.00,0.00
39790,0000001478,51010,2.00,2.00,0.00,2.00,0.00,296.11,592.22,0.00,0.00
39791,0000001478,51011,55.44,55.00,0.00,55.00,0.44,22.20,1221.00,0.00,0.00
39792,0000001478,51012,4.00,4.00,0.00,4.00,0.00,150.10,600.40,0.00,0.00
39793,0000001478,50974,1.00,1.00,0.00,1.00,0.00,5509.45,5509.45,0.00,0.00
39794,0000001479,144,15443.67,955.80,9278.39,10234.19,5209.48,6.19,5916.40,0.00,0.00
39795,0000001479,145,2060.22,34.73,1615.12,1649.85,410.37,13.45,467.12,0.00,0.00
39796,0000001479,146,108.44,37.66,172.95,210.61,-102.17,111.89,4213.78,37.66,102.17
39797,0000001479,148,16.03,1.32,13.44,14.76,1.27,261.09,344.64,0.00,0.00
39798,0000001479,149,4180.38,248.51,4243.45,4491.96,-311.58,11.38,2828.04,248.51,311.58
39799,0000001479,150,2568.42,347.34,7266.24,7613.58,-5045.16,10.88,3779.06,347.34,5045.16
39800,0000001479,151,1396.82,94.67,1624.60,1719.27,-322.45,270.47,25605.39,94.67,322.45
39801,0000001479,152,6858.66,293.66,4445.79,4739.45,2119.21,4.23,1242.18,0.00,0.00
39802,0000001479,153,89162.58,5579.58,84469.96,90049.54,-886.96,3.63,20253.88,886.96,886.96
39803,0000001479,154,6858.66,293.66,4445.79,4739.45,2119.21,4.44,1303.85,0.00,0.00
39804,0000001479,156,1692.98,94.67,1334.07,1428.74,264.24,162.24,15359.26,0.00,0.00
39805,0000001479,157,1603.33,109.76,1775.57,1885.33,-282.00,252.47,27711.11,109.76,282.00
39806,0000001479,162,6789.22,582.33,5294.91,5877.24,911.98,136.68,79592.86,0.00,0.00
39807,0000001479,164,138.24,9.46,90.30,99.76,38.48,216.26,2045.82,0.00,0.00
39808,0000001479,165,373.31,16.10,179.39,195.49,177.82,97.13,1563.79,0.00,0.00
39809,0000001479,167,2138.42,675.50,7160.14,7835.64,-5697.22,54.99,37145.75,675.50,5697.22
39810,0000001479,168,4740.40,342.50,3628.13,3970.63,769.77,15.96,5466.30,0.00,0.00
39811,0000001479,171,7851.84,582.33,6172.54,6754.87,1096.97,5.59,3255.22,0.00,0.00
39812,0000001479,176,15443.67,2796.42,3991.70,6788.12,8655.55,2.32,6487.69,0.00,0.00
39813,0000001479,179,3659.83,676.68,1796.24,2472.92,1186.91,3.32,2246.58,0.00,0.00
39814,0000001479,180,667.20,48.68,133.90,182.58,484.62,13.45,654.75,0.00,0.00
39815,0000001479,181,2668.78,608.46,1546.00,2154.46,514.32,10.88,6620.04,0.00,0.00
39816,0000001479,184,867.36,63.28,92.70,155.98,711.38,4.23,267.67,0.00,0.00
39817,0000001479,185,11275.68,1202.32,1761.12,2963.44,8312.24,3.63,4364.42,0.00,0.00
39818,0000001479,186,867.36,63.28,92.70,155.98,711.38,4.44,280.96,0.00,0.00
39819,0000001479,190,5540.45,97.81,967.15,1064.96,4475.49,272.89,26691.37,0.00,0.00
39820,0000001480,43243,256.68,70.95,170.28,241.23,15.45,9.13,647.77,0.00,0.00
39821,0000001480,43235,96.84,25.54,76.63,102.17,-5.33,163.14,4166.60,5.33,5.33
39822,0000001480,43236,24.30,15.60,9.65,25.25,-0.95,305.88,4771.73,0.95,0.95
39823,0000001480,43239,255.42,70.95,170.28,241.23,14.19,18.46,1309.74,0.00,0.00
39824,0000001480,43237,54.00,51.78,99.61,151.39,-97.39,61.18,3167.90,51.78,97.39
39825,0000001480,43238,193.14,51.78,99.61,151.39,41.75,11.44,592.36,0.00,0.00
39826,0000001480,43240,193.14,51.78,99.61,151.39,41.75,8.53,441.68,0.00,0.00
39827,0000001480,43241,4638.06,2113.45,3874.98,5988.43,-1350.37,4.45,9404.85,1350.37,1350.37
39828,0000001480,43242,193.14,51.78,99.61,151.39,41.75,4.78,247.51,0.00,0.00
39829,0000001480,43247,90.18,33.60,72.28,105.88,-15.70,269.85,9066.96,15.70,15.70
39830,0000001480,43248,252.00,67.00,160.80,227.80,24.20,551.75,36967.25,0.00,0.00
39831,0000001480,43250,18.00,6.00,14.40,20.40,-2.40,2403.41,14420.46,2.40,2.40
39832,0000001480,43249,432.00,120.00,288.00,408.00,24.00,50.99,6118.80,0.00,0.00
39833,0000001480,43251,103.86,22.28,53.47,75.75,28.11,25.19,561.23,0.00,0.00
39834,0000001480,43246,25.20,7.00,16.80,23.80,1.40,144.57,1011.99,0.00,0.00
39835,0000001480,43244,57.60,16.00,38.40,54.40,3.20,36.52,584.32,0.00,0.00
39836,0000001480,43245,5.40,17.82,0.00,17.82,-12.42,1830.80,32624.86,12.42,12.42
39837,0000001480,43252,424.80,121.87,292.50,414.37,10.43,352.30,42934.80,0.00,0.00
39838,0000001480,43253,256.68,67.00,160.80,227.80,28.88,300.53,20135.51,0.00,0.00
39839,0000001480,43254,87.30,7.50,18.00,25.50,61.80,203.49,1526.18,0.00,0.00
39840,0000001480,43255,325.98,91.90,220.56,312.46,13.52,197.16,18119.00,0.00,0.00
39841,0000001480,43257,225.36,138.16,75.36,213.52,11.84,635.56,87808.97,0.00,0.00
39842,0000001480,43258,225.36,75.36,75.36,150.72,74.64,86.35,6507.34,0.00,0.00
39843,0000001480,43260,72.00,44.00,24.00,68.00,4.00,51.88,2282.72,0.00,0.00
39844,0000001480,43256,40.14,34.76,34.76,69.52,-29.38,25.19,875.60,29.38,29.38
39845,0000001480,43261,183.42,59.94,59.94,119.88,63.54,95.28,5711.08,0.00,0.00
39846,0000001480,43262,67.50,16.20,16.20,32.40,35.10,40.17,650.75,0.00,0.00
39847,0000001480,43265,424.80,164.76,164.76,329.52,95.28,177.53,29249.84,0.00,0.00
39848,0000001480,43263,396.00,131.64,131.64,263.28,132.72,48.62,6400.34,0.00,0.00
39849,0000001480,43264,424.80,224.70,224.70,449.40,-24.60,80.46,18079.36,24.60,24.60
39850,0000001480,43266,224.64,75.36,75.36,150.72,73.92,143.68,10827.72,0.00,0.00
39851,0000001480,43268,372.60,128.71,128.71,257.42,115.18,177.53,22849.89,0.00,0.00
39852,0000001480,43267,372.60,128.71,128.71,257.42,115.18,80.46,10356.01,0.00,0.00
39853,0000001480,43269,18.00,6.00,6.00,12.00,6.00,1998.20,11989.20,0.00,0.00
39854,0000001480,43271,18.00,6.00,6.00,12.00,6.00,1180.22,7081.32,0.00,0.00
39855,0000001480,43270,31.68,9.68,9.68,19.36,12.32,338.68,3278.42,0.00,0.00
39856,0000001480,43283,900.00,293.22,293.22,586.44,313.56,12.42,3641.79,0.00,0.00
39857,0000001480,43273,540.00,49.32,49.32,98.64,441.36,8.91,439.44,0.00,0.00
39858,0000001480,43274,18.00,6.00,6.00,12.00,6.00,146.74,880.44,0.00,0.00
39859,0000001480,43275,18.00,6.00,6.00,12.00,6.00,56.23,337.38,0.00,0.00
39860,0000001480,43272,18.00,6.00,6.00,12.00,6.00,50.90,305.40,0.00,0.00
39861,0000001480,43276,36.00,12.00,12.00,24.00,12.00,51.74,620.88,0.00,0.00
39862,0000001480,43277,18.00,6.00,6.00,12.00,6.00,72.74,436.44,0.00,0.00
39863,0000001480,43278,360.00,114.18,114.18,228.36,131.64,8.58,979.66,0.00,0.00
39864,0000001480,43279,36.00,12.00,12.00,24.00,12.00,68.91,826.92,0.00,0.00
39865,0000001480,43280,36.00,12.00,12.00,24.00,12.00,56.32,675.84,0.00,0.00
39866,0000001480,43281,180.00,60.00,60.00,120.00,60.00,5.29,317.40,0.00,0.00
39867,0000001480,43282,18.00,6.00,6.00,12.00,6.00,29.90,179.40,0.00,0.00
39868,0000001480,43284,255.42,85.14,85.14,170.28,85.14,12.06,1026.79,0.00,0.00
39869,0000001480,43285,18.00,6.00,6.00,12.00,6.00,73.46,440.76,0.00,0.00
39870,0000001481,43258,225.36,62.80,150.72,213.52,11.84,86.35,5422.78,0.00,0.00
39871,0000001481,43256,40.14,28.96,69.52,98.48,-58.34,25.19,729.50,28.96,58.34
39872,0000001481,43261,183.42,49.95,119.88,169.83,13.59,95.28,4759.24,0.00,0.00
39873,0000001481,43262,67.50,13.50,32.40,45.90,21.60,40.17,542.30,0.00,0.00
39874,0000001481,43265,424.80,137.30,329.52,466.82,-42.02,177.53,24374.87,42.02,42.02
39875,0000001481,43263,396.00,109.70,263.28,372.98,23.02,48.62,5333.61,0.00,0.00
39876,0000001481,43264,424.80,187.25,449.40,636.65,-211.85,80.46,15066.14,187.25,211.85
39877,0000001481,43266,224.64,62.80,150.72,213.52,11.12,143.68,9023.10,0.00,0.00
39878,0000001481,43268,372.60,107.26,257.42,364.68,7.92,177.53,19041.87,0.00,0.00
39879,0000001481,43267,372.60,107.26,257.42,364.68,7.92,80.46,8630.14,0.00,0.00
39880,0000001481,43269,18.00,5.00,12.00,17.00,1.00,1998.20,9991.00,0.00,0.00
39881,0000001481,43271,18.00,5.00,12.00,17.00,1.00,1180.22,5901.10,0.00,0.00
39882,0000001481,43270,31.68,8.06,19.36,27.42,4.26,338.68,2729.76,0.00,0.00
39883,0000001481,43283,900.00,244.35,586.44,830.79,69.21,12.42,3034.83,0.00,0.00
39884,0000001481,43273,540.00,41.10,98.64,139.74,400.26,8.91,366.20,0.00,0.00
39885,0000001481,43274,18.00,5.00,12.00,17.00,1.00,146.74,733.70,0.00,0.00
39886,0000001481,43275,18.00,5.00,12.00,17.00,1.00,56.23,281.15,0.00,0.00
39887,0000001481,43272,18.00,5.00,12.00,17.00,1.00,50.90,254.50,0.00,0.00
39888,0000001481,43276,36.00,10.00,24.00,34.00,2.00,51.74,517.40,0.00,0.00
39889,0000001481,43277,18.00,5.00,12.00,17.00,1.00,72.74,363.70,0.00,0.00
39890,0000001481,43278,360.00,95.15,228.36,323.51,36.49,8.58,816.39,0.00,0.00
39891,0000001481,43279,36.00,10.00,24.00,34.00,2.00,68.91,689.10,0.00,0.00
39892,0000001481,43280,36.00,10.00,24.00,34.00,2.00,56.32,563.20,0.00,0.00
39893,0000001481,43281,180.00,50.00,120.00,170.00,10.00,5.29,264.50,0.00,0.00
39894,0000001481,43282,18.00,5.00,12.00,17.00,1.00,29.90,149.50,0.00,0.00
39895,0000001481,43284,255.42,70.95,170.28,241.23,14.19,12.06,855.66,0.00,0.00
39896,0000001481,43285,18.00,5.00,12.00,17.00,1.00,73.46,367.30,0.00,0.00
39901,0000001483,47525,300.00,224.85,0.00,224.85,75.15,9.13,2052.88,0.00,0.00
39902,0000001483,47526,5.23,2.05,0.00,2.05,3.18,163.14,334.44,0.00,0.00
