Id_Contrato_Descuento,Id_Contrato,Id_Descuento,Importe
10834,0000000432,0000000004,0.005000
10835,0000000433,0000000004,0.005000
10836,0000000434,0000000004,0.005000
10837,0000000435,0000000001,0.002000
10838,0000000435,0000000003,0.010000
10839,0000000436,0000000001,0.002000
10840,0000000436,0000000003,0.010000
10841,0000000437,0000000001,0.002000
10842,0000000437,0000000003,0.010000
10843,0000000438,0000000001,0.002000
10844,0000000438,0000000003,0.010000
10845,0000000439,0000000001,0.002000
10846,0000000439,0000000003,0.010000
10847,0000000440,0000000001,0.002000
10848,0000000440,0000000003,0.010000
10849,0000000441,0000000001,0.002000
10850,0000000441,0000000003,0.010000
10851,0000000442,0000000001,0.002000
10852,0000000442,0000000003,0.010000
10853,0000000443,0000000001,0.002000
10854,0000000443,0000000003,0.010000
10855,0000000444,0000000001,0.002000
10856,0000000444,0000000003,0.010000
10857,0000000445,0000000001,0.002000
10858,0000000445,0000000003,0.010000
10859,0000000446,0000000001,0.002000
10860,0000000446,0000000003,0.010000
10861,0000000447,0000000001,0.002000
10862,0000000447,0000000003,0.010000
10863,0000000448,0000000001,0.002000
10864,0000000448,0000000003,0.010000
10865,0000000449,0000000001,0.002000
10866,0000000449,0000000003,0.010000
10867,0000000450,0000000001,0.002000
10868,0000000450,0000000003,0.010000
10869,0000000451,0000000001,0.002000
10870,0000000451,0000000003,0.010000
10871,0000000452,0000000001,0.002000
10872,0000000452,0000000003,0.010000
10873,0000000453,0000000001,0.002000
10874,0000000453,0000000003,0.010000
10875,0000000454,0000000002,0.005000
10876,0000000455,0000000004,0.005000
10877,0000000456,0000000001,0.002000
10878,0000000456,0000000003,0.010000
10879,0000000457,0000000004,0.005000
10880,0000000457,0000000007,0.010000
10881,0000000457,0000000006,0.100000
10882,0000000458,0000000004,0.005000
10883,0000000458,0000000007,0.010000
10884,0000000458,0000000006,0.100000
10885,0000000459,0000000002,0.005000
10886,0000000460,0000000002,0.005000
10887,0000000461,0000000002,0.005000
10888,0000000462,0000000001,0.002000
10889,0000000462,0000000003,0.010000
10890,0000000463,0000000001,0.002000
10891,0000000463,0000000003,0.010000
10892,0000000464,0000000001,0.002000
10893,0000000464,0000000003,0.010000
10894,0000000465,0000000001,0.002000
10895,0000000465,0000000003,0.010000
10896,0000000466,0000000001,0.002000
10897,0000000466,0000000003,0.010000
10898,0000000467,0000000001,0.002000
10899,0000000467,0000000003,0.010000
10900,0000000468,0000000001,0.002000
10901,0000000468,0000000003,0.010000
10902,0000000469,0000000001,0.002000
10903,0000000469,0000000003,0.010000
10904,0000000470,0000000001,0.002000
10905,0000000470,0000000003,0.010000
10906,0000000471,0000000004,0.005000
10907,0000000472,0000000001,0.002000
10908,0000000472,0000000003,0.010000
10909,0000000473,0000000004,0.005000
10910,0000000473,0000000007,0.010000
10911,0000000473,0000000006,0.100000
10912,0000000474,0000000001,0.002000
10913,0000000474,0000000003,0.010000
10914,0000000475,0000000001,0.002000
10915,0000000475,0000000003,0.010000
10916,0000000476,0000000001,0.002000
10917,0000000476,0000000003,0.010000
10918,0000000477,0000000001,0.002000
10919,0000000477,0000000003,0.010000
10920,0000000478,0000000001,0.002000
10921,0000000478,0000000003,0.010000
10922,0000000479,0000000001,0.002000
10923,0000000479,0000000003,0.010000
10924,0000000480,0000000001,0.002000
10925,0000000480,0000000003,0.010000
10926,0000000481,0000000001,0.002000
10927,0000000481,0000000003,0.010000
10928,0000000482,0000000001,0.002000
10929,0000000482,0000000003,0.010000
10930,0000000483,0000000001,0.002000
10931,0000000483,0000000003,0.010000
10934,0000000485,0000000001,0.002000
10935,0000000485,0000000003,0.010000
10936,0000000486,0000000001,0.002000
10937,0000000486,0000000007,0.010000
10938,0000000487,0000000001,0.002000
10939,0000000487,0000000003,0.010000
10940,0000000488,0000000001,0.002000
10941,0000000488,0000000003,0.010000
10942,0000000489,0000000001,0.002000
10943,0000000489,0000000003,0.010000
10944,0000000490,0000000004,0.005000
10945,0000000490,0000000007,0.010000
10946,0000000490,0000000006,0.100000
10947,0000000491,0000000002,0.005000
10948,0000000492,0000000001,0.002000
10949,0000000492,0000000003,0.010000
10950,0000000493,0000000001,0.002000
10951,0000000493,0000000003,0.010000
10952,0000000494,0000000001,0.002000
10953,0000000494,0000000003,0.010000
10954,0000000495,0000000001,0.002000
10955,0000000495,0000000003,0.010000
10956,0000000496,0000000001,0.002000
10957,0000000496,0000000003,0.010000
10958,0000000497,0000000001,0.002000
10959,0000000497,0000000003,0.010000
10960,0000000498,0000000001,0.002000
10961,0000000498,0000000003,0.010000
10962,0000000499,0000000001,0.002000
10963,0000000499,0000000003,0.010000
10964,0000000500,0000000001,0.002000
10965,0000000500,0000000003,0.010000
10966,0000000501,0000000001,0.002000
10967,0000000501,0000000003,0.010000
10968,0000000502,0000000001,0.002000
10969,0000000502,0000000003,0.010000
10970,0000000360,0000000009,0.106667
10971,0000000503,0000000001,0.002000
10972,0000000503,0000000003,0.010000
10973,0000000504,0000000001,0.002000
10974,0000000504,0000000003,0.010000
10975,0000000505,0000000001,0.002000
10976,0000000505,0000000003,0.010000
10977,0000000506,0000000001,0.002000
10978,0000000506,0000000003,0.010000
10979,0000000507,0000000001,0.002000
10980,0000000507,0000000003,0.010000
10981,0000000508,0000000004,0.005000
10982,0000000509,0000000004,0.005000
10983,0000000510,0000000001,0.002000
10984,0000000510,0000000003,0.010000
10985,0000000511,0000000001,0.002000
10986,0000000511,0000000003,0.010000
10987,0000000512,0000000001,0.002000
10988,0000000512,0000000003,0.010000
10989,0000000513,0000000001,0.002000
10990,0000000513,0000000003,0.010000
10991,0000000514,0000000001,0.002000
10992,0000000514,0000000003,0.010000
10993,0000000515,0000000001,0.002000
10994,0000000515,0000000003,0.010000
10995,0000000516,0000000001,0.002000
10996,0000000516,0000000003,0.010000
10997,0000000517,0000000001,0.002000
10998,0000000517,0000000003,0.010000
10999,0000000518,0000000004,0.005000
11000,0000000518,0000000007,0.010000
11001,0000000518,0000000006,0.100000
11002,0000000519,0000000004,0.005000
11003,0000000519,0000000007,0.010000
11004,0000000519,0000000006,0.100000
11005,0000000520,0000000004,0.005000
11006,0000000521,0000000004,0.005000
11007,0000000521,0000000007,0.010000
11008,0000000521,0000000006,0.100000
11009,0000000522,0000000004,0.005000
11010,0000000523,0000000004,0.005000
11011,0000000524,0000000001,0.002000
11012,0000000524,0000000003,0.010000
11013,0000000525,0000000001,0.002000
11014,0000000525,0000000003,0.010000
11015,0000000526,0000000001,0.002000
11016,0000000526,0000000003,0.010000
11017,0000000527,0000000001,0.002000
11018,0000000527,0000000003,0.010000
11019,0000000528,0000000001,0.002000
11020,0000000528,0000000003,0.010000
11021,0000000529,0000000001,0.002000
11022,0000000529,0000000003,0.010000
11023,0000000530,0000000001,0.002000
11024,0000000530,0000000003,0.010000
11025,0000000531,0000000001,0.002000
11026,0000000531,0000000003,0.010000
11027,0000000532,0000000001,0.002000
11028,0000000532,0000000003,0.010000
11029,0000000533,0000000001,0.002000
11030,0000000533,0000000003,0.010000
11031,0000000534,0000000001,0.002000
11032,0000000534,0000000003,0.010000
11033,0000000535,0000000001,0.002000
11034,0000000535,0000000003,0.010000
11035,0000000536,0000000001,0.002000
11036,0000000536,0000000003,0.010000
11037,0000000537,0000000001,0.002000
11038,0000000537,0000000003,0.010000
11039,0000000538,0000000001,0.002000
11040,0000000538,0000000003,0.010000
11041,0000000539,0000000001,0.002000
11042,0000000539,0000000003,0.010000
11043,0000000540,0000000001,0.002000
11044,0000000540,0000000003,0.010000
11045,0000000541,0000000001,0.002000
11046,0000000541,0000000003,0.010000
11047,0000000542,0000000001,0.002000
11048,0000000542,0000000003,0.010000
11049,0000000543,0000000001,0.002000
11050,0000000543,0000000003,0.010000
11051,0000000544,0000000001,0.002000
11052,0000000544,0000000003,0.010000
11053,0000000545,0000000001,0.002000
11054,0000000545,0000000003,0.010000
11055,0000000546,0000000001,0.002000
11056,0000000546,0000000003,0.010000
11057,0000000547,0000000001,0.002000
11058,0000000547,0000000003,0.010000
11059,0000000548,0000000001,0.002000
11060,0000000548,0000000003,0.010000
11061,0000000549,0000000001,0.002000
11062,0000000549,0000000003,0.010000
11063,0000000550,0000000004,0.005000
11064,0000000550,0000000007,0.010000
11065,0000000550,0000000006,0.100000
11066,0000000551,0000000004,0.005000
11067,0000000552,0000000001,0.002000
11068,0000000552,0000000003,0.010000
11069,0000000553,0000000001,0.002000
11070,0000000553,0000000003,0.010000
11071,0000000554,0000000001,0.002000
11072,0000000554,0000000003,0.010000
11073,0000000555,0000000001,0.002000
11074,0000000555,0000000003,0.010000
11075,0000000556,0000000001,0.002000
11076,0000000556,0000000003,0.010000
11077,0000000557,0000000001,0.002000
11078,0000000557,0000000003,0.010000
11079,0000000558,0000000001,0.002000
11080,0000000558,0000000003,0.010000
11081,0000000559,0000000001,0.002000
11082,0000000559,0000000003,0.010000
11083,0000000457,0000000009,0.106667
11084,0000000458,0000000009,0.106667
11085,0000000560,0000000001,0.002000
11086,0000000560,0000000003,0.010000
11087,0000000562,0000000004,0.005000
11088,0000000562,0000000007,0.010000
11089,0000000562,0000000006,0.100000
11090,0000000563,0000000004,0.005000
11091,0000000564,0000000004,0.005000
11092,0000000565,0000000004,0.005000
11093,0000000566,0000000001,0.002000
11094,0000000566,0000000003,0.010000
11095,0000000567,0000000001,0.002000
11096,0000000567,0000000003,0.010000
11097,0000000568,0000000001,0.002000
11098,0000000568,0000000003,0.010000
11099,0000000569,0000000001,0.002000
11100,0000000569,0000000003,0.010000
11101,0000000570,0000000001,0.002000
11102,0000000570,0000000003,0.010000
11103,0000000571,0000000001,0.002000
11104,0000000571,0000000003,0.010000
11105,0000000572,0000000001,0.002000
11106,0000000572,0000000003,0.010000
11107,0000000573,0000000001,0.002000
11108,0000000573,0000000003,0.010000
11109,0000000574,0000000001,0.002000
11110,0000000574,0000000003,0.010000
11111,0000000575,0000000001,0.002000
11112,0000000575,0000000003,0.010000
11113,0000000576,0000000001,0.002000
11114,0000000576,0000000003,0.010000
11115,0000000577,0000000001,0.002000
11116,0000000577,0000000003,0.010000
11117,0000000578,0000000001,0.002000
11118,0000000578,0000000003,0.010000
11119,0000000579,0000000001,0.002000
11120,0000000579,0000000003,0.010000
11123,0000000581,0000000001,0.002000
11124,0000000581,0000000003,0.010000
11125,0000000582,0000000001,0.002000
11126,0000000582,0000000003,0.010000
11127,0000000583,0000000001,0.002000
11128,0000000583,0000000003,0.010000
11129,0000000584,0000000001,0.002000
11130,0000000584,0000000003,0.010000
11131,0000000585,0000000001,0.002000
11132,0000000585,0000000003,0.010000
11133,0000000586,0000000004,0.005000
11136,0000000588,0000000001,0.002000
11137,0000000588,0000000003,0.010000
11138,0000000589,0000000001,0.002000
11139,0000000589,0000000003,0.010000
11140,0000000590,0000000004,0.005000
11141,0000000590,0000000006,0.100000
11142,0000000590,0000000007,0.010000
11143,0000000591,0000000001,0.002000
11144,0000000591,0000000003,0.010000
11145,0000000592,0000000004,0.005000
11146,0000000593,0000000001,0.002000
11147,0000000593,0000000003,0.010000
11148,0000000594,0000000002,0.005000
11149,0000000595,0000000001,0.002000
11150,0000000595,0000000003,0.010000
11151,0000000596,0000000004,0.005000
11152,0000000374,0000000006,0.100000
11153,0000000374,0000000007,0.010000
11154,0000000597,0000000001,0.002000
11155,0000000597,0000000003,0.010000
11156,0000000598,0000000001,0.002000
11157,0000000598,0000000003,0.010000
11158,0000000599,0000000002,0.005000
11159,0000000600,0000000001,0.002000
11160,0000000600,0000000003,0.010000
11161,0000000601,0000000001,0.002000
11162,0000000601,0000000003,0.010000
11163,0000000602,0000000001,0.002000
11164,0000000602,0000000003,0.010000
