Id_Estimacion_Amortizacion_Desglose,Id_Estimacion,Id_Contrato_Ampliacion,Concepto,Importe_Contratado,Actual,Anterior,Acumulado,Por_Ejercer,Porcentaje_Anticipo,Importe_Anticipo,Actual_Amortizacion,Anterior_Amortizacion,Acumulado_Amortizacion,Por_Amortizar,Periodo,Num_Rows
0000001450,0000001352,0000000047,AMPLIACIÓN 1,3260976.08,0.00,0.00,0.00,3260976.08,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001451,0000001352,0000000048,AMPLIACIÓN 2,43939.48,0.00,0.00,0.00,43939.48,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001452,0000001353,,CONTRATO,9956060.52,93462.92,0.00,7246020.76,2710039.76,50.00,4978030.26,46731.46,0.00,3623010.42,1355019.84,2018,0
0000001453,0000001353,0000000047,AMPLIACIÓN 1,3260976.08,0.00,0.00,0.00,3260976.08,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001454,0000001353,0000000048,AMPLIACIÓN 2,43939.48,0.00,0.00,0.00,43939.48,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001455,0000001354,,CONTRATO,9956060.52,241698.64,0.00,7487719.40,2468341.12,50.00,4978030.26,120849.32,0.00,3743859.74,1234170.52,2018,0
0000001456,0000001354,0000000047,AMPLIACIÓN 1,3260976.08,0.00,0.00,0.00,3260976.08,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001457,0000001354,0000000048,AMPLIACIÓN 2,43939.48,0.00,0.00,0.00,43939.48,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001461,0000001356,,CONTRATO,1274478.20,106305.10,0.00,167666.14,1106812.06,30.00,382343.46,31891.53,0.00,50299.84,332043.62,2018,0
0000001462,0000001357,,CONTRATO,812862.39,183624.69,0.00,812862.39,0.00,50.00,406431.20,91812.34,0.00,406431.20,0.00,2018,0
0000001463,0000001357,0000000029,AMPLIACIÓN 1,47991.70,47986.21,0.00,47986.21,5.49,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001466,0000001360,,CONTRATO,3368710.05,255496.00,0.00,494456.02,2874254.03,50.00,1684355.03,127748.00,0.00,247228.01,1437127.02,2018,0
0000001467,0000001361,,CONTRATO,1612850.18,1365019.75,0.00,1365019.75,247830.43,30.00,483855.05,409505.93,0.00,409505.93,74349.12,2018,0
0000001468,0000001362,,CONTRATO,3368710.05,980074.56,0.00,1474530.58,1894179.47,50.00,1684355.03,490037.28,0.00,737265.29,947089.74,2018,0
0000001469,0000001363,,CONTRATO,3368710.05,383764.13,0.00,1858294.71,1510415.34,50.00,1684355.03,191882.07,0.00,929147.36,755207.67,2018,0
0000001470,0000001364,,CONTRATO,3368710.05,383764.13,0.00,2242058.84,1126651.21,50.00,1684355.03,191882.07,0.00,1121029.43,563325.60,2018,0
0000001471,0000001365,,CONTRATO,3368710.05,383764.13,0.00,2625822.97,742887.08,50.00,1684355.03,191882.07,0.00,1312911.50,371443.53,2018,0
0000001472,0000001366,,CONTRATO,3368710.05,383764.13,0.00,3009587.10,359122.95,50.00,1684355.03,191882.07,0.00,1504793.57,179561.46,2018,0
0000001473,0000001367,,CONTRATO,2511367.06,127956.70,0.00,127956.70,2383410.36,30.00,753410.12,38387.01,0.00,38387.01,715023.11,2018,0
0000001474,0000001368,,CONTRATO,3368710.05,359122.95,0.00,3368710.05,0.00,50.00,1684355.03,179561.46,0.00,1684355.03,0.00,2018,0
0000001475,0000001369,,CONTRATO,2511367.06,424631.53,0.00,552588.23,1958778.83,30.00,753410.12,127389.46,0.00,165776.47,587633.65,2018,0
0000001476,0000001370,,CONTRATO,1220626.24,352367.72,0.00,352367.72,868258.52,30.00,366187.87,105710.32,0.00,105710.32,260477.55,2018,0
0000001477,0000001371,,CONTRATO,2511367.06,385290.03,0.00,937878.26,1573488.80,30.00,753410.12,115587.01,0.00,281363.48,472046.64,2018,0
0000001478,0000001372,,CONTRATO,1402215.47,115985.21,0.00,746972.15,655243.32,50.00,701107.72,57992.61,0.00,373486.09,327621.63,2018,0
0000001479,0000001373,,CONTRATO,1402215.47,162643.36,0.00,909615.51,492599.96,50.00,701107.72,81321.68,0.00,454807.77,246299.95,2018,0
0000001480,0000001374,,CONTRATO,1402215.47,334046.62,0.00,1243662.13,158553.34,50.00,701107.72,167023.31,0.00,621831.08,79276.64,2018,0
0000001481,0000001375,,CONTRATO,3618984.21,4824.47,0.00,4824.47,3614159.74,30.00,1085695.26,1447.34,0.00,1447.34,1084247.92,2018,0
0000001482,0000001376,,CONTRATO,647303.78,265394.54,0.00,647303.78,0.00,50.00,323651.89,132697.27,0.00,323651.89,0.00,2018,0
0000001483,0000001376,0000000034,AMPLIACIÓN 1,106585.11,106555.19,0.00,106555.19,29.92,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001484,0000001377,,CONTRATO,3618984.21,299214.76,0.00,304039.23,3314944.98,30.00,1085695.26,89764.43,0.00,91211.77,994483.49,2018,0
0000001485,0000001378,,CONTRATO,3618984.21,1326671.02,0.00,1630710.25,1988273.96,30.00,1085695.26,398001.31,0.00,489213.08,596482.18,2018,0
0000001486,0000001379,,CONTRATO,1459437.98,1098236.06,0.00,1248988.72,210449.26,50.00,729719.00,549118.03,0.00,624494.36,105224.64,2018,0
0000001487,0000001380,,CONTRATO,794007.30,317178.83,0.00,794007.29,0.01,50.00,397003.65,158589.41,0.00,397003.65,0.00,2018,0
0000001488,0000001380,0000000035,AMPLIACIÓN 1,149689.90,149662.85,0.00,149662.85,27.05,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001489,0000001381,,CONTRATO,1459437.98,210449.26,0.00,1459437.98,0.00,50.00,729719.00,105224.64,0.00,729719.00,0.00,2018,0
0000001490,0000001382,,CONTRATO,1508245.66,435073.88,0.00,435073.88,1073171.78,30.00,452473.69,130522.16,0.00,130522.16,321951.53,2018,0
0000001491,0000001383,,CONTRATO,1164731.29,550679.74,0.00,1164731.30,-0.01,50.00,582365.65,275339.87,0.00,582365.65,0.00,2018,0
0000001492,0000001383,0000000038,AMPLIACIÓN 1,71178.02,71169.50,0.00,71169.50,8.52,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001493,0000001384,,CONTRATO,64812.45,64812.45,0.00,64812.45,0.00,50.00,32406.23,32406.23,0.00,32406.23,0.00,2018,0
0000001494,0000001384,0000000062,AMPLIACIÓN 1,58331.21,58331.20,0.00,58331.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001495,0000001385,,CONTRATO,194437.34,0.00,194437.34,194437.34,0.00,50.00,97218.67,0.00,97218.67,97218.67,0.00,2018,0
0000001496,0000001385,0000000045,AMPLIACIÓN 1,173069.49,43440.43,129624.90,173065.33,4.16,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001497,0000001386,,CONTRATO,1063109.24,110181.16,952928.08,1063109.24,0.00,50.00,531554.62,55090.58,476464.04,531554.62,0.00,2018,0
0000001498,0000001386,0000000046,AMPLIACIÓN 2,19566.43,19560.21,0.00,19560.21,6.22,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001499,0000001387,,CONTRATO,1508245.66,361411.78,0.00,796485.66,711760.00,30.00,452473.69,108423.53,0.00,238945.69,213528.00,2018,0
0000001500,0000001388,,CONTRATO,1508245.66,349849.02,0.00,1146334.68,361910.98,30.00,452473.69,104954.71,0.00,343900.40,108573.29,2018,0
0000001501,0000001389,,CONTRATO,1423085.61,147441.03,0.00,1164629.17,258456.44,50.00,711542.81,73720.52,0.00,582314.60,129228.21,2018,0
0000001502,0000001390,,CONTRATO,1423085.61,85296.89,0.00,1249926.06,173159.55,50.00,711542.81,42648.45,0.00,624963.05,86579.76,2018,0
0000001503,0000001391,,CONTRATO,1508245.66,352853.01,0.00,1499187.69,9057.97,30.00,452473.69,108573.29,0.00,452473.69,0.00,2018,0
0000001504,0000001392,,CONTRATO,1389096.29,490412.41,0.00,947052.22,442044.07,30.00,416728.89,147123.72,0.00,284115.67,132613.22,2018,0
0000001505,0000001393,,CONTRATO,1638796.91,406138.65,0.00,926391.27,712405.64,50.00,819398.45,203069.33,0.00,463195.65,356202.80,2018,0
0000001506,0000001394,,CONTRATO,1357955.43,692832.90,0.00,692832.90,665122.53,30.00,407386.63,207849.87,0.00,207849.87,199536.76,2018,0
0000001507,0000001395,,CONTRATO,1357955.43,495858.14,0.00,1188691.04,169264.39,30.00,407386.63,148757.44,0.00,356607.31,50779.32,2018,0
0000001508,0000001396,,CONTRATO,1357955.43,169198.25,0.00,1357889.29,66.14,30.00,407386.63,50779.32,0.00,407386.63,0.00,2018,0
0000001509,0000001397,,CONTRATO,1856822.82,6623.40,0.00,6623.40,1850199.42,50.00,928411.41,3311.70,0.00,3311.70,925099.71,2018,0
0000001510,0000001398,,CONTRATO,1856822.82,61673.31,0.00,68296.71,1788526.11,50.00,928411.41,30836.66,0.00,34148.36,894263.05,2018,0
0000001511,0000001399,,CONTRATO,1856822.82,505721.17,0.00,574017.88,1282804.94,50.00,928411.41,252860.59,0.00,287008.95,641402.46,2018,0
0000001512,0000001400,,CONTRATO,1856822.82,925099.71,0.00,1499117.59,357705.23,50.00,928411.41,462549.86,0.00,749558.81,178852.60,2018,0
0000001513,0000001401,,CONTRATO,1856822.82,357705.22,0.00,1856822.81,0.01,50.00,928411.41,178852.60,0.00,928411.41,0.00,2018,0
0000001514,0000001402,,CONTRATO,1508245.66,288743.26,0.00,1269016.77,239228.89,30.00,452473.69,86622.98,0.00,380705.03,71768.66,2018,0
0000001517,0000001405,,CONTRATO,2065641.02,850868.18,0.00,1908162.40,157478.62,50.00,1032820.51,425434.09,0.00,954081.20,78739.31,2018,0
0000001518,0000001405,0000000053,AMPLIACIÓN 1,571613.75,0.00,0.00,0.00,571613.75,50.00,285806.88,0.00,0.00,0.00,285806.88,2018,0
0000001519,0000001406,,CONTRATO,2065641.02,157469.50,0.00,2065631.90,9.12,50.00,1032820.51,78734.75,0.00,1032815.95,4.56,2018,0
0000001520,0000001406,0000000053,AMPLIACIÓN 1,571613.75,0.00,0.00,0.00,571613.75,50.00,285806.88,0.00,0.00,0.00,285806.88,2018,0
0000001521,0000001407,,CONTRATO,2065641.02,9.12,0.00,2065641.02,0.00,50.00,1032820.51,4.56,0.00,1032820.51,0.00,2018,0
0000001522,0000001407,0000000053,AMPLIACIÓN 1,571613.75,571604.63,0.00,571604.63,9.12,50.00,285806.88,285806.88,0.00,285806.88,0.00,2018,0
0000001523,0000001408,,CONTRATO,1658535.91,672432.31,0.00,1102606.27,555929.64,50.00,829267.94,336216.16,0.00,465268.35,363999.59,2018,0
0000001524,0000001409,,CONTRATO,1658535.91,376482.09,0.00,1479088.36,179447.55,50.00,829267.94,188241.05,0.00,653509.40,175758.54,2018,0
0000001525,0000001410,,CONTRATO,1658535.91,179446.61,0.00,1658534.97,0.94,50.00,829267.94,175758.54,0.00,829267.94,0.00,2018,0
0000001526,0000001411,,CONTRATO,1658535.91,653753.09,422645.66,1076398.75,582137.16,50.00,829267.96,326876.55,126793.70,453670.25,375597.71,2018,0
0000001527,0000001412,,CONTRATO,1658535.91,548627.74,0.00,1625026.49,33509.42,50.00,829267.96,375597.71,0.00,829267.96,0.00,2018,0
0000001528,0000001413,,CONTRATO,1370226.74,305357.24,0.00,1088349.80,281876.94,30.00,411068.02,91607.17,0.00,326504.93,84563.09,2018,0
0000001529,0000001414,,CONTRATO,1051625.77,486402.43,0.00,888154.97,163470.80,30.00,315487.73,194961.97,0.00,194961.97,120525.76,2018,0
0000001530,0000001415,,CONTRATO,1663011.25,508418.40,0.00,856227.14,806784.11,50.00,831505.63,254209.20,0.00,428113.57,403392.06,2018,0
0000001531,0000001416,,CONTRATO,1370226.74,281707.21,0.00,1370057.01,169.73,30.00,411068.02,84563.09,0.00,411068.02,0.00,2018,0
0000001532,0000001417,,CONTRATO,214243.85,25066.28,0.00,214243.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001533,0000001417,0000000033,AMPLIACIÓN 1,18070.12,18070.12,0.00,18070.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001534,0000001418,,CONTRATO,2412304.10,448394.09,0.00,728897.14,1683406.96,50.00,1206152.05,224197.05,0.00,364448.58,841703.47,2018,0
0000001535,0000001418,0000000070,AMPLIACIÓN 1,501228.68,0.00,0.00,0.00,501228.68,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001536,0000001419,,CONTRATO,2412304.10,1460400.19,0.00,2189297.33,223006.77,50.00,1206152.05,730200.10,0.00,1094648.68,111503.37,2018,0
0000001537,0000001419,0000000070,AMPLIACIÓN 1,501228.68,0.00,0.00,0.00,501228.68,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001538,0000001420,,CONTRATO,1274478.20,77125.48,0.00,244791.62,1029686.58,30.00,382343.46,23137.64,0.00,73437.48,308905.98,2018,0
0000001539,0000001421,,CONTRATO,1357955.43,138690.57,0.00,1339881.86,18073.57,30.00,407386.63,47029.25,0.00,407386.63,0.00,2018,0
0000001541,0000001423,,CONTRATO,1934657.40,589662.77,0.00,1187806.49,746850.91,30.00,580397.22,176898.83,0.00,356341.95,224055.27,2018,0
0000001542,0000001424,,CONTRATO,200970.14,1728.81,0.00,200970.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001543,0000001424,0000000058,AMPLIACIÓN 1,11956.83,11956.83,0.00,11956.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001544,0000001425,,CONTRATO,977077.38,323490.67,0.00,323490.67,653586.71,30.00,293123.21,97047.20,0.00,97047.20,196076.01,2018,0
0000001545,0000001426,,CONTRATO,1423085.61,165961.28,0.00,1415887.34,7198.27,50.00,711542.81,86579.76,0.00,711542.81,0.00,2018,0
0000001546,0000001427,,CONTRATO,945674.49,417551.73,0.00,850390.10,95284.39,30.00,283702.35,125265.52,0.00,255117.04,28585.31,2018,0
0000001547,0000001428,,CONTRATO,1029681.93,31363.21,0.00,995641.11,34040.82,30.00,308904.58,0.00,0.00,0.00,308904.58,2018,0
0000001548,0000001429,,CONTRATO,1508245.66,293498.62,0.00,293498.62,1214747.04,30.00,452473.69,88049.59,0.00,88049.59,364424.10,2018,0
0000001549,0000001430,,CONTRATO,1598028.73,610855.85,0.00,610855.85,987172.88,30.00,479408.62,183256.76,0.00,183256.76,296151.86,2018,0
0000001550,0000001430,0000000052,AMPLIACIÓN 1,504548.70,0.00,0.00,0.00,504548.70,30.00,151364.61,0.00,0.00,0.00,151364.61,2018,0
0000001551,0000001431,,CONTRATO,98969341.76,66602.65,0.00,40100573.55,58868768.21,30.00,29690802.53,19980.80,0.00,12030172.08,17660630.45,2018,0
0000001552,0000001431,0000000025,AMPLIACIÓN 1,1030657.71,0.00,0.00,0.00,1030657.71,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001553,0000001432,,CONTRATO,935710.44,594995.56,0.00,594995.56,340714.88,30.00,280713.13,178498.67,0.00,178498.67,102214.46,2018,0
0000001554,0000001433,,CONTRATO,1046410.27,15057.68,0.00,1046409.78,0.49,30.00,313923.07,0.00,0.00,0.00,313923.07,2018,0
0000001555,0000001434,,CONTRATO,2550499.04,1601082.62,0.00,2194076.52,356422.52,50.00,1275249.51,800541.31,0.00,1097038.27,178211.24,2018,0
0000001556,0000001435,,CONTRATO,977077.38,217879.54,0.00,541370.21,435707.17,30.00,293123.21,65363.86,0.00,162411.06,130712.15,2018,0
0000001557,0000001436,,CONTRATO,2550499.04,356421.70,0.00,2550498.22,0.82,50.00,1275249.51,178211.24,0.00,1275249.51,0.00,2018,0
0000001558,0000001437,,CONTRATO,1508245.66,495305.81,0.00,788804.43,719441.23,30.00,452473.69,148591.74,0.00,236641.33,215832.36,2018,0
0000001559,0000001438,,CONTRATO,1508245.66,493601.54,0.00,1282405.97,225839.69,30.00,452473.69,148080.46,0.00,384721.79,67751.90,2018,0
0000001560,0000001439,,CONTRATO,1508245.66,225839.68,0.00,1508245.65,0.01,30.00,452473.69,67751.90,0.00,452473.69,0.00,2018,0
0000001561,0000001440,,CONTRATO,1376438.55,338092.42,0.00,482266.82,894171.73,30.00,412931.57,101427.73,0.00,144680.05,268251.52,2018,0
0000001562,0000001441,,CONTRATO,1376438.55,296389.69,0.00,778656.51,597782.04,30.00,412931.57,88916.91,0.00,233596.96,179334.61,2018,0
0000001563,0000001442,,CONTRATO,1376438.55,297618.78,0.00,1076275.29,300163.26,30.00,412931.57,89285.63,0.00,322882.59,90048.98,2018,0
0000001564,0000001443,,CONTRATO,1376438.55,259741.52,0.00,1336016.81,40421.74,30.00,412931.57,90048.98,0.00,412931.57,0.00,2018,0
0000001565,0000001444,,CONTRATO,3872618.99,1229748.49,0.00,3537044.69,335574.30,30.00,1161785.70,469596.84,0.00,1161785.70,0.00,2018,0
0000001566,0000001445,,CONTRATO,4117537.66,493223.52,0.00,2252390.56,1865147.10,50.00,2000000.00,246611.76,0.00,1126195.29,873804.71,2018,0
0000001567,0000001445,0000000024,AMPLIACIÓN 1,81562.72,0.00,0.00,0.00,81562.72,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001570,0000001447,,CONTRATO,2035018.39,5679.13,0.00,5679.13,2029339.26,50.00,1017509.20,2839.57,0.00,2839.57,1014669.63,2018,0
0000001571,0000001447,0000000051,AMPLIACIÓN 1,624047.80,0.00,0.00,0.00,624047.80,50.00,312023.90,0.00,0.00,0.00,312023.90,2018,0
0000001572,0000001448,,CONTRATO,2035018.39,732214.09,0.00,737893.22,1297125.17,50.00,1017509.20,366107.05,0.00,368946.62,648562.58,2018,0
0000001573,0000001448,0000000051,AMPLIACIÓN 1,624047.80,0.00,0.00,0.00,624047.80,50.00,312023.90,0.00,0.00,0.00,312023.90,2018,0
0000001574,0000001449,,CONTRATO,2035018.39,1040320.84,0.00,1778214.06,256804.33,50.00,1017509.20,520160.42,0.00,889107.04,128402.16,2018,0
0000001575,0000001449,0000000051,AMPLIACIÓN 1,624047.80,0.00,0.00,0.00,624047.80,50.00,312023.90,0.00,0.00,0.00,312023.90,2018,0
0000001576,0000001450,,CONTRATO,2035018.39,106968.81,0.00,1885182.87,149835.52,50.00,1017509.20,53484.41,0.00,942591.45,74917.75,2018,0
0000001577,0000001450,0000000051,AMPLIACIÓN 1,624047.80,0.00,0.00,0.00,624047.80,50.00,312023.90,0.00,0.00,0.00,312023.90,2018,0
0000001578,0000001451,,CONTRATO,2035018.39,149835.52,0.00,2035018.39,0.00,50.00,1017509.20,74917.75,0.00,1017509.20,0.00,2018,0
0000001579,0000001451,0000000051,AMPLIACIÓN 1,624047.80,0.00,0.00,0.00,624047.80,50.00,312023.90,0.00,0.00,0.00,312023.90,2018,0
0000001580,0000001452,,CONTRATO,2035018.39,0.00,0.00,0.00,0.00,50.00,1017509.20,0.00,0.00,0.00,1017509.20,2018,0
0000001581,0000001452,0000000051,AMPLIACIÓN 1,624047.80,624047.80,0.00,624047.80,0.00,50.00,312023.90,312023.90,0.00,312023.90,0.00,2018,0
0000001582,0000001453,,CONTRATO,1589350.38,130477.66,0.00,987164.18,602186.20,50.00,794675.18,65238.83,0.00,493582.10,301093.08,2018,0
0000001583,0000001454,,CONTRATO,1589350.38,200026.82,0.00,1187191.00,402159.38,50.00,794675.18,100013.41,0.00,593595.51,201079.67,2018,0
0000001584,0000001455,,CONTRATO,1589350.38,257562.15,0.00,1444753.15,144597.23,50.00,794675.18,201079.67,0.00,794675.18,0.00,2018,0
0000001586,0000001457,,CONTRATO,1459437.98,194554.77,0.00,1375847.37,83590.61,50.00,729719.00,139072.70,0.00,729719.00,0.00,2018,0
0000001587,0000001458,,CONTRATO,1459437.98,83589.12,0.00,1459436.49,1.49,50.00,729719.00,0.00,0.00,0.00,729719.00,2018,0
0000001588,0000001459,,CONTRATO,1638796.91,527064.90,0.00,1453456.17,185340.74,50.00,819398.45,263532.45,0.00,726728.10,92670.35,2018,0
0000001591,0000001462,,CONTRATO,94688087.39,4053262.23,0.00,15405245.82,79282841.57,30.00,28406426.23,1215978.67,0.00,4621573.75,23784852.48,2018,0
0000001592,0000001462,0000000019,AMPLIACIÓN 1,5311912.61,0.00,0.00,0.00,5311912.61,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001593,0000001463,,CONTRATO,1357955.43,18073.55,0.00,1357955.41,0.02,30.00,407386.63,0.00,0.00,0.00,407386.63,2018,0
0000001597,0000001466,,CONTRATO,1630300.98,313046.86,0.00,313046.86,1317254.12,30.00,489090.29,93914.06,0.00,93914.06,395176.23,2018,0
0000001598,0000001467,,CONTRATO,1630300.98,645363.63,0.00,958410.49,671890.49,30.00,489090.29,193609.09,0.00,287523.15,201567.14,2018,0
0000001599,0000001468,,CONTRATO,2898872.16,179019.35,0.00,179019.35,2719852.81,30.00,869661.65,53705.81,0.00,53705.81,815955.84,2018,0
0000001600,0000001469,,CONTRATO,6741542.97,339523.78,0.00,1065120.66,5676422.31,30.00,2022462.89,101857.13,0.00,319536.20,1702926.69,2018,0
0000001601,0000001469,0000000068,AMPLIACIÓN 1,258457.02,0.00,0.00,0.00,258457.02,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001602,0000001470,,CONTRATO,319736.76,282469.18,0.00,282469.18,37267.58,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001603,0000001471,,CONTRATO,6741542.97,829623.18,0.00,1894743.84,4846799.13,30.00,2022462.89,248886.95,0.00,568423.15,1454039.74,2018,0
0000001604,0000001471,0000000068,AMPLIACIÓN 1,258457.02,0.00,0.00,0.00,258457.02,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001605,0000001472,,CONTRATO,6741542.97,1248560.14,0.00,3143303.98,3598238.99,30.00,2022462.89,374568.04,0.00,942991.19,1079471.70,2018,0
0000001606,0000001472,0000000068,AMPLIACIÓN 1,258457.02,0.00,0.00,0.00,258457.02,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001607,0000001473,,CONTRATO,6741542.97,1047102.10,0.00,4190406.08,2551136.89,30.00,2022462.89,314130.63,0.00,1257121.82,765341.07,2018,0
0000001608,0000001473,0000000068,AMPLIACIÓN 1,258457.02,0.00,0.00,0.00,258457.02,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001609,0000001474,,CONTRATO,2299817.10,186462.03,0.00,798360.88,1501456.22,30.00,689945.13,55938.61,0.00,239508.27,450436.86,2018,0
0000001610,0000001474,0000000064,AMPLIACIÓN 1,280000.52,0.00,0.00,0.00,280000.52,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001611,0000001475,,CONTRATO,2299817.10,1251015.73,0.00,2049376.61,250440.49,30.00,689945.13,375304.72,0.00,614812.99,75132.14,2018,0
0000001612,0000001475,0000000064,AMPLIACIÓN 1,280000.52,0.00,0.00,0.00,280000.52,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001613,0000001476,,CONTRATO,4882550.87,158922.39,0.00,158922.39,4723628.48,30.00,1464765.26,47676.72,0.00,47676.72,1417088.54,2018,0
0000001614,0000001477,,CONTRATO,1658535.91,33504.63,0.00,1658531.12,4.79,50.00,829267.96,0.00,0.00,0.00,829267.96,2018,0
0000001615,0000001478,,CONTRATO,1446676.02,10673.29,0.00,10673.29,1436002.73,30.00,434002.81,3201.99,0.00,3201.99,430800.82,2018,0
0000001616,0000001479,,CONTRATO,14769382.81,331421.20,0.00,5158120.13,9611262.68,50.00,7384691.40,165710.60,0.00,2579060.09,4805631.31,2018,0
0000001617,0000001479,0000000003,AMPLIACIÓN 1,3103804.06,0.00,0.00,0.00,3103804.06,50.00,1551902.03,0.00,0.00,0.00,1551902.03,2018,0
0000001618,0000001480,,CONTRATO,1357955.43,514899.18,0.00,1217727.75,140227.68,30.00,407386.63,154469.75,0.00,365318.32,42068.31,2018,0
0000001619,0000001481,,CONTRATO,1357955.43,140130.95,0.00,1357858.70,96.73,30.00,407386.63,42068.31,0.00,407386.63,0.00,2018,0
0000001621,0000001483,,CONTRATO,1240591.43,247305.20,0.00,902180.10,338411.33,30.00,372177.43,74191.56,0.00,270654.03,101523.40,2018,0
0000001622,0000001483,0000000026,AMPLIACIÓN 1,93735.81,0.00,0.00,0.00,93735.81,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001623,0000001484,,CONTRATO,10583884.76,712801.76,0.00,712801.76,9871083.00,30.00,3175165.43,213840.53,0.00,213840.53,2961324.90,2018,0
0000001624,0000001485,,CONTRATO,2600000.00,491970.69,0.00,1190210.62,1409789.38,50.00,1300000.00,245985.35,0.00,595105.32,704894.68,2018,0
0000001625,0000001485,0000000011,AMPLIACIÓN 1,10000.00,0.00,0.00,0.00,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001626,0000001486,,CONTRATO,5128832.94,153459.66,0.00,3081333.54,2047499.40,30.00,1538649.88,46037.90,0.00,924400.07,614249.81,2018,0
0000001627,0000001487,,CONTRATO,1574643.32,472074.67,0.00,1370637.79,204005.53,50.00,787321.65,236037.34,0.00,685318.91,102002.74,2018,0
0000001628,0000001488,,CONTRATO,5128832.94,543693.48,0.00,3625027.02,1503805.92,30.00,1538649.88,163108.04,0.00,1087508.11,451141.77,2018,0
0000001629,0000001489,,CONTRATO,5128832.94,292660.18,0.00,3917687.20,1211145.74,30.00,1538649.88,87798.05,0.00,1175306.16,363343.72,2018,0
0000001635,0000001494,,CONTRATO,1336803.50,232010.49,0.00,1336803.50,0.00,30.00,401041.05,69603.15,0.00,401041.05,0.00,2018,0
0000001636,0000001494,0000000057,AMPLIACIÓN 1,93735.81,2150.29,0.00,2150.29,91585.52,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001637,0000001495,,CONTRATO,1950231.76,44294.53,0.00,958463.82,991767.94,50.00,975115.88,22147.27,0.00,479231.92,495883.96,2018,0
0000001638,0000001496,,CONTRATO,1950231.76,42737.80,0.00,1001201.62,949030.14,50.00,975115.88,21368.90,0.00,500600.82,474515.06,2018,0
0000001639,0000001497,,CONTRATO,2183872.88,861383.26,0.00,2183872.88,0.00,50.00,1091936.44,430691.62,0.00,1091936.44,0.00,2018,0
0000001640,0000001497,0000000012,AMPLIACIÓN 1,316127.12,133019.40,0.00,133019.40,183107.72,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001641,0000001497,0000000013,AMPLIACIÓN 2,464683.71,0.00,0.00,0.00,464683.71,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001642,0000001498,,CONTRATO,8298041.43,10048.63,0.00,382780.19,7915261.24,30.00,2489412.43,3014.59,0.00,114834.06,2374578.37,2018,0
0000001643,0000001499,,CONTRATO,8298041.43,29695.37,0.00,412475.56,7885565.87,30.00,2489412.43,8908.61,0.00,123742.67,2365669.76,2018,0
0000001644,0000001500,,CONTRATO,499999.67,124497.38,0.00,366369.94,133629.73,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001645,0000001501,,CONTRATO,1658535.91,66712.47,1591803.95,1658516.42,19.49,30.00,497560.77,0.00,497560.77,497560.77,0.00,2018,0
0000001646,0000001502,,CONTRATO,1627229.75,343836.88,0.00,789172.61,838057.14,50.00,813614.87,171918.44,0.00,394586.31,419028.56,2018,0
0000001647,0000001503,,CONTRATO,274518.29,36537.87,0.00,274518.30,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000001648,0000001504,,CONTRATO,1630300.98,526077.61,0.00,526077.61,1104223.37,30.00,489090.29,157823.28,0.00,157823.28,331267.01,2018,0
0000001649,0000001505,,CONTRATO,10583884.76,510417.38,0.00,1223219.14,9360665.62,30.00,3175165.43,153125.21,0.00,366965.74,2808199.69,2018,0
